0.0,65.0,38.0,79.0,62.0,100.0,72.0,86.0,77.0,65.0,79.0,43.0,83.0,21.0,100.0,0.0,1.0
19.0,81.0,0.0,41.0,12.0,0.0,54.0,1.0,88.0,29.0,100.0,71.0,72.0,100.0,31.0,91.0,0.0
0.0,60.0,38.0,80.0,80.0,100.0,100.0,92.0,80.0,69.0,65.0,46.0,55.0,23.0,55.0,0.0,1.0
40.0,72.0,16.0,50.0,96.0,69.0,70.0,100.0,0.0,73.0,65.0,57.0,100.0,47.0,94.0,0.0,9.0
100.0,100.0,63.0,78.0,28.0,53.0,0.0,27.0,4.0,0.0,60.0,1.0,78.0,22.0,24.0,21.0,6.0
33.0,58.0,19.0,90.0,78.0,100.0,91.0,62.0,51.0,28.0,0.0,2.0,37.0,1.0,100.0,0.0,2.0
14.0,91.0,9.0,52.0,28.0,10.0,74.0,0.0,100.0,38.0,86.0,81.0,43.0,100.0,0.0,80.0,0.0
20.0,85.0,62.0,100.0,71.0,72.0,45.0,52.0,98.0,47.0,100.0,17.0,53.0,0.0,0.0,0.0,3.0
9.0,100.0,0.0,66.0,20.0,25.0,61.0,0.0,100.0,21.0,93.0,64.0,54.0,91.0,9.0,76.0,0.0
42.0,83.0,60.0,53.0,89.0,11.0,13.0,0.0,0.0,33.0,77.0,57.0,100.0,92.0,18.0,100.0,8.0
4.0,63.0,12.0,15.0,52.0,0.0,92.0,15.0,100.0,63.0,72.0,100.0,28.0,97.0,0.0,62.0,0.0
38.0,94.0,90.0,100.0,94.0,79.0,59.0,57.0,68.0,33.0,100.0,12.0,54.0,0.0,0.0,1.0,3.0
22.0,55.0,10.0,60.0,0.0,18.0,46.0,0.0,89.0,28.0,100.0,70.0,68.0,100.0,29.0,69.0,0.0
27.0,100.0,0.0,58.0,12.0,5.0,62.0,0.0,100.0,39.0,97.0,91.0,48.0,97.0,18.0,53.0,0.0
43.0,94.0,15.0,66.0,52.0,38.0,20.0,0.0,5.0,35.0,0.0,83.0,42.0,100.0,100.0,98.0,5.0
0.0,87.0,37.0,100.0,19.0,70.0,5.0,42.0,88.0,49.0,100.0,58.0,84.0,28.0,88.0,0.0,4.0
73.0,98.0,35.0,100.0,0.0,59.0,0.0,13.0,71.0,8.0,100.0,45.0,29.0,41.0,9.0,0.0,6.0
15.0,73.0,0.0,34.0,30.0,0.0,81.0,1.0,100.0,38.0,87.0,78.0,44.0,100.0,16.0,68.0,0.0
85.0,100.0,30.0,84.0,5.0,54.0,0.0,22.0,48.0,0.0,100.0,21.0,66.0,47.0,0.0,37.0,6.0
0.0,88.0,24.0,68.0,76.0,33.0,43.0,0.0,29.0,32.0,84.0,66.0,100.0,100.0,8.0,89.0,8.0
50.0,97.0,72.0,68.0,100.0,100.0,42.0,86.0,93.0,72.0,89.0,48.0,70.0,7.0,0.0,0.0,9.0
42.0,100.0,9.0,79.0,0.0,46.0,48.0,31.0,100.0,46.0,89.0,52.0,46.0,30.0,19.0,0.0,4.0
7.0,100.0,0.0,56.0,51.0,37.0,39.0,0.0,9.0,15.0,5.0,62.0,42.0,92.0,100.0,96.0,5.0
100.0,77.0,92.0,100.0,49.0,76.0,18.0,48.0,0.0,15.0,38.0,0.0,75.0,23.0,29.0,27.0,6.0
44.0,66.0,67.0,100.0,80.0,62.0,47.0,25.0,5.0,0.0,0.0,3.0,50.0,4.0,100.0,7.0,2.0
37.0,100.0,48.0,57.0,74.0,97.0,27.0,97.0,80.0,68.0,100.0,26.0,49.0,0.0,0.0,22.0,9.0
100.0,89.0,40.0,83.0,63.0,40.0,84.0,0.0,0.0,7.0,53.0,53.0,80.0,100.0,3.0,78.0,8.0
45.0,93.0,0.0,60.0,75.0,69.0,89.0,29.0,19.0,0.0,15.0,43.0,26.0,93.0,100.0,100.0,5.0
45.0,100.0,10.0,67.0,7.0,16.0,56.0,0.0,100.0,31.0,91.0,79.0,38.0,95.0,0.0,61.0,0.0
13.0,68.0,15.0,30.0,42.0,0.0,86.0,19.0,100.0,56.0,84.0,90.0,33.0,100.0,0.0,73.0,0.0
49.0,83.0,8.0,57.0,0.0,17.0,51.0,0.0,93.0,28.0,100.0,70.0,61.0,100.0,8.0,86.0,0.0
16.0,100.0,0.0,78.0,5.0,54.0,41.0,32.0,93.0,39.0,100.0,48.0,91.0,24.0,89.0,0.0,4.0
22.0,93.0,0.0,95.0,50.0,97.0,100.0,100.0,67.0,81.0,43.0,56.0,28.0,28.0,30.0,0.0,7.0
52.0,91.0,72.0,100.0,87.0,70.0,57.0,43.0,100.0,45.0,90.0,15.0,43.0,0.0,0.0,12.0,3.0
96.0,100.0,52.0,95.0,48.0,76.0,96.0,98.0,100.0,85.0,71.0,54.0,39.0,25.0,0.0,0.0,9.0
29.0,73.0,56.0,100.0,68.0,71.0,45.0,38.0,11.0,12.0,0.0,8.0,50.0,6.0,100.0,0.0,2.0
14.0,94.0,4.0,63.0,43.0,36.0,36.0,0.0,10.0,27.0,0.0,72.0,47.0,92.0,100.0,100.0,5.0
53.0,87.0,32.0,47.0,98.0,64.0,69.0,100.0,58.0,69.0,100.0,61.0,71.0,3.0,0.0,0.0,9.0
68.0,100.0,24.0,83.0,0.0,41.0,13.0,0.0,60.0,3.0,99.0,30.0,100.0,71.0,55.0,89.0,0.0
100.0,98.0,60.0,100.0,29.0,73.0,10.0,41.0,6.0,6.0,46.0,0.0,46.0,27.0,0.0,30.0,6.0
100.0,70.0,58.0,100.0,10.0,75.0,0.0,24.0,48.0,0.0,100.0,19.0,97.0,68.0,45.0,81.0,0.0
84.0,100.0,59.0,99.0,16.0,72.0,0.0,42.0,20.0,12.0,100.0,0.0,94.0,22.0,4.0,27.0,6.0
100.0,100.0,53.0,81.0,25.0,54.0,11.0,25.0,38.0,0.0,99.0,8.0,65.0,29.0,0.0,25.0,6.0
0.0,42.0,30.0,56.0,59.0,72.0,86.0,94.0,100.0,100.0,80.0,68.0,62.0,35.0,53.0,0.0,1.0
67.0,100.0,30.0,90.0,0.0,57.0,41.0,40.0,100.0,53.0,98.0,67.0,66.0,34.0,40.0,0.0,4.0
73.0,85.0,31.0,65.0,0.0,0.0,52.0,9.0,100.0,57.0,82.0,100.0,81.0,78.0,38.0,25.0,0.0
28.0,82.0,0.0,39.0,30.0,0.0,80.0,5.0,100.0,54.0,70.0,99.0,22.0,100.0,7.0,50.0,0.0
86.0,100.0,48.0,79.0,13.0,52.0,0.0,22.0,45.0,0.0,100.0,16.0,76.0,40.0,6.0,35.0,6.0
40.0,79.0,61.0,100.0,78.0,72.0,46.0,41.0,0.0,16.0,1.0,5.0,61.0,1.0,100.0,0.0,2.0
100.0,88.0,69.0,100.0,20.0,84.0,70.0,86.0,93.0,71.0,70.0,44.0,38.0,19.0,0.0,0.0,9.0
30.0,98.0,16.0,60.0,53.0,28.0,46.0,0.0,13.0,29.0,0.0,68.0,27.0,95.0,100.0,100.0,5.0
2.0,78.0,46.0,99.0,100.0,100.0,77.0,76.0,94.0,38.0,94.0,0.0,41.0,3.0,0.0,28.0,3.0
0.0,42.0,34.0,57.0,64.0,79.0,95.0,100.0,100.0,85.0,81.0,57.0,62.0,28.0,45.0,0.0,1.0
19.0,100.0,4.0,77.0,0.0,51.0,46.0,36.0,100.0,47.0,96.0,49.0,87.0,23.0,77.0,0.0,4.0
3.0,66.0,16.0,100.0,27.0,69.0,14.0,32.0,0.0,0.0,33.0,5.0,67.0,10.0,100.0,11.0,2.0
47.0,100.0,40.0,82.0,18.0,49.0,0.0,19.0,53.0,20.0,92.0,34.0,94.0,35.0,100.0,0.0,4.0
29.0,38.0,61.0,60.0,92.0,83.0,100.0,100.0,73.0,76.0,49.0,50.0,25.0,25.0,0.0,0.0,1.0
0.0,63.0,41.0,77.0,79.0,94.0,100.0,100.0,85.0,74.0,75.0,48.0,71.0,22.0,82.0,0.0,1.0
0.0,52.0,52.0,83.0,97.0,100.0,91.0,55.0,84.0,10.0,21.0,0.0,21.0,7.0,100.0,7.0,1.0
65.0,100.0,24.0,84.0,0.0,48.0,9.0,10.0,61.0,0.0,100.0,24.0,58.0,47.0,2.0,46.0,6.0
88.0,80.0,12.0,80.0,100.0,100.0,100.0,91.0,65.0,68.0,29.0,46.0,6.0,23.0,0.0,0.0,1.0
13.0,80.0,53.0,71.0,100.0,100.0,23.0,99.0,0.0,71.0,81.0,74.0,74.0,40.0,47.0,0.0,9.0
0.0,79.0,51.0,59.0,100.0,29.0,51.0,0.0,22.0,26.0,51.0,60.0,73.0,94.0,9.0,100.0,8.0
72.0,100.0,38.0,84.0,13.0,63.0,0.0,40.0,40.0,28.0,88.0,31.0,100.0,22.0,84.0,0.0,4.0
0.0,100.0,67.0,100.0,86.0,72.0,56.0,37.0,34.0,0.0,6.0,33.0,32.0,45.0,100.0,46.0,7.0
37.0,84.0,69.0,100.0,96.0,87.0,55.0,61.0,88.0,38.0,100.0,9.0,51.0,0.0,0.0,3.0,3.0
0.0,100.0,73.0,97.0,95.0,80.0,100.0,64.0,95.0,48.0,82.0,31.0,64.0,15.0,23.0,0.0,1.0
0.0,59.0,77.0,74.0,100.0,100.0,17.0,93.0,7.0,71.0,82.0,68.0,45.0,35.0,20.0,0.0,9.0
2.0,85.0,31.0,100.0,76.0,74.0,62.0,37.0,47.0,0.0,100.0,8.0,68.0,30.0,0.0,41.0,7.0
13.0,100.0,0.0,76.0,28.0,53.0,94.0,56.0,100.0,76.0,93.0,66.0,94.0,33.0,91.0,0.0,4.0
21.0,75.0,40.0,100.0,85.0,94.0,67.0,63.0,100.0,43.0,95.0,11.0,47.0,0.0,0.0,13.0,3.0
48.0,100.0,15.0,83.0,0.0,39.0,23.0,1.0,71.0,0.0,100.0,34.0,86.0,77.0,44.0,98.0,0.0
24.0,100.0,100.0,99.0,93.0,78.0,64.0,48.0,39.0,17.0,19.0,0.0,0.0,31.0,72.0,38.0,7.0
45.0,85.0,93.0,100.0,100.0,98.0,48.0,88.0,7.0,62.0,48.0,48.0,48.0,18.0,0.0,0.0,5.0
54.0,93.0,0.0,88.0,54.0,46.0,70.0,0.0,5.0,9.0,54.0,52.0,100.0,96.0,7.0,100.0,8.0
46.0,83.0,87.0,100.0,100.0,79.0,75.0,54.0,90.0,36.0,100.0,13.0,49.0,0.0,0.0,12.0,3.0
84.0,100.0,46.0,98.0,13.0,60.0,0.0,19.0,53.0,0.0,100.0,32.0,33.0,36.0,10.0,4.0,6.0
26.0,74.0,19.0,49.0,64.0,21.0,20.0,0.0,1.0,25.0,0.0,64.0,45.0,87.0,100.0,100.0,5.0
39.0,62.0,78.0,88.0,79.0,100.0,57.0,64.0,38.0,30.0,0.0,0.0,34.0,4.0,100.0,0.0,1.0
14.0,100.0,1.0,54.0,51.0,47.0,36.0,0.0,0.0,14.0,6.0,71.0,42.0,93.0,100.0,97.0,5.0
0.0,65.0,43.0,76.0,93.0,96.0,100.0,100.0,71.0,75.0,48.0,50.0,26.0,25.0,5.0,0.0,1.0
0.0,70.0,53.0,88.0,64.0,100.0,62.0,78.0,70.0,57.0,83.0,36.0,100.0,14.0,98.0,0.0,1.0
0.0,67.0,16.0,80.0,64.0,100.0,85.0,99.0,85.0,74.0,89.0,49.0,95.0,24.0,100.0,0.0,1.0
88.0,99.0,45.0,82.0,78.0,75.0,90.0,100.0,100.0,68.0,93.0,36.0,59.0,9.0,0.0,0.0,9.0
30.0,100.0,16.0,84.0,0.0,51.0,28.0,26.0,80.0,33.0,100.0,65.0,79.0,34.0,68.0,0.0,4.0
24.0,100.0,14.0,55.0,72.0,52.0,54.0,0.0,8.0,2.0,0.0,58.0,35.0,95.0,100.0,99.0,5.0
0.0,78.0,18.0,96.0,59.0,95.0,100.0,100.0,86.0,82.0,66.0,56.0,52.0,29.0,47.0,0.0,7.0
0.0,91.0,46.0,100.0,85.0,80.0,91.0,40.0,88.0,0.0,99.0,22.0,100.0,52.0,50.0,49.0,7.0
21.0,92.0,85.0,100.0,90.0,67.0,67.0,34.0,49.0,0.0,0.0,26.0,27.0,43.0,100.0,42.0,7.0
31.0,95.0,5.0,61.0,0.0,23.0,32.0,0.0,77.0,18.0,100.0,51.0,82.0,85.0,37.0,100.0,0.0
19.0,73.0,54.0,91.0,100.0,100.0,99.0,78.0,86.0,52.0,78.0,26.0,43.0,8.0,0.0,0.0,3.0
98.0,100.0,52.0,77.0,18.0,52.0,0.0,25.0,25.0,0.0,100.0,5.0,97.0,29.0,23.0,22.0,6.0
79.0,74.0,21.0,67.0,15.0,92.0,71.0,100.0,100.0,75.0,73.0,45.0,36.0,18.0,0.0,0.0,9.0
100.0,100.0,59.0,79.0,26.0,54.0,2.0,28.0,1.0,0.0,58.0,0.0,58.0,21.0,0.0,19.0,6.0
19.0,86.0,35.0,72.0,95.0,94.0,0.0,100.0,60.0,78.0,100.0,52.0,67.0,26.0,26.0,0.0,9.0
16.0,59.0,0.0,31.0,31.0,0.0,78.0,15.0,100.0,55.0,87.0,98.0,40.0,100.0,6.0,67.0,0.0
83.0,86.0,44.0,100.0,0.0,74.0,58.0,67.0,100.0,94.0,89.0,63.0,77.0,31.0,75.0,0.0,9.0
0.0,97.0,43.0,100.0,58.0,62.0,41.0,17.0,26.0,0.0,8.0,36.0,54.0,34.0,100.0,33.0,7.0
0.0,70.0,63.0,80.0,90.0,100.0,100.0,89.0,100.0,67.0,92.0,44.0,84.0,22.0,71.0,0.0,1.0
30.0,100.0,4.0,67.0,0.0,24.0,30.0,0.0,66.0,11.0,95.0,41.0,100.0,82.0,64.0,93.0,0.0
100.0,96.0,71.0,100.0,42.0,79.0,49.0,56.0,91.0,51.0,82.0,16.0,42.0,0.0,0.0,1.0,5.0
47.0,100.0,19.0,67.0,0.0,30.0,20.0,0.0,68.0,5.0,100.0,33.0,91.0,72.0,50.0,88.0,0.0
100.0,100.0,64.0,98.0,26.0,85.0,36.0,63.0,76.0,58.0,75.0,24.0,42.0,1.0,0.0,0.0,5.0
29.0,47.0,59.0,71.0,100.0,100.0,90.0,81.0,74.0,50.0,66.0,18.0,0.0,0.0,99.0,7.0,1.0
89.0,87.0,38.0,100.0,17.0,78.0,80.0,77.0,100.0,76.0,92.0,34.0,61.0,0.0,0.0,4.0,9.0
67.0,100.0,36.0,82.0,0.0,60.0,5.0,37.0,66.0,38.0,100.0,50.0,73.0,25.0,56.0,0.0,4.0
53.0,100.0,23.0,77.0,0.0,57.0,74.0,66.0,100.0,79.0,70.0,85.0,44.0,42.0,16.0,0.0,4.0
27.0,100.0,0.0,74.0,40.0,54.0,100.0,59.0,84.0,91.0,57.0,64.0,43.0,32.0,33.0,0.0,4.0
2.0,80.0,36.0,50.0,54.0,12.0,9.0,0.0,0.0,41.0,5.0,78.0,49.0,95.0,100.0,100.0,5.0
48.0,95.0,94.0,100.0,100.0,73.0,75.0,47.0,41.0,25.0,0.0,5.0,41.0,1.0,94.0,0.0,2.0
100.0,100.0,68.0,96.0,38.0,70.0,14.0,44.0,0.0,14.0,36.0,0.0,51.0,23.0,3.0,28.0,6.0
58.0,100.0,0.0,89.0,44.0,53.0,100.0,21.0,63.0,0.0,62.0,36.0,87.0,80.0,25.0,91.0,8.0
