3.0,1.0,5.0,4.0,R
3.0,1.0,5.0,5.0,R
3.0,2.0,1.0,1.0,L
3.0,2.0,1.0,2.0,L
3.0,2.0,1.0,3.0,L
3.0,2.0,1.0,4.0,L
3.0,2.0,1.0,5.0,L
3.0,2.0,2.0,1.0,L
3.0,2.0,2.0,2.0,L
3.0,2.0,2.0,3.0,B
3.0,2.0,2.0,4.0,R
3.0,2.0,2.0,5.0,R
3.0,2.0,3.0,1.0,L
3.0,2.0,3.0,2.0,B
3.0,2.0,3.0,3.0,R
3.0,2.0,3.0,4.0,R
3.0,2.0,3.0,5.0,R
3.0,2.0,4.0,1.0,L
3.0,2.0,4.0,2.0,R
3.0,2.0,4.0,3.0,R
3.0,2.0,4.0,4.0,R
3.0,2.0,4.0,5.0,R
3.0,2.0,5.0,1.0,L
3.0,2.0,5.0,2.0,R
3.0,2.0,5.0,3.0,R
3.0,2.0,5.0,4.0,R
3.0,2.0,5.0,5.0,R
3.0,3.0,1.0,1.0,L
3.0,3.0,1.0,2.0,L
3.0,3.0,1.0,3.0,L
3.0,3.0,1.0,4.0,L
3.0,3.0,1.0,5.0,L
3.0,3.0,2.0,1.0,L
3.0,3.0,2.0,2.0,L
3.0,3.0,2.0,3.0,L
3.0,3.0,2.0,4.0,L
3.0,3.0,2.0,5.0,R
3.0,3.0,3.0,1.0,L
3.0,3.0,3.0,2.0,L
3.0,3.0,3.0,3.0,B
3.0,3.0,3.0,4.0,R
3.0,3.0,3.0,5.0,R
3.0,3.0,4.0,1.0,L
3.0,3.0,4.0,2.0,L
3.0,3.0,4.0,3.0,R
3.0,3.0,4.0,4.0,R
3.0,3.0,4.0,5.0,R
3.0,3.0,5.0,1.0,L
3.0,3.0,5.0,2.0,R
3.0,3.0,5.0,3.0,R
3.0,3.0,5.0,4.0,R
3.0,3.0,5.0,5.0,R
3.0,4.0,1.0,1.0,L
3.0,4.0,1.0,2.0,L
3.0,4.0,1.0,3.0,L
3.0,4.0,1.0,4.0,L
3.0,4.0,1.0,5.0,L
3.0,4.0,2.0,1.0,L
3.0,4.0,2.0,2.0,L
3.0,4.0,2.0,3.0,L
3.0,4.0,2.0,4.0,L
3.0,4.0,2.0,5.0,L
3.0,4.0,3.0,1.0,L
3.0,4.0,3.0,2.0,L
3.0,4.0,3.0,3.0,L
3.0,4.0,3.0,4.0,B
3.0,4.0,3.0,5.0,R
3.0,4.0,4.0,1.0,L
3.0,4.0,4.0,2.0,L
3.0,4.0,4.0,3.0,B
3.0,4.0,4.0,4.0,R
3.0,4.0,4.0,5.0,R
3.0,4.0,5.0,1.0,L
3.0,4.0,5.0,2.0,L
3.0,4.0,5.0,3.0,R
3.0,4.0,5.0,4.0,R
3.0,4.0,5.0,5.0,R
3.0,5.0,1.0,1.0,L
3.0,5.0,1.0,2.0,L
3.0,5.0,1.0,3.0,L
3.0,5.0,1.0,4.0,L
3.0,5.0,1.0,5.0,L
3.0,5.0,2.0,1.0,L
3.0,5.0,2.0,2.0,L
3.0,5.0,2.0,3.0,L
3.0,5.0,2.0,4.0,L
3.0,5.0,2.0,5.0,L
3.0,5.0,3.0,1.0,L
3.0,5.0,3.0,2.0,L
3.0,5.0,3.0,3.0,L
3.0,5.0,3.0,4.0,L
3.0,5.0,3.0,5.0,B
3.0,5.0,4.0,1.0,L
3.0,5.0,4.0,2.0,L
3.0,5.0,4.0,3.0,L
3.0,5.0,4.0,4.0,R
3.0,5.0,4.0,5.0,R
3.0,5.0,5.0,1.0,L
3.0,5.0,5.0,2.0,L
3.0,5.0,5.0,3.0,B
3.0,5.0,5.0,4.0,R
3.0,5.0,5.0,5.0,R
4.0,1.0,1.0,1.0,L
4.0,1.0,1.0,2.0,L
4.0,1.0,1.0,3.0,L
4.0,1.0,1.0,4.0,B
4.0,1.0,1.0,5.0,R
4.0,1.0,2.0,1.0,L
4.0,1.0,2.0,2.0,B
4.0,1.0,2.0,3.0,R
4.0,1.0,2.0,4.0,R
4.0,1.0,2.0,5.0,R
4.0,1.0,3.0,1.0,L
4.0,1.0,3.0,2.0,R
4.0,1.0,3.0,3.0,R
4.0,1.0,3.0,4.0,R
4.0,1.0,3.0,5.0,R
4.0,1.0,4.0,1.0,B
4.0,1.0,4.0,2.0,R
4.0,1.0,4.0,3.0,R
4.0,1.0,4.0,4.0,R
4.0,1.0,4.0,5.0,R
4.0,1.0,5.0,1.0,R
4.0,1.0,5.0,2.0,R
4.0,1.0,5.0,3.0,R
4.0,1.0,5.0,4.0,R
4.0,1.0,5.0,5.0,R
4.0,2.0,1.0,1.0,L
4.0,2.0,1.0,2.0,L
4.0,2.0,1.0,3.0,L
4.0,2.0,1.0,4.0,L
4.0,2.0,1.0,5.0,L
4.0,2.0,2.0,1.0,L
4.0,2.0,2.0,2.0,L
4.0,2.0,2.0,3.0,L
4.0,2.0,2.0,4.0,B
4.0,2.0,2.0,5.0,R
4.0,2.0,3.0,1.0,L
4.0,2.0,3.0,2.0,L
4.0,2.0,3.0,3.0,R
4.0,2.0,3.0,4.0,R
4.0,2.0,3.0,5.0,R
4.0,2.0,4.0,1.0,L
4.0,2.0,4.0,2.0,B
4.0,2.0,4.0,3.0,R
4.0,2.0,4.0,4.0,R
4.0,2.0,4.0,5.0,R
4.0,2.0,5.0,1.0,L
4.0,2.0,5.0,2.0,R
4.0,2.0,5.0,3.0,R
4.0,2.0,5.0,4.0,R
4.0,2.0,5.0,5.0,R
4.0,3.0,1.0,1.0,L
4.0,3.0,1.0,2.0,L
4.0,3.0,1.0,3.0,L
4.0,3.0,1.0,4.0,L
4.0,3.0,1.0,5.0,L
4.0,3.0,2.0,1.0,L
4.0,3.0,2.0,2.0,L
4.0,3.0,2.0,3.0,L
4.0,3.0,2.0,4.0,L
4.0,3.0,2.0,5.0,L
4.0,3.0,3.0,1.0,L
4.0,3.0,3.0,2.0,L
4.0,3.0,3.0,3.0,L
4.0,3.0,3.0,4.0,B
4.0,3.0,3.0,5.0,R
4.0,3.0,4.0,1.0,L
4.0,3.0,4.0,2.0,L
4.0,3.0,4.0,3.0,B
4.0,3.0,4.0,4.0,R
4.0,3.0,4.0,5.0,R
4.0,3.0,5.0,1.0,L
4.0,3.0,5.0,2.0,L
4.0,3.0,5.0,3.0,R
4.0,3.0,5.0,4.0,R
4.0,3.0,5.0,5.0,R
4.0,4.0,1.0,1.0,L
4.0,4.0,1.0,2.0,L
4.0,4.0,1.0,3.0,L
4.0,4.0,1.0,4.0,L
4.0,4.0,1.0,5.0,L
4.0,4.0,2.0,1.0,L
4.0,4.0,2.0,2.0,L
4.0,4.0,2.0,3.0,L
4.0,4.0,2.0,4.0,L
4.0,4.0,2.0,5.0,L
4.0,4.0,3.0,1.0,L
4.0,4.0,3.0,2.0,L
4.0,4.0,3.0,3.0,L
4.0,4.0,3.0,4.0,L
4.0,4.0,3.0,5.0,L
4.0,4.0,4.0,1.0,L
4.0,4.0,4.0,2.0,L
4.0,4.0,4.0,3.0,L
4.0,4.0,4.0,4.0,B
4.0,4.0,4.0,5.0,R
4.0,4.0,5.0,1.0,L
4.0,4.0,5.0,2.0,L
4.0,4.0,5.0,3.0,L
4.0,4.0,5.0,4.0,R
4.0,4.0,5.0,5.0,R
4.0,5.0,1.0,1.0,L
4.0,5.0,1.0,2.0,L
4.0,5.0,1.0,3.0,L
4.0,5.0,1.0,4.0,L
4.0,5.0,1.0,5.0,L
4.0,5.0,2.0,1.0,L
4.0,5.0,2.0,2.0,L
4.0,5.0,2.0,3.0,L
4.0,5.0,2.0,4.0,L
4.0,5.0,2.0,5.0,L
4.0,5.0,3.0,1.0,L
4.0,5.0,3.0,2.0,L
4.0,5.0,3.0,3.0,L
4.0,5.0,3.0,4.0,L
4.0,5.0,3.0,5.0,L
4.0,5.0,4.0,1.0,L
4.0,5.0,4.0,2.0,L
4.0,5.0,4.0,3.0,L
4.0,5.0,4.0,4.0,L
4.0,5.0,4.0,5.0,B
4.0,5.0,5.0,1.0,L
4.0,5.0,5.0,2.0,L
4.0,5.0,5.0,3.0,L
4.0,5.0,5.0,4.0,B
4.0,5.0,5.0,5.0,R
5.0,1.0,1.0,1.0,L
5.0,1.0,1.0,2.0,L
5.0,1.0,1.0,3.0,L
5.0,1.0,1.0,4.0,L
5.0,1.0,1.0,5.0,B
5.0,1.0,2.0,1.0,L
5.0,1.0,2.0,2.0,L
5.0,1.0,2.0,3.0,R
5.0,1.0,2.0,4.0,R
5.0,1.0,2.0,5.0,R
5.0,1.0,3.0,1.0,L
5.0,1.0,3.0,2.0,R
5.0,1.0,3.0,3.0,R
5.0,1.0,3.0,4.0,R
5.0,1.0,3.0,5.0,R
5.0,1.0,4.0,1.0,L
5.0,1.0,4.0,2.0,R
5.0,1.0,4.0,3.0,R
5.0,1.0,4.0,4.0,R
5.0,1.0,4.0,5.0,R
5.0,1.0,5.0,1.0,B
5.0,1.0,5.0,2.0,R
5.0,1.0,5.0,3.0,R
5.0,1.0,5.0,4.0,R
5.0,1.0,5.0,5.0,R
5.0,2.0,1.0,1.0,L
5.0,2.0,1.0,2.0,L
5.0,2.0,1.0,3.0,L
5.0,2.0,1.0,4.0,L
5.0,2.0,1.0,5.0,L
5.0,2.0,2.0,1.0,L
5.0,2.0,2.0,2.0,L
5.0,2.0,2.0,3.0,L
5.0,2.0,2.0,4.0,L
5.0,2.0,2.0,5.0,B
5.0,2.0,3.0,1.0,L
5.0,2.0,3.0,2.0,L
5.0,2.0,3.0,3.0,L
5.0,2.0,3.0,4.0,R
5.0,2.0,3.0,5.0,R
5.0,2.0,4.0,1.0,L
5.0,2.0,4.0,2.0,L
5.0,2.0,4.0,3.0,R
5.0,2.0,4.0,4.0,R
5.0,2.0,4.0,5.0,R
5.0,2.0,5.0,1.0,L
5.0,2.0,5.0,2.0,B
5.0,2.0,5.0,3.0,R
5.0,2.0,5.0,4.0,R
5.0,2.0,5.0,5.0,R
5.0,3.0,1.0,1.0,L
5.0,3.0,1.0,2.0,L
5.0,3.0,1.0,3.0,L
5.0,3.0,1.0,4.0,L
5.0,3.0,1.0,5.0,L
5.0,3.0,2.0,1.0,L
5.0,3.0,2.0,2.0,L
5.0,3.0,2.0,3.0,L
5.0,3.0,2.0,4.0,L
5.0,3.0,2.0,5.0,L
5.0,3.0,3.0,1.0,L
5.0,3.0,3.0,2.0,L
5.0,3.0,3.0,3.0,L
5.0,3.0,3.0,4.0,L
5.0,3.0,3.0,5.0,B
5.0,3.0,4.0,1.0,L
5.0,3.0,4.0,2.0,L
5.0,3.0,4.0,3.0,L
5.0,3.0,4.0,4.0,R
5.0,3.0,4.0,5.0,R
5.0,3.0,5.0,1.0,L
5.0,3.0,5.0,2.0,L
5.0,3.0,5.0,3.0,B
5.0,3.0,5.0,4.0,R
5.0,3.0,5.0,5.0,R
5.0,4.0,1.0,1.0,L
5.0,4.0,1.0,2.0,L
5.0,4.0,1.0,3.0,L
5.0,4.0,1.0,4.0,L
5.0,4.0,1.0,5.0,L
5.0,4.0,2.0,1.0,L
5.0,4.0,2.0,2.0,L
5.0,4.0,2.0,3.0,L
5.0,4.0,2.0,4.0,L
5.0,4.0,2.0,5.0,L
5.0,4.0,3.0,1.0,L
5.0,4.0,3.0,2.0,L
5.0,4.0,3.0,3.0,L
5.0,4.0,3.0,4.0,L
5.0,4.0,3.0,5.0,L
5.0,4.0,4.0,1.0,L
5.0,4.0,4.0,2.0,L
5.0,4.0,4.0,3.0,L
5.0,4.0,4.0,4.0,L
5.0,4.0,4.0,5.0,B
5.0,4.0,5.0,1.0,L
5.0,4.0,5.0,2.0,L
5.0,4.0,5.0,3.0,L
5.0,4.0,5.0,4.0,B
5.0,4.0,5.0,5.0,R
5.0,5.0,1.0,1.0,L
5.0,5.0,1.0,2.0,L
5.0,5.0,1.0,3.0,L
5.0,5.0,1.0,4.0,L
5.0,5.0,1.0,5.0,L
5.0,5.0,2.0,1.0,L
5.0,5.0,2.0,2.0,L
5.0,5.0,2.0,3.0,L
5.0,5.0,2.0,4.0,L
5.0,5.0,2.0,5.0,L
5.0,5.0,3.0,1.0,L
5.0,5.0,3.0,2.0,L
5.0,5.0,3.0,3.0,L
5.0,5.0,3.0,4.0,L
5.0,5.0,3.0,5.0,L
5.0,5.0,4.0,1.0,L
5.0,5.0,4.0,2.0,L
5.0,5.0,4.0,3.0,L
5.0,5.0,4.0,4.0,L
5.0,5.0,4.0,5.0,L
5.0,5.0,5.0,1.0,L
5.0,5.0,5.0,2.0,L
5.0,5.0,5.0,3.0,L
5.0,5.0,5.0,4.0,L
5.0,5.0,5.0,5.0,B
,,,,B
,,,,R
,,,,L
,,,,R
,,,,L
,,,,R
,,,,R
,,,,R
,,,,R
,,,,R
,,,,L
,,,,B
,,,,R
,,,,R
,,,,R
,,,,R
,,,,R
,,,,L
,,,,L
,,,,R
,,,,R
,,,,R
,,,,L
,,,,R
,,,,L
,,,,L
,,,,L
,,,,L
,,,,L
,,,,L
,,,,L
,,,,R
,,,,L
,,,,R
,,,,L
,,,,L
,,,,R
,,,,B
,,,,L
,,,,R
,,,,L
,,,,R
,,,,R
,,,,L
,,,,L
,,,,L
,,,,L
,,,,L
,,,,L
,,,,R
,,,,L
,,,,R
,,,,L
,,,,R
,,,,R
,,,,R
,,,,R
,,,,B
,,,,R
,,,,L
,,,,L
,,,,L
2.0718124294318083,1.9281875705681917,3.9281875705681912,3.143624858863617,R
4.320083677248982,2.6600418386244913,4.169979080687755,4.830020919312245,R
4.980798487255413,1.0096007563722933,4.980798487255413,4.9903992436277065,R
2.8313049925008227,1.506085022497532,1.8313049925008227,2.1686950074991773,R
3.204531367898661,2.590937264202678,1.6022656839493306,1.0,L
1.0197562457085096,1.9934145847638303,1.0197562457085096,3.0065854152361697,R
4.199857809152679,3.2000355477118303,2.0,3.4000710954236606,L
1.0,1.6131829544194436,3.773634091161113,4.226365908838887,R
3.4631344238960793,3.1474623044156838,2.4631344238960793,2.0,R
2.9966345465793798,3.9966345465793798,1.0033654534206202,4.989903639738139,L
1.4875293025193104,4.837490232493563,3.8374902324935634,2.0,R
1.506472816115692,2.012945632231384,3.493527183884308,4.0,R
2.0,4.8713930383493524,3.7427860766987044,3.0,R
3.6221173096105295,4.6221173096105295,2.3778826903894705,4.811058654805265,L
3.0,1.3486920636474071,3.6973841272948142,3.0460761909422214,R
3.2654038063226025,1.0,4.755134602107534,4.020538408430136,R
3.0,2.260543891403615,4.130271945701807,1.0,L
2.8416158636068674,4.841615863606868,1.079192068196566,1.1583841363931324,R
1.7007469303879534,2.2992530696120466,2.649626534806023,1.649626534806023,R
4.029289773589582,2.5439346603843735,2.4560653396156265,2.5439346603843735,L
2.2384064287696233,4.046374284921507,5.0,1.0,L
2.4412305238630294,1.8824610477260584,3.6763084284109118,4.558769476136971,L
2.6183471089476633,2.7938842970174456,2.5877685940348916,4.793884297017446,L
1.9622210315029527,1.0,2.9622210315029527,1.0377789684970473,R
2.1040892437704763,4.791821512459048,1.8959107562295237,3.7918215124590473,L
2.0,2.492740209918378,3.8804448425612166,5.0,B
2.813338273341685,2.4066691366708426,1.4066691366708426,3.5933308633291574,L
2.9009905668209117,3.1980188663581774,3.9009905668209113,4.900990566820911,R
2.659431660142499,4.318863320284998,2.3405683398575015,4.318863320284998,L
4.9275778247240485,3.891366737086072,3.0724221752759515,1.036211087637976,L
4.96405026902239,1.1437989239104414,4.856201076089559,4.96405026902239,R
3.9050615098278083,1.1424077352582875,1.0949384901721917,3.0,R
4.845367988091821,4.6907359761836425,4.6907359761836425,4.6907359761836425,L
1.479903916286956,3.520096083713044,1.520096083713044,3.479903916286956,L
4.663931038496769,3.9917931154903075,3.9917931154903075,3.0,L
2.326426498775261,1.6528529975505222,3.326426498775261,1.6528529975505222,R
1.866600425309841,1.2667991493803181,5.0,2.0,R
5.0,1.0,2.0,2.4653610995944057,R
5.0,4.348307131659995,1.0,4.348307131659995,L
1.0685261739935474,3.0,3.7944214780193577,1.2741046959741897,R
1.6696776015340684,1.776774132821977,5.0,3.3303223984659316,R
2.3032451020734257,2.9774338265550693,2.348377448963287,2.3032451020734257,R
3.553813438855163,3.0,3.0,3.1076268777103264,L
2.992432066132448,1.0151358677351041,4.996216033066224,4.003783966933776,R
1.0,1.6598149467460268,1.3401850532539732,2.0,R
4.54759294975804,4.45240705024196,3.35722115072588,3.45240705024196,B
1.7808810217002216,3.0,4.804779744574944,1.1952202554250553,R
3.152612798816002,3.3855404008879986,4.538153199704,2.5381531997040003,R
1.7486566207793937,3.625671689610303,4.187164155194848,4.812835844805152,R
2.3519874110577925,2.3240062944711033,3.0279811165866892,3.703974822115586,R
2.0083461755728234,4.983307648854354,3.0083461755728234,1.0250385267184696,R
2.8875048986323213,2.7750097972646426,3.8875048986323213,1.4437524493161606,L
3.4094945838908437,3.362021664436626,1.0,3.5905054161091563,L
1.188250987900255,4.62349802419949,4.811749012099746,2.0941254939501275,R
1.7966011953526624,3.1949017930289934,2.0,4.398300597676331,R
1.6905416333107608,1.0,2.3810832666215216,3.309458366689239,R
1.0,4.761879592231978,4.059530101942006,3.119060203884011,R
2.0152761595577746,3.477085760663338,2.4923619202211125,2.9694476808844508,L
3.2157192660292573,5.0,4.352842201912228,1.8628770641170287,L
3.2805681826443047,3.7194318173556953,4.359715908677847,2.0,B
2.355495471088495,3.451831823696165,1.0,5.0,R
2.269996930847337,3.730003069152663,1.5399938616946736,4.460006138305326,L
2.0,3.0,1.594033551915793,4.0,L
2.0,5.0,5.0,2.6049221155041513,B
4.0,4.0,4.1768641227252505,2.0,L
3.0,2.0,5.0,2.5880970110166617,R
4.0,1.0,5.0,4.300737265799996,R
5.0,5.0,4.0,3.0989200822244114,L
4.0,3.0,4.0,2.181952996336695,B
3.0,2.0,1.9852509349754857,4.0,R
4.0,4.219831419401741,3.0,1.0,L
5.0,1.0,1.2556409778704616,5.0,R
2.2859982043987435,3.0,2.0,2.0,L
1.0,2.0,1.0674567231567766,3.0,R
2.836383055047594,5.0,1.0,4.0,L
3.0,1.0,1.050657401777994,1.0,L
