open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,truerange,atr_7,atr_14,year,month,day,weekday,target
19.817858,19.887501,19.702856,19.794643,229278000.0,58.78173982948657,54.26798926107603,105.70149834598207,56.87434085930416,19.41649282,19.31453955831957,18.53716786,18.65270280047552,-0.0054991990153112,19.6540536,0.2028579999999991,0.3548249503636497,0.3460035576371402,2014.0,1.0,16.0,3.0,bearish
19.695715,19.716785,19.282143,19.309643,426739600.0,42.9281532921712,46.1404320545884,0.6784598866072795,-20.15533111039776,19.42736426,19.31434753145189,18.55063214,18.665778090589143,-0.0250317339437629,19.6360179,0.5124999999999993,0.3773499574545567,0.3578961607009484,2014.0,1.0,17.0,4.0,bullish
19.321072,19.645357,19.300714,19.609644,328526800.0,52.22639549593217,51.0263321571143,14.79331722797568,9.978165755286634,19.44747142,19.325928073253724,18.57223216,18.68456225097309,-0.0161180364516582,19.6442501,0.3446430000000013,0.3726775349610488,0.3569495063623658,2014.0,1.0,21.0,1.0,neutral
19.675358,19.903214,19.564644,19.696787,379985200.0,54.72607140637987,52.37773931191597,53.501118805454006,87.30498179102646,19.4753429,19.34047190824884,18.5938786,18.70470484066384,-0.0019991106590779,19.6486966,0.3385699999999971,0.3678050299666129,0.355636684475733,2014.0,1.0,22.0,2.0,bullish
19.640715,19.875,19.4575,19.863571,403239200.0,59.46221028245486,54.940547231452165,38.14049209586389,94.85197245876311,19.50078574,19.360986069283275,18.61690716,18.72776325087373,0.0223902142137966,19.6238573,0.4175000000000004,0.374904311399954,0.3600554927387382,2014.0,1.0,23.0,3.0,bearish
19.785713,19.843571,19.455357,19.502501,429354800.0,47.03482891756482,48.815800072473216,-35.087563589378554,42.07323045639367,19.52008576,19.366535796874967,18.63792502,18.743177038262274,0.0124401956765574,19.58528585,0.4082140000000009,0.3796628383428179,0.3634953861226907,2014.0,1.0,24.0,4.0,bullish
19.645357,19.814285,19.491072,19.660713,554878800.0,52.147395341838966,51.37378705297818,12.021517659379834,52.11549377602726,19.54186428,19.378072402376056,18.66003929,18.76143015925601,0.0171237287688121,19.5613572,0.3232130000000026,0.3715985757224156,0.3606180728218844,2014.0,1.0,27.0,0.0,bearish
18.17,18.392857,17.93107,18.089287,1065523200.0,24.6148285112604,33.47772316239087,-233.3333333333327,-293.2771757932244,19.53177144,19.327530768821045,18.6628286,18.74806001726708,-0.104757898798443,19.46566085,1.729643000000003,0.5656049220477853,0.4584055678200401,2014.0,1.0,28.0,1.0,bearish
17.998215,18.120358,17.807858,17.883928,502810000.0,22.781020554294106,31.91316982469665,-126.84210086274284,-216.7856646643968,19.51219284,19.270917787543564,18.66478575,18.730872413878835,-0.2154372947549028,19.369643000000003,0.3125,0.5294470760409589,0.4479837415274152,2014.0,1.0,29.0,2.0,neutral
17.947857,18.089287,17.739286,17.849285,678501600.0,22.451822558713204,31.644499851523577,-85.56875819277602,-160.2635961814188,19.49418568,19.2151664338118,18.66534289,18.713339165926577,-0.3024603395066734,19.26028585,0.3500009999999989,0.5038119223208217,0.4409849742631319,2014.0,1.0,30.0,3.0,neutral
17.684999,17.911785,17.626785,17.878571,464797200.0,23.54150785091825,32.16441920502972,-69.23084781940007,-130.32948476297355,19.48130712,19.162749979626536,18.66335361,18.69673850424606,-0.3648577410705691,19.1664823,0.2849999999999966,0.4725530762749895,0.4298431903689741,2014.0,1.0,31.0,4.0,neutral
17.950357,18.133215,17.832144,17.911785,401464000.0,24.93711333891161,32.78880062443281,-45.447756385342096,-92.25652025802415,19.46843568,19.11369167789504,18.66581432,18.681129804570684,-0.4069371213158419,19.096035800000003,0.3010710000000003,0.4480556368071339,0.4206451767572237,2014.0,2.0,3.0,0.0,bullish
18.066071,18.195,17.955713,18.17107,376681200.0,35.63693751239691,37.61611657180387,-17.207826394147837,-67.0076629055597,19.46399994,19.07672550540627,18.68048572,18.670988171482616,-0.4145841329576498,19.03328575,0.283215000000002,0.424506974406115,0.4108287355464384,2014.0,2.0,4.0,1.0,bullish
18.091429,18.402857,18.080357,18.306786,328344800.0,40.790889447768585,40.043501667286,124.97703853316678,-46.23426579676879,19.457892800000003,19.046531315504104,18.69473572,18.663747246587693,-0.4050244283183453,18.98426785,0.3225000000000015,0.409934549490956,0.4045195401420039,2014.0,2.0,5.0,2.0,neutral
18.216429,18.339287,18.13607,18.303928,257765200.0,40.71079706168611,40.00819708216167,99.47448482027276,-39.69016372108695,19.45268566,19.01740916852588,18.71173929,18.65659403088508,-0.3931469568390255,18.92899995,0.2032169999999986,0.3804034709922478,0.3901407872572369,2014.0,2.0,6.0,3.0,bullish
18.620714,18.676071,18.477858,18.559999,370280400.0,50.80735214984736,44.71163751265125,144.12645955294747,-7.827970354756137,19.44978564,18.99947124953614,18.73658214,18.6546738690925,-0.3589336221356944,18.8989285,0.3721430000000012,0.3792234037076412,0.3888552310231259,2014.0,2.0,7.0,4.0,bullish
18.523571,18.999643,18.5,18.8925,345559200.0,60.89535696838384,50.17418683152634,143.97859452824474,20.20098785465938,19.44663566,18.99527623895829,18.76289285,18.65940112800428,-0.3015135949906238,18.89187495,0.4996429999999989,0.396426203177978,0.3967686431011979,2014.0,2.0,10.0,0.0,bullish
18.950357,19.205357,18.910713,19.14143,282256800.0,66.83564739193503,53.85038326233364,132.08614745302592,60.173513299308574,19.43949284,19.00100783725716,18.78835,18.668981675127075,-0.2332326780617961,18.8922857,0.312857000000001,0.3844877455811241,0.3907749543024211,2014.0,2.0,11.0,1.0,neutral
19.176786,19.27,19.044287,19.139999,308100800.0,66.76762459855482,53.82579760264499,104.55111406727733,78.7441708137364,19.42509994,19.00645854259444,18.81107142,18.678342674775223,-0.1771924647636318,18.8735892,0.2257129999999989,0.3618056390695348,0.3789848146987343,2014.0,2.0,12.0,2.0,bullish
19.094999,19.458929,19.078571,19.44393,307398000.0,73.46060405488154,58.1917145827284,102.7311469646909,107.39509424285372,19.4202428,19.023614502254087,18.83857858,18.69355686367845,-0.1070218194272989,18.8505,0.3803580000000011,0.3644559763453157,0.3790828993631928,2014.0,2.0,13.0,3.0,neutral
19.373928,19.499287,19.32893,19.428213,272924400.0,72.57872528633696,57.88690002752813,91.83050799326496,126.1562877974374,19.40429278,19.03948130214988,18.85763213,18.70815533979061,-0.0520789739991371,18.8321785,0.1703569999999992,0.3367275511531277,0.3641739065399167,2014.0,2.0,14.0,4.0,neutral
19.5,19.685356,19.486071,19.499643,260251600.0,74.21969380587544,58.93957351236538,106.60174333072348,118.25632230347746,19.3907142,19.05752706888613,18.87794999,18.72388203659992,-0.0027409728934557,18.8416785,0.2571429999999992,0.3253583295598236,0.3565288417815329,2014.0,2.0,18.0,1.0,bearish
19.455357,19.531786,19.083929,19.191786,313768000.0,57.05240422449911,52.81233345791038,14.138169053359992,71.44022766896201,19.36890706,19.06279218386421,18.89789285,18.733178561559225,0.0113869991805444,18.8207856,0.447856999999999,0.3428581396227058,0.3630522816586642,2014.0,2.0,19.0,2.0,bearish
19.035357,19.178572,18.892857,18.969643,305858000.0,47.75374378313448,48.864829472335096,-108.55613718528826,33.6502288684789,19.34828566,19.059139235460023,18.91393928,18.737876430400803,0.0046053476854055,18.7844284,0.2989290000000011,0.3365825482480337,0.3584720472516159,2014.0,2.0,20.0,3.0,bearish
19.028214,19.091785,18.735714,18.758928,278784800.0,40.45670639483893,45.398452633840726,-129.87023801574102,4.690775743902833,19.31887136,19.047366124348297,18.92911784,18.73829463734634,-0.0175695684128847,18.72919625,0.356071,0.3393666127840289,0.3583005438764012,2014.0,2.0,21.0,4.0,neutral
18.683929,18.925714,18.657858,18.84107,288909600.0,44.32580420713798,46.97749623490952,-101.39414438881786,-15.231832754772752,19.291728480000003,19.03927600004861,18.94726067,18.74033622507809,-0.0281902169993912,18.6961247,0.2678559999999983,0.3291508109577388,0.3518402193103251,2014.0,2.0,24.0,0.0,bearish
18.906429,18.913214,18.607143,18.645,231952000.0,37.53387799827595,43.72686243268857,-89.65286194970922,-44.09065966822536,19.26365706,19.02381404884284,18.95943924,18.738442531082,-0.0518308936152429,18.64533905,0.3060709999999993,0.3258536951066332,0.3485709893579542,2014.0,2.0,25.0,1.0,bearish
18.700357,18.75,18.414286,18.476786,276217200.0,32.54285306646368,41.09932709957942,-105.21283467843092,-89.8039011412867,19.23280708,19.002361772166573,18.96936425,18.73324548232707,-0.0831809064186295,18.664714,0.3357139999999994,0.3272623100913998,0.3476526329748171,2014.0,2.0,26.0,2.0,bullish
18.469286,18.885,18.430357,18.845358,301882000.0,49.65573919933304,48.413735620460685,-50.173778661317456,-66.189770374862,19.21369282,18.99620470735418,18.9851714,18.735472138737126,-0.0773931967235519,18.7127855,0.4546430000000008,0.3454595515069142,0.3552948020513366,2014.0,2.0,27.0,3.0,neutral
18.895714,19.026787,18.647142,18.794287,371968800.0,47.69956069218865,47.53290974779855,23.96308349891682,-48.61909126167131,19.1913643,18.98828629899305,19.00060355,18.73664018646082,-0.0760507324692056,18.7600356,0.379645,0.3503431870059265,0.3570341019055083,2014.0,2.0,28.0,4.0,neutral
18.693571,18.951786,18.671785,18.848572,238781200.0,50.13558720557823,48.60331140158156,54.04541952263527,-49.145847939370846,19.1719143,18.98280726240292,19.01489284,18.73886299454563,-0.0698018418720458,18.80853565,0.2800009999999986,0.3402943031479368,0.3515317374816424,2014.0,3.0,3.0,0.0,bullish
18.964287,19.022858,18.848928,18.972857,259140000.0,55.65289951461096,51.06483717520995,128.93793857404353,-13.722682962012962,19.1579643,18.982417052991096,19.03285711,18.74350952271142,-0.054196051897037,18.86158925,0.1742859999999986,0.3165788312696599,0.3388713276571582,2014.0,3.0,4.0,1.0,neutral
18.96143,19.098213,18.897499,19.012857,200062800.0,57.42183449048891,51.86387317991908,117.85084442758937,3.963379293353433,19.14932144,18.983610785347555,19.04920354,18.748857784509845,-0.0381607913541017,18.9036786,0.2007140000000014,0.3000267125168515,0.3290029471070579,2014.0,3.0,5.0,2.0,neutral
19.028214,19.087143,18.860714,18.955357,185488800.0,53.82138943904825,50.58519493550595,74.88307168651022,1.4854407113475538,19.13627144,18.98250278578889,19.06388568,18.75295788530479,-0.0297495668101959,18.93610715,0.2264289999999995,0.2895127535858726,0.3216762365972319,2014.0,3.0,6.0,3.0,neutral
18.967501,18.999287,18.7875,18.944286,220729600.0,53.07386459331288,50.32791320858498,20.372197400956217,-6.406650049652098,19.10795002,18.98100407794099,19.07732497,18.75675655708049,-0.0237037063633387,18.96812505,0.2117869999999975,0.2784090745021762,0.3138270054095476,2014.0,3.0,7.0,4.0,neutral
18.870001,19.047501,18.869286,18.96143,178584000.0,54.22253275664087,50.745685644782746,46.54518201795948,39.80798067570698,19.08170002,18.980236461940247,19.08978213,18.760819977729227,-0.0173291808696376,18.9881966,0.1782150000000015,0.2640956352875798,0.3041404335920961,2014.0,3.0,10.0,0.0,bullish
19.123215,19.240713,19.02107,19.14607,279224400.0,64.99035589792388,55.12338364479814,187.13362202417977,149.46315775642472,19.0618357,18.98673977946478,19.10314284,18.768468027776493,0.002591705836231,19.0008751,0.2792829999999995,0.2662652588179255,0.3023649026208093,2014.0,3.0,11.0,1.0,neutral
19.089643,19.191071,19.0,19.164642,199326400.0,65.93076791709487,55.55131880135156,108.29512358254092,127.07325233349408,19.04506426,18.99371637993,19.1158214,18.77633254722545,0.0196512301117728,19.0020357,0.1910710000000008,0.2555232218439363,0.2944153381461367,2014.0,3.0,12.0,2.0,bearish
19.194286,19.273571,18.898571,18.951786,257742800.0,48.507979226684014,49.701537964024695,21.473561541765715,73.84651369843685,19.02801428,18.99207204161385,19.12516069,18.77981533334453,0.0158130428063678,18.99262505,0.375,0.2725913330090882,0.3001713854225944,2014.0,3.0,13.0,3.0,bearish
18.885357,18.960358,18.678572,18.73893,237199200.0,37.07705077216784,44.639250539512,-140.18681906347942,-50.53090896956215,19.00206432,18.98214484651238,19.13080356,18.779003790435112,-0.004354255426584,18.957375050000003,0.2817860000000003,0.2739048568649328,0.2988581436064444,2014.0,3.0,14.0,4.0,neutral
18.84643,18.9275,18.780357,18.812143,199544800.0,42.51313348917573,46.65196599299616,-80.05831539521202,-33.503494526201884,18.98321434,18.97547807116203,19.13272498,18.77966154756537,-0.0142648707898089,18.92657155,0.1885699999999985,0.261714163027085,0.2909804190617323,2014.0,3.0,17.0,0.0,bullish
18.782143,18.998928,18.757143,18.978571,209647200.0,53.22922740775063,51.012028830296416,-36.543740885147216,-11.530911079302673,18.97637146,18.975599363123035,19.13684283,18.783609380111265,-0.008590727604691,18.90051795,0.2417850000000001,0.2588671397375015,0.2874664605567452,2014.0,3.0,18.0,1.0,neutral
19.009287,19.151428,18.892857,18.973572,224756000.0,52.88377054963567,50.87752281326008,16.735888128313732,45.2255110324643,18.96732148,18.97551985828754,19.13909284,18.78737947024284,-0.0044460544242532,18.88960725,0.2585709999999999,0.2588248340607155,0.2854024990880912,2014.0,3.0,19.0,2.0,neutral
18.924643,19.02393,18.833929,18.882143,208398400.0,46.45115240227601,48.36568290229336,-23.42636137172904,-35.73928616939116,18.95922146,18.971858003038,19.13794641,18.78926010944165,-0.0084416175511563,18.88523225,0.1900009999999987,0.2489928577663273,0.2785881062951187,2014.0,3.0,20.0,3.0,bullish
18.997499,19.0625,18.797501,19.031071,374046400.0,56.5052176339504,52.48106155132766,38.72555902412244,-1.375525993833793,18.95165716,18.97418009211566,19.14041426,18.79405878256588,0.0004044525630746,18.898839400000004,0.2649989999999995,0.2512794495139948,0.2776174558453396,2014.0,3.0,21.0,4.0,bullish
19.229286,19.303572,19.109285,19.256786,355700800.0,67.34596600274658,57.9511487064931,185.9859424090305,179.67975886843945,18.95356432,18.98526272610384,19.14373926,18.803241089137348,0.0253362801153897,18.9196252,0.2725009999999983,0.2543110995834239,0.2772519947134849,2014.0,3.0,24.0,0.0,bullish
19.339287,19.491072,19.27107,19.463928,282293200.0,74.22434804734503,62.24630885714803,155.60069716744454,214.55561247357872,18.96217146,19.004033993649177,19.15384998,18.816351136078403,0.0611051788509087,18.9605716,0.2342859999999973,0.2514503710715058,0.2741829950907446,2014.0,3.0,25.0,1.0,bearish
19.518572,19.607143,19.245001,19.277857,299768000.0,60.80209775858118,56.648608091236106,91.99317160757056,148.55324475865186,18.9650643,19.01477219491413,19.15916426,18.825508446342493,0.0735896188425542,19.00062515,0.3621420000000022,0.2672634609184338,0.2804657811563536,2014.0,3.0,26.0,2.0,neutral
19.286428,19.339287,19.111429,19.195,222031600.0,55.5805518738229,54.30662329255449,22.540329267217643,64.4409493539546,18.95868572,19.021839979897862,19.1644357,18.832839691391964,0.0759225718978697,19.01810725,0.2278579999999976,0.2616341093586572,0.2767080825019605,2014.0,3.0,27.0,3.0,neutral
19.225714,19.247856,19.080357,19.173571,200564000.0,54.17672745306353,53.68841785891228,-6.495048074359193,37.59096351548112,18.94404286,19.02779023856519,19.17044641,18.839600024949924,0.0751757337287521,19.037071450000003,0.1674989999999994,0.2481862365931346,0.2689074337511116,2014.0,3.0,28.0,4.0,neutral
19.258215,19.314644,19.140356,19.169287,168669200.0,53.85944492403738,53.55715864855911,-10.446652596618843,51.19102821791341,18.93153574,19.03333915140606,19.17401428,18.8461409786632,0.0733921570010558,19.053107200000003,0.1742880000000006,0.2376293456512584,0.2621489027683192,2014.0,3.0,31.0,0.0,bullish
19.205713,19.352501,19.170357,19.344643,200760000.0,63.943494683810215,58.07544258688527,17.07083198235079,74.15105880121043,18.93223574,19.045547188242548,19.1798,18.85603082959271,0.0851469027894715,19.0716965,0.1832139999999995,0.2298557248439357,0.2565106954272832,2014.0,4.0,1.0,1.0,neutral
19.370714,19.41,19.295,19.376785,180420800.0,65.55339025659984,58.86539158877984,59.811715887611385,87.05926482219793,18.92757856,19.05853695007881,19.18752499,18.86636176011655,0.0959501605690356,19.0898929,0.1149999999999984,0.2134477641519447,0.2464027886103132,2014.0,4.0,2.0,2.0,bearish
19.335358,19.375,19.201429,19.2425,162344000.0,53.83694475844843,54.26505014411265,3.165129318136209,48.8786045863434,18.91849282,19.065751210664,19.19691786,18.873823469921284,0.0926086085667527,19.10425005,0.1753560000000007,0.2080060835588098,0.2413280179949481,2014.0,4.0,3.0,3.0,bearish
19.278929,19.285713,18.949286,18.99357,275251200.0,38.82819674365685,46.94150361485314,-145.77435352238265,-44.76131760989512,18.9010928,19.062920566155448,19.200939270000003,18.87619887839152,0.0690775509179424,19.106714250000003,0.3364270000000005,0.2263519287646942,0.2481208024243065,2014.0,4.0,4.0,4.0,bearish
18.857857,18.960714,18.638929,18.695356,289850400.0,27.941225255677978,39.98032156485975,-191.6283803368352,-171.18322359218357,18.8849499,19.04850622640744,19.20251783,18.872611628939985,0.0260651775364308,19.09341055,0.3546409999999973,0.2446789389411661,0.2557293879658704,2014.0,4.0,7.0,0.0,neutral
18.756786,18.790001,18.525,18.694286,243888400.0,27.908468686331204,39.95742533773,-128.84229421014695,-168.2787656054003,18.86562136,19.03461519728936,19.20374282,18.86907443366108,-0.0080163705833911,19.07082135,0.2650010000000016,0.2475820905209997,0.2563916459683442,2014.0,4.0,8.0,1.0,bullish
18.665714,18.946072,18.643572,18.940001,206169600.0,45.139383324449206,47.406198963492606,-54.49449288877732,-100.4268810034623,18.88263564,19.030904826385328,19.20720354,18.870481257142377,-0.0150258869672796,19.0595893,0.302500000000002,0.2554275061608572,0.2596850998279137,2014.0,4.0,9.0,2.0,bearish
18.952856,19.008572,18.684643,18.695715,239652000.0,35.34166791172693,41.84780025867149,-50.26632263704041,-104.23080385302858,18.89887138,19.017760092504364,19.20553211,18.867014894874725,-0.0398336404076822,19.04678575,0.3239289999999997,0.2652134338521633,0.2642739498404196,2014.0,4.0,10.0,3.0,bearish
18.535713,18.672501,18.469286,18.557501,271717600.0,30.91266564297473,39.05746279927037,-105.83092514465636,-137.15832689574,18.9130357,18.99971067040746,19.20361069,18.860876108962195,-0.0698415880840812,19.0377143,0.2264289999999995,0.2596728004447113,0.2615707391374154,2014.0,4.0,11.0,4.0,neutral
18.639286,18.648571,18.471786,18.63143,205674000.0,35.923683864085575,41.311617483359726,-89.54497642114397,-107.97651341903504,18.92809288,18.98526825587319,19.2047,18.856325502419683,-0.0866587027812322,19.02867865,0.1767849999999988,0.2478316860954667,0.2555146149130707,2014.0,4.0,14.0,0.0,bearish
18.581072,18.629999,18.261786,18.498571,266490000.0,31.18179288097033,38.5518693036739,-121.73557726721832,-116.01386125535774,18.9398286,18.966182044152,19.20413214,18.84923037461474,-0.1094453800762202,19.00467865,0.3696440000000009,0.2652334452246859,0.2636667138481558,2014.0,4.0,15.0,1.0,neutral
18.501785,18.610357,18.362143,18.536072,214765600.0,34.04856775816431,39.77482818891365,-73.21734490846714,-92.5880790259162,18.94712864,18.949314945537857,19.20556429,18.84301988360913,-0.1230594163606291,18.98280365,0.2482140000000008,0.2628020959068737,0.2625629485732493,2014.0,4.0,16.0,2.0,bullish
18.571428,18.848572,18.542856,18.747856,284334400.0,48.25168152272872,46.2775339370338,39.82635088568846,-37.6931321456642,18.95595004,18.941414577605027,19.20692142,18.84113266974597,-0.1154288474513407,18.9760893,0.3125,0.269901796491606,0.266129880818132,2014.0,4.0,17.0,3.0,bullish
18.762142,19.004999,18.712856,18.970358,182548800.0,59.058751796638845,52.12599102114759,124.8252994174618,14.787490985945768,18.96927864,18.94254961614156,19.21098215,18.843695288042483,-0.0903856057425294,18.97305365,0.2921430000000029,0.2730791112785199,0.2679879607597498,2014.0,4.0,21.0,0.0,neutral
18.868214,18.993929,18.803572,18.989286,202563200.0,59.89009615122924,52.59874015672965,113.386873545517,35.379172089026305,18.97786438,18.944382419176417,19.21382501,18.84658235930681,-0.0682248710049577,18.95967865,0.1903570000000023,0.2612616668101603,0.2624428921338996,2014.0,4.0,22.0,1.0,bearish
18.895,18.968929,18.730356,18.741072,394940000.0,45.694537349188536,46.161273955451314,47.97713670447081,14.014532178060728,18.97483582,18.93640944623164,19.21073574,18.844490142215964,-0.0698855275949377,18.92353585,0.2589299999999994,0.2609285715515658,0.2621919712671859,2014.0,4.0,23.0,2.0,bullish
20.293215,20.357143,20.026072,20.2775,759911600.0,79.97372110825263,70.35067312075805,233.33333333333465,368.90496354926063,18.99755722,18.98900132980934,19.21852503,18.872905221505352,0.0521738614300275,18.973518,1.6160710000000016,0.4545203470441995,0.3588976161789874,2014.0,4.0,24.0,3.0,bullish
20.161785,20.428213,20.14143,20.42643,390275200.0,81.30803692623886,71.67896666286097,122.73156430474296,243.0602033439513,19.02328584,19.045371181632444,19.22419289,18.90370915426001,0.1590903187978547,19.0350895,0.2867829999999998,0.4305578688950281,0.3537465721660881,2014.0,4.0,25.0,4.0,bullish
20.457144,21.276787,20.448214,21.217501,669485600.0,86.77044084622126,77.4562465396372,115.99635651879947,207.11428763488868,19.05875726,19.13055288839719,19.23950003,18.94958676458707,0.3041491578314534,19.137286,0.8503569999999989,0.4905291733385953,0.3892187455835281,2014.0,4.0,28.0,0.0,neutral
21.205,21.285,21.053928,21.154642,337377600.0,84.48173225229021,76.12734837363666,95.49962369124528,157.4343362299342,19.09328584,19.2099290620412,19.24878931,18.99330722456877,0.4093187649622898,19.23655375,0.231072000000001,0.4534638628616533,0.3779225494702025,2014.0,4.0,29.0,1.0,neutral
21.165714,21.408215,21.064285,21.074642,456640800.0,81.29777897327668,74.37835160837673,81.16898494141532,121.69971932406028,19.12478582,19.283055174721216,19.25775001,19.034573584424727,0.4806702376151079,19.3230537,0.3439299999999967,0.4378161681671309,0.3754945102222874,2014.0,4.0,30.0,2.0,neutral
21.142857,21.242857,20.941429,21.124287,244048000.0,81.79452923803935,74.76579489791756,57.83894048324717,95.04605418802832,19.16343584,19.35526045354606,19.26617145,19.07600503517629,0.5350549499485915,19.4104288,0.3014280000000013,0.4183321441432553,0.3702040452063224,2014.0,5.0,1.0,3.0,neutral
21.155001,21.22143,21.061071,21.16357,191514400.0,82.23024403329285,75.08682369620628,53.05297120245411,83.3820384018516,19.20731438,19.42617465645437,19.27780002,19.11739288010322,0.5747002493557289,19.5064823,0.1603590000000032,0.3814788378370765,0.355215113405641,2014.0,5.0,2.0,4.0,bullish
21.076429,21.464287,21.071428,21.462856,287067200.0,85.34731181334381,77.44149905629854,91.85807459491828,82.91898538186241,19.26139294,19.506044624573832,19.29013215,19.163892674854235,0.6230867574454564,19.6299466,0.3928589999999978,0.3831045752889223,0.3579039624481334,2014.0,5.0,5.0,0.0,bearish
21.492857,21.586071,21.22893,21.22893,374564400.0,73.57798658104562,71.73451230812789,121.27194158694216,76.10052720842245,19.30915014,19.57360884757356,19.30043931,19.20483195038419,0.6352349474594767,19.7566253,0.3571410000000021,0.3793954931047908,0.357849465130409,2014.0,5.0,6.0,1.0,neutral
21.258928,21.331785,20.990356,21.154642,282864400.0,70.00150450389314,69.97100968971871,-40.22488846610253,56.9830156513709,19.35934298,19.63561022757533,19.31150002,19.243485962033983,0.631587507186044,19.879643100000003,0.3414290000000015,0.3739717083755352,0.3566765747639369,2014.0,5.0,7.0,2.0,bearish
21.008928,21.22893,20.942858,20.999643,230297200.0,62.59512923054584,66.30823391663807,-103.22040413929,42.8610421064628,19.40980012,19.689101775082648,19.3213036,19.27830011527451,0.6091676550381209,19.9826252,0.2860719999999972,0.3614146071790298,0.3516333908521694,2014.0,5.0,8.0,3.0,neutral
20.876429,20.9375,20.72607,20.912144,291597600.0,58.51752323982973,64.26314112267815,-161.17677189969166,17.880476358973702,19.45113584,19.73706427233592,19.33241433,19.310688810905223,0.5776801850642599,20.09344665,0.2735729999999989,0.3488658061534539,0.3460576486483839,2014.0,5.0,9.0,4.0,bullish
20.981787,21.202143,20.978571,21.172501,213208800.0,66.16824207076479,67.47740549403454,-16.294521667104245,40.31587321056914,19.49870012,19.793355973058222,19.345032210000003,19.347595864365264,0.5671964842577246,20.22419665,0.2899989999999981,0.3404562624172459,0.3420534594591741,2014.0,5.0,12.0,0.0,neutral
21.142857,21.23357,21.09643,21.205713,159737200.0,67.0720473056287,67.87434801316573,15.83235522939868,46.49928210233688,19.54584294,19.84874258396045,19.35887862,19.384428888929367,0.5551683712695947,20.3529108,0.1371399999999987,0.3114110820719249,0.327416783783385,2014.0,5.0,13.0,1.0,neutral
21.158215,21.335714,21.133572,21.209642,166404000.0,67.19300972561933,67.9242239759692,57.30562326825476,59.3599636687654,19.59057864,19.902111244822542,19.37427147,19.420608912557466,0.5397313554382137,20.48846435,0.2021419999999985,0.2958012132045068,0.3184685849416386,2014.0,5.0,14.0,2.0,bearish
