V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,target
0.552552,1.0,0.977083,0.45761,0.333899,1.08482,0.8554,0.0203391,0.434488,56.0444,45.0011,39.8469,28.7283,31.2135,27.2015,1.13203,1.08733,1.03423,47.2389,5.25934,5.6962,13.3105,6.39778,4.62379,0.44285,0.402156,0.419832,55.1226,0.90625,-6.2372,47.4543,0.208421,4.43564,0.172196,-0.320954,0.864307,213.143,0.305556,172.495,27.7218,1.98134,49.6541,13.5135,62.4261,8.14841,0.335789,0.314519,0.0214237,185.666,3.644,24.7555,7.4742,0.173634,0.521625,1
0.0959375,0.454167,0.513889,0.727399,0.39152,0.473174,0.334192,0.0562794,0.588941,126.808,112.098,106.659,58.225,49.3232,44.952,0.622924,0.55453,0.629284,71.0548,3.18951,2.99166,12.844,5.14271,10.0412,0.0411112,1.52721,0.921649,64.1227,0.13125,-0.131697,41.0759,0.524497,2.50188,0.0831841,-1.72579,2.97468,73.9105,0.25,176.991,48.8385,-0.320039,6.89411,5.38559,239.762,69.2678,0.592227,0.547863,0.0503288,108.087,7.67887,41.2164,4.87456,0.0286574,0.520047,1
0.106157,1.0,0.161111,0.406317,0.0607239,0.963865,0.137865,0.0567488,0.341092,204.332,211.008,219.55,4.71536,2.57548,3.13587,0.72178,0.558886,-1.00474,92.7637,-0.352272,-2.38989,0.460772,0.411995,0.902964,0.766362,0.0863984,0.620583,75.8818,0.289583,-3.89005,20.8556,0.636834,15.3282,0.600274,-1.7502,-6.97533,136.293,1.0,95.9051,50.6472,-0.0994079,66.9804,5.05412,63.6033,18.8274,0.436036,0.201238,0.0477295,66.2911,1.34896,35.682,9.99917,0.348711,0.301417,0
0.191476,0.941667,0.336111,0.390618,0.885364,0.875396,0.267013,0.0356636,0.39503,157.796,140.941,121.037,38.8303,37.0218,31.232,-0.750258,-0.715293,-0.609809,78.8346,1.46318,7.65785,9.13166,0.959463,1.69276,-0.989513,1.29087,-0.58264,82.6411,0.0555556,-2.32196,14.0045,0.203328,11.4259,0.502214,-0.906758,0.0566653,181.833,0.161111,172.614,53.5065,1.23537,35.1799,19.2581,130.022,48.0615,0.911942,0.239421,0.0227417,61.0881,-0.143481,57.3341,13.452,0.352465,0.291267,1
0.188455,0.614583,0.641667,0.734755,0.426387,0.595908,0.445956,0.0289882,0.522122,67.2952,68.181,40.3267,48.3289,45.0825,48.0401,1.40887,1.69231,2.32381,54.4859,-7.80818,21.8018,15.6988,6.27191,12.7528,0.409322,-0.401936,0.235924,42.8683,1.0,17.8624,16.8658,0.338071,12.4413,0.329489,-0.540491,0.0842756,81.7032,0.147222,189.37,12.614,0.0528052,42.569,11.3955,82.3194,48.6465,0.0461104,0.689412,0.121656,18.7906,0.0522128,26.7755,11.2851,0.0280382,0.325145,0
0.013669,0.1625,0.108333,0.124333,0.773991,0.14662,0.0940449,0.0779001,0.223537,175.027,159.071,132.566,50.5991,53.2253,57.2309,-0.383245,-0.156331,0.0330803,82.0493,0.449224,10.445,11.8421,1.69912,5.71474,-0.653576,-0.00937712,0.564129,58.8395,1.0,-2.35278,18.309,0.279363,17.9234,0.307817,5.24541,0.204078,55.7979,0.133333,65.1585,25.6963,0.420932,9.22249,6.65249,94.3678,47.4442,0.898977,0.648957,0.0313648,30.6234,1.3069,7.61596,2.2794,0.0225,0.27726,1
0.15272,0.80625,0.402778,0.533748,0.825705,0.665145,0.310478,0.0338386,0.529716,181.393,184.353,191.038,18.1977,20.5531,26.8627,-2.01309,-1.69681,-1.26887,87.9156,0.0982379,-1.75262,4.25049,0.51674,2.28596,-2.658,1.24999,0.436552,54.7079,0.766667,0.329894,22.0581,0.0608113,19.1027,0.105931,-1.63584,0.269138,189.504,0.605556,153.139,20.2093,0.738819,14.3553,9.26918,164.943,10.0017,0.51582,0.466875,0.0527885,133.677,-0.967365,44.4045,16.7988,0.0764258,0.626959,1
0.0940567,0.51875,0.308333,0.629458,0.881054,0.418444,0.276575,0.0350089,0.411954,131.128,137.925,98.2222,15.4868,15.2953,16.7683,-0.423498,-0.456069,-0.335931,77.3731,-6.37847,13.5268,3.7018,1.07538,2.16385,-0.792048,-0.391998,0.656637,92.399,0.385417,0.900853,40.9906,0.284514,19.6944,0.806918,-13.7683,0.125024,172.754,0.161111,231.338,52.9542,0.519182,11.0176,7.19589,30.7366,21.9795,0.617754,0.528507,0.0406265,124.799,1.05953,65.2634,3.07991,0.104479,0.797245,0
0.0404051,0.239583,0.213889,0.121677,0.908175,0.232531,0.183433,0.0509883,0.211519,56.8704,59.2886,60.0231,46.9817,46.9576,48.1544,0.713516,0.745554,0.843753,49.4817,-1.36795,-0.705765,20.0245,2.46979,5.53433,0.0700442,-0.502296,-0.265519,29.6172,0.366667,-3.56405,11.1379,0.129254,19.2155,0.208027,0.357134,1.41972,155.217,0.727778,71.9639,79.6385,0.91945,2.45679,10.4349,113.724,40.02,0.217988,0.56968,0.0266323,160.654,-0.0635585,40.9369,11.8881,0.0463194,1.00264,0
0.537419,1.0,0.741667,0.49231,0.667632,1.06404,0.773675,0.0253053,0.27539,154.556,124.992,105.289,20.9725,18.7756,15.972,-0.979421,-0.966719,-0.841055,76.3836,4.335,9.36966,4.8757,0.982397,1.35211,-1.57168,1.15133,0.150357,97.1241,0.30625,-1.24812,46.4701,0.184211,8.53224,0.259612,12.1175,-0.637454,124.676,0.411111,65.4852,43.3399,1.1707,8.50183,5.46786,198.987,7.09567,0.471275,0.106952,0.0358328,166.754,-3.8526,20.9282,5.03757,0.0505469,0.430275,0
0.134774,0.4125,0.447222,0.808958,0.464004,0.369914,0.380388,0.0291554,0.269433,72.7756,93.0978,113.189,38.3725,35.9454,33.9134,1.78959,1.63214,1.30544,64.8467,-2.98488,-10.4362,9.71535,1.32136,4.8451,1.05229,0.288959,0.770702,63.5636,0.977083,2.44441,24.9446,0.313361,3.5272,0.170284,2.69414,-1.03052,159.793,0.611111,149.468,44.7555,1.38091,35.165,13.7783,90.5982,61.9466,0.584044,0.252439,0.0338248,164.266,0.939762,23.7761,17.4054,0.67967,0.477061,1
0.0573843,1.0,0.11875,0.5524,0.418997,1.08617,0.073571,0.0813836,0.516764,140.429,131.753,124.391,27.5323,23.2585,21.2839,-0.273471,-0.273589,-0.363709,77.041,1.0397,3.05894,5.74323,1.05958,4.35747,-0.554507,-0.867117,0.0130531,74.6865,0.795833,0.773087,12.2634,0.38263,2.49056,0.475627,-0.101873,-0.376396,73.7996,0.116667,154.488,44.1169,1.56519,28.4657,8.4912,38.4504,63.3991,0.265554,0.259097,0.0713566,148.472,0.168504,18.8768,15.8504,0.338276,0.131218,0
0.332697,0.644444,1.0,0.363921,0.445808,0.490872,0.894099,0.0425987,0.483746,56.1813,56.2675,55.7664,50.9339,50.0001,52.7135,0.824332,0.771326,0.908544,44.8724,0.00411571,1.47391,26.0447,5.87236,10.4947,-0.285308,-0.282092,-0.399723,81.0466,1.0,6.90758,55.6173,0.242682,3.25274,0.281898,3.13784,-0.405286,118.008,0.622917,59.7944,53.5613,1.89768,77.8992,2.01747,107.571,65.1876,0.49245,0.399268,0.0492873,131.958,1.97237,69.8502,0.931788,0.523304,0.325427,0
0.00893519,0.166667,0.1,0.653897,0.711161,0.131329,0.0708029,0.0971503,0.463889,90.0065,87.41,64.8705,18.5043,17.6253,14.9964,0.40792,-0.106305,1.35949,64.5016,-2.75097,10.8268,5.32586,5.57299,5.40328,-0.426171,1.79698,-0.484726,42.6258,0.939583,-0.0136198,53.2078,0.23793,13.1628,0.715325,-5.13859,-2.59783,170.889,0.588889,88.8936,55.9466,-0.560808,34.5594,10.2136,91.856,58.2025,0.589897,0.36918,0.0782523,142.006,1.79037,45.3651,13.4286,0.0176099,0.93369,0
0.106227,0.670833,0.255556,0.351959,0.0954222,0.542674,0.226707,0.0381891,0.380367,253.344,254.108,253.935,2.69525,1.83093,1.59905,-24.3076,-62.315,-63.1311,99.837,-0.124596,-0.00316179,0.343209,0.31901,0.168074,-67.8549,-3.60328,-8.5975,68.1362,1.0,11.8411,6.68857,0.352692,10.82,0.728545,3.35052,-0.0305517,191.912,0.285417,84.3719,73.0062,0.709412,67.3095,5.50377,132.438,55.4695,0.959586,0.577891,0.0364993,131.342,0.677399,55.9021,6.08568,0.435156,0.0700335,0
0.286221,1.0,0.527083,0.526938,0.595074,0.815389,0.375361,0.0223417,0.456972,111.345,112.041,113.193,44.9599,44.9605,46.2251,0.158469,0.182531,0.276642,70.3566,-0.00092228,-0.441676,12.8235,2.01768,4.54258,-0.558947,-0.503894,1.04306,79.376,0.11875,3.33325,8.71739,0.29731,16.4902,0.641011,0.0695568,-0.388398,210.958,0.075,39.384,58.2841,2.73112,29.6313,16.4803,83.5294,44.7084,0.442197,0.193886,0.0993915,119.688,-0.691823,6.68812,27.432,0.00435185,1.02404,0
0.00880208,0.05,0.247222,0.329784,0.379699,0.0436022,0.213971,0.12689,0.287921,51.2525,73.5812,64.908,56.864,53.839,48.0227,2.51437,1.89541,1.91585,54.7161,-10.8485,1.28652,16.9454,5.99677,2.93474,0.615101,0.408864,1.53084,76.5988,0.866667,0.677025,8.84951,0.444259,8.65655,0.0875798,-14.3115,1.4062,61.8236,0.705556,224.103,16.783,0.0690607,39.6856,2.16657,145.842,45.2081,0.486108,0.275304,0.0559265,106.576,0.870703,28.3374,8.20369,0.488906,0.799343,1
0.597066,1.0,1.0,0.548355,0.669008,1.0745,0.747294,0.0218662,0.402934,85.6878,89.2618,57.2853,47.6654,46.6582,45.1797,0.717714,0.579709,1.19757,61.8976,-7.03344,18.2158,15.5069,6.29069,12.0248,-0.340434,0.0593912,0.688486,40.6931,0.502778,-2.72472,18.6343,0.181693,8.37038,0.253222,2.12683,1.43183,73.5892,1.0,93.9855,20.9766,-0.260042,21.0426,11.8071,87.2129,55.4792,0.0652045,0.629876,0.0362546,102.22,-1.23494,9.70768,6.78495,0.0357292,0.578364,0
0.0600868,0.286111,0.279167,0.119338,0.117502,0.255721,0.255144,0.0385245,0.247718,253.906,251.894,254.84,1.06949,1.14551,1.33974,-19.6005,-18.8683,-16.7936,99.6247,0.520269,-0.515863,0.178887,0.0289791,0.0945562,-19.8006,-10.1213,8.59369,69.8362,0.783333,-1.67363,9.56954,0.28259,22.5329,0.195548,0.0198158,0.128333,145.417,0.791667,85.3566,25.0853,0.636875,48.1275,5.20161,125.263,43.7424,0.539041,0.31137,0.0255119,109.65,2.68082,40.674,12.3143,0.0203299,0.134594,0
0.0718692,0.552778,0.252083,0.702768,0.828094,0.557966,0.168745,0.0476689,0.484239,115.944,101.068,78.8158,69.0701,72.5293,77.9362,0.632795,0.724485,0.741141,64.9729,1.0557,18.2662,19.7478,4.45091,15.1233,0.332198,0.313612,0.757125,92.5118,0.583333,8.17336,10.7153,0.3447,7.37077,0.147038,0.820107,0.277958,194.293,0.422917,148.281,75.828,1.04577,23.2967,22.155,105.201,19.7779,0.519419,0.31175,0.0360605,39.783,-0.141504,52.9973,14.9602,0.0713657,0.037173,1
0.00288773,0.0694444,0.0541667,0.579414,0.174754,0.0601649,0.0466453,0.146293,0.232308,102.158,65.2264,33.8196,81.9532,67.5471,48.7703,0.783474,1.26591,2.04792,52.356,9.10653,28.5438,22.908,7.13936,15.4226,0.557003,0.479622,0.222917,89.3226,0.255556,9.93832,16.8884,0.429538,6.58046,0.803242,0.300275,-0.802897,184.328,0.283333,138.385,38.506,0.846035,41.25,21.3102,43.3026,2.05994,0.618683,0.580347,0.0175998,126.434,0.310349,45.7585,11.439,0.0444271,0.156624,1
0.229022,1.0,0.586111,0.570129,0.822509,0.90966,0.434471,0.0686292,0.609252,139.926,131.658,112.844,25.8954,24.0432,22.4514,-1.03458,-1.01913,-1.00221,76.7389,-0.426314,7.13783,6.33424,1.48179,2.17981,-1.62017,-5.91045,3.18412,71.3043,0.460417,0.789973,34.1021,0.695955,7.34038,0.242154,-3.93043,-0.226187,47.1346,0.589583,198.561,43.5519,0.436628,26.3821,9.68439,100.418,12.1755,0.691689,0.0780137,0.0371874,110.531,0.125799,27.7575,11.0132,0.0227344,0.456326,1
0.710104,1.0,0.745833,0.495577,0.645783,1.00418,0.711356,0.0116946,0.047905,127.056,142.6,170.799,50.638,58.1756,68.6162,-0.985382,-0.914886,-0.926312,76.4283,0.0545461,-9.31132,17.3016,1.72384,2.75435,-1.45145,1.68627,1.63464,93.2674,0.435417,-0.232491,18.0621,0.0819314,7.6494,0.241371,2.59053,1.34083,99.5453,0.144444,32.5325,55.2983,-1.28887,46.8143,24.7782,214.818,62.3292,0.82919,0.0624314,0.145078,111.664,-0.0020797,48.9004,19.0881,0.194642,0.0615286,0
0.0270949,0.904167,0.0472222,0.429028,0.0186761,0.76946,0.0395882,0.189663,0.365411,173.258,190.139,198.895,13.819,14.4091,17.2523,-4.57662,-4.54891,-4.04184,88.5505,-2.20372,-3.21161,3.14794,0.817259,1.39735,-5.33318,-2.28326,2.55835,87.148,1.0,18.3796,34.9145,0.213467,14.9806,0.52876,-2.03569,1.16024,132.983,0.152778,187.773,39.6706,-1.33057,59.6658,4.44611,38.0599,43.8879,0.508468,0.320801,0.0495995,97.9055,0.677496,68.79,2.76264,0.0255845,0.228176,0
0.14761,1.0,0.363889,0.401449,0.892335,1.11729,0.317196,0.0548869,0.594354,113.262,106.606,94.5597,17.9317,17.66,15.8592,-0.495492,-0.426873,-0.398873,70.6058,0.0896621,5.28581,4.96412,0.669175,1.03433,-0.799912,1.31028,0.156561,66.1168,1.0,18.7717,66.3978,0.0883201,8.88454,0.427296,-1.61942,-0.20493,17.3462,0.108333,90.2862,39.9754,1.86737,47.8766,15.071,161.059,49.9242,0.0189995,0.464281,0.0145242,177.275,1.65567,60.245,9.49363,0.0146644,1.01833,1
0.0562384,0.402778,0.4125,0.844678,0.126683,0.311172,0.356365,0.0702819,0.661512,193.8,187.055,165.28,33.5734,33.3267,36.557,0.0640177,0.231426,0.49639,88.2195,-0.894324,6.47123,6.23572,1.37302,3.28086,-0.0085883,-0.0224313,0.686411,54.1309,0.61875,-13.7565,27.9905,0.208339,4.27803,0.107176,-1.26367,1.01874,85.0319,0.186111,119.644,15.5441,-0.863748,36.1001,20.994,213.697,29.7684,0.186353,0.345864,0.0344266,93.2242,-1.53064,14.2633,7.55567,0.211285,1.00132,0
0.170104,1.0,0.736111,0.517279,0.356826,1.2535,0.43639,0.0698782,0.768915,42.8849,28.5375,19.5834,27.9022,23.1438,18.2533,2.09651,2.2235,2.87573,38.4717,6.94383,12.8012,12.7801,5.40014,10.7885,0.524563,0.997949,1.44584,88.3198,0.252083,-0.955445,10.5394,0.351999,7.67842,0.276305,0.124478,-0.473284,204.143,0.680556,21.2671,37.0111,0.467204,26.3393,7.57637,80.4676,27.5263,0.475664,0.226388,0.0632127,123.251,1.53365,29.6563,3.69821,0.033588,0.189922,1
0.0148032,0.0583333,0.322222,0.441734,0.612641,0.0485933,0.303779,0.0981235,0.212438,209.811,223.383,241.799,27.8998,29.3363,29.2022,-2.60194,-2.96253,-3.31438,94.4508,-0.563442,-4.91709,5.78631,0.764352,1.66603,-3.55399,4.64605,1.21471,68.3374,1.0,-2.43301,46.7991,0.524634,11.4254,0.313957,2.95877,-0.362631,158.226,0.478125,120.428,22.7514,-1.67069,8.91253,5.78229,53.5102,29.5987,0.955145,0.383157,0.091067,146.317,-0.541537,59.0652,2.42969,0.0867708,0.9983,1
0.313822,0.504167,0.86875,0.804598,0.595962,0.427417,0.757435,0.0186295,0.283504,77.7281,70.7245,61.6844,22.6954,21.4908,16.0333,1.19015,1.41153,1.93976,59.3011,0.917142,5.16756,6.90141,2.25324,4.88147,0.926691,-0.631623,0.524105,54.8914,1.0,-0.289847,28.3637,0.436029,13.8796,0.522964,0.035626,2.46715,101.789,0.652083,169.357,33.0442,2.34476,57.6679,21.8786,42.4821,27.8565,0.910993,0.497723,0.083941,125.936,0.4743,59.6156,8.94028,0.0193576,0.487454,0
0.112118,0.2125,0.711111,0.0923983,0.715127,0.206743,0.617709,0.0341695,0.258042,61.2572,60.0675,53.1316,36.2066,34.5404,33.9646,0.95655,0.803157,1.08406,51.9968,-0.854233,4.70618,16.5217,4.15058,8.50162,-0.858257,1.51021,0.939563,68.8551,0.191667,4.86655,43.7394,0.105612,2.90894,0.251013,-0.532833,3.78902,133.065,0.93125,145.92,66.3076,-0.859611,47.243,18.1226,65.6724,25.7834,0.605394,0.0175611,0.0264502,84.6561,8.05589,60.2436,17.8196,0.313405,0.286208,1
0.0418808,0.461111,0.110417,0.602591,0.788468,0.40449,0.100841,0.0491917,0.177427,75.1682,64.6689,53.0554,40.1747,36.2739,29.7259,1.4803,1.46122,1.8436,55.892,1.82764,7.54343,12.0432,2.42034,5.76369,0.881181,-1.47024,1.33675,64.717,0.6625,7.43495,10.11,0.0511434,9.34773,0.1662,1.0708,0.525263,116.415,0.5,128.444,38.9054,-0.548636,28.8868,2.5975,80.8984,32.529,0.42427,0.503883,0.0846135,89.545,-0.79964,69.7323,15.6916,0.0344097,1.01815,1
0.049184,0.172917,0.416667,0.78829,0.619127,0.149399,0.345487,0.0455348,0.317349,102.615,127.805,120.803,53.7074,54.4833,57.2829,0.564619,0.233362,0.520455,72.8964,-6.4091,1.59309,13.2096,17.02,9.64558,-1.13287,-0.270591,0.0220582,82.7653,1.0,3.55972,21.1734,0.616749,3.59488,0.160481,-1.3781,0.712118,183.815,0.536111,151.631,2.23469,-0.675613,33.7923,4.21954,102.799,36.5152,0.559467,0.102819,0.0759579,37.4196,0.389178,64.4975,4.78385,0.00938657,0.391629,1
0.00815393,0.08125,0.144444,0.571753,0.460951,0.0722383,0.11961,0.105749,0.305227,133.032,141.759,156.616,60.7042,59.5317,57.6014,0.33948,0.239348,0.0481328,77.135,-0.113153,-5.76123,14.1549,1.47373,4.81477,-0.309528,0.492106,-0.522041,75.609,0.633333,-0.643058,65.4665,0.367652,16.6244,0.498161,0.295414,-1.23216,135.821,0.688889,182.203,73.4784,0.207838,16.6277,9.34217,39.6851,40.8642,0.803574,0.128227,0.032457,87.7426,0.539665,44.8309,3.30681,0.307888,0.989323,0
0.0028588,0.0270833,0.136111,0.452501,0.46904,0.0227503,0.124375,0.212551,0.22449,103.686,97.9959,73.9373,49.1338,51.7897,45.729,0.744901,0.757173,0.777133,65.8107,-1.67243,12.0447,13.9769,3.89396,4.75707,0.448756,-0.30621,1.68262,68.3851,0.602083,0.141397,29.4338,0.137584,2.62225,0.612981,10.1543,1.25284,97.2508,0.155556,92.969,38.927,1.79882,57.3698,12.0727,142.797,19.3631,0.510211,0.522552,0.0184189,121.579,1.08827,33.0038,9.37109,0.129798,0.297376,1
0.249388,1.0,1.0,0.556642,0.354397,1.33937,1.08134,0.0499661,0.750612,124.895,145.679,173.516,23.0951,18.9455,14.658,1.09789,0.871971,0.340211,79.532,-1.3121,-9.71687,4.19843,0.739727,2.53368,0.703327,0.283945,1.42993,75.2636,0.441667,-5.6435,32.6504,0.0778977,6.99863,0.523498,-4.08123,0.281059,24.0344,0.266667,191.025,41.2446,-0.172862,36.9283,7.76556,213.595,39.8078,0.674577,0.2625,0.0256099,208.047,0.228727,45.8593,9.20718,0.357124,1.02179,0
0.03125,0.258333,0.260417,0.497494,0.391954,0.216472,0.223988,0.0625926,0.535484,194.139,189.221,187.519,48.2028,49.9036,47.7073,-0.520039,-0.499844,-0.463322,88.2841,0.864316,0.667299,9.89003,1.20241,2.22983,-0.828298,1.03527,1.17332,43.6695,0.0416667,1.82572,32.1728,0.325352,12.5939,0.751216,-1.00547,-0.764966,101.129,0.697917,121.725,24.0911,0.0304966,12.4439,7.63695,125.531,38.9276,0.357096,0.390191,0.0813679,161.873,0.0836948,28.5537,9.32206,0.0536343,0.895137,1
0.130736,0.5125,0.458333,0.649928,0.356116,0.409408,0.360965,0.0297296,0.443431,174.423,158.596,132.371,55.4559,62.3209,69.3627,-0.75019,-0.479866,0.0321109,81.1854,0.975514,11.0712,14.9881,2.7502,9.8939,-1.06946,1.75255,1.05137,97.8549,0.45,-0.126291,36.0873,0.368095,3.15271,0.13225,-0.120667,0.578492,94.1487,0.0854167,117.003,22.2366,-0.402856,34.215,1.46698,16.1003,28.8419,0.477462,0.440684,0.0281488,100.732,-0.963591,40.1629,11.4932,0.0424653,0.51813,1
0.0375579,0.305556,0.195833,0.127231,0.537002,0.28591,0.155457,0.0543914,0.37234,57.737,94.8797,126.05,6.86014,9.03693,12.846,-0.752222,-1.99653,-2.55751,65.6427,-6.10043,-15.1913,2.92178,1.05846,2.25088,-3.64853,0.945753,5.62642,71.7347,0.6875,2.48217,36.5019,0.206801,3.23591,0.12071,-0.583673,0.0275023,116.855,0.316667,163.893,60.7687,0.94048,33.6177,14.9638,130.746,12.529,0.293512,0.704621,0.0642639,165.073,-2.20236,40.6335,10.7538,0.0522396,0.994802,0
0.237096,0.584375,0.891667,0.605369,0.325854,0.471309,0.674267,0.0397331,0.54498,125.578,120.81,106.509,37.3277,38.9912,44.2713,-0.11036,-0.161527,0.284193,73.188,-0.593282,6.58243,10.8058,2.13194,6.78259,-1.03097,1.12687,0.072036,72.0238,1.0,-0.153894,54.7301,0.249761,20.1329,0.469105,0.37115,0.845878,159.272,0.139583,142.545,40.3825,0.299731,27.6921,1.36448,126.453,36.171,0.722933,0.547876,0.104289,244.98,-1.36469,35.9077,7.14138,0.0878935,0.339565,0
