MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
6.1551,11.0,7.25615763546798,1.0307881773399017,2327.0,2.8657635467980294,36.58,-121.67,True
3.7708,35.0,4.8933333333333335,1.01,1295.0,4.316666666666666,34.21,-118.38,False
3.8929,52.0,4.730120481927711,1.036144578313253,1197.0,2.8843373493975903,33.79,-117.85,True
3.1739,52.0,3.985276073619632,1.0466257668711656,1819.0,2.231901840490797,33.78,-118.16,True
4.3851,16.0,5.531365313653136,0.922509225092251,1292.0,4.767527675276753,37.67,-120.97,False
7.9767,16.0,7.065602836879433,1.00531914893617,1327.0,2.352836879432624,33.78,-118.11,True
3.5761,43.0,5.4880239520958085,1.062874251497006,786.0,2.3532934131736525,34.1,-118.06,True
5.3559,36.0,5.666666666666667,0.9812206572769951,683.0,3.2065727699530515,34.07,-117.93,True
4.0208,28.0,5.986666666666666,1.0711111111111111,713.0,3.168888888888889,37.84,-121.23,False
10.3203,43.0,5.428571428571429,0.9523809523809524,83.0,1.9761904761904765,37.72,-121.85,True
2.5972,29.0,4.037974683544304,0.8955696202531646,1216.0,3.848101265822785,34.08,-117.71,False
3.0441,20.0,4.4932502596054,1.0768431983385254,2296.0,2.3842159916926278,34.09,-117.91,True
4.6518,24.0,6.576427255985268,1.3296500920810312,1409.0,2.5948434622467773,33.46,-117.67,True
8.4889,40.0,6.878552971576228,0.979328165374677,1151.0,2.9741602067183464,34.14,-118.06,True
2.6495,27.0,5.363970588235294,1.0661764705882353,1338.0,2.459558823529412,38.0,-121.3,False
1.8407,49.0,5.117516629711751,1.0022172949002215,1299.0,2.8802660753880267,37.76,-122.18,False
3.4375,52.0,3.9271781534460337,1.0949284785435631,1294.0,1.682704811443433,37.79,-122.43,True
2.9,24.0,4.4019047619047615,1.020952380952381,1005.0,1.9142857142857144,32.77,-117.01,True
1.4625,43.0,5.144,1.16,2400.0,3.84,38.53,-121.47,False
3.6976,25.0,3.5306122448979598,1.0841836734693877,1558.0,1.987244897959184,34.04,-118.46,True
2.2042,22.0,3.554517133956386,1.0342679127725856,1189.0,3.70404984423676,34.01,-118.11,False
5.6958,15.0,6.057840616966581,0.988431876606684,2519.0,3.2377892030848328,37.23,-121.77,True
2.5625,35.0,6.966101694915254,1.2542372881355932,193.0,3.2711864406779663,37.96,-121.18,False
4.0795,39.0,3.5185185185185186,1.1181657848324515,867.0,1.529100529100529,33.75,-118.14,True
2.9545,47.0,4.195833333333334,1.0208333333333333,581.0,2.4208333333333334,37.36,-121.9,True
3.6531,30.0,4.562,1.044,1969.0,3.938,34.08,-118.01,False
4.5132,27.0,5.492505353319058,1.025695931477516,1227.0,2.627408993576017,38.38,-122.82,True
4.8194,37.0,4.98989898989899,0.8686868686868687,253.0,2.555555555555556,38.63,-121.37,False
1.7375,52.0,4.81203007518797,1.056390977443609,523.0,1.966165413533835,38.9,-121.07,False
2.8583,19.0,4.100358422939068,0.9605734767025088,365.0,1.3082437275985663,33.62,-117.72,False
2.9417,39.0,4.0817843866171,1.0817843866171004,1165.0,2.1654275092936803,34.1,-118.29,True
4.4306,21.0,5.904225352112676,1.0591549295774647,2101.0,2.9591549295774646,32.78,-116.92,False
3.9688,15.0,16.55056179775281,3.0786516853932584,622.0,2.3295880149812733,34.24,-116.87,True
3.1462,19.0,2.76530612244898,1.119047619047619,2079.0,1.4142857142857144,37.78,-122.42,True
4.0965,23.0,4.596984924623116,1.4301507537688445,1624.0,1.6321608040201006,34.14,-118.32,True
2.0769,34.0,5.527777777777778,1.25,673.0,4.673611111111111,33.94,-118.24,False
1.95,19.0,3.218390804597701,0.9655172413793104,483.0,5.551724137931035,34.25,-118.41,False
2.6667,20.0,5.594936708860759,1.2953586497890297,563.0,2.3755274261603376,38.39,-120.56,False
4.9153,17.0,5.203883495145631,0.982200647249191,1916.0,3.100323624595469,33.7,-117.87,True
3.6042,45.0,5.31214953271028,1.0598130841121496,1261.0,2.3570093457943924,37.98,-122.03,False
5.8509,47.0,5.251655629139073,1.0794701986754969,334.0,2.2119205298013247,37.92,-122.52,True
4.4625,32.0,5.374340949033392,0.9876977152899824,1475.0,2.592267135325132,33.67,-117.91,True
5.766,30.0,6.608823529411764,0.9808823529411764,1883.0,2.7691176470588235,32.64,-117.06,True
6.4598,18.0,7.840073529411764,1.068014705882353,2025.0,3.722426470588236,33.62,-117.69,True
4.0452,11.0,3.474464579901153,0.9752883031301482,2744.0,4.520593080724876,37.36,-121.85,True
4.5368,37.0,5.720250521920668,1.0521920668058455,1468.0,3.0647181628392484,33.94,-118.32,False
4.516,32.0,4.120396600566572,1.0594900849858355,1310.0,1.855524079320113,34.04,-118.47,True
2.025,20.0,3.745014245014245,1.0783475783475784,3780.0,2.6923076923076925,34.06,-117.27,False
3.101,29.0,4.004744958481614,1.0462633451957295,1513.0,1.7947805456702255,32.8,-117.24,True
3.5583,40.0,5.63036303630363,1.062706270627063,796.0,2.627062706270627,32.63,-117.07,False
2.1378,39.0,3.7617834394904457,1.1184713375796178,1379.0,1.756687898089172,33.77,-118.17,True
2.9489,39.0,5.4125874125874125,1.1293706293706294,815.0,2.8496503496503496,38.99,-122.0,False
4.6125,41.0,6.022471910112359,1.00749063670412,676.0,2.5318352059925093,37.53,-122.31,True
3.7153,16.0,3.2144578313253014,0.9373493975903614,1103.0,2.657831325301205,37.39,-121.87,True
4.7422,23.0,5.406844106463878,0.988593155893536,1092.0,4.152091254752852,33.71,-117.89,True
6.6478,21.0,7.030921052631579,1.013157894736842,4552.0,2.994736842105264,37.55,-121.95,True
3.73,11.0,3.151012891344383,0.9079189686924494,1094.0,2.014732965009208,37.32,-121.96,True
5.3243,29.0,6.237864077669903,0.9368932038834952,460.0,2.233009708737864,38.59,-121.35,True
4.0846,36.0,5.602434077079107,0.9574036511156186,1576.0,3.1967545638945234,33.94,-118.09,True
4.5607,32.0,4.72093023255814,0.9767441860465116,2839.0,5.501937984496124,33.72,-117.91,True
3.2056,7.0,5.564485981308411,1.0009345794392523,3567.0,3.333644859813084,34.12,-117.43,False
3.1389,35.0,4.813895781637717,0.9528535980148884,1177.0,2.9205955334987594,38.25,-122.03,False
2.5833,25.0,3.4672454617206,1.080505130228887,3781.0,2.984214680347277,34.23,-118.45,True
8.3252,41.0,6.984126984126984,1.0238095238095235,322.0,2.555555555555556,37.88,-122.23,True
3.7816,21.0,4.471955533097524,1.0808489135927235,4717.0,2.3835270338554824,34.26,-118.52,True
5.9094,5.0,6.5742154368108565,1.1081424936386768,7417.0,3.145462256149279,33.0,-117.1,True
2.5474,13.0,8.21376811594203,2.177536231884058,756.0,2.739130434782609,35.47,-118.61,False
3.2149,22.0,3.686274509803922,1.1495098039215683,1224.0,1.5,34.08,-118.37,True
5.8722,34.0,5.734939759036145,0.9116465863453816,890.0,3.57429718875502,34.05,-117.95,True
4.5556,34.0,5.710073710073711,0.9901719901719902,2282.0,2.803439803439804,37.57,-122.48,True
2.9643,37.0,5.316326530612245,1.086734693877551,699.0,3.566326530612245,33.89,-118.25,False
4.375,2.0,4.42023346303502,1.4202334630350195,535.0,2.081712062256809,37.39,-121.89,True
2.8175,22.0,4.330964467005076,1.0253807106598984,2766.0,2.8081218274111674,32.81,-116.94,False
6.0791,23.0,6.119909502262443,1.015837104072398,1180.0,2.669683257918552,37.25,-121.89,True
4.0294,23.0,6.105747126436782,1.1839080459770115,998.0,2.2942528735632184,33.42,-117.62,True
8.5938,43.0,7.559686888454012,1.050880626223092,1398.0,2.735812133072407,34.04,-118.4,True
10.4835,30.0,7.618556701030927,0.9759450171821306,851.0,2.924398625429553,33.95,-117.99,True
7.1845,40.0,5.619047619047619,0.9727891156462584,389.0,2.6462585034013606,33.89,-118.39,True
2.3783,18.0,4.262443438914027,1.0,1915.0,4.332579185520362,33.74,-117.9,False
4.5625,40.0,4.125,0.8541666666666666,151.0,3.145833333333333,39.05,-121.48,False
2.6667,44.0,4.541284403669724,1.0275229357798166,277.0,2.541284403669725,37.68,-121.77,False
4.5568,33.0,6.1370786516853935,1.0247191011235954,1263.0,2.838202247191011,32.8,-117.13,False
3.6583,13.0,6.309711286089239,1.1128608923884515,2568.0,3.37007874015748,38.52,-122.85,True
3.4211,34.0,4.882716049382716,1.058641975308642,1356.0,4.185185185185185,33.91,-118.09,False
2.8875,17.0,5.676537585421412,1.1252847380410025,1278.0,2.9111617312072893,32.82,-116.92,False
2.4497,7.0,4.823389021479714,1.1842482100238665,6274.0,2.994749403341289,33.81,-116.47,False
1.5781,31.0,4.569739952718676,1.1300236406619386,1522.0,3.5981087470449173,34.02,-118.3,False
4.575,36.0,4.9879154078549846,1.039274924471299,1062.0,3.2084592145015107,37.37,-121.98,True
5.1708,33.0,5.755813953488372,1.062015503875969,1006.0,3.89922480620155,34.12,-117.88,False
2.1453,36.0,3.4863013698630136,1.0445205479452055,1307.0,4.476027397260274,34.06,-118.03,False
6.0296,7.0,7.003424657534247,1.1712328767123288,878.0,3.006849315068493,34.5,-117.27,True
9.8098,39.0,8.079881656804734,1.0828402366863903,1034.0,3.059171597633136,34.16,-118.03,True
5.4939,20.0,6.215815485996705,1.028006589785832,1965.0,3.2372322899505765,37.25,-121.85,True
3.0192,24.0,4.214750542299349,0.9696312364425164,1844.0,4.0,36.93,-121.77,True
1.1141,39.0,4.566964285714286,1.0848214285714286,550.0,2.455357142857143,37.97,-121.27,False
4.2614,16.0,5.529262086513995,1.015267175572519,1460.0,3.715012722646311,32.92,-117.13,False
3.3816,36.0,4.76158940397351,1.0794701986754969,1649.0,2.1841059602649007,37.68,-122.4,True
3.0877,27.0,3.596100278551532,1.001392757660167,2038.0,2.838440111420613,34.18,-118.46,False
5.0639,4.0,6.467486818980668,0.9824253075571178,1678.0,2.9490333919156413,34.88,-120.41,True
4.0521,12.0,3.9623655913978495,0.978494623655914,1009.0,2.712365591397849,32.93,-117.14,False
2.9886,10.0,3.3752535496957403,1.0304259634888435,1369.0,2.7768762677484786,33.86,-118.17,False
3.5625,34.0,4.150442477876106,1.0707964601769913,769.0,3.402654867256637,37.36,-121.87,True
1.8355,26.0,4.424050632911392,0.995253164556962,2017.0,3.191455696202532,39.12,-121.58,False
2.9934,20.0,6.207207207207207,1.1531531531531531,904.0,2.714714714714715,38.97,-122.92,False
2.7339,28.0,4.057239057239057,1.037037037037037,2399.0,4.038720538720539,33.9,-118.16,False
4.7361,50.0,5.539393939393939,1.0121212121212122,322.0,1.9515151515151516,33.76,-118.14,True
1.3169,47.0,2.1530944625407167,1.1693811074918568,1406.0,4.579804560260587,34.05,-118.27,False
4.7022,15.0,6.261180679785331,1.059928443649374,3555.0,3.1797853309481217,33.13,-117.03,False
6.3191,25.0,7.990338164251208,1.0169082125603863,1201.0,2.9009661835748792,32.77,-116.95,True
1.7813,34.0,3.762376237623762,1.0841584158415842,968.0,4.792079207920792,34.02,-118.17,False
4.5833,52.0,4.816901408450704,0.9859154929577464,727.0,2.047887323943662,34.08,-118.35,True
4.6905,52.0,5.751173708920188,1.0156494522691706,1553.0,2.430359937402191,37.98,-122.58,True
4.5833,21.0,7.2784313725490195,1.0823529411764703,863.0,3.384313725490196,34.28,-119.04,True
1.3906,38.0,5.403846153846154,1.0576923076923077,151.0,2.9038461538461537,34.06,-117.12,False
1.5427,49.0,4.298969072164948,1.0589101620029455,1956.0,2.8807069219440358,37.3,-120.48,False
6.3403,34.0,5.1923076923076925,1.0288461538461535,213.0,2.048076923076923,33.88,-118.41,True
7.672,42.0,5.95852534562212,0.9861751152073732,459.0,2.115207373271889,34.15,-118.43,True
1.6575,35.0,5.588652482269503,1.4361702127659577,870.0,3.0851063829787235,35.32,-118.99,False
3.15,16.0,29.852941176470587,5.323529411764706,202.0,1.9803921568627447,38.52,-120.0,False
3.0799,41.0,5.21626617375231,1.0425138632162665,1288.0,2.3807763401109057,34.28,-119.26,True
2.3906,44.0,4.865573770491803,1.1639344262295082,2269.0,3.719672131147541,37.78,-122.22,False
5.1663,25.0,6.186153846153847,0.9753846153846154,2178.0,3.350769230769231,37.25,-121.82,True
2.3583,26.0,4.881987577639752,1.0434782608695652,494.0,3.0683229813664594,39.23,-123.2,False
5.0855,26.0,6.685121107266436,0.9688581314878892,886.0,3.065743944636678,34.22,-118.86,True
1.8958,16.0,6.173913043478261,1.108695652173913,239.0,5.195652173913044,37.7,-120.64,False
4.1641,16.0,6.404494382022472,1.0187265917602997,1025.0,3.838951310861423,33.14,-117.12,False
4.6023,8.0,5.917293233082707,0.9473684210526316,446.0,3.3533834586466167,34.64,-120.44,False
4.8603,52.0,6.776758409785932,1.018348623853211,714.0,2.18348623853211,38.55,-121.48,True
2.1198,21.0,5.404109589041096,0.9657534246575342,406.0,2.780821917808219,40.17,-120.37,False
3.6196,9.0,4.109215017064846,1.21160409556314,469.0,1.6006825938566551,33.57,-117.7,False
4.5313,38.0,6.663043478260869,1.039855072463768,685.0,2.481884057971014,38.59,-121.38,True
6.7927,17.0,7.122965641952984,0.9945750452079566,1694.0,3.0632911392405062,32.81,-117.06,True
3.8893,25.0,4.576399394856279,1.042360060514372,1755.0,2.655068078668684,37.26,-121.88,True
5.5584,23.0,6.967889908256881,1.084862385321101,1501.0,3.442660550458716,33.63,-117.7,True
2.7159,45.0,5.306590257879656,1.1260744985673352,1132.0,3.2435530085959887,37.77,-122.19,False
3.5,37.0,4.376569037656904,1.0502092050209204,822.0,3.4393305439330546,37.71,-122.47,True
2.8833,19.0,6.75,1.3486842105263157,424.0,2.789473684210526,39.31,-123.15,False
5.565,17.0,7.577142857142857,0.9771428571428572,1199.0,3.4257142857142857,38.22,-122.63,True
2.9485,7.0,4.880434782608695,1.0905797101449275,799.0,2.8949275362318843,34.07,-117.18,False
1.1687,48.0,3.292307692307692,0.9846153846153848,1586.0,3.4857142857142858,34.11,-117.29,False
2.5655,16.0,4.955882352941177,1.0122549019607845,1126.0,2.7598039215686274,37.76,-120.87,False
1.9655,40.0,4.478468899521531,1.1084529505582137,2357.0,3.759170653907496,33.95,-118.29,False
3.3261,30.0,4.62993762993763,0.9854469854469856,1961.0,4.076923076923077,34.08,-117.97,False
4.1128,7.0,5.420091324200913,1.0989345509893456,1921.0,2.923896499238965,33.18,-117.19,True
4.4489,16.0,5.966549295774648,1.051056338028169,1674.0,2.947183098591549,38.69,-121.27,False
4.1699,47.0,5.309278350515464,1.120274914089347,1105.0,1.8986254295532643,33.54,-117.77,True
5.2083,36.0,5.079646017699115,0.936283185840708,1371.0,2.426548672566372,34.11,-118.22,True
3.5878,43.0,4.634228187919463,0.9328859060402684,1494.0,5.0134228187919465,33.91,-118.2,False
4.8686,4.0,6.293711656441718,1.052914110429448,3887.0,2.980828220858896,33.85,-117.55,True
3.6949,4.0,5.733651226158038,1.1287465940054495,4631.0,3.154632152588556,35.14,-118.48,False
4.0614,8.0,4.6725888324873095,1.0380710659898478,1243.0,3.154822335025381,34.05,-117.72,False
2.2804,42.0,3.828009828009828,1.1253071253071254,1227.0,3.0147420147420148,32.72,-117.14,False
3.0958,49.0,4.034246575342466,1.0662100456621004,1066.0,2.4337899543379,34.1,-118.28,True
2.5139,50.0,4.547400611620796,0.9357798165137616,730.0,2.232415902140673,37.78,-122.28,True
3.0404,32.0,5.037162162162162,1.1993243243243243,756.0,2.554054054054054,34.17,-118.62,True
4.542,12.0,5.7810690423162585,1.068596881959911,10475.0,2.3329621380846324,34.4,-118.46,True
5.0232,30.0,6.2685589519650655,1.0262008733624457,1335.0,2.9148471615720526,34.25,-118.49,True
3.6667,52.0,4.863636363636363,1.0478468899521531,2198.0,5.258373205741627,37.78,-122.45,True
6.1009,15.0,7.195652173913044,1.0608695652173914,1104.0,2.4,33.34,-117.19,True
2.5455,47.0,3.194690265486725,1.0398230088495577,930.0,4.115044247787611,34.05,-118.21,False
3.5,26.0,6.373493975903615,1.3975903614457832,191.0,2.3012048192771086,38.92,-120.0,False
2.6777,35.0,4.036565977742448,1.0508744038155804,1308.0,2.079491255961844,32.76,-117.14,False
3.6583,44.0,5.534328358208955,1.0955223880597016,976.0,2.9134328358208954,33.94,-118.31,False
6.2187,37.0,6.250922509225092,1.033210332103321,776.0,2.8634686346863467,33.81,-118.11,True
6.6739,45.0,5.7926829268292686,1.017073170731707,751.0,1.8317073170731708,34.13,-118.34,True
3.665,52.0,4.088235294117647,0.8529411764705882,523.0,3.0764705882352943,34.07,-118.14,True
3.9375,24.0,7.662721893491124,1.1952662721893492,1093.0,3.233727810650888,34.87,-120.33,True
2.5476,25.0,4.770833333333333,1.03125,657.0,2.28125,38.45,-120.88,False
2.3496,17.0,4.5513918629550325,0.9625267665952892,3265.0,3.4957173447537477,39.12,-121.54,False
5.6754,12.0,5.380697050938338,1.064343163538874,1033.0,2.7694369973190347,33.48,-117.64,True
4.7031,34.0,5.5019607843137255,1.0274509803921568,839.0,3.2901960784313724,37.74,-122.41,True
3.3929,39.0,4.2740112994350286,1.0310734463276836,1227.0,3.4661016949152543,33.79,-118.27,True
4.2344,34.0,5.137323943661972,0.977112676056338,1435.0,2.526408450704225,34.1,-118.12,True
6.0783,23.0,5.633986928104576,0.8660130718954249,934.0,3.052287581699346,34.27,-118.65,True
6.8317,31.0,6.438515081206496,1.0220417633410672,2465.0,2.859628770301624,34.16,-118.2,True
4.7612,18.0,4.9625,1.0807291666666667,3922.0,2.042708333333333,34.01,-118.38,True
5.5425,12.0,7.181585677749361,1.1138107416879794,3019.0,3.860613810741688,34.02,-117.66,True
4.9808,28.0,5.527196652719665,1.00418410041841,652.0,2.728033472803347,36.99,-122.01,True
4.7125,27.0,6.421511627906977,1.0261627906976745,1034.0,3.005813953488372,34.21,-118.58,True
4.2,38.0,5.316062176165803,0.9844559585492229,789.0,4.0880829015544045,33.97,-118.08,False
3.1094,14.0,5.869565217391305,1.0942028985507246,302.0,2.188405797101449,39.26,-121.0,False
2.4196,26.0,8.518248175182482,2.7007299270072997,253.0,1.8467153284671531,37.68,-122.08,True
8.3646,25.0,8.403940886699507,1.1206896551724137,1238.0,3.0492610837438425,38.04,-122.59,True
5.5519,35.0,6.416256157635468,1.0098522167487685,1110.0,2.733990147783252,36.6,-121.91,True
3.5865,52.0,3.731034482758621,1.0827586206896551,240.0,1.6551724137931034,36.62,-121.91,True
3.4559,44.0,5.884765625,1.099609375,1353.0,2.642578125,38.1,-122.22,False
6.5284,16.0,6.3097345132743365,0.9557522123893806,652.0,2.884955752212389,33.9,-117.89,True
3.1115,39.0,4.328451882845188,1.0460251046025104,1408.0,2.9456066945606696,37.67,-122.09,False
3.3958,37.0,6.018691588785047,1.0934579439252337,1284.0,3.0,34.08,-117.64,False
3.5859,17.0,4.0,1.0094562647754135,903.0,2.1347517730496453,33.67,-117.99,True
9.3845,26.0,7.92225201072386,1.0107238605898123,1074.0,2.8793565683646114,33.75,-117.79,True
4.7083,15.0,7.918057663125948,1.078907435508346,1949.0,2.957511380880121,38.68,-121.09,True
2.6322,10.0,4.9916142557652,0.9517819706498952,1323.0,2.7735849056603774,33.73,-117.16,False
6.0097,12.0,7.047058823529412,1.0235294117647058,443.0,2.6058823529411765,38.76,-121.29,True
4.6,27.0,6.304347826086956,0.9723320158102768,610.0,2.411067193675889,38.65,-121.34,True
4.25,40.0,5.302593659942363,1.031700288184438,1218.0,3.510086455331412,34.19,-118.16,False
3.5484,23.0,4.144694533762058,1.0691318327974275,989.0,1.590032154340836,32.79,-117.23,True
4.1429,33.0,4.984025559105431,1.0063897763578276,1467.0,4.686900958466453,34.05,-117.98,False
5.2338,38.0,5.748,1.088,590.0,2.36,33.92,-118.41,True
4.0526,36.0,5.639506172839506,1.0962962962962963,1425.0,3.5185185185185186,33.95,-117.43,False
3.825,27.0,4.5245098039215685,0.9117647058823528,1014.0,4.970588235294118,33.88,-118.08,False
2.8357,16.0,4.469565217391304,1.0492753623188409,2557.0,3.705797101449275,33.49,-117.68,False
2.933,26.0,4.707667731629393,1.0335463258785942,825.0,1.317891373801917,37.88,-122.08,False
4.8036,36.0,5.644628099173554,0.9201101928374656,1105.0,3.044077134986226,33.95,-118.11,True
5.3986,32.0,6.94468085106383,1.0382978723404257,575.0,2.4468085106382977,33.88,-117.92,True
2.8214,40.0,3.771317829457365,1.054263565891473,1257.0,4.872093023255814,33.98,-118.19,False
2.625,27.0,5.378787878787879,1.0808080808080809,508.0,2.5656565656565657,39.82,-122.11,False
4.125,35.0,6.317204301075269,1.0268817204301075,568.0,3.053763440860215,33.85,-117.96,True
4.5918,36.0,5.292483660130719,1.1797385620915033,1383.0,2.2598039215686274,34.06,-118.32,True
3.8625,52.0,8.758620689655173,2.4827586206896552,153.0,5.275862068965517,37.78,-122.41,True
2.8194,43.0,4.665413533834586,0.9022556390977444,612.0,2.300751879699248,37.62,-121.03,False
2.5938,18.0,4.470588235294118,1.0565167243367934,2386.0,2.7520184544406,38.34,-121.98,False
3.7857,27.0,6.371335504885994,1.0651465798045603,1004.0,3.270358306188925,37.68,-121.03,False
2.4526,29.0,5.782051282051282,1.121082621082621,1700.0,2.421652421652422,41.31,-122.3,False
5.1602,16.0,4.280487804878049,1.0,674.0,1.64390243902439,37.34,-122.03,True
3.851,16.0,6.912408759124087,1.1897810218978102,477.0,3.4817518248175183,35.17,-120.43,True
4.875,18.0,6.028871391076115,1.0918635170603674,1086.0,2.8503937007874014,37.5,-122.47,True
7.723,36.0,6.343898573692552,1.0253565768621236,1337.0,2.1188589540412046,34.13,-118.16,True
5.3999,18.0,6.533073929961089,1.0544747081712065,783.0,3.046692607003891,33.46,-117.67,True
3.7904,15.0,6.109813084112149,1.133177570093458,1063.0,2.483644859813084,38.79,-121.24,False
3.6364,16.0,4.535612535612535,1.051282051282051,1039.0,2.96011396011396,36.99,-121.99,True
4.2917,37.0,5.14859437751004,0.9799196787148594,852.0,3.421686746987952,33.93,-118.31,False
5.4791,35.0,5.595375722543353,0.9913294797687862,1008.0,2.913294797687861,33.86,-118.34,True
5.4223,52.0,7.112612612612613,1.0337837837837838,1229.0,2.768018018018018,34.16,-118.11,True
3.975,52.0,3.731006160164271,1.0985626283367556,800.0,1.6427104722792607,37.79,-122.44,True
3.7375,14.0,4.898128898128898,0.9106029106029108,1378.0,2.864864864864865,38.03,-121.36,False
3.3393,15.0,5.777777777777778,1.0833333333333333,529.0,2.449074074074074,38.5,-120.93,False
2.5903,28.0,3.4643962848297214,1.0340557275541795,739.0,2.2879256965944275,34.15,-118.13,False
1.2813,26.0,3.182108626198083,1.1629392971246006,366.0,1.1693290734824282,33.76,-118.08,False
7.611,5.0,6.855776306107432,1.0614422369389256,7427.0,2.73252391464312,37.72,-122.24,True
4.2375,38.0,5.897674418604651,0.9511627906976744,1133.0,2.6348837209302327,35.5,-119.26,False
3.0313,30.0,6.520912547528517,1.0304182509505704,842.0,3.201520912547529,38.5,-121.49,False
5.4381,42.0,6.451923076923077,1.1682692307692308,615.0,2.956730769230769,33.98,-118.06,True
1.6509,45.0,5.332541567695962,1.0641330166270784,1155.0,2.7434679334916865,41.43,-122.38,False
2.4722,52.0,2.767871485943775,1.0923694779116466,1768.0,1.4200803212851405,34.06,-118.35,True
3.6384,32.0,4.573308270676692,1.0394736842105263,2318.0,4.357142857142857,34.25,-118.43,False
4.3594,23.0,5.225572979493365,1.0337756332931245,2461.0,2.9686369119420988,37.56,-122.02,True
