V1,V6,V10,V12,V13,V14,V15,target
45.0,4877.0,8.0,172.0,2.0,-1.0,0.0,1.0
46.0,2166.0,23.0,870.0,1.0,-1.0,0.0,2.0
60.0,631.0,12.0,429.0,2.0,-1.0,0.0,2.0
46.0,0.0,3.0,305.0,13.0,-1.0,0.0,2.0
43.0,1927.0,20.0,149.0,1.0,152.0,1.0,1.0
58.0,7881.0,28.0,507.0,8.0,-1.0,0.0,1.0
57.0,380.0,18.0,878.0,2.0,-1.0,0.0,1.0
43.0,1046.0,9.0,901.0,1.0,-1.0,0.0,2.0
27.0,119.0,16.0,781.0,2.0,-1.0,0.0,2.0
53.0,592.0,13.0,151.0,1.0,-1.0,0.0,1.0
47.0,555.0,17.0,478.0,1.0,-1.0,0.0,2.0
27.0,178.0,3.0,732.0,2.0,-1.0,0.0,2.0
39.0,283.0,26.0,126.0,2.0,-1.0,0.0,1.0
41.0,5291.0,14.0,1423.0,3.0,-1.0,0.0,2.0
29.0,464.0,10.0,317.0,2.0,518.0,1.0,2.0
29.0,110.0,13.0,1036.0,1.0,-1.0,0.0,2.0
46.0,499.0,31.0,37.0,10.0,-1.0,0.0,1.0
44.0,961.0,20.0,314.0,2.0,-1.0,0.0,1.0
34.0,1242.0,29.0,578.0,3.0,-1.0,0.0,1.0
54.0,1624.0,12.0,166.0,3.0,182.0,10.0,2.0
59.0,5397.0,23.0,671.0,3.0,-1.0,0.0,2.0
54.0,1633.0,3.0,409.0,2.0,-1.0,0.0,2.0
28.0,1609.0,18.0,98.0,2.0,315.0,3.0,1.0
47.0,238.0,13.0,3076.0,1.0,-1.0,0.0,2.0
31.0,16.0,20.0,73.0,1.0,-1.0,0.0,1.0
37.0,980.0,8.0,1306.0,5.0,-1.0,0.0,2.0
59.0,363.0,30.0,400.0,1.0,-1.0,0.0,2.0
62.0,2801.0,9.0,261.0,1.0,183.0,1.0,2.0
31.0,242.0,9.0,106.0,4.0,-1.0,0.0,1.0
49.0,-454.0,14.0,558.0,1.0,-1.0,0.0,2.0
32.0,398.0,13.0,716.0,1.0,-1.0,0.0,2.0
43.0,555.0,12.0,175.0,2.0,369.0,2.0,1.0
46.0,-591.0,9.0,126.0,1.0,-1.0,0.0,1.0
55.0,139.0,30.0,26.0,25.0,-1.0,0.0,1.0
38.0,0.0,27.0,297.0,1.0,75.0,3.0,2.0
61.0,2.0,12.0,131.0,1.0,114.0,3.0,2.0
52.0,199.0,12.0,246.0,2.0,-1.0,0.0,1.0
23.0,107.0,14.0,84.0,1.0,183.0,1.0,2.0
52.0,152.0,13.0,404.0,6.0,-1.0,0.0,2.0
33.0,235.0,18.0,525.0,1.0,-1.0,0.0,2.0
41.0,140.0,3.0,96.0,1.0,125.0,2.0,1.0
36.0,-185.0,12.0,167.0,2.0,350.0,2.0,1.0
37.0,26.0,16.0,114.0,4.0,-1.0,0.0,1.0
55.0,2152.0,19.0,922.0,2.0,-1.0,0.0,2.0
50.0,810.0,15.0,91.0,1.0,103.0,3.0,2.0
57.0,1660.0,4.0,642.0,1.0,-1.0,0.0,2.0
30.0,4642.0,21.0,528.0,1.0,-1.0,0.0,2.0
46.0,475.0,23.0,158.0,2.0,-1.0,0.0,1.0
46.0,4414.0,18.0,504.0,7.0,-1.0,0.0,2.0
36.0,1392.0,15.0,205.0,2.0,-1.0,0.0,1.0
44.0,348.0,16.0,170.0,2.0,-1.0,0.0,2.0
49.0,0.0,19.0,99.0,2.0,-1.0,0.0,1.0
36.0,1313.0,20.0,8.0,10.0,-1.0,0.0,1.0
50.0,416.0,5.0,494.0,5.0,-1.0,0.0,2.0
34.0,530.0,7.0,57.0,1.0,-1.0,0.0,1.0
51.0,117.0,18.0,442.0,2.0,-1.0,0.0,2.0
42.0,717.0,4.0,152.0,6.0,-1.0,0.0,1.0
55.0,49.0,7.0,494.0,4.0,-1.0,0.0,2.0
59.0,4412.0,2.0,162.0,2.0,-1.0,0.0,2.0
54.0,-690.0,29.0,230.0,4.0,-1.0,0.0,1.0
40.0,1259.0,20.0,234.0,5.0,-1.0,0.0,1.0
76.0,3324.0,13.0,122.0,1.0,92.0,3.0,2.0
32.0,-15.0,11.0,132.0,3.0,-1.0,0.0,1.0
61.0,544.0,29.0,63.0,3.0,200.0,9.0,2.0
33.0,1862.0,12.0,65.0,1.0,-1.0,0.0,1.0
47.0,2785.0,13.0,570.0,1.0,-1.0,0.0,2.0
37.0,698.0,8.0,1081.0,2.0,-1.0,0.0,2.0
47.0,2408.0,30.0,376.0,1.0,-1.0,0.0,2.0
27.0,20585.0,15.0,188.0,1.0,-1.0,0.0,2.0
40.0,-378.0,13.0,541.0,1.0,295.0,6.0,1.0
26.0,19.0,30.0,268.0,1.0,-1.0,0.0,1.0
37.0,125.0,5.0,56.0,1.0,-1.0,0.0,1.0
29.0,-680.0,9.0,117.0,2.0,-1.0,0.0,1.0
30.0,0.0,13.0,150.0,4.0,-1.0,0.0,1.0
33.0,272.0,1.0,293.0,2.0,92.0,3.0,2.0
32.0,1868.0,27.0,186.0,16.0,-1.0,0.0,1.0
38.0,2084.0,16.0,71.0,2.0,330.0,2.0,1.0
43.0,-260.0,11.0,183.0,2.0,-1.0,0.0,1.0
27.0,337.0,9.0,23.0,1.0,-1.0,0.0,2.0
27.0,1117.0,7.0,416.0,4.0,-1.0,0.0,1.0
72.0,2600.0,3.0,443.0,2.0,82.0,3.0,2.0
32.0,23.0,22.0,137.0,2.0,-1.0,0.0,1.0
38.0,323.0,19.0,138.0,1.0,-1.0,0.0,1.0
53.0,1194.0,30.0,166.0,4.0,-1.0,0.0,1.0
60.0,2408.0,20.0,102.0,4.0,-1.0,0.0,1.0
32.0,518.0,18.0,34.0,7.0,-1.0,0.0,1.0
41.0,4539.0,30.0,298.0,3.0,-1.0,0.0,1.0
47.0,49.0,18.0,250.0,4.0,-1.0,0.0,1.0
38.0,1401.0,13.0,516.0,1.0,-1.0,0.0,2.0
62.0,2785.0,6.0,270.0,3.0,-1.0,0.0,2.0
34.0,3821.0,13.0,649.0,2.0,-1.0,0.0,2.0
34.0,1092.0,23.0,268.0,1.0,-1.0,0.0,1.0
67.0,405.0,10.0,344.0,2.0,95.0,2.0,2.0
58.0,3864.0,15.0,815.0,4.0,-1.0,0.0,2.0
52.0,371.0,21.0,224.0,2.0,182.0,1.0,2.0
35.0,1380.0,23.0,155.0,1.0,-1.0,0.0,2.0
49.0,381.0,5.0,504.0,2.0,-1.0,0.0,1.0
39.0,116.0,22.0,554.0,2.0,-1.0,0.0,2.0
46.0,-11.0,11.0,139.0,2.0,-1.0,0.0,1.0
43.0,1916.0,13.0,565.0,2.0,-1.0,0.0,1.0
39.0,3970.0,18.0,56.0,1.0,-1.0,0.0,1.0
23.0,0.0,10.0,213.0,1.0,-1.0,0.0,2.0
48.0,623.0,2.0,1425.0,2.0,-1.0,0.0,2.0
20.0,76.0,18.0,639.0,2.0,-1.0,0.0,2.0
44.0,-68.0,25.0,121.0,4.0,-1.0,0.0,1.0
26.0,632.0,12.0,312.0,3.0,181.0,1.0,2.0
37.0,238.0,3.0,149.0,1.0,-1.0,0.0,2.0
43.0,3064.0,20.0,2453.0,2.0,-1.0,0.0,2.0
48.0,0.0,8.0,85.0,9.0,-1.0,0.0,1.0
54.0,-394.0,15.0,895.0,5.0,365.0,2.0,1.0
46.0,3354.0,19.0,522.0,1.0,174.0,1.0,2.0
39.0,1820.0,25.0,103.0,1.0,-1.0,0.0,1.0
36.0,1597.0,21.0,137.0,1.0,-1.0,0.0,1.0
38.0,10.0,8.0,84.0,3.0,-1.0,0.0,1.0
59.0,-313.0,20.0,407.0,1.0,-1.0,0.0,1.0
48.0,1405.0,14.0,629.0,2.0,-1.0,0.0,2.0
36.0,1354.0,7.0,281.0,3.0,97.0,2.0,2.0
35.0,671.0,10.0,112.0,1.0,-1.0,0.0,2.0
31.0,8781.0,14.0,680.0,1.0,177.0,1.0,2.0
25.0,528.0,14.0,201.0,1.0,-1.0,0.0,2.0
28.0,19.0,17.0,149.0,1.0,-1.0,0.0,2.0
38.0,7005.0,25.0,696.0,1.0,202.0,2.0,2.0
38.0,3141.0,9.0,347.0,4.0,189.0,2.0,2.0
47.0,162.0,25.0,366.0,3.0,-1.0,0.0,2.0
45.0,523.0,1.0,380.0,4.0,371.0,4.0,1.0
32.0,2366.0,20.0,127.0,2.0,-1.0,0.0,1.0
48.0,762.0,12.0,81.0,4.0,-1.0,0.0,1.0
66.0,587.0,12.0,457.0,2.0,392.0,2.0,2.0
59.0,121.0,12.0,144.0,7.0,-1.0,0.0,1.0
63.0,0.0,31.0,253.0,5.0,-1.0,0.0,2.0
35.0,4822.0,20.0,843.0,2.0,-1.0,0.0,2.0
53.0,-634.0,19.0,695.0,3.0,-1.0,0.0,1.0
58.0,64.0,21.0,78.0,2.0,-1.0,0.0,1.0
32.0,12686.0,3.0,54.0,1.0,-1.0,0.0,1.0
40.0,0.0,28.0,496.0,2.0,182.0,11.0,2.0
72.0,588.0,5.0,66.0,3.0,-1.0,0.0,1.0
30.0,6.0,5.0,279.0,2.0,342.0,2.0,1.0
58.0,2553.0,14.0,366.0,2.0,-1.0,0.0,1.0
34.0,2733.0,14.0,604.0,1.0,-1.0,0.0,2.0
37.0,238.0,7.0,200.0,2.0,-1.0,0.0,1.0
47.0,1167.0,4.0,505.0,1.0,96.0,6.0,2.0
30.0,0.0,5.0,159.0,2.0,-1.0,0.0,2.0
47.0,440.0,12.0,91.0,1.0,-1.0,0.0,1.0
31.0,1981.0,22.0,437.0,2.0,-1.0,0.0,1.0
47.0,0.0,16.0,261.0,2.0,-1.0,0.0,2.0
30.0,2539.0,5.0,199.0,5.0,-1.0,0.0,2.0
28.0,4987.0,2.0,924.0,2.0,113.0,21.0,2.0
43.0,733.0,25.0,282.0,1.0,187.0,3.0,2.0
60.0,5.0,4.0,494.0,1.0,95.0,2.0,2.0
56.0,8163.0,14.0,1231.0,4.0,-1.0,0.0,2.0
26.0,294.0,5.0,87.0,1.0,91.0,2.0,2.0
36.0,324.0,18.0,104.0,4.0,-1.0,0.0,1.0
30.0,20.0,20.0,404.0,6.0,340.0,1.0,1.0
61.0,6016.0,2.0,670.0,3.0,-1.0,0.0,2.0
37.0,127.0,13.0,71.0,1.0,-1.0,0.0,2.0
25.0,1003.0,12.0,361.0,1.0,-1.0,0.0,2.0
59.0,-22.0,26.0,748.0,3.0,-1.0,0.0,2.0
37.0,194.0,2.0,144.0,1.0,-1.0,0.0,1.0
40.0,211.0,5.0,216.0,4.0,-1.0,0.0,1.0
34.0,7279.0,12.0,882.0,1.0,-1.0,0.0,2.0
28.0,352.0,18.0,431.0,1.0,-1.0,0.0,2.0
36.0,3740.0,7.0,254.0,1.0,-1.0,0.0,1.0
35.0,2427.0,12.0,175.0,3.0,31.0,10.0,2.0
45.0,0.0,26.0,64.0,2.0,-1.0,0.0,1.0
37.0,1970.0,5.0,253.0,1.0,-1.0,0.0,2.0
31.0,457.0,29.0,38.0,9.0,-1.0,0.0,1.0
55.0,-171.0,15.0,30.0,2.0,-1.0,0.0,1.0
53.0,10185.0,23.0,115.0,1.0,-1.0,0.0,2.0
30.0,697.0,10.0,179.0,3.0,102.0,2.0,2.0
31.0,0.0,13.0,160.0,1.0,-1.0,0.0,2.0
33.0,3444.0,21.0,144.0,1.0,91.0,4.0,2.0
29.0,-228.0,9.0,279.0,1.0,-1.0,0.0,1.0
30.0,720.0,15.0,1265.0,4.0,210.0,4.0,2.0
46.0,3308.0,27.0,171.0,1.0,91.0,2.0,2.0
39.0,116.0,26.0,182.0,3.0,-1.0,0.0,1.0
50.0,1501.0,21.0,946.0,4.0,-1.0,0.0,2.0
21.0,614.0,13.0,243.0,3.0,-1.0,0.0,1.0
42.0,527.0,20.0,112.0,1.0,-1.0,0.0,2.0
50.0,1688.0,29.0,156.0,2.0,-1.0,0.0,1.0
43.0,-41.0,20.0,8.0,3.0,-1.0,0.0,1.0
43.0,0.0,29.0,73.0,4.0,-1.0,0.0,1.0
30.0,0.0,14.0,95.0,2.0,-1.0,0.0,1.0
32.0,555.0,9.0,344.0,1.0,-1.0,0.0,2.0
31.0,640.0,14.0,411.0,2.0,-1.0,0.0,1.0
61.0,3140.0,6.0,975.0,4.0,98.0,1.0,2.0
36.0,376.0,16.0,173.0,1.0,-1.0,0.0,2.0
41.0,1583.0,9.0,662.0,1.0,-1.0,0.0,2.0
50.0,-79.0,7.0,70.0,1.0,-1.0,0.0,1.0
34.0,0.0,5.0,231.0,2.0,2.0,3.0,2.0
36.0,125.0,15.0,676.0,3.0,-1.0,0.0,2.0
32.0,1005.0,12.0,215.0,1.0,-1.0,0.0,1.0
48.0,1567.0,20.0,77.0,3.0,-1.0,0.0,1.0
53.0,849.0,6.0,3102.0,3.0,-1.0,0.0,2.0
64.0,3951.0,29.0,164.0,1.0,-1.0,0.0,2.0
57.0,168.0,7.0,342.0,1.0,-1.0,0.0,2.0
56.0,317.0,7.0,112.0,7.0,-1.0,0.0,1.0
51.0,606.0,28.0,560.0,9.0,-1.0,0.0,2.0
37.0,0.0,28.0,62.0,8.0,-1.0,0.0,1.0
46.0,1139.0,31.0,466.0,4.0,-1.0,0.0,1.0
42.0,849.0,8.0,667.0,1.0,321.0,1.0,2.0
26.0,2803.0,3.0,11.0,7.0,-1.0,0.0,1.0
42.0,2124.0,15.0,161.0,3.0,-1.0,0.0,1.0
36.0,565.0,27.0,300.0,1.0,-1.0,0.0,2.0
56.0,-762.0,11.0,348.0,2.0,-1.0,0.0,1.0
43.0,693.0,5.0,124.0,3.0,-1.0,0.0,1.0
38.0,2467.0,2.0,192.0,1.0,-1.0,0.0,2.0
39.0,0.0,13.0,1975.0,5.0,-1.0,0.0,2.0
26.0,1327.0,30.0,171.0,4.0,-1.0,0.0,1.0
32.0,3651.0,20.0,142.0,3.0,-1.0,0.0,1.0
47.0,973.0,27.0,489.0,1.0,479.0,1.0,2.0
42.0,4.0,8.0,579.0,2.0,295.0,1.0,2.0
34.0,409.0,20.0,104.0,4.0,-1.0,0.0,1.0
53.0,925.0,25.0,930.0,3.0,-1.0,0.0,2.0
51.0,0.0,25.0,946.0,3.0,-1.0,0.0,2.0
27.0,213.0,27.0,378.0,1.0,-1.0,0.0,2.0
26.0,620.0,17.0,104.0,1.0,-1.0,0.0,2.0
39.0,1363.0,21.0,294.0,3.0,-1.0,0.0,1.0
43.0,-1.0,30.0,605.0,2.0,-1.0,0.0,1.0
59.0,106.0,22.0,186.0,1.0,-1.0,0.0,2.0
57.0,297.0,5.0,633.0,1.0,-1.0,0.0,1.0
34.0,383.0,13.0,2231.0,1.0,-1.0,0.0,2.0
46.0,294.0,17.0,228.0,1.0,-1.0,0.0,1.0
28.0,0.0,14.0,17.0,24.0,-1.0,0.0,1.0
50.0,388.0,11.0,203.0,2.0,-1.0,0.0,2.0
31.0,-720.0,17.0,638.0,16.0,-1.0,0.0,1.0
40.0,84.0,28.0,715.0,8.0,-1.0,0.0,1.0
37.0,122.0,19.0,1622.0,2.0,-1.0,0.0,2.0
52.0,2230.0,29.0,423.0,3.0,-1.0,0.0,2.0
24.0,94.0,12.0,166.0,2.0,-1.0,0.0,1.0
24.0,4500.0,11.0,733.0,2.0,-1.0,0.0,2.0
43.0,0.0,17.0,110.0,1.0,-1.0,0.0,1.0
39.0,9143.0,29.0,851.0,2.0,-1.0,0.0,1.0
53.0,218.0,12.0,27.0,6.0,344.0,12.0,1.0
23.0,431.0,13.0,496.0,2.0,-1.0,0.0,2.0
29.0,-150.0,6.0,328.0,1.0,-1.0,0.0,1.0
33.0,-923.0,31.0,237.0,9.0,-1.0,0.0,1.0
58.0,5188.0,25.0,606.0,6.0,-1.0,0.0,2.0
35.0,71.0,15.0,651.0,1.0,-1.0,0.0,2.0
26.0,380.0,13.0,260.0,3.0,-1.0,0.0,1.0
51.0,-28.0,2.0,220.0,2.0,-1.0,0.0,1.0
40.0,1308.0,3.0,1776.0,2.0,-1.0,0.0,2.0
43.0,11115.0,23.0,291.0,1.0,182.0,3.0,2.0
47.0,0.0,21.0,591.0,1.0,10.0,1.0,2.0
52.0,3469.0,20.0,653.0,1.0,-1.0,0.0,2.0
37.0,597.0,2.0,395.0,1.0,-1.0,0.0,2.0
50.0,161.0,18.0,642.0,1.0,-1.0,0.0,1.0
53.0,-309.0,21.0,343.0,2.0,428.0,2.0,2.0
57.0,1044.0,11.0,585.0,1.0,192.0,2.0,2.0
71.0,0.0,26.0,771.0,1.0,171.0,1.0,2.0
35.0,978.0,29.0,660.0,2.0,182.0,6.0,2.0
34.0,3301.0,17.0,485.0,2.0,227.0,4.0,2.0
34.0,673.0,20.0,120.0,1.0,-1.0,0.0,1.0
53.0,1624.0,6.0,107.0,1.0,98.0,6.0,2.0
39.0,263.0,29.0,160.0,1.0,199.0,6.0,1.0
29.0,6567.0,15.0,792.0,2.0,298.0,1.0,2.0
33.0,2240.0,8.0,264.0,2.0,278.0,1.0,2.0
36.0,254.0,6.0,161.0,3.0,-1.0,0.0,1.0
34.0,176.0,18.0,61.0,4.0,-1.0,0.0,1.0
60.0,1262.0,13.0,1015.0,1.0,-1.0,0.0,2.0
60.0,259.0,6.0,396.0,1.0,386.0,2.0,2.0
60.0,60.0,5.0,219.0,1.0,-1.0,0.0,1.0
38.0,1373.0,22.0,119.0,4.0,-1.0,0.0,1.0
48.0,74.0,6.0,315.0,1.0,-1.0,0.0,1.0
52.0,955.0,3.0,153.0,1.0,48.0,3.0,2.0
28.0,1579.0,13.0,163.0,1.0,91.0,3.0,2.0
29.0,2.0,21.0,379.0,5.0,-1.0,0.0,2.0
47.0,-346.0,3.0,137.0,2.0,253.0,2.0,1.0
28.0,3290.0,5.0,201.0,2.0,-1.0,0.0,2.0
59.0,284.0,4.0,265.0,2.0,-1.0,0.0,1.0
28.0,36.0,14.0,158.0,3.0,-1.0,0.0,1.0
43.0,78.0,15.0,80.0,1.0,-1.0,0.0,1.0
70.0,275.0,15.0,82.0,1.0,-1.0,0.0,2.0
33.0,21.0,2.0,202.0,2.0,-1.0,0.0,1.0
31.0,355.0,12.0,609.0,1.0,-1.0,0.0,2.0
31.0,190.0,30.0,514.0,1.0,-1.0,0.0,2.0
37.0,141.0,6.0,848.0,1.0,364.0,3.0,2.0
24.0,1809.0,11.0,165.0,1.0,95.0,2.0,2.0
33.0,404.0,7.0,139.0,1.0,-1.0,0.0,1.0
40.0,1750.0,5.0,197.0,1.0,-1.0,0.0,1.0
48.0,156.0,4.0,291.0,1.0,-1.0,0.0,2.0
58.0,1384.0,27.0,342.0,1.0,-1.0,0.0,2.0
63.0,1490.0,8.0,506.0,1.0,-1.0,0.0,2.0
50.0,1687.0,19.0,205.0,5.0,-1.0,0.0,1.0
32.0,1504.0,17.0,131.0,2.0,-1.0,0.0,1.0
65.0,2331.0,11.0,425.0,1.0,183.0,2.0,2.0
28.0,246.0,14.0,162.0,4.0,-1.0,0.0,1.0
59.0,1978.0,20.0,928.0,1.0,-1.0,0.0,1.0
41.0,-277.0,12.0,431.0,1.0,-1.0,0.0,1.0
33.0,0.0,28.0,233.0,2.0,-1.0,0.0,1.0
30.0,7032.0,17.0,102.0,1.0,-1.0,0.0,1.0
42.0,-1129.0,2.0,555.0,5.0,-1.0,0.0,2.0
39.0,366.0,28.0,551.0,5.0,-1.0,0.0,1.0
35.0,3544.0,8.0,380.0,1.0,-1.0,0.0,2.0
50.0,1227.0,29.0,380.0,2.0,-1.0,0.0,1.0
29.0,502.0,8.0,968.0,1.0,87.0,5.0,2.0
51.0,895.0,23.0,638.0,2.0,-1.0,0.0,2.0
34.0,1974.0,22.0,355.0,1.0,342.0,3.0,2.0
33.0,990.0,24.0,1491.0,2.0,-1.0,0.0,2.0
68.0,2027.0,15.0,619.0,2.0,92.0,2.0,2.0
44.0,0.0,20.0,156.0,2.0,-1.0,0.0,1.0
45.0,781.0,17.0,652.0,2.0,126.0,2.0,2.0
54.0,0.0,30.0,255.0,2.0,-1.0,0.0,1.0
31.0,71.0,17.0,740.0,2.0,-1.0,0.0,1.0
37.0,2084.0,21.0,137.0,2.0,-1.0,0.0,1.0
30.0,270.0,30.0,437.0,1.0,80.0,1.0,2.0
25.0,1857.0,12.0,187.0,1.0,91.0,12.0,2.0
31.0,181.0,13.0,239.0,2.0,93.0,2.0,2.0
39.0,1222.0,23.0,451.0,4.0,-1.0,0.0,1.0
52.0,5275.0,22.0,1029.0,3.0,-1.0,0.0,1.0
33.0,99.0,31.0,192.0,3.0,-1.0,0.0,1.0
31.0,2016.0,30.0,209.0,1.0,-1.0,0.0,2.0
25.0,5.0,29.0,138.0,1.0,-1.0,0.0,1.0
29.0,22008.0,28.0,139.0,2.0,-1.0,0.0,1.0
30.0,5561.0,19.0,511.0,1.0,-1.0,0.0,2.0
43.0,132.0,27.0,187.0,2.0,71.0,1.0,2.0
51.0,4497.0,15.0,276.0,3.0,-1.0,0.0,1.0
47.0,3696.0,12.0,250.0,2.0,181.0,4.0,2.0
46.0,568.0,28.0,51.0,4.0,-1.0,0.0,1.0
55.0,312.0,6.0,13.0,8.0,9.0,3.0,1.0
35.0,1256.0,20.0,26.0,29.0,-1.0,0.0,1.0
32.0,69.0,7.0,95.0,1.0,357.0,3.0,1.0
58.0,4198.0,11.0,309.0,5.0,-1.0,0.0,1.0
28.0,375.0,14.0,43.0,1.0,350.0,1.0,1.0
30.0,944.0,29.0,251.0,2.0,-1.0,0.0,2.0
60.0,294.0,18.0,104.0,5.0,198.0,4.0,1.0
53.0,207.0,4.0,212.0,1.0,-1.0,0.0,1.0
42.0,145.0,30.0,27.0,3.0,-1.0,0.0,1.0
35.0,556.0,13.0,214.0,1.0,-1.0,0.0,1.0
38.0,1230.0,6.0,266.0,2.0,-1.0,0.0,1.0
39.0,11887.0,18.0,1181.0,2.0,-1.0,0.0,2.0
55.0,255.0,22.0,114.0,1.0,-1.0,0.0,1.0
39.0,12.0,15.0,500.0,2.0,352.0,2.0,1.0
54.0,8295.0,2.0,849.0,2.0,119.0,1.0,2.0
34.0,557.0,17.0,224.0,1.0,-1.0,0.0,2.0
50.0,82.0,5.0,456.0,1.0,-1.0,0.0,2.0
35.0,1279.0,16.0,114.0,5.0,-1.0,0.0,1.0
26.0,3415.0,8.0,209.0,1.0,-1.0,0.0,2.0
72.0,0.0,13.0,99.0,1.0,-1.0,0.0,2.0
35.0,548.0,18.0,457.0,11.0,-1.0,0.0,1.0
54.0,309.0,20.0,241.0,1.0,-1.0,0.0,2.0
58.0,1249.0,5.0,187.0,1.0,-1.0,0.0,1.0
30.0,526.0,26.0,677.0,3.0,-1.0,0.0,2.0
34.0,1228.0,5.0,263.0,8.0,-1.0,0.0,2.0
43.0,291.0,9.0,150.0,2.0,-1.0,0.0,1.0
36.0,341.0,13.0,282.0,1.0,-1.0,0.0,2.0
42.0,323.0,8.0,280.0,2.0,-1.0,0.0,1.0
59.0,1939.0,23.0,172.0,1.0,-1.0,0.0,2.0
37.0,122.0,25.0,266.0,2.0,318.0,3.0,2.0
37.0,1113.0,2.0,229.0,1.0,182.0,1.0,2.0
41.0,0.0,30.0,509.0,2.0,-1.0,0.0,2.0
50.0,339.0,5.0,2.0,3.0,-1.0,0.0,1.0
61.0,50.0,19.0,216.0,2.0,-1.0,0.0,1.0
30.0,378.0,14.0,566.0,2.0,-1.0,0.0,2.0
44.0,292.0,17.0,1153.0,4.0,-1.0,0.0,2.0
35.0,-312.0,29.0,38.0,3.0,-1.0,0.0,1.0
39.0,602.0,20.0,191.0,7.0,-1.0,0.0,1.0
31.0,1776.0,15.0,220.0,1.0,207.0,1.0,2.0
31.0,883.0,5.0,112.0,2.0,106.0,1.0,2.0
36.0,2944.0,18.0,882.0,8.0,-1.0,0.0,2.0
48.0,295.0,17.0,123.0,1.0,164.0,2.0,1.0
47.0,176.0,19.0,91.0,2.0,-1.0,0.0,1.0
50.0,892.0,10.0,189.0,1.0,-1.0,0.0,1.0
22.0,104.0,17.0,531.0,1.0,339.0,1.0,1.0
