V1,V6,V10,V12,V13,V14,V15,target
56.0,770.0,20.0,59.0,3.0,-1.0,0.0,1.0
42.0,803.0,7.0,171.0,2.0,-1.0,0.0,1.0
29.0,23.0,2.0,163.0,1.0,55.0,2.0,2.0
52.0,152.0,13.0,404.0,6.0,-1.0,0.0,2.0
42.0,11008.0,28.0,822.0,6.0,405.0,1.0,2.0
50.0,843.0,27.0,71.0,3.0,-1.0,0.0,1.0
31.0,5119.0,21.0,74.0,1.0,-1.0,0.0,1.0
38.0,507.0,8.0,95.0,1.0,-1.0,0.0,1.0
30.0,1664.0,20.0,2016.0,1.0,-1.0,0.0,2.0
49.0,-849.0,27.0,197.0,1.0,-1.0,0.0,1.0
46.0,107.0,8.0,109.0,6.0,-1.0,0.0,1.0
38.0,6447.0,12.0,296.0,1.0,-1.0,0.0,1.0
30.0,697.0,10.0,179.0,3.0,102.0,2.0,2.0
37.0,189.0,2.0,253.0,2.0,-1.0,0.0,2.0
24.0,1354.0,18.0,239.0,2.0,-1.0,0.0,1.0
59.0,2239.0,22.0,431.0,1.0,-1.0,0.0,2.0
31.0,1109.0,5.0,642.0,1.0,167.0,2.0,2.0
48.0,1.0,10.0,248.0,1.0,-1.0,0.0,2.0
29.0,658.0,15.0,198.0,2.0,244.0,4.0,2.0
48.0,0.0,30.0,682.0,1.0,-1.0,0.0,2.0
37.0,869.0,30.0,60.0,8.0,-1.0,0.0,1.0
49.0,1730.0,4.0,605.0,2.0,92.0,4.0,2.0
41.0,795.0,2.0,147.0,1.0,-1.0,0.0,1.0
46.0,31.0,15.0,144.0,1.0,-1.0,0.0,1.0
39.0,0.0,11.0,62.0,1.0,-1.0,0.0,1.0
43.0,-236.0,28.0,745.0,7.0,-1.0,0.0,2.0
23.0,381.0,23.0,696.0,1.0,189.0,2.0,2.0
40.0,1841.0,15.0,880.0,4.0,-1.0,0.0,2.0
62.0,973.0,2.0,326.0,1.0,-1.0,0.0,2.0
39.0,3050.0,6.0,236.0,7.0,-1.0,0.0,1.0
40.0,641.0,16.0,156.0,6.0,-1.0,0.0,1.0
48.0,292.0,30.0,271.0,1.0,79.0,1.0,2.0
39.0,3970.0,18.0,56.0,1.0,-1.0,0.0,1.0
44.0,1090.0,19.0,204.0,4.0,532.0,2.0,2.0
28.0,4987.0,2.0,924.0,2.0,113.0,21.0,2.0
37.0,6089.0,14.0,616.0,2.0,-1.0,0.0,2.0
32.0,2684.0,18.0,542.0,2.0,-1.0,0.0,2.0
32.0,660.0,25.0,226.0,2.0,490.0,1.0,2.0
51.0,-160.0,30.0,118.0,4.0,-1.0,0.0,1.0
32.0,1331.0,12.0,126.0,1.0,92.0,5.0,2.0
42.0,1261.0,10.0,272.0,1.0,-1.0,0.0,1.0
40.0,407.0,2.0,200.0,1.0,271.0,1.0,1.0
25.0,1189.0,3.0,165.0,1.0,-1.0,0.0,2.0
36.0,1023.0,31.0,189.0,4.0,-1.0,0.0,1.0
37.0,351.0,9.0,108.0,1.0,-1.0,0.0,1.0
35.0,415.0,4.0,649.0,1.0,176.0,1.0,2.0
27.0,362.0,14.0,332.0,2.0,-1.0,0.0,1.0
29.0,209.0,5.0,605.0,2.0,-1.0,0.0,1.0
30.0,3343.0,1.0,235.0,1.0,-1.0,0.0,2.0
25.0,189.0,8.0,687.0,2.0,-1.0,0.0,2.0
23.0,145.0,4.0,1519.0,1.0,-1.0,0.0,1.0
45.0,323.0,13.0,276.0,2.0,-1.0,0.0,1.0
40.0,311.0,6.0,738.0,2.0,-1.0,0.0,2.0
33.0,1737.0,30.0,524.0,2.0,-1.0,0.0,1.0
80.0,155.0,4.0,209.0,1.0,53.0,3.0,2.0
30.0,4328.0,30.0,262.0,3.0,189.0,11.0,2.0
33.0,498.0,12.0,338.0,2.0,104.0,1.0,2.0
45.0,328.0,12.0,174.0,4.0,-1.0,0.0,1.0
50.0,320.0,21.0,294.0,3.0,315.0,4.0,2.0
43.0,4016.0,14.0,159.0,2.0,-1.0,0.0,1.0
66.0,203.0,18.0,353.0,1.0,195.0,1.0,2.0
42.0,1451.0,4.0,251.0,4.0,-1.0,0.0,2.0
32.0,2213.0,28.0,73.0,7.0,-1.0,0.0,1.0
22.0,-51.0,15.0,859.0,1.0,-1.0,0.0,2.0
67.0,203.0,11.0,405.0,1.0,266.0,2.0,2.0
41.0,2185.0,7.0,157.0,4.0,309.0,4.0,1.0
41.0,371.0,9.0,107.0,5.0,-1.0,0.0,1.0
41.0,942.0,27.0,143.0,1.0,188.0,1.0,2.0
50.0,-731.0,15.0,401.0,4.0,-1.0,0.0,1.0
47.0,3745.0,7.0,113.0,1.0,200.0,1.0,1.0
36.0,1070.0,5.0,346.0,3.0,-1.0,0.0,1.0
41.0,572.0,11.0,188.0,1.0,-1.0,0.0,1.0
48.0,-440.0,12.0,399.0,1.0,-1.0,0.0,1.0
35.0,1417.0,14.0,65.0,3.0,-1.0,0.0,1.0
36.0,2843.0,14.0,186.0,1.0,-1.0,0.0,2.0
31.0,0.0,7.0,895.0,2.0,295.0,2.0,2.0
32.0,35.0,20.0,96.0,8.0,-1.0,0.0,1.0
26.0,535.0,14.0,125.0,1.0,-1.0,0.0,2.0
42.0,-407.0,12.0,829.0,7.0,-1.0,0.0,2.0
29.0,322.0,14.0,434.0,1.0,96.0,6.0,2.0
49.0,0.0,19.0,99.0,2.0,-1.0,0.0,1.0
40.0,595.0,3.0,406.0,2.0,-1.0,0.0,2.0
35.0,3549.0,13.0,250.0,4.0,-1.0,0.0,1.0
26.0,543.0,30.0,169.0,3.0,-1.0,0.0,1.0
40.0,-17.0,11.0,474.0,1.0,256.0,1.0,2.0
37.0,33.0,6.0,326.0,1.0,-1.0,0.0,1.0
55.0,16432.0,14.0,482.0,2.0,-1.0,0.0,1.0
30.0,4.0,20.0,270.0,1.0,-1.0,0.0,1.0
55.0,890.0,22.0,1329.0,2.0,-1.0,0.0,2.0
58.0,3337.0,8.0,369.0,2.0,690.0,3.0,2.0
35.0,1162.0,30.0,175.0,1.0,-1.0,0.0,2.0
42.0,144.0,4.0,148.0,1.0,87.0,4.0,2.0
30.0,2145.0,18.0,727.0,2.0,-1.0,0.0,2.0
34.0,7541.0,20.0,541.0,1.0,-1.0,0.0,1.0
52.0,959.0,30.0,694.0,2.0,-1.0,0.0,2.0
48.0,1039.0,17.0,581.0,1.0,-1.0,0.0,1.0
52.0,26.0,13.0,215.0,1.0,-1.0,0.0,1.0
25.0,329.0,14.0,158.0,2.0,-1.0,0.0,1.0
47.0,368.0,23.0,269.0,1.0,187.0,5.0,2.0
33.0,2918.0,20.0,1059.0,2.0,-1.0,0.0,2.0
22.0,0.0,6.0,229.0,6.0,-1.0,0.0,2.0
27.0,290.0,10.0,88.0,1.0,-1.0,0.0,1.0
43.0,1046.0,9.0,901.0,1.0,-1.0,0.0,2.0
39.0,425.0,6.0,562.0,3.0,-1.0,0.0,1.0
51.0,383.0,20.0,164.0,1.0,-1.0,0.0,1.0
44.0,237.0,28.0,212.0,2.0,-1.0,0.0,1.0
54.0,11.0,14.0,452.0,2.0,-1.0,0.0,1.0
60.0,597.0,15.0,981.0,1.0,-1.0,0.0,2.0
41.0,-675.0,18.0,147.0,4.0,-1.0,0.0,2.0
45.0,4646.0,13.0,118.0,1.0,-1.0,0.0,1.0
53.0,13901.0,21.0,59.0,1.0,-1.0,0.0,1.0
30.0,15.0,26.0,252.0,2.0,-1.0,0.0,1.0
53.0,232.0,29.0,32.0,1.0,-1.0,0.0,1.0
48.0,0.0,6.0,236.0,1.0,-1.0,0.0,1.0
48.0,50.0,21.0,419.0,1.0,-1.0,0.0,2.0
65.0,20806.0,8.0,523.0,2.0,-1.0,0.0,2.0
60.0,12039.0,8.0,236.0,1.0,-1.0,0.0,2.0
43.0,1926.0,7.0,89.0,13.0,-1.0,0.0,1.0
51.0,196.0,17.0,88.0,1.0,-1.0,0.0,2.0
36.0,530.0,20.0,221.0,3.0,-1.0,0.0,1.0
40.0,1783.0,19.0,130.0,1.0,-1.0,0.0,1.0
58.0,219.0,18.0,55.0,1.0,-1.0,0.0,1.0
57.0,818.0,28.0,208.0,1.0,-1.0,0.0,1.0
54.0,3250.0,31.0,94.0,3.0,-1.0,0.0,1.0
52.0,994.0,22.0,109.0,2.0,-1.0,0.0,1.0
32.0,484.0,12.0,668.0,2.0,463.0,1.0,2.0
37.0,4708.0,2.0,238.0,1.0,181.0,2.0,2.0
46.0,2232.0,13.0,121.0,1.0,-1.0,0.0,2.0
26.0,639.0,6.0,709.0,5.0,-1.0,0.0,2.0
52.0,3429.0,17.0,516.0,1.0,-1.0,0.0,1.0
39.0,7.0,20.0,931.0,4.0,-1.0,0.0,2.0
31.0,374.0,28.0,49.0,4.0,-1.0,0.0,1.0
42.0,1202.0,11.0,40.0,1.0,-1.0,0.0,1.0
44.0,0.0,7.0,835.0,4.0,-1.0,0.0,1.0
55.0,8592.0,9.0,255.0,1.0,-1.0,0.0,1.0
32.0,4291.0,7.0,1321.0,9.0,-1.0,0.0,2.0
55.0,3917.0,18.0,565.0,1.0,-1.0,0.0,2.0
47.0,961.0,29.0,45.0,11.0,-1.0,0.0,1.0
60.0,545.0,6.0,1030.0,1.0,-1.0,0.0,2.0
30.0,78.0,15.0,73.0,2.0,-1.0,0.0,1.0
33.0,133.0,14.0,305.0,2.0,274.0,1.0,2.0
28.0,970.0,4.0,297.0,1.0,-1.0,0.0,1.0
61.0,3371.0,28.0,299.0,2.0,-1.0,0.0,2.0
33.0,10.0,23.0,72.0,5.0,-1.0,0.0,1.0
54.0,316.0,14.0,240.0,1.0,-1.0,0.0,1.0
35.0,3623.0,30.0,160.0,1.0,-1.0,0.0,2.0
59.0,136.0,8.0,176.0,1.0,-1.0,0.0,1.0
74.0,1714.0,17.0,127.0,1.0,-1.0,0.0,2.0
38.0,702.0,12.0,143.0,1.0,-1.0,0.0,1.0
30.0,1265.0,26.0,414.0,2.0,-1.0,0.0,2.0
26.0,237.0,4.0,1091.0,3.0,-1.0,0.0,2.0
30.0,720.0,15.0,1265.0,4.0,210.0,4.0,2.0
38.0,279.0,28.0,110.0,5.0,-1.0,0.0,1.0
28.0,0.0,5.0,335.0,2.0,281.0,8.0,1.0
48.0,1808.0,26.0,245.0,1.0,-1.0,0.0,2.0
55.0,-308.0,2.0,781.0,1.0,-1.0,0.0,2.0
41.0,1092.0,5.0,736.0,1.0,-1.0,0.0,2.0
52.0,3923.0,14.0,942.0,3.0,-1.0,0.0,2.0
76.0,1411.0,15.0,170.0,3.0,-1.0,0.0,2.0
25.0,-282.0,25.0,198.0,1.0,-1.0,0.0,1.0
48.0,275.0,5.0,34.0,1.0,-1.0,0.0,1.0
51.0,176.0,6.0,217.0,4.0,-1.0,0.0,1.0
25.0,331.0,26.0,170.0,4.0,-1.0,0.0,2.0
28.0,-9.0,9.0,175.0,5.0,-1.0,0.0,1.0
20.0,502.0,30.0,261.0,1.0,-1.0,0.0,2.0
34.0,1524.0,16.0,399.0,1.0,-1.0,0.0,1.0
29.0,-43.0,9.0,484.0,1.0,-1.0,0.0,1.0
24.0,867.0,20.0,546.0,10.0,-1.0,0.0,2.0
41.0,3123.0,3.0,1203.0,2.0,135.0,2.0,2.0
59.0,5397.0,23.0,244.0,1.0,92.0,3.0,2.0
34.0,647.0,29.0,392.0,1.0,-1.0,0.0,1.0
62.0,2557.0,14.0,211.0,1.0,216.0,7.0,2.0
38.0,0.0,18.0,185.0,3.0,-1.0,0.0,1.0
34.0,12.0,21.0,164.0,1.0,-1.0,0.0,1.0
27.0,6036.0,31.0,175.0,1.0,181.0,1.0,2.0
35.0,146.0,6.0,720.0,2.0,-1.0,0.0,2.0
30.0,4210.0,12.0,796.0,4.0,-1.0,0.0,2.0
26.0,523.0,29.0,216.0,1.0,-1.0,0.0,1.0
62.0,1084.0,14.0,505.0,1.0,-1.0,0.0,2.0
33.0,3915.0,7.0,65.0,4.0,-1.0,0.0,1.0
51.0,437.0,6.0,109.0,1.0,-1.0,0.0,1.0
51.0,3463.0,13.0,371.0,2.0,166.0,3.0,2.0
39.0,0.0,17.0,69.0,1.0,-1.0,0.0,1.0
34.0,2633.0,21.0,705.0,6.0,-1.0,0.0,2.0
36.0,0.0,13.0,296.0,8.0,-1.0,0.0,1.0
22.0,780.0,17.0,272.0,3.0,-1.0,0.0,2.0
33.0,1050.0,26.0,304.0,4.0,-1.0,0.0,1.0
33.0,0.0,20.0,210.0,2.0,-1.0,0.0,1.0
34.0,510.0,27.0,33.0,7.0,-1.0,0.0,1.0
56.0,4266.0,17.0,490.0,4.0,-1.0,0.0,2.0
60.0,294.0,18.0,104.0,5.0,198.0,4.0,1.0
31.0,0.0,14.0,215.0,1.0,-1.0,0.0,1.0
29.0,2326.0,6.0,195.0,1.0,-1.0,0.0,2.0
41.0,56.0,31.0,63.0,21.0,-1.0,0.0,1.0
32.0,1780.0,3.0,238.0,6.0,-1.0,0.0,1.0
41.0,1567.0,1.0,291.0,2.0,-1.0,0.0,1.0
32.0,12198.0,18.0,178.0,1.0,-1.0,0.0,2.0
48.0,418.0,9.0,102.0,3.0,-1.0,0.0,1.0
41.0,0.0,6.0,165.0,4.0,-1.0,0.0,1.0
77.0,4659.0,14.0,161.0,1.0,-1.0,0.0,2.0
44.0,579.0,6.0,198.0,2.0,-1.0,0.0,1.0
48.0,0.0,28.0,270.0,5.0,-1.0,0.0,2.0
35.0,262.0,15.0,427.0,1.0,181.0,3.0,2.0
50.0,173.0,12.0,7.0,5.0,342.0,15.0,1.0
26.0,1595.0,15.0,155.0,1.0,105.0,1.0,2.0
34.0,682.0,27.0,472.0,3.0,-1.0,0.0,1.0
35.0,90.0,23.0,203.0,1.0,-1.0,0.0,1.0
57.0,3109.0,2.0,482.0,2.0,-1.0,0.0,2.0
55.0,0.0,22.0,102.0,1.0,106.0,1.0,1.0
25.0,483.0,3.0,189.0,1.0,-1.0,0.0,2.0
48.0,11298.0,9.0,97.0,2.0,-1.0,0.0,1.0
35.0,149.0,29.0,507.0,3.0,349.0,1.0,2.0
40.0,-21.0,18.0,68.0,2.0,368.0,3.0,1.0
38.0,2467.0,2.0,192.0,1.0,-1.0,0.0,2.0
43.0,216.0,11.0,129.0,1.0,-1.0,0.0,1.0
59.0,2.0,2.0,935.0,1.0,-1.0,0.0,2.0
30.0,743.0,29.0,142.0,2.0,-1.0,0.0,1.0
74.0,29080.0,30.0,301.0,5.0,93.0,4.0,2.0
59.0,0.0,5.0,493.0,2.0,-1.0,0.0,2.0
31.0,0.0,6.0,144.0,2.0,-1.0,0.0,1.0
29.0,2178.0,22.0,260.0,2.0,139.0,1.0,2.0
54.0,1044.0,29.0,597.0,5.0,-1.0,0.0,1.0
25.0,248.0,14.0,121.0,1.0,-1.0,0.0,1.0
31.0,12857.0,4.0,483.0,4.0,87.0,2.0,2.0
57.0,8403.0,20.0,11.0,11.0,-1.0,0.0,1.0
37.0,3175.0,20.0,168.0,1.0,-1.0,0.0,1.0
57.0,2887.0,11.0,123.0,1.0,-1.0,0.0,1.0
52.0,213.0,14.0,164.0,2.0,-1.0,0.0,1.0
40.0,1451.0,1.0,314.0,1.0,-1.0,0.0,2.0
36.0,0.0,12.0,398.0,6.0,-1.0,0.0,2.0
55.0,953.0,6.0,125.0,3.0,-1.0,0.0,1.0
49.0,259.0,13.0,149.0,1.0,-1.0,0.0,1.0
43.0,1358.0,10.0,159.0,3.0,-1.0,0.0,2.0
40.0,10378.0,17.0,523.0,3.0,-1.0,0.0,1.0
38.0,3278.0,19.0,645.0,14.0,-1.0,0.0,2.0
32.0,1012.0,14.0,178.0,1.0,-1.0,0.0,1.0
58.0,3109.0,29.0,295.0,1.0,287.0,4.0,2.0
54.0,1826.0,17.0,264.0,4.0,-1.0,0.0,1.0
30.0,229.0,29.0,24.0,3.0,-1.0,0.0,1.0
38.0,1262.0,17.0,49.0,2.0,-1.0,0.0,1.0
43.0,6.0,29.0,365.0,2.0,-1.0,0.0,1.0
40.0,7968.0,2.0,596.0,1.0,-1.0,0.0,2.0
32.0,3829.0,20.0,267.0,1.0,-1.0,0.0,1.0
53.0,3634.0,7.0,211.0,4.0,88.0,8.0,2.0
35.0,16.0,17.0,158.0,2.0,-1.0,0.0,1.0
35.0,-180.0,13.0,823.0,2.0,-1.0,0.0,2.0
45.0,429.0,22.0,147.0,1.0,181.0,1.0,2.0
39.0,763.0,11.0,877.0,7.0,300.0,2.0,2.0
37.0,1000.0,22.0,239.0,1.0,99.0,2.0,2.0
40.0,-495.0,29.0,303.0,2.0,-1.0,0.0,1.0
37.0,1207.0,6.0,1353.0,2.0,138.0,2.0,2.0
54.0,5417.0,3.0,376.0,1.0,-1.0,0.0,1.0
58.0,188.0,14.0,141.0,2.0,-1.0,0.0,1.0
33.0,3605.0,20.0,308.0,1.0,-1.0,0.0,1.0
24.0,9.0,17.0,468.0,1.0,-1.0,0.0,1.0
46.0,2466.0,1.0,216.0,3.0,370.0,1.0,2.0
56.0,12.0,8.0,226.0,1.0,-1.0,0.0,1.0
33.0,1699.0,28.0,202.0,1.0,83.0,3.0,2.0
60.0,439.0,25.0,464.0,1.0,321.0,1.0,2.0
36.0,5958.0,22.0,155.0,1.0,184.0,1.0,2.0
31.0,239.0,18.0,666.0,1.0,360.0,1.0,2.0
58.0,826.0,12.0,885.0,1.0,-1.0,0.0,2.0
28.0,-58.0,8.0,74.0,1.0,-1.0,0.0,1.0
35.0,846.0,19.0,175.0,2.0,-1.0,0.0,1.0
27.0,353.0,15.0,663.0,1.0,-1.0,0.0,2.0
42.0,0.0,14.0,67.0,7.0,177.0,1.0,1.0
32.0,324.0,23.0,432.0,1.0,-1.0,0.0,2.0
58.0,0.0,13.0,641.0,4.0,-1.0,0.0,2.0
37.0,792.0,16.0,1187.0,4.0,-1.0,0.0,2.0
36.0,811.0,6.0,229.0,1.0,-1.0,0.0,2.0
31.0,-360.0,27.0,93.0,2.0,-1.0,0.0,1.0
22.0,3992.0,19.0,194.0,2.0,-1.0,0.0,1.0
49.0,463.0,15.0,541.0,2.0,-1.0,0.0,1.0
40.0,0.0,26.0,178.0,2.0,-1.0,0.0,1.0
33.0,1636.0,27.0,165.0,1.0,-1.0,0.0,2.0
61.0,6610.0,24.0,481.0,2.0,-1.0,0.0,2.0
23.0,292.0,13.0,437.0,2.0,-1.0,0.0,1.0
28.0,1363.0,27.0,79.0,1.0,-1.0,0.0,2.0
25.0,1116.0,17.0,68.0,6.0,-1.0,0.0,1.0
34.0,1655.0,28.0,49.0,2.0,-1.0,0.0,1.0
52.0,83.0,26.0,1223.0,6.0,-1.0,0.0,2.0
51.0,1093.0,18.0,18.0,1.0,-1.0,0.0,1.0
46.0,435.0,15.0,192.0,3.0,-1.0,0.0,1.0
64.0,109.0,23.0,706.0,1.0,225.0,2.0,2.0
45.0,0.0,29.0,264.0,1.0,-1.0,0.0,2.0
24.0,1295.0,21.0,476.0,1.0,-1.0,0.0,2.0
60.0,5.0,4.0,494.0,1.0,95.0,2.0,2.0
71.0,0.0,26.0,771.0,1.0,171.0,1.0,2.0
53.0,725.0,16.0,227.0,4.0,-1.0,0.0,1.0
40.0,2394.0,9.0,75.0,4.0,-1.0,0.0,1.0
35.0,366.0,29.0,480.0,9.0,-1.0,0.0,1.0
38.0,257.0,30.0,435.0,1.0,-1.0,0.0,2.0
52.0,955.0,17.0,301.0,2.0,134.0,4.0,2.0
41.0,372.0,11.0,117.0,1.0,-1.0,0.0,1.0
40.0,1509.0,15.0,144.0,2.0,124.0,1.0,1.0
50.0,280.0,18.0,61.0,23.0,-1.0,0.0,1.0
30.0,0.0,10.0,1399.0,1.0,-1.0,0.0,2.0
33.0,816.0,11.0,383.0,2.0,503.0,2.0,2.0
53.0,1961.0,15.0,351.0,1.0,-1.0,0.0,2.0
26.0,507.0,30.0,380.0,1.0,-1.0,0.0,2.0
38.0,0.0,22.0,1545.0,1.0,-1.0,0.0,2.0
45.0,0.0,7.0,344.0,1.0,-1.0,0.0,2.0
36.0,1109.0,23.0,122.0,5.0,-1.0,0.0,1.0
27.0,592.0,5.0,466.0,3.0,-1.0,0.0,1.0
37.0,596.0,13.0,281.0,1.0,345.0,2.0,1.0
34.0,1758.0,6.0,14.0,8.0,-1.0,0.0,1.0
37.0,2442.0,16.0,91.0,3.0,-1.0,0.0,2.0
48.0,24.0,14.0,832.0,1.0,-1.0,0.0,2.0
52.0,167.0,16.0,163.0,1.0,-1.0,0.0,1.0
35.0,1613.0,18.0,95.0,1.0,-1.0,0.0,1.0
26.0,133.0,25.0,57.0,3.0,-1.0,0.0,1.0
30.0,106.0,18.0,149.0,1.0,-1.0,0.0,1.0
62.0,2557.0,10.0,404.0,1.0,57.0,8.0,2.0
55.0,1937.0,21.0,64.0,3.0,-1.0,0.0,1.0
51.0,538.0,18.0,1122.0,4.0,-1.0,0.0,2.0
23.0,492.0,4.0,638.0,1.0,-1.0,0.0,2.0
37.0,1784.0,19.0,19.0,5.0,-1.0,0.0,1.0
37.0,5287.0,19.0,599.0,4.0,100.0,2.0,1.0
26.0,45.0,10.0,1187.0,3.0,-1.0,0.0,2.0
82.0,8603.0,7.0,429.0,1.0,-1.0,0.0,2.0
32.0,819.0,20.0,114.0,2.0,-1.0,0.0,2.0
52.0,98.0,19.0,148.0,1.0,-1.0,0.0,1.0
54.0,1241.0,20.0,17.0,5.0,-1.0,0.0,1.0
42.0,2103.0,13.0,384.0,2.0,-1.0,0.0,2.0
73.0,5539.0,6.0,338.0,1.0,-1.0,0.0,2.0
29.0,-349.0,15.0,233.0,4.0,-1.0,0.0,1.0
30.0,1221.0,25.0,279.0,4.0,-1.0,0.0,2.0
45.0,3150.0,17.0,101.0,2.0,-1.0,0.0,1.0
42.0,1220.0,28.0,155.0,2.0,-1.0,0.0,1.0
46.0,926.0,7.0,385.0,5.0,-1.0,0.0,2.0
33.0,1412.0,19.0,480.0,1.0,-1.0,0.0,2.0
28.0,223.0,27.0,157.0,2.0,119.0,1.0,2.0
41.0,0.0,17.0,294.0,4.0,63.0,11.0,2.0
58.0,5701.0,30.0,354.0,1.0,87.0,1.0,2.0
24.0,414.0,18.0,493.0,1.0,370.0,1.0,2.0
54.0,2960.0,13.0,94.0,9.0,85.0,1.0,1.0
47.0,109.0,22.0,268.0,1.0,-1.0,0.0,1.0
31.0,4.0,17.0,234.0,2.0,-1.0,0.0,1.0
43.0,6835.0,19.0,187.0,1.0,152.0,2.0,1.0
34.0,2956.0,6.0,835.0,2.0,-1.0,0.0,2.0
47.0,-598.0,28.0,239.0,4.0,-1.0,0.0,1.0
44.0,618.0,12.0,193.0,1.0,-1.0,0.0,2.0
36.0,376.0,13.0,193.0,1.0,92.0,1.0,2.0
32.0,2431.0,14.0,646.0,5.0,-1.0,0.0,2.0
37.0,-456.0,20.0,42.0,7.0,-1.0,0.0,1.0
51.0,1327.0,7.0,21.0,2.0,-1.0,0.0,1.0
36.0,272.0,11.0,222.0,2.0,-1.0,0.0,1.0
28.0,41.0,15.0,885.0,3.0,352.0,2.0,2.0
27.0,416.0,30.0,1193.0,2.0,-1.0,0.0,2.0
33.0,278.0,1.0,563.0,5.0,-1.0,0.0,2.0
42.0,1376.0,2.0,712.0,4.0,-1.0,0.0,2.0
47.0,437.0,20.0,133.0,4.0,-1.0,0.0,1.0
48.0,174.0,8.0,36.0,8.0,-1.0,0.0,1.0
55.0,255.0,22.0,114.0,1.0,-1.0,0.0,1.0
23.0,2530.0,12.0,411.0,1.0,-1.0,0.0,2.0
47.0,2787.0,11.0,479.0,1.0,-1.0,0.0,2.0
26.0,-46.0,20.0,382.0,7.0,-1.0,0.0,2.0
90.0,712.0,3.0,557.0,1.0,-1.0,0.0,2.0
