V1,V6,V10,V12,V13,V14,V15,target
37.0,238.0,3.0,149.0,1.0,-1.0,0.0,2.0
29.0,-20.0,21.0,574.0,1.0,-1.0,0.0,2.0
24.0,0.0,27.0,122.0,2.0,-1.0,0.0,2.0
52.0,1274.0,17.0,74.0,1.0,-1.0,0.0,1.0
27.0,5505.0,25.0,134.0,1.0,-1.0,0.0,1.0
54.0,489.0,20.0,280.0,4.0,287.0,3.0,1.0
34.0,879.0,17.0,712.0,1.0,344.0,1.0,2.0
36.0,7606.0,30.0,917.0,1.0,-1.0,0.0,2.0
45.0,13265.0,30.0,113.0,2.0,-1.0,0.0,1.0
53.0,-421.0,26.0,543.0,4.0,-1.0,0.0,1.0
23.0,342.0,3.0,152.0,6.0,-1.0,0.0,1.0
29.0,572.0,8.0,72.0,6.0,181.0,1.0,1.0
28.0,967.0,20.0,174.0,1.0,334.0,1.0,1.0
34.0,18.0,6.0,285.0,1.0,288.0,17.0,1.0
50.0,5108.0,18.0,406.0,1.0,182.0,2.0,2.0
44.0,-156.0,30.0,1211.0,2.0,-1.0,0.0,2.0
52.0,3720.0,20.0,114.0,2.0,-1.0,0.0,1.0
34.0,10.0,22.0,81.0,1.0,-1.0,0.0,1.0
28.0,832.0,29.0,433.0,3.0,342.0,1.0,2.0
39.0,263.0,18.0,365.0,1.0,-1.0,0.0,1.0
49.0,1808.0,1.0,205.0,1.0,95.0,1.0,2.0
59.0,559.0,13.0,168.0,2.0,-1.0,0.0,1.0
37.0,1435.0,18.0,724.0,16.0,-1.0,0.0,2.0
36.0,302.0,17.0,112.0,1.0,-1.0,0.0,1.0
31.0,438.0,12.0,130.0,2.0,-1.0,0.0,1.0
61.0,1058.0,27.0,159.0,3.0,-1.0,0.0,2.0
32.0,811.0,14.0,563.0,1.0,-1.0,0.0,2.0
33.0,3696.0,19.0,305.0,1.0,182.0,3.0,1.0
39.0,519.0,26.0,117.0,1.0,-1.0,0.0,1.0
31.0,298.0,2.0,232.0,1.0,-1.0,0.0,1.0
34.0,1057.0,27.0,176.0,10.0,-1.0,0.0,1.0
54.0,1624.0,12.0,166.0,3.0,182.0,10.0,2.0
25.0,839.0,18.0,700.0,3.0,-1.0,0.0,2.0
30.0,872.0,15.0,61.0,1.0,298.0,2.0,1.0
39.0,2939.0,15.0,348.0,2.0,-1.0,0.0,2.0
54.0,190.0,15.0,196.0,2.0,-1.0,0.0,1.0
52.0,-33.0,20.0,257.0,2.0,-1.0,0.0,1.0
35.0,1380.0,23.0,155.0,1.0,-1.0,0.0,2.0
56.0,3287.0,27.0,497.0,1.0,-1.0,0.0,2.0
27.0,644.0,2.0,657.0,1.0,182.0,1.0,2.0
27.0,18188.0,12.0,541.0,17.0,-1.0,0.0,2.0
36.0,1244.0,2.0,143.0,1.0,-1.0,0.0,1.0
59.0,1321.0,9.0,3881.0,3.0,-1.0,0.0,2.0
32.0,-91.0,26.0,95.0,2.0,-1.0,0.0,1.0
45.0,221.0,2.0,93.0,1.0,235.0,1.0,1.0
40.0,1547.0,20.0,405.0,1.0,-1.0,0.0,2.0
34.0,1524.0,16.0,399.0,1.0,-1.0,0.0,1.0
42.0,0.0,21.0,384.0,5.0,-1.0,0.0,1.0
31.0,1570.0,8.0,277.0,4.0,286.0,1.0,2.0
63.0,1849.0,25.0,125.0,6.0,177.0,2.0,1.0
30.0,10152.0,10.0,266.0,1.0,-1.0,0.0,1.0
18.0,108.0,9.0,92.0,1.0,183.0,1.0,2.0
69.0,482.0,2.0,260.0,2.0,-1.0,0.0,2.0
26.0,15161.0,2.0,280.0,1.0,-1.0,0.0,2.0
37.0,2987.0,13.0,216.0,1.0,87.0,10.0,2.0
48.0,-92.0,3.0,1393.0,1.0,-1.0,0.0,2.0
42.0,1455.0,6.0,364.0,4.0,-1.0,0.0,1.0
22.0,0.0,5.0,179.0,2.0,-1.0,0.0,1.0
22.0,71.0,13.0,337.0,1.0,181.0,2.0,2.0
49.0,47.0,5.0,234.0,2.0,-1.0,0.0,1.0
26.0,2613.0,1.0,326.0,1.0,-1.0,0.0,2.0
52.0,0.0,30.0,161.0,6.0,-1.0,0.0,1.0
24.0,9.0,27.0,292.0,7.0,-1.0,0.0,1.0
50.0,396.0,20.0,716.0,2.0,-1.0,0.0,2.0
49.0,-454.0,14.0,558.0,1.0,-1.0,0.0,2.0
42.0,223.0,6.0,92.0,6.0,-1.0,0.0,1.0
33.0,764.0,6.0,244.0,2.0,-1.0,0.0,1.0
26.0,338.0,29.0,245.0,1.0,92.0,3.0,1.0
38.0,702.0,12.0,143.0,1.0,-1.0,0.0,1.0
39.0,0.0,27.0,366.0,1.0,436.0,10.0,2.0
58.0,44.0,15.0,288.0,2.0,-1.0,0.0,1.0
34.0,681.0,20.0,382.0,6.0,-1.0,0.0,1.0
53.0,2398.0,2.0,317.0,1.0,180.0,2.0,2.0
44.0,2365.0,26.0,159.0,3.0,-1.0,0.0,1.0
57.0,0.0,28.0,648.0,1.0,-1.0,0.0,2.0
38.0,35.0,17.0,156.0,1.0,273.0,3.0,1.0
34.0,0.0,6.0,787.0,3.0,9.0,1.0,2.0
32.0,1331.0,12.0,126.0,1.0,92.0,5.0,2.0
35.0,4508.0,18.0,854.0,1.0,-1.0,0.0,2.0
31.0,1273.0,23.0,442.0,1.0,-1.0,0.0,1.0
68.0,1443.0,21.0,2062.0,2.0,257.0,1.0,2.0
30.0,229.0,29.0,24.0,3.0,-1.0,0.0,1.0
29.0,339.0,4.0,1576.0,3.0,-1.0,0.0,2.0
51.0,788.0,3.0,959.0,6.0,-1.0,0.0,1.0
36.0,2646.0,13.0,169.0,1.0,182.0,10.0,2.0
44.0,1431.0,16.0,199.0,2.0,-1.0,0.0,1.0
40.0,0.0,7.0,674.0,2.0,-1.0,0.0,2.0
42.0,214.0,16.0,127.0,1.0,-1.0,0.0,2.0
83.0,1097.0,5.0,181.0,1.0,-1.0,0.0,2.0
30.0,251.0,12.0,537.0,1.0,-1.0,0.0,2.0
39.0,391.0,30.0,962.0,4.0,-1.0,0.0,2.0
29.0,718.0,8.0,91.0,3.0,-1.0,0.0,1.0
37.0,732.0,25.0,354.0,1.0,-1.0,0.0,1.0
38.0,4406.0,13.0,689.0,2.0,-1.0,0.0,2.0
50.0,-70.0,6.0,386.0,2.0,-1.0,0.0,1.0
51.0,44.0,21.0,79.0,1.0,-1.0,0.0,1.0
36.0,521.0,20.0,347.0,3.0,-1.0,0.0,2.0
52.0,436.0,22.0,95.0,1.0,-1.0,0.0,2.0
60.0,5.0,4.0,494.0,1.0,95.0,2.0,2.0
38.0,4692.0,29.0,1363.0,2.0,-1.0,0.0,2.0
30.0,4.0,20.0,270.0,1.0,-1.0,0.0,1.0
48.0,503.0,12.0,1243.0,7.0,-1.0,0.0,2.0
42.0,1376.0,2.0,271.0,2.0,92.0,4.0,2.0
36.0,1969.0,13.0,87.0,1.0,-1.0,0.0,1.0
34.0,2283.0,20.0,790.0,1.0,-1.0,0.0,1.0
50.0,2376.0,24.0,395.0,1.0,-1.0,0.0,2.0
35.0,704.0,21.0,164.0,1.0,-1.0,0.0,2.0
48.0,328.0,6.0,189.0,1.0,-1.0,0.0,1.0
45.0,1144.0,22.0,676.0,1.0,-1.0,0.0,2.0
34.0,1969.0,7.0,252.0,4.0,-1.0,0.0,1.0
49.0,933.0,29.0,92.0,33.0,-1.0,0.0,1.0
73.0,2850.0,17.0,300.0,1.0,40.0,8.0,2.0
35.0,-180.0,13.0,823.0,2.0,-1.0,0.0,2.0
49.0,249.0,6.0,234.0,1.0,-1.0,0.0,2.0
26.0,1004.0,30.0,228.0,2.0,-1.0,0.0,2.0
31.0,302.0,3.0,349.0,1.0,357.0,3.0,2.0
32.0,902.0,27.0,106.0,2.0,-1.0,0.0,1.0
57.0,720.0,17.0,202.0,4.0,-1.0,0.0,2.0
49.0,7426.0,20.0,65.0,2.0,-1.0,0.0,1.0
44.0,294.0,2.0,246.0,1.0,259.0,2.0,1.0
37.0,539.0,18.0,540.0,2.0,115.0,3.0,1.0
32.0,799.0,23.0,2078.0,6.0,-1.0,0.0,2.0
39.0,3655.0,20.0,422.0,1.0,-1.0,0.0,1.0
28.0,3028.0,17.0,183.0,1.0,-1.0,0.0,1.0
65.0,343.0,5.0,159.0,2.0,-1.0,0.0,1.0
41.0,-1.0,30.0,1171.0,4.0,-1.0,0.0,2.0
32.0,217.0,15.0,692.0,3.0,-1.0,0.0,2.0
35.0,-276.0,13.0,850.0,1.0,-1.0,0.0,2.0
27.0,2784.0,20.0,153.0,1.0,328.0,1.0,1.0
20.0,215.0,24.0,175.0,1.0,92.0,6.0,2.0
47.0,2351.0,2.0,163.0,2.0,84.0,1.0,2.0
33.0,562.0,6.0,196.0,1.0,363.0,1.0,2.0
46.0,1232.0,3.0,300.0,3.0,195.0,8.0,1.0
34.0,1.0,17.0,54.0,3.0,-1.0,0.0,1.0
37.0,393.0,14.0,567.0,3.0,275.0,4.0,2.0
39.0,597.0,16.0,686.0,6.0,-1.0,0.0,2.0
45.0,107.0,19.0,129.0,11.0,-1.0,0.0,1.0
34.0,259.0,11.0,316.0,2.0,-1.0,0.0,1.0
32.0,1373.0,21.0,474.0,2.0,-1.0,0.0,1.0
24.0,1611.0,28.0,418.0,1.0,-1.0,0.0,1.0
42.0,1205.0,15.0,129.0,1.0,188.0,2.0,1.0
30.0,4468.0,2.0,204.0,1.0,-1.0,0.0,2.0
37.0,-38.0,12.0,165.0,1.0,175.0,2.0,1.0
32.0,483.0,8.0,580.0,3.0,-1.0,0.0,2.0
53.0,0.0,22.0,77.0,9.0,-1.0,0.0,1.0
33.0,158.0,6.0,192.0,2.0,-1.0,0.0,2.0
71.0,4657.0,16.0,93.0,5.0,-1.0,0.0,2.0
34.0,201.0,22.0,257.0,2.0,-1.0,0.0,1.0
27.0,1228.0,15.0,77.0,2.0,-1.0,0.0,1.0
55.0,1341.0,22.0,46.0,8.0,-1.0,0.0,1.0
55.0,1989.0,28.0,139.0,2.0,-1.0,0.0,1.0
32.0,0.0,16.0,387.0,1.0,-1.0,0.0,1.0
56.0,276.0,15.0,301.0,1.0,368.0,1.0,1.0
64.0,4787.0,28.0,392.0,1.0,182.0,1.0,2.0
55.0,319.0,21.0,124.0,3.0,-1.0,0.0,1.0
58.0,2155.0,10.0,135.0,2.0,92.0,5.0,2.0
36.0,265.0,2.0,88.0,1.0,273.0,1.0,1.0
42.0,129.0,18.0,390.0,3.0,-1.0,0.0,1.0
22.0,423.0,16.0,316.0,1.0,179.0,10.0,2.0
67.0,704.0,3.0,537.0,1.0,-1.0,0.0,2.0
40.0,473.0,28.0,383.0,3.0,-1.0,0.0,2.0
20.0,76.0,18.0,639.0,2.0,-1.0,0.0,2.0
39.0,-516.0,9.0,86.0,2.0,-1.0,0.0,1.0
25.0,2551.0,28.0,400.0,3.0,-1.0,0.0,2.0
41.0,1529.0,7.0,61.0,6.0,-1.0,0.0,1.0
32.0,1780.0,3.0,238.0,6.0,-1.0,0.0,1.0
33.0,2583.0,6.0,129.0,1.0,-1.0,0.0,1.0
28.0,267.0,11.0,198.0,5.0,-1.0,0.0,1.0
38.0,-14.0,8.0,124.0,1.0,-1.0,0.0,1.0
41.0,-190.0,29.0,808.0,3.0,-1.0,0.0,2.0
50.0,203.0,19.0,265.0,1.0,127.0,4.0,1.0
33.0,80.0,18.0,126.0,1.0,-1.0,0.0,1.0
36.0,255.0,25.0,242.0,6.0,95.0,4.0,2.0
45.0,677.0,12.0,253.0,3.0,334.0,2.0,1.0
33.0,422.0,6.0,406.0,3.0,-1.0,0.0,1.0
44.0,1239.0,20.0,39.0,4.0,-1.0,0.0,1.0
46.0,-824.0,7.0,429.0,3.0,-1.0,0.0,2.0
31.0,16.0,20.0,73.0,1.0,-1.0,0.0,1.0
41.0,793.0,15.0,123.0,1.0,365.0,1.0,1.0
39.0,399.0,9.0,504.0,1.0,-1.0,0.0,1.0
31.0,582.0,5.0,548.0,2.0,-1.0,0.0,2.0
25.0,162.0,1.0,531.0,2.0,-1.0,0.0,2.0
28.0,520.0,30.0,113.0,1.0,168.0,1.0,1.0
50.0,1688.0,29.0,156.0,2.0,-1.0,0.0,1.0
56.0,45.0,5.0,1467.0,1.0,-1.0,0.0,2.0
52.0,40.0,19.0,1265.0,3.0,-1.0,0.0,2.0
33.0,1623.0,2.0,291.0,3.0,-1.0,0.0,2.0
38.0,279.0,28.0,110.0,5.0,-1.0,0.0,1.0
50.0,1832.0,17.0,80.0,1.0,-1.0,0.0,1.0
28.0,5090.0,6.0,1297.0,3.0,-1.0,0.0,2.0
60.0,0.0,18.0,201.0,1.0,-1.0,0.0,1.0
60.0,1542.0,14.0,930.0,1.0,-1.0,0.0,2.0
48.0,-552.0,21.0,150.0,2.0,-1.0,0.0,1.0
54.0,1371.0,25.0,1492.0,2.0,-1.0,0.0,2.0
46.0,668.0,15.0,1263.0,2.0,-1.0,0.0,2.0
52.0,-888.0,16.0,135.0,1.0,-1.0,0.0,1.0
33.0,0.0,20.0,134.0,3.0,-1.0,0.0,1.0
31.0,13711.0,20.0,1532.0,3.0,-1.0,0.0,2.0
33.0,1097.0,6.0,308.0,4.0,-1.0,0.0,1.0
33.0,-370.0,7.0,261.0,1.0,345.0,1.0,2.0
54.0,1044.0,29.0,597.0,5.0,-1.0,0.0,1.0
33.0,-14.0,14.0,223.0,2.0,-1.0,0.0,1.0
35.0,0.0,11.0,371.0,1.0,305.0,1.0,1.0
31.0,1716.0,13.0,542.0,2.0,340.0,2.0,1.0
73.0,796.0,23.0,427.0,1.0,182.0,2.0,2.0
32.0,3993.0,22.0,148.0,2.0,-1.0,0.0,2.0
36.0,0.0,27.0,134.0,2.0,-1.0,0.0,1.0
36.0,0.0,29.0,21.0,2.0,-1.0,0.0,1.0
50.0,253.0,28.0,513.0,9.0,-1.0,0.0,2.0
50.0,4979.0,6.0,180.0,1.0,-1.0,0.0,2.0
29.0,271.0,20.0,1882.0,2.0,-1.0,0.0,2.0
59.0,1040.0,5.0,123.0,2.0,-1.0,0.0,1.0
29.0,805.0,23.0,132.0,1.0,103.0,7.0,2.0
32.0,0.0,19.0,303.0,3.0,-1.0,0.0,1.0
41.0,304.0,30.0,395.0,2.0,-1.0,0.0,1.0
34.0,1242.0,29.0,578.0,3.0,-1.0,0.0,1.0
44.0,0.0,4.0,389.0,5.0,-1.0,0.0,1.0
34.0,1228.0,13.0,99.0,2.0,105.0,10.0,1.0
44.0,226.0,14.0,190.0,3.0,270.0,3.0,2.0
35.0,52.0,2.0,378.0,4.0,-1.0,0.0,2.0
43.0,2987.0,4.0,156.0,1.0,85.0,3.0,2.0
56.0,1922.0,24.0,247.0,2.0,-1.0,0.0,1.0
32.0,-233.0,28.0,140.0,2.0,-1.0,0.0,1.0
42.0,613.0,11.0,432.0,2.0,-1.0,0.0,1.0
59.0,3342.0,18.0,467.0,2.0,188.0,6.0,2.0
32.0,337.0,15.0,51.0,3.0,368.0,1.0,1.0
28.0,1633.0,5.0,275.0,1.0,-1.0,0.0,2.0
39.0,2467.0,19.0,207.0,2.0,276.0,3.0,2.0
36.0,27.0,9.0,631.0,1.0,260.0,2.0,2.0
32.0,642.0,5.0,52.0,1.0,253.0,2.0,1.0
62.0,2801.0,9.0,261.0,1.0,183.0,1.0,2.0
61.0,1857.0,28.0,173.0,4.0,-1.0,0.0,1.0
38.0,2253.0,13.0,937.0,3.0,-1.0,0.0,2.0
46.0,640.0,12.0,215.0,1.0,182.0,4.0,2.0
37.0,483.0,30.0,188.0,1.0,-1.0,0.0,1.0
47.0,4693.0,12.0,89.0,1.0,97.0,3.0,2.0
25.0,657.0,28.0,397.0,1.0,-1.0,0.0,1.0
37.0,1784.0,19.0,19.0,5.0,-1.0,0.0,1.0
36.0,2426.0,20.0,308.0,1.0,-1.0,0.0,1.0
45.0,7811.0,16.0,143.0,2.0,-1.0,0.0,1.0
34.0,133.0,15.0,401.0,2.0,187.0,5.0,2.0
34.0,3050.0,13.0,469.0,1.0,-1.0,0.0,2.0
36.0,63.0,2.0,56.0,8.0,-1.0,0.0,1.0
42.0,324.0,15.0,528.0,3.0,-1.0,0.0,1.0
47.0,3505.0,17.0,434.0,2.0,-1.0,0.0,2.0
37.0,203.0,21.0,759.0,1.0,90.0,5.0,2.0
36.0,671.0,1.0,161.0,1.0,457.0,2.0,1.0
62.0,973.0,2.0,326.0,1.0,-1.0,0.0,2.0
38.0,2470.0,31.0,227.0,1.0,-1.0,0.0,2.0
34.0,1655.0,28.0,49.0,2.0,-1.0,0.0,1.0
48.0,1230.0,13.0,328.0,2.0,182.0,3.0,2.0
27.0,1501.0,24.0,187.0,1.0,-1.0,0.0,1.0
35.0,1476.0,18.0,209.0,12.0,-1.0,0.0,1.0
40.0,1315.0,9.0,466.0,2.0,141.0,5.0,1.0
59.0,4399.0,31.0,69.0,8.0,-1.0,0.0,1.0
60.0,0.0,3.0,676.0,2.0,181.0,5.0,2.0
36.0,0.0,14.0,636.0,6.0,-1.0,0.0,1.0
31.0,3311.0,20.0,719.0,1.0,-1.0,0.0,2.0
29.0,2531.0,19.0,634.0,1.0,-1.0,0.0,2.0
29.0,2929.0,5.0,232.0,1.0,89.0,4.0,2.0
49.0,228.0,2.0,407.0,1.0,92.0,1.0,2.0
50.0,313.0,14.0,958.0,1.0,-1.0,0.0,2.0
49.0,10613.0,4.0,1226.0,1.0,-1.0,0.0,2.0
35.0,1632.0,2.0,430.0,2.0,-1.0,0.0,1.0
39.0,494.0,10.0,106.0,2.0,478.0,3.0,2.0
40.0,57.0,6.0,102.0,4.0,-1.0,0.0,1.0
27.0,643.0,14.0,301.0,1.0,93.0,1.0,2.0
59.0,259.0,18.0,224.0,1.0,-1.0,0.0,2.0
57.0,734.0,6.0,1357.0,4.0,-1.0,0.0,2.0
38.0,165.0,17.0,526.0,1.0,260.0,2.0,2.0
42.0,5310.0,22.0,545.0,2.0,186.0,1.0,2.0
26.0,1134.0,21.0,464.0,4.0,-1.0,0.0,2.0
35.0,1201.0,18.0,537.0,1.0,-1.0,0.0,2.0
36.0,319.0,18.0,120.0,2.0,-1.0,0.0,1.0
44.0,163.0,4.0,364.0,3.0,-1.0,0.0,2.0
35.0,353.0,12.0,582.0,1.0,-1.0,0.0,2.0
32.0,-92.0,6.0,139.0,1.0,363.0,1.0,1.0
34.0,133.0,12.0,171.0,2.0,181.0,3.0,2.0
31.0,71.0,12.0,119.0,1.0,-1.0,0.0,2.0
37.0,49.0,16.0,619.0,2.0,-1.0,0.0,2.0
39.0,494.0,9.0,216.0,1.0,183.0,5.0,2.0
37.0,764.0,16.0,108.0,5.0,-1.0,0.0,1.0
43.0,8541.0,23.0,259.0,9.0,-1.0,0.0,1.0
57.0,668.0,18.0,12.0,5.0,-1.0,0.0,1.0
