Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,target
B6,56.0,JFK,BTV,4.0,559.0,76.0,1.0
FL,258.0,FNT,ATL,5.0,772.0,132.0,0.0
EV,5424.0,AVL,ATL,3.0,520.0,71.0,0.0
WN,2963.0,LAS,BUR,3.0,690.0,65.0,1.0
AA,1937.0,BOS,SJU,4.0,515.0,240.0,0.0
US,1774.0,CLT,DTW,3.0,1335.0,98.0,0.0
MQ,3058.0,RNO,LAX,4.0,1145.0,90.0,0.0
DL,1379.0,BOS,LGA,5.0,570.0,74.0,0.0
US,596.0,PHX,MCI,4.0,1195.0,153.0,0.0
MQ,2859.0,FAY,DFW,2.0,950.0,190.0,0.0
XE,2981.0,BTR,IAH,4.0,730.0,64.0,0.0
AA,428.0,DFW,RDU,5.0,960.0,150.0,1.0
EV,5306.0,GSP,ATL,3.0,764.0,80.0,0.0
FL,341.0,PHL,ATL,5.0,1143.0,152.0,0.0
HA,555.0,OGG,HNL,3.0,1235.0,33.0,0.0
UA,486.0,AUS,IAD,4.0,713.0,194.0,0.0
AA,1940.0,ORD,MIA,6.0,1180.0,180.0,1.0
XE,5979.0,ORD,FSD,5.0,762.0,96.0,1.0
WN,1671.0,MDW,MCO,4.0,1100.0,160.0,0.0
F9,499.0,DEN,CAK,4.0,805.0,162.0,1.0
MQ,3602.0,CHS,MIA,2.0,925.0,100.0,0.0
AA,2462.0,LAX,DFW,2.0,1090.0,170.0,0.0
OO,4460.0,BZN,SLC,2.0,690.0,71.0,0.0
UA,969.0,SJU,IAD,6.0,1067.0,238.0,0.0
XE,2056.0,MCI,IAH,6.0,622.0,119.0,0.0
F9,231.0,BNA,DEN,3.0,880.0,173.0,0.0
MQ,3012.0,LAX,DEN,3.0,955.0,145.0,1.0
CO,447.0,ORD,IAH,6.0,645.0,165.0,1.0
DL,2513.0,MSP,ATL,2.0,385.0,165.0,1.0
MQ,3190.0,LAX,SJC,3.0,510.0,75.0,0.0
OO,7026.0,FAT,LAX,4.0,909.0,71.0,0.0
AS,4.0,SEA,DCA,4.0,520.0,299.0,0.0
XE,3089.0,CLT,CLE,4.0,847.0,90.0,1.0
DL,84.0,ATL,JFK,7.0,1045.0,150.0,0.0
WN,2376.0,PHL,BOS,1.0,425.0,80.0,0.0
US,1182.0,FLL,CLT,5.0,690.0,117.0,0.0
9E,3755.0,DTW,RST,5.0,515.0,109.0,1.0
DL,2683.0,DCA,MIA,4.0,419.0,159.0,0.0
OO,6297.0,BIL,DEN,1.0,1167.0,92.0,0.0
XE,2361.0,EWR,ORD,7.0,899.0,154.0,0.0
DL,1472.0,TPA,ATL,7.0,676.0,93.0,0.0
XE,3004.0,IAH,MKE,5.0,790.0,148.0,1.0
DL,1245.0,DTW,IND,2.0,1050.0,70.0,1.0
OO,4665.0,SLC,IDA,4.0,1290.0,54.0,0.0
US,1125.0,CLT,IAH,7.0,570.0,168.0,1.0
FL,285.0,ATL,HOU,1.0,1265.0,134.0,0.0
WN,2009.0,BOS,PHL,6.0,855.0,100.0,0.0
DL,1047.0,ATL,STL,4.0,665.0,105.0,0.0
WN,465.0,MCI,TPA,1.0,755.0,155.0,0.0
FL,434.0,ATL,MKE,7.0,525.0,124.0,0.0
9E,4371.0,SAV,DTW,4.0,735.0,142.0,0.0
CO,1836.0,IAH,PHL,6.0,833.0,200.0,0.0
XE,5956.0,ORD,GRB,3.0,1280.0,52.0,1.0
UA,296.0,DEN,RNO,1.0,1149.0,145.0,0.0
US,1235.0,BOS,CLT,6.0,480.0,150.0,1.0
WN,1197.0,BUR,PHX,1.0,785.0,80.0,1.0
OO,6327.0,SAN,LAX,2.0,740.0,46.0,1.0
CO,1077.0,PHL,IAH,2.0,1059.0,221.0,0.0
WN,679.0,MCO,HOU,7.0,950.0,160.0,1.0
XE,2467.0,GPT,IAH,4.0,1090.0,84.0,1.0
FL,335.0,PHL,ATL,2.0,691.0,138.0,1.0
9E,4254.0,STL,RDU,2.0,1050.0,120.0,0.0
B6,95.0,JFK,OAK,5.0,1015.0,400.0,1.0
YV,2903.0,MRY,PHX,6.0,360.0,104.0,0.0
XE,2974.0,IAH,MCI,1.0,615.0,114.0,0.0
UA,532.0,DEN,ORD,7.0,360.0,144.0,0.0
9E,4193.0,CVG,TYS,5.0,980.0,60.0,0.0
US,977.0,PHL,PBI,1.0,735.0,159.0,0.0
XE,2444.0,CHS,EWR,6.0,999.0,117.0,1.0
DL,2366.0,JAX,LGA,4.0,450.0,151.0,0.0
US,938.0,CLT,LGA,1.0,695.0,111.0,1.0
DL,1609.0,MSP,DEN,6.0,860.0,125.0,0.0
OH,6595.0,JFK,ORD,6.0,895.0,180.0,1.0
AS,18.0,SEA,MCO,2.0,525.0,322.0,0.0
XE,2748.0,IAH,MOB,3.0,1000.0,79.0,1.0
AA,451.0,RDU,ORD,2.0,500.0,135.0,0.0
UA,380.0,MSY,IAD,4.0,1060.0,150.0,0.0
OO,4618.0,DEN,SLC,6.0,940.0,90.0,1.0
XE,2260.0,EWR,CVG,3.0,950.0,134.0,0.0
OO,4616.0,COS,MSP,6.0,668.0,135.0,1.0
US,836.0,PHL,JAX,3.0,1095.0,142.0,0.0
UA,733.0,DEN,SFO,6.0,825.0,164.0,1.0
OO,6519.0,LAX,SJC,3.0,980.0,74.0,1.0
WN,1289.0,SMF,PHX,4.0,605.0,105.0,0.0
WN,2186.0,DEN,MCO,6.0,625.0,210.0,1.0
AA,1914.0,DFW,JAX,1.0,850.0,130.0,1.0
UA,656.0,PHX,ORD,3.0,413.0,202.0,0.0
US,1935.0,BUF,PHL,6.0,420.0,81.0,0.0
US,1171.0,CLT,IAH,7.0,460.0,170.0,0.0
WN,798.0,LAS,SMF,3.0,405.0,90.0,0.0
AA,657.0,DFW,ABQ,5.0,1320.0,110.0,0.0
MQ,3903.0,CRW,ORD,2.0,1075.0,120.0,0.0
WN,1328.0,ONT,SMF,1.0,1235.0,80.0,0.0
YV,7212.0,ROC,IAD,6.0,870.0,78.0,0.0
9E,3694.0,DTW,SWF,7.0,625.0,103.0,1.0
CO,1617.0,MCI,IAH,3.0,360.0,118.0,1.0
HA,301.0,ITO,HNL,5.0,887.0,49.0,1.0
US,280.0,SAT,PHX,1.0,505.0,160.0,1.0
9E,4299.0,DTW,CAE,6.0,615.0,114.0,1.0
FL,823.0,BWI,BOS,1.0,750.0,75.0,0.0
OO,6908.0,MCI,ORD,4.0,448.0,87.0,1.0
WN,1023.0,ABQ,DAL,1.0,730.0,95.0,1.0
EV,5028.0,ATL,TLH,6.0,666.0,71.0,0.0
OO,4679.0,BZN,SLC,1.0,790.0,75.0,0.0
WN,2135.0,MCO,PVD,6.0,845.0,155.0,0.0
B6,766.0,BQN,MCO,4.0,240.0,169.0,0.0
F9,667.0,DEN,SFO,4.0,1275.0,156.0,1.0
US,1611.0,RDU,CLT,7.0,1185.0,54.0,0.0
FL,25.0,MDW,ATL,2.0,886.0,106.0,0.0
EV,7307.0,BOS,DTW,3.0,420.0,150.0,0.0
DL,2153.0,MSP,SEA,6.0,855.0,222.0,1.0
YV,7293.0,ORD,ORF,2.0,1193.0,121.0,0.0
WN,632.0,MDW,DEN,2.0,1290.0,165.0,1.0
DL,2560.0,MIA,ATL,4.0,1195.0,124.0,0.0
XE,2144.0,EWR,ROC,2.0,1020.0,82.0,1.0
US,1196.0,SAN,PHX,5.0,1145.0,77.0,0.0
DL,1699.0,PIT,ATL,7.0,800.0,125.0,0.0
OO,6532.0,CLE,DEN,5.0,535.0,206.0,0.0
DL,1849.0,ATL,PNS,1.0,1045.0,76.0,0.0
WN,1293.0,MCO,PHL,5.0,790.0,145.0,1.0
AA,1802.0,SAT,DFW,6.0,1005.0,70.0,0.0
AA,1923.0,SFO,LAX,4.0,755.0,85.0,1.0
UA,17.0,GRR,ORD,6.0,470.0,56.0,0.0
XE,2660.0,XNA,IAH,6.0,385.0,102.0,0.0
UA,698.0,ORD,GRR,4.0,1160.0,54.0,0.0
F9,798.0,PDX,DEN,1.0,1146.0,138.0,1.0
UA,958.0,SEA,ORD,6.0,504.0,234.0,0.0
UA,823.0,BOS,IAD,2.0,851.0,114.0,0.0
WN,2.0,HOU,DAL,3.0,390.0,55.0,1.0
B6,1790.0,DCA,BOS,4.0,390.0,85.0,0.0
US,880.0,PHL,BOS,1.0,1365.0,72.0,1.0
OO,6950.0,PSP,LAX,3.0,360.0,47.0,0.0
FL,1255.0,TPA,IND,6.0,740.0,136.0,0.0
OO,4698.0,CPR,SLC,3.0,778.0,73.0,0.0
MQ,3326.0,TYS,DFW,1.0,810.0,155.0,1.0
EV,5524.0,ORF,ATL,5.0,1038.0,119.0,0.0
UA,21.0,DEN,OAK,3.0,1145.0,168.0,0.0
US,800.0,MCO,CLT,6.0,1150.0,98.0,0.0
WN,564.0,MDW,MHT,5.0,1135.0,125.0,1.0
OO,6581.0,DEN,COS,7.0,1214.0,35.0,1.0
AA,1468.0,DFW,MEM,6.0,535.0,85.0,0.0
US,865.0,PHL,MCO,7.0,1240.0,154.0,1.0
AA,1798.0,LAX,SFO,5.0,1145.0,85.0,1.0
EV,5357.0,DTW,STL,2.0,525.0,122.0,1.0
AA,856.0,STT,BOS,2.0,945.0,255.0,1.0
US,1118.0,CLT,PWM,3.0,1090.0,129.0,0.0
WN,3067.0,RDU,MDW,1.0,1040.0,130.0,1.0
DL,560.0,BOS,DTW,3.0,870.0,135.0,1.0
DL,1819.0,DTW,LAX,6.0,1195.0,314.0,1.0
9E,3795.0,SBN,CVG,5.0,345.0,65.0,1.0
WN,1883.0,BHM,BWI,5.0,580.0,110.0,1.0
OO,4530.0,SLC,OKC,5.0,823.0,141.0,0.0
FL,782.0,PHF,MCO,6.0,596.0,120.0,0.0
UA,369.0,DEN,PDX,7.0,706.0,178.0,0.0
OO,7811.0,SLC,GCC,5.0,660.0,112.0,1.0
UA,624.0,ORD,DCA,3.0,1085.0,111.0,0.0
HA,120.0,HNL,KOA,5.0,526.0,42.0,1.0
OO,6498.0,MCI,ORD,2.0,448.0,87.0,1.0
WN,1255.0,SAT,DAL,4.0,1255.0,55.0,1.0
US,1123.0,ALB,CLT,3.0,490.0,144.0,1.0
9E,3774.0,DTW,SWF,4.0,1310.0,100.0,0.0
US,1675.0,CLT,MIA,6.0,795.0,123.0,1.0
US,313.0,OAK,PHX,6.0,555.0,112.0,0.0
YV,7235.0,ALB,IAD,5.0,602.0,94.0,0.0
US,1777.0,BOS,CLT,5.0,1015.0,145.0,1.0
AA,2265.0,PHL,ORD,3.0,450.0,160.0,0.0
AA,1890.0,LAX,ORD,3.0,1020.0,230.0,0.0
AA,874.0,ORD,BOS,2.0,1150.0,135.0,1.0
FL,942.0,ROC,BWI,5.0,360.0,83.0,0.0
WN,1933.0,MDW,CMH,1.0,465.0,70.0,1.0
WN,1097.0,PHX,BUR,1.0,1125.0,85.0,1.0
WN,1225.0,HOU,BHM,7.0,1205.0,90.0,1.0
US,407.0,ORD,PHX,2.0,645.0,228.0,0.0
AS,101.0,SEA,ANC,2.0,930.0,225.0,1.0
DL,2089.0,MSP,BWI,7.0,625.0,146.0,1.0
US,2173.0,LGA,DCA,1.0,720.0,71.0,1.0
XE,2970.0,LBB,IAH,5.0,660.0,84.0,0.0
DL,1047.0,ATL,STL,3.0,665.0,105.0,0.0
YV,7261.0,ROC,IAD,4.0,1198.0,72.0,0.0
WN,2855.0,DEN,LAS,1.0,695.0,120.0,1.0
EV,7356.0,ATL,MLI,4.0,512.0,118.0,1.0
DL,2405.0,PHL,DTW,7.0,350.0,118.0,0.0
WN,1025.0,PHX,ELP,4.0,500.0,70.0,0.0
MQ,4338.0,ORD,DTW,1.0,940.0,80.0,0.0
EV,5359.0,ATL,MOB,3.0,975.0,83.0,1.0
FL,36.0,ATL,MDW,6.0,1113.0,106.0,1.0
WN,45.0,HOU,BWI,1.0,1150.0,170.0,1.0
WN,411.0,BOS,PHL,4.0,505.0,100.0,0.0
FL,132.0,TPA,ATL,5.0,380.0,95.0,0.0
WN,477.0,BUF,MDW,3.0,440.0,115.0,1.0
WN,1575.0,DTW,BWI,3.0,500.0,95.0,1.0
B6,1010.0,JFK,BOS,7.0,839.0,78.0,0.0
XE,2693.0,CLE,DAY,1.0,1255.0,49.0,1.0
DL,2288.0,ATL,BOS,4.0,755.0,149.0,1.0
OO,6736.0,RAP,DEN,6.0,574.0,76.0,0.0
MQ,2912.0,GRK,DFW,3.0,580.0,50.0,0.0
EV,5177.0,ATL,CHA,1.0,855.0,48.0,0.0
OO,6476.0,BIS,DEN,2.0,1218.0,102.0,1.0
FL,220.0,MKE,LAS,5.0,1270.0,244.0,0.0
F9,618.0,PHX,DEN,4.0,545.0,105.0,0.0
MQ,4177.0,ORD,AZO,3.0,925.0,50.0,0.0
HA,187.0,KOA,HNL,5.0,881.0,42.0,0.0
XE,2918.0,DCA,EWR,6.0,510.0,64.0,0.0
OH,6455.0,ATL,CHA,5.0,500.0,65.0,0.0
FL,212.0,RSW,MKE,1.0,739.0,181.0,0.0
OH,6460.0,JFK,BOS,3.0,600.0,89.0,1.0
AA,581.0,STL,LAX,3.0,560.0,255.0,0.0
OO,6466.0,LAX,SLC,3.0,464.0,112.0,1.0
WN,1698.0,PVD,BWI,6.0,410.0,90.0,0.0
XE,5984.0,TYS,IAD,4.0,360.0,95.0,0.0
XE,5978.0,IAD,BUF,6.0,1128.0,69.0,1.0
CO,1187.0,EWR,ORD,4.0,1155.0,161.0,1.0
DL,1246.0,CLT,DTW,5.0,767.0,113.0,1.0
CO,519.0,TPA,EWR,5.0,799.0,160.0,0.0
EV,5597.0,AGS,ATL,5.0,507.0,71.0,0.0
DL,1416.0,DEN,ATL,1.0,70.0,160.0,1.0
US,1750.0,LAS,PHL,5.0,890.0,276.0,1.0
WN,2098.0,FLL,ISP,3.0,1185.0,165.0,0.0
WN,529.0,SAN,OAK,4.0,675.0,85.0,1.0
AA,1757.0,LGA,STL,5.0,725.0,170.0,0.0
OH,6457.0,CVG,MKE,6.0,565.0,88.0,0.0
DL,2065.0,BDL,ATL,7.0,435.0,175.0,1.0
OO,6508.0,AUS,SFO,5.0,1130.0,238.0,0.0
OO,6989.0,ORF,ORD,3.0,1058.0,141.0,1.0
CO,1186.0,ORD,EWR,4.0,1019.0,136.0,1.0
US,231.0,PHX,DTW,6.0,595.0,238.0,1.0
DL,2648.0,ATL,BUF,6.0,536.0,135.0,0.0
DL,2283.0,CAE,ATL,3.0,385.0,78.0,1.0
9E,4085.0,ABE,DTW,5.0,360.0,110.0,0.0
WN,2852.0,ONT,PHX,6.0,505.0,65.0,0.0
AA,1349.0,OKC,DFW,6.0,1100.0,60.0,0.0
DL,1996.0,MSP,LGA,3.0,425.0,170.0,0.0
OH,6569.0,CVG,CLT,1.0,675.0,89.0,0.0
OO,6912.0,IAD,PIT,4.0,920.0,60.0,1.0
B6,67.0,BUF,JFK,4.0,841.0,87.0,1.0
XE,2596.0,CLE,IND,4.0,460.0,64.0,0.0
OO,6342.0,LAX,SAN,6.0,1176.0,47.0,1.0
OH,6384.0,CVG,LGA,1.0,670.0,119.0,0.0
XE,2283.0,IAH,AUS,6.0,1274.0,48.0,0.0
9E,3800.0,PHF,ATL,4.0,1050.0,124.0,1.0
OO,6284.0,ABQ,LAX,2.0,1151.0,125.0,1.0
XE,2164.0,EWR,CHS,7.0,980.0,125.0,1.0
EV,5588.0,TLH,ATL,2.0,1045.0,74.0,0.0
B6,593.0,HPN,MCO,5.0,670.0,163.0,0.0
CO,347.0,ORD,IAH,5.0,485.0,165.0,1.0
US,2136.0,LGA,BOS,7.0,1020.0,72.0,0.0
AA,890.0,SAT,DFW,4.0,575.0,65.0,0.0
US,816.0,CLT,MDT,4.0,1189.0,84.0,0.0
XE,2959.0,MOB,IAH,1.0,390.0,94.0,0.0
FL,332.0,ATL,PHL,4.0,525.0,121.0,0.0
AA,855.0,FLL,DFW,6.0,820.0,195.0,0.0
MQ,2770.0,LFT,DFW,1.0,730.0,85.0,0.0
WN,163.0,STL,SEA,5.0,570.0,265.0,1.0
UA,623.0,DCA,ORD,4.0,952.0,125.0,0.0
OH,6527.0,JFK,ROC,5.0,525.0,102.0,0.0
XE,2240.0,IAH,RDU,5.0,440.0,146.0,0.0
OO,6825.0,SFO,RDD,1.0,1290.0,69.0,0.0
AA,877.0,DCA,DFW,5.0,500.0,210.0,1.0
OO,6681.0,DEN,OKC,4.0,841.0,89.0,0.0
YV,1040.0,HNL,ITO,7.0,1195.0,49.0,1.0
FL,727.0,MKE,DFW,4.0,530.0,145.0,0.0
AA,1294.0,IAH,MIA,5.0,1075.0,140.0,0.0
AA,451.0,ORD,SFO,7.0,630.0,290.0,1.0
DL,2995.0,BNA,ATL,2.0,325.0,79.0,1.0
EV,5254.0,ATL,MDT,1.0,900.0,114.0,1.0
B6,245.0,OAK,LGB,6.0,540.0,78.0,1.0
DL,2585.0,ATL,PNS,3.0,505.0,80.0,1.0
OO,6482.0,FAR,DEN,3.0,381.0,128.0,0.0
9E,4387.0,COU,MEM,4.0,990.0,75.0,0.0
YV,7279.0,ORD,ATL,5.0,806.0,123.0,0.0
9E,4152.0,MEM,GRR,4.0,1135.0,109.0,1.0
WN,3079.0,BNA,STL,2.0,930.0,65.0,1.0
WN,382.0,LAS,SJC,7.0,855.0,85.0,0.0
CO,1850.0,IAH,RDU,4.0,775.0,153.0,1.0
WN,1370.0,OAK,BUR,2.0,970.0,65.0,1.0
WN,1066.0,BOI,OAK,1.0,1140.0,105.0,1.0
FL,171.0,ATL,RSW,1.0,1335.0,102.0,1.0
WN,249.0,SAT,BWI,1.0,430.0,190.0,0.0
MQ,3785.0,ORD,IAH,6.0,1240.0,165.0,1.0
HA,514.0,LIH,HNL,5.0,670.0,32.0,1.0
MQ,4567.0,LGA,BNA,6.0,500.0,155.0,0.0
EV,5201.0,IAH,ATL,5.0,660.0,121.0,0.0
AA,828.0,SJC,ORD,2.0,450.0,255.0,0.0
OH,6482.0,OMA,CVG,1.0,915.0,115.0,0.0
WN,1081.0,PHX,ONT,5.0,1060.0,70.0,1.0
OO,6833.0,FAT,LAX,3.0,360.0,59.0,0.0
FL,1484.0,MCO,DTW,6.0,642.0,157.0,0.0
YV,2652.0,ILM,CLT,5.0,770.0,66.0,1.0
WN,3408.0,LAS,TUS,4.0,1180.0,70.0,1.0
DL,1837.0,ATL,IAH,6.0,1290.0,142.0,0.0
WN,1715.0,LAX,AUS,3.0,885.0,170.0,1.0
OO,4753.0,TUL,SLC,2.0,370.0,156.0,0.0
WN,877.0,DAL,LBB,3.0,850.0,65.0,0.0
MQ,4094.0,ORD,SYR,4.0,525.0,110.0,0.0
AA,1374.0,ORD,MIA,7.0,850.0,185.0,1.0
MQ,4250.0,AVP,ORD,3.0,410.0,135.0,1.0
OO,6879.0,SFO,SBA,4.0,426.0,81.0,1.0
DL,1738.0,ATL,DCA,4.0,1100.0,103.0,0.0
F9,473.0,RSW,MKE,3.0,708.0,181.0,1.0
9E,4370.0,ATL,MEM,1.0,1215.0,89.0,1.0
XE,2522.0,MSP,IAH,5.0,1049.0,176.0,0.0
DL,2236.0,MSP,BIL,2.0,690.0,130.0,0.0
OH,6337.0,LGA,MCI,1.0,935.0,220.0,0.0
XE,3121.0,LIT,IAH,1.0,885.0,85.0,1.0
US,325.0,SEA,PHX,5.0,315.0,166.0,0.0
MQ,4649.0,LGA,MSP,6.0,1130.0,180.0,0.0
CO,490.0,SLC,IAH,1.0,330.0,182.0,1.0
XE,3047.0,BHM,IAH,4.0,360.0,119.0,0.0
WN,3403.0,HOU,ABQ,1.0,405.0,135.0,0.0
MQ,3769.0,ATL,ORD,5.0,570.0,125.0,1.0
AA,1637.0,ORD,TUS,4.0,565.0,235.0,0.0
WN,882.0,BWI,ORF,4.0,855.0,50.0,1.0
DL,1965.0,MEM,TPA,1.0,540.0,112.0,1.0
OO,6402.0,SFO,EUG,6.0,1035.0,92.0,1.0
AA,2401.0,DFW,LAX,5.0,390.0,205.0,0.0
DL,2257.0,SLC,SEA,4.0,1005.0,130.0,1.0
FL,1293.0,MCO,GRR,1.0,850.0,150.0,1.0
CO,1635.0,EWR,PHX,4.0,990.0,330.0,1.0
AA,1247.0,ORD,LAX,3.0,680.0,265.0,1.0
FL,727.0,MKE,DFW,3.0,530.0,145.0,0.0
9E,4195.0,DTW,LSE,6.0,523.0,97.0,0.0
FL,569.0,BMI,ATL,3.0,1060.0,100.0,1.0
XE,5994.0,XNA,ORD,1.0,637.0,106.0,1.0
OO,6858.0,DEN,HSV,1.0,1176.0,146.0,1.0
DL,673.0,EWR,ATL,3.0,820.0,149.0,0.0
AA,1044.0,MIA,RDU,7.0,635.0,120.0,1.0
OO,6638.0,RKS,DEN,1.0,481.0,85.0,0.0
YV,2888.0,PHX,AUS,2.0,790.0,133.0,0.0
AA,1020.0,DFW,MSY,2.0,710.0,80.0,1.0
UA,844.0,SEA,SFO,3.0,727.0,131.0,0.0
MQ,4450.0,RDU,LGA,5.0,1100.0,100.0,0.0
XE,2195.0,MOB,IAH,5.0,720.0,90.0,0.0
