feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
-1.33844403201381,0.8684533173242862,2.4155927409119196,1.1653499527959414,7.79310949682949,-8.222135094353684,-7.145257281494915,7.684776215313454,3.459270106476816,-7.29673208316569,-4.346918405301424,-5.92948233785363,0.7063313626361638,-3.0251536394216068,-2.176682628596799,2.0438903878676618,-2.9504793950565302,-6.870991853085866,8.329411486741039,7.225248019216318,2.4840050745744793,-7.542813285691445,2
-1.0837431930434835,-9.068916162766309,10.249889304910063,5.703334154423804,-1.2976693183576224,-1.1771360710039898,-2.407370209535395,-8.291948401579846,5.943494482107476,-6.718319844466584,-6.218854802699163,-5.876831900281476,-4.9740448732184275,3.948056233098555,3.0630891486514744,-8.053026351654538,-4.077062803313815,1.4929136664332865,-9.67074503143008,-7.326185213029112,-4.083418643788895,-0.9815312650839917,1
-4.115147845816267,0.0035412985289533794,3.467912208815096,1.1957970930904867,6.531612517803792,-8.484931557948688,-7.650333609630058,7.060966247679533,3.350681118854763,-7.6371814407283125,-3.719338678499691,-5.993751889757705,-0.25997499938089774,-1.1194582602987353,-0.36003704618829113,2.0704564195062622,-3.169762408002322,-8.64690032365838,6.659314954908587,10.95107904351252,4.364067727296331,-6.389702473275655,2
0.7135723723838382,-3.0663293310905484,-4.310385980029297,0.2592953739940147,-5.180100495032842,-3.79408737561854,4.752682443026125,5.206655235425417,3.408164856361461,-3.317542273591381,-0.7473023009581983,-4.997872969921052,-3.5051299072931306,-0.7312011621173348,7.772365064887607,-8.14786637908597,8.623446445943857,-1.8115672520400163,5.540498412434571,-6.109324988711314,1.1809304635525169,0.5014386648156848,8
9.460916570640014,-0.3746111313573349,-3.513391602432117,-4.117302793835625,4.597715892141773,3.4608089548797776,6.745140795708508,-5.663902278738972,1.3497144955797595,0.45200935907713946,1.2218065236629818,2.567446853839565,3.1015512848732647,11.060069624785404,9.15224599634959,-2.4117809343510697,4.376244728508005,2.89403800410044,9.224237346813336,9.753407212036354,-9.376898123354758,-3.5528189719034593,7
-5.3781860781952675,4.76281199140455,0.04620589069402259,6.476629745391762,5.338585920905727,1.0816641571366217,0.786532763913377,8.234864380464362,-1.097611704607861,-8.34557312035412,-2.808448658765144,-3.7326041552249882,-1.0782581846142023,-5.955371290476679,-6.739601077812524,-10.465702259300912,8.741807459429765,6.009730579026742,-6.899124920841288,-7.079488939668003,4.545601747649288,-2.9848710158031704,3
-2.4147877924916377,5.7281052750209644,-9.86857179898118,5.741034553782068,5.965452228866349,-1.2217567234393745,2.111431465593043,-6.9171008574228265,-6.71790378680949,-1.0058172959206557,1.7062733974675623,1.9300036037795476,-7.079780053560765,0.10636762170544878,-0.48211020232778634,-7.620652265758413,3.112324432263458,-5.332479846975135,5.106212141798069,-8.868105616609146,2.6563326273813748,0.07002324597493992,0
-2.361239434562349,-0.2554769683904279,-7.4492081468914995,-5.4108604708651935,4.449381986377023,1.3244857591715715,3.8013265144936854,-1.7636610251055054,4.196910144212527,-1.2253988688066886,-4.536964798181744,-9.092865296583916,7.855567651491858,2.8783344947224085,7.938053565062457,-2.8367635241862486,8.410978229519285,-3.3298599268235125,2.840512462261213,-5.337931301142519,-6.517763690822591,-1.6399088226557599,6
-0.6735540278289522,-4.334132770880178,9.644560636698195,-6.244855507873749,-3.9983297563954032,-4.0731117217885995,5.70216658344386,-5.296810652020996,9.903588445217533,0.5583333285395929,9.730207219400524,-8.6681481118958,-1.8657346665654286,-9.746083227568109,3.000594128307069,-4.249924997098176,6.196968056881353,-9.725832816335783,0.5261236726901724,9.837133834479337,-1.1322321704445422,-2.894222251668681,9
-4.782263485747197,3.215703670186933,-3.015606001832624,6.098189581411398,3.0566818964549625,1.3328034471274128,-1.8278354189958834,8.91306898459584,-1.3932456339130808,-9.170942758140473,-3.514474584571274,-6.5981670460758455,-1.9562491468311498,-9.317177664223578,-7.441831568396901,-10.096373411991332,9.432611235952987,5.222394305092077,-5.556968851775709,-4.15612465752111,2.405851388067778,-1.6098915242117404,3
-3.2739920647285072,0.4410165704327607,2.6516027686756454,0.7250072543192314,7.005119825537518,-9.304209188233042,-6.703802138620089,8.466853367971515,2.804649250484576,-5.476506118887277,-5.282907012759088,-3.5664069764367707,0.4598656182358263,-2.8196259888633923,-0.9527054638551391,2.60017442658544,-2.699810164785133,-8.274812994530626,8.279745576942988,8.006723210248984,3.8479458335100736,-8.541180096482222,2
-3.890248947911926,0.3163409489419402,3.9631467356937335,0.8463720596365389,7.389908306992159,-9.806452209291681,-8.971267886260753,8.524079440888029,3.30466448059804,-3.3613995510575254,-6.40079548412792,-5.407562924689405,-1.1016367707493404,-2.5515611260576234,-3.1366910461079383,0.8691534990581162,0.5169600931464826,-7.327340612338804,6.368230964055355,9.349553870504089,2.3741329810893284,-8.498704440692606,2
-1.17242517815988,-4.2154329156974635,9.42889875104957,-6.06756088640891,-4.689305665577217,-6.948093449082249,6.364772962262597,-8.056725091709973,10.029713976683299,1.3780215512470693,8.15826743432069,-9.24566629526282,-2.294721927232775,-8.592362016997873,1.8127304375862414,-3.9009448667562903,5.17061583386211,-8.399226348760093,-0.514218058175507,8.960931659741322,0.061552743148643896,-2.7120739178974502,9
-3.2437010684514367,3.5236491547426563,-7.475161080090969,7.0847631419076,5.3483267495241735,-0.9794778003153162,1.4767072054529509,-8.238245492595555,-7.800886453780103,-0.6713181508306469,4.015488197218272,0.6199018635689828,-6.640483530546611,-0.7853447885052537,-1.5467375856977141,-7.23456863553712,1.7840198100261002,-6.508629879486323,3.7386714242456653,-9.42346166374212,2.465063087543386,-2.1119724622590668,0
-2.400121748353607,-9.398830019564707,8.937752228438573,6.58512691283733,-1.4560060811506097,-1.8714692304981522,-0.5094208265646507,-9.568540672439863,3.7367092727152835,-5.305101617086068,-7.131927423164683,-6.6036053221388284,-3.379304723196766,1.659652717350979,0.2706619885828675,-8.351396371533545,-2.488643285368071,-0.9557143678823792,-8.668092459032414,-6.2961067693120825,-5.616750917501425,-0.01772730724286542,1
-2.2009791037945385,-10.176027152049127,6.9524328983762835,5.203135273115598,7.302764976435275,4.449047919184166,-8.39020359738676,-2.028589510867099,-10.778923569062918,-6.145024913793552,7.424605326128944,-0.5470809132958301,-4.59879928239512,-0.44599627235418715,8.142515559207585,-2.05319922898953,-0.9348472341374121,-6.72744587933742,4.4788467856635314,-2.427791610583338,8.232105695287148,-9.11311686968713,5
-3.4915551343368194,-9.495735338605849,5.968238426675809,4.531971680101458,6.255618038867119,4.313660046274175,-8.074022851650172,-3.097850219918367,-9.581104822371838,-5.480943384413709,6.0401410386274,-0.08604738293113368,-2.469118334432072,-2.4650085209491506,9.704374381102426,-1.7703978721266502,-2.5785649342947092,-6.50638989904137,6.1588717207949175,-4.626056315048564,9.223831969130233,-7.040284583330017,5
-1.9811115898303076,-0.6851015002952456,-4.702282586908336,-7.311165825637098,4.781688465583937,1.729262795423461,3.6424102920012107,-1.230381750250965,4.180887603432913,-1.0759292925138189,-4.946748286928297,-7.680103182299903,8.214291199600115,2.2143232223845333,7.555656775852969,-4.050715322474045,8.664440823176378,-2.804572284690681,3.5455706314410307,-2.668862077447622,-5.77881102287823,-1.8656535720159146,6
7.506229500159133,-1.599519061699593,-5.31846534730214,-3.3805937553665113,4.374609657552577,1.2171272490641756,6.850972277767162,-4.863420775250068,2.15119419462278,0.6582499894330882,3.6722797634841102,2.4243699731328885,3.5110094051453147,9.681586016833899,10.664865932242888,-3.9067999993827907,4.098344915756884,2.796504213631339,10.006330749428455,9.780660218010363,-10.52408575866438,-2.1153800045360107,7
0.6558215220262978,-2.1720671785901056,-3.084469431889734,1.8515078181697424,-3.83182014915009,-7.0256532279036215,3.7049865512562508,6.792789387400414,3.486101248795144,-3.2414496319015895,0.5391350552765322,-2.795071916012267,-2.3686738723402785,-0.6230326018207386,8.005615395269196,-7.201317131057594,7.816940218087949,-1.5734052881696716,6.636488994605807,-6.804621687087582,0.9240311551568288,-1.6056669706128552,8
-4.18192300154249,-2.021004698142655,-8.545628183581059,-5.434674850290202,5.353568724707286,2.049748154737986,2.8491886901627734,-0.3910785309850408,5.867457003567964,-1.797335299233325,-4.351088427484183,-9.228389515097982,6.874644774735294,1.5452279682549652,7.460018809847704,-1.6933904484370084,8.46398935432216,-1.5039937787683,3.9455671977912843,-4.011255281473307,-5.598850781656703,-0.0727307095996923,6
-1.447463394705491,-11.226541729482344,9.008844913074253,5.818324042449289,-0.42227938496651485,-0.3152483669468741,-1.3513816421960039,-8.974483728178392,5.174576875563131,-6.939888524503597,-9.373251422942207,-6.147822044780855,-3.951605884062479,2.1691554402133177,0.025173737619623493,-8.937287942053612,-2.1269672810566513,0.915722637155137,-10.381193811156368,-5.971455587807748,-3.661187982943023,-1.8822565554419277,1
-7.4387588723247955,-8.515308657785889,2.8338558705367407,-8.329277292123063,-0.7218829617152356,-5.7297921145882444,5.796329254612986,7.72118663191803,-10.303149744957613,3.312489405154153,-6.217943055538541,-0.9917523355606377,-10.967859748862367,2.9312536602834003,-0.8082222286054203,-3.232554749536712,3.134053569850314,-8.582600126274752,-7.548027150952477,6.2509616421912995,4.411850448875526,-8.682291221962391,4
-7.741078047716774,-11.049072220343648,1.1878149592665268,-7.399705530694964,-0.5439856388114038,-7.415213014552168,8.482750308989024,7.898642895283264,-9.006480109456787,4.5504107216002305,-4.668205044432814,-2.623233497984425,-8.848737690976792,1.875674035387869,-2.424942707210723,-1.7615166053255165,2.140441765740421,-7.37762553029177,-8.140107156465444,7.118281951225893,3.291203101722243,-8.110088462081338,4
-1.120915917333254,0.3177033555630791,3.678124409536252,1.3052335896184428,6.821615425079596,-8.180861772097927,-6.963148174097056,8.171900824743794,3.844368417357938,-6.39963570790751,-5.514620065519134,-5.052289610618503,0.19075036092121994,-0.9187776151452949,-3.6664253811546343,1.9428027212402919,-1.7879531735829621,-7.613007733582035,8.151371573478878,7.86917014700512,2.7247494296959474,-7.856829187706667,2
-2.0527660954627365,0.8223527020205845,1.1215525609545343,0.2453091836336265,6.537020429124033,-8.17922761928572,-7.72850851285021,8.110631714761992,3.354890480787342,-4.922145598361398,-5.933378627096964,-2.594246446116678,2.379875438919258,-1.2673499027691095,-0.9023171497833051,3.2178875009163646,-1.3281795039849336,-8.796406465405985,8.127880071011027,8.108104412954884,1.4516393477401772,-7.903265838826211,2
-4.949243508358309,3.636810169579203,-2.3857139329172004,5.054335640806048,3.2719149795000626,3.040059401961031,-2.3759116305463883,7.667950169384695,-1.0198308108672318,-7.565814386528722,-3.1263829905949434,-5.335415120751737,-2.4516105122332132,-9.548625702095705,-6.433540975407541,-8.737593792307257,8.542527200173636,6.145216476024305,-4.5704345005499265,-5.919354567118551,3.998762083957107,-1.6420130044639993,3
-0.2766627722887499,-1.2839091350768972,-4.500434954607981,3.660037128692695,-4.41002915027645,-4.645043251314124,6.59163305003576,3.6784149997527904,3.791254399469974,-2.9448549729808304,0.1399348557196749,-4.7505140509196835,-0.6220393233967441,1.9883558690642418,6.90661529905153,-7.3622767955683415,7.554833613139707,-5.2191997278236615,6.808007847885581,-3.6617160843963985,1.3205829996211502,0.8303610447324147,8
-4.127287193137251,-10.137538107674734,5.632492940487214,3.5880528007167003,8.791776282981596,4.16332499120212,-8.01410672599597,-1.0689819631837527,-9.938322905840337,-6.3191111694628574,7.9756065828316665,-1.4849497156232623,-4.756668401404712,0.2758305620414352,8.651353173586228,-2.2457760137002154,-2.3414151718427014,-5.852411111490417,7.2028763219967455,-3.8664188981687198,9.69076062974621,-10.831284682248977,5
-2.1922594402635616,-1.6636953748887233,4.6619189959491685,-1.6366895848441199,8.189171372237727,-7.89018961317062,-6.534890943092077,8.57316146190367,4.449807730495946,-6.4106332125619145,-7.039632621540212,-3.9757849871856483,-1.4031455571752416,-1.9889745586612995,-2.956829593399028,2.9931032491505105,-1.659215760784956,-6.375134797383367,8.099511238000813,7.53939379593502,1.8753965702327555,-7.888661430460974,2
-7.942159456601266,-9.780670996149679,1.5780466517185174,-7.014640507541959,0.713300571820165,-5.786805409442322,7.09731769005634,7.260091231877197,-9.410897961495685,5.632915088293373,-6.788524418176784,-1.2802589060483012,-9.27103790766885,3.4758859263788744,-1.7027748929725017,-2.897575653053869,2.7303111839389658,-9.04932619016547,-8.259850776545557,7.207743476780475,4.68436699441115,-8.429623957377327,4
-6.211648119060654,-9.061704505589143,1.2660275213898347,-7.023972478358176,-0.310000101991622,-6.2165085524741475,6.925527524768065,7.5830124054577865,-8.061964795274136,3.8669934534638304,-6.48028267375153,-2.0494091626638924,-8.86672462031646,2.942795410199901,-0.28297687037343255,-2.2190988777344822,2.261967374636886,-9.56686144551014,-8.777316538289405,7.9605176365956245,3.439907992459475,-9.524267238139743,4
-1.0917459749011922,0.9283623557035479,-5.639287761358082,-5.883255604128346,6.165951394317856,0.3433366639899571,3.0107278547574485,0.1795150679272456,7.608654104892977,-0.44049201803830573,-4.489361141549152,-9.743648326226955,7.1983666112266675,3.1596212508739705,6.433885888931928,-1.869737850913383,8.792059216691984,-1.7630091157181913,4.023985524017826,-6.789632310096557,-7.089992310951849,-2.2187600922785684,6
-1.0000611208823282,-5.325229913575168,9.33983925650919,-7.5557910767684024,-4.9164670165655675,-7.041463537933091,5.6205605413928685,-7.305019654316601,10.441760332846657,-0.06284467159605528,8.145738248813716,-8.631215793633748,-1.9918835860100905,-8.026912622607842,3.229361501612112,-2.9582020800475366,3.099758971779626,-10.271309584964339,-0.5844764415833246,8.079330525045428,-1.1221385898191274,-3.143069668390432,9
-2.6391462379547193,-0.8299471252230041,3.660276061263531,-0.7024642991179308,7.106836424996726,-8.985109220421318,-7.5189498303219136,8.353705711917819,5.7818550439497045,-5.518999843792506,-4.107365400119801,-6.785061999416287,-0.779367102126901,-2.492883689035845,-3.8180405068307777,2.9875593656622295,-1.6762253905572797,-7.486295308269613,8.645772192447119,9.338693665459918,3.454506082520154,-6.0435778593732605,2
0.43134709826027534,-2.4014410922949176,-2.6991358292783643,2.01797033541707,-6.066379327637708,-6.958969357930297,3.9284749072185425,4.732360011402648,4.890122319795992,-4.26024657477271,-0.06465118852791296,-3.696783830773031,-3.876173318926991,-1.4500975820416524,7.735061747749801,-9.085200193098464,6.91223514911552,-4.477133662579554,6.117102429185343,-3.338358135996373,2.3255776246260744,-0.79318971564586,8
-3.0540144006167593,-9.623373201990768,6.618606439641083,4.3897326178582565,7.399508422567663,5.255558180480505,-8.14811080991845,-2.908945279181439,-10.796513532829643,-4.149386612180417,8.353215104285855,-3.6132394685044575,-3.988563284189605,-0.8356615369533124,9.946617390440402,-2.015774385680205,-1.6605960735481067,-5.574116090837691,5.155795848357926,-4.286442068381294,9.45091553964566,-9.612516731815104,5
-3.059449584261357,4.105017120683778,-8.092482818963992,6.499025307403471,8.292789522666563,-0.6081912569711543,3.889039772718882,-8.555655683296326,-6.827541423236348,-1.5959137686095062,2.0061581409253355,2.5411375646550916,-5.170910988213098,-1.7510092476863266,-1.0088040142336754,-7.698388467248426,-0.427029388068346,-5.001638979324094,5.601446179900439,-5.757349486120896,1.4985702647692896,0.17650625478822923,0
8.725076316626193,1.3892145123899007,-4.588468962784859,-3.085068095789476,4.799608736302997,2.497924464241416,6.056500521099572,-4.824774604357067,-0.8876873048707001,1.1070961692211316,1.9347250024261808,3.8721157287755763,6.264001196445035,8.735402538757025,9.232856485386915,-6.985488152488015,4.124146741372768,3.736224556563736,11.045954729172376,9.380797066691263,-10.546777613194438,-3.2211263815354854,7
-6.459971359858577,-10.128894226226468,2.3466341024431028,-9.040731644807272,-0.7487119732969438,-5.684736922798465,8.986711742411046,8.276604658322418,-10.354565062331885,6.001119089056822,-4.126001848308427,-1.4427672382257202,-9.035553861238146,4.431291153064832,0.03884101572985599,-3.330289446798522,4.539195074687465,-8.97898463239539,-9.657388513787414,5.818801351061594,4.600458479386655,-9.2578592625559,4
-1.660189690202033,-8.275531364350268,6.1167753447819555,4.855623857064155,7.457980362305946,3.3765096529635326,-5.895757652708457,-4.318714888086096,-11.089629850843501,-5.719234670938744,6.228078124818358,-1.3298005229382557,-2.3751323325161593,-0.5670719064458476,10.336173284648448,-1.6812890903468256,-0.7031210124949702,-7.904331095701932,5.498352298476878,-3.024281956496912,9.623437131983433,-9.470703227822456,5
-2.458292438893734,-2.1831308825173656,-7.357350485494675,-5.997516696666995,6.1155634374773395,1.5429248848655306,2.297566307799587,0.6004519762171616,6.66266119381781,0.47254399882019527,-6.273614524021568,-11.089929664307023,7.388585992778365,3.5917776126041208,6.385933123226521,-1.8294815870001675,8.645021728670413,-1.92543141214191,5.683165525692271,-3.9195233515724492,-5.105417510934103,-1.3851793678285356,6
-2.052610153780346,-8.893732035453615,8.414549108254077,6.939063811980283,-0.722210574619421,-1.8695739212427966,0.09962370583606639,-10.767532699340327,4.447863344821209,-5.52836842904903,-6.831702123383375,-4.857204461827944,-3.6476366187483613,2.4856645676264186,1.4993480321619375,-7.336568273158253,-3.824148122186579,-0.11980418793678782,-10.653250074725895,-6.454264083859493,-3.8596795353679094,-2.138412829577568,1
-5.048922316308786,-7.778822876805673,3.0262768212083326,-7.691039361289021,1.605584077599051,-5.135000908149473,8.115553231187272,8.411367349310407,-7.020840553021751,5.116551580629092,-7.447143458111647,-1.1993924467755588,-9.985117601956333,0.5462998115206292,-2.394512367555763,-4.121587790372352,2.0447707621695876,-8.184980279049826,-11.445165938021608,8.84272945211648,2.535102143673344,-7.751582412938389,4
-6.511294844761161,-10.075574661749911,2.766891267886979,-8.151413813366112,0.04881123736913684,-7.037241724069032,7.645747196013655,7.235368573465364,-10.73639941638054,4.5243951863647744,-7.430574668535172,-0.32908849645767024,-9.956354983341624,2.759475168789135,-1.9576158916843354,-3.2946501509300994,2.456940559705708,-10.51926699246979,-7.467872332202241,6.2810354067515455,2.7875036228509114,-9.498501359231136,4
-0.7552712648869448,-0.753478404745848,-4.779973189253298,0.5761556686353877,-5.579702455348695,-5.051849576535012,5.39964638796245,5.05258237133201,4.661409389475876,-3.7761584645088346,-1.1874865887522048,-4.115347796728311,-4.519923755601951,-0.8402917228746077,7.083562946482571,-8.029318687192454,7.7714391182160005,-2.962301896341373,5.994282013228789,-5.195148523377997,-0.4754543728758013,0.996865071548849,8
8.611005916880679,2.9126748752534697,-5.801994255014456,-5.441746787386949,3.590536296729735,3.1484356936434787,7.014357896813342,-5.972027180010215,-0.6396144245317625,-0.30989669533013864,2.8581676171408303,3.0391511588155398,2.4221801502503615,9.364757586111223,8.021499438481273,-4.454562117694574,4.790900349888664,4.536464254740121,9.939676229186968,10.623895926691855,-11.177881730546256,-3.10460713464056,7
-3.603790706505407,-4.1997527012161875,-5.872458248327068,-6.605334823183404,5.833290592802696,1.1733383085446127,3.9329620534824654,-0.3720139321611073,4.54245595512039,1.0092641789318526,-5.695143933815137,-10.035709298545292,6.8711626815315014,3.088345212743844,6.820413123832215,-1.970659563962457,8.817821517109298,-2.0704609544261734,4.776698754047661,-3.5824094375795212,-5.173216310530323,-1.5067596749425216,6
-3.914268862515586,-1.2586449023667214,1.857228426255158,0.4835871844150377,7.114543162306322,-8.395821505036361,-7.507588651007959,8.439597035978924,4.098992664372291,-6.9163048705278936,-6.772843933219136,-4.926039286961472,-0.6832304558536806,-2.158079044768186,-3.3488108944009225,1.2406902923081988,-1.9950044247839913,-7.435189912113301,9.129896063243367,9.63366006196094,2.1264095009322306,-7.206668323162532,2
10.29422545328806,1.5800937553833583,-4.98214730327284,-4.511116430064027,2.8970617264161884,4.05689427867698,6.930086783466503,-3.668119140455599,1.03847111195849,0.046315864531564666,2.075635684858053,3.4474637242741477,1.6241503190300266,8.747384544855844,9.895558748671105,-3.892844558656828,4.969996338447543,2.230710309911806,10.498822487510385,8.772033195322097,-9.788294476366133,-4.695132339566415,7
-2.058230788787487,-8.690809292661116,7.7220107497404555,4.998126683717151,10.126922580569634,3.680704572318775,-8.52989832775485,-3.2278392560364257,-9.100760468235263,-6.473947197837272,8.06565226944372,-2.357452706604774,-6.233897779058748,-1.9202243210830587,8.974844070540305,-1.0083053923994305,-1.0946058617373202,-6.910638760499275,4.961529047331344,-4.456823096756086,10.036804569204866,-9.16715619541385,5
-0.9566688721642919,0.11487159374864331,-5.65370333954913,1.7289524611019595,-5.637651913036518,-5.513300905744846,5.24769085690227,6.464674430775926,4.604817122590414,-2.888910020101189,-0.18967462426907422,-4.5841812331880725,-2.6362910259511327,0.2791385601066222,7.430437804437717,-7.3617855089603745,9.539783142820495,-2.6575390234074066,5.002595925958708,-4.901861745751367,-0.799853868721492,2.103748279819233,8
-2.128270103092169,-7.892981800311509,7.979935380692979,4.3170766872983,8.826994758524672,4.97723327171049,-7.61614583970629,-2.4596835730175064,-8.842447793817847,-5.312431152462647,8.683525601403392,-4.617679473801061,-3.345466252263294,-2.7063875221057465,9.050732354115361,-1.9997319663160649,-1.6444552945233308,-5.302217836029201,6.187244924991606,-2.1344639408656474,8.205259032206635,-8.46360415461762,5
-4.3203731434483155,2.93624015604893,-2.3025955568637233,9.096879763516423,3.4368274083881873,0.9134956383360566,0.13924314106399888,6.853237869387132,-3.0272038205108887,-7.324752986956313,-4.323061197187726,-4.528889036078531,-2.3527050828469216,-9.269235609049241,-7.582015031960205,-7.030973431893829,9.36153877066806,6.976467866988695,-5.426662741647445,-6.32929385383812,4.022795722657157,-2.836845077063031,3
0.32703508437806983,-8.925545120140525,7.748368672830397,7.531916221905321,0.10167476689210103,0.32463530890689674,-1.6557134013003556,-7.699398376087112,5.511983346360253,-7.963229263674767,-9.415616487860877,-5.574289219001185,-5.2096218191096995,2.461970445992236,0.1791797201325318,-8.107725135414523,-3.067407900181215,0.1967762483253339,-10.387962889529286,-5.507358274581019,-4.046015118987834,-2.351183048434506,1
-3.527452764527635,3.513035248290906,-8.699962075341801,8.32904588809619,7.122757398628503,-1.82724020841863,2.350696152464586,-6.987757049484598,-8.582564014809778,-0.35971473349798244,3.3446654057312672,2.2816047346981283,-4.25928921960171,-1.8433031028168074,-0.7594800250687331,-8.488648750704868,0.8135292630646365,-7.900138363101458,5.654930618250881,-6.6655689370274365,2.2148705826721793,-0.9743174368487579,0
-8.240907536145738,-10.032960787765129,3.834551014364889,-6.241942853182531,-0.06858690183436572,-4.1405509126817845,8.065867411030803,7.6327180915016815,-10.095905116811545,4.902220123875768,-4.37634417528356,-2.5762437173056627,-9.73591834881908,2.011446246724004,-1.6876581262489112,-5.048714229435509,3.5326394708795616,-7.237094704252589,-8.447847500657636,6.598257251088425,1.7237813424394783,-10.056678864358812,4
-2.085690854125626,-1.5577878439350061,-4.903056958728903,2.160351454360136,-5.548866541635136,-7.020797638539383,5.282455761496986,5.377639355684894,3.9770356409886807,-3.4463177656470085,0.43820137263784686,-5.436637572317325,-3.863525050043708,0.2219397933031909,9.661827112959031,-7.302073205363821,7.450088078122023,-4.7637416580147605,5.553971318973997,-5.372559645469031,0.2878081525875071,-0.474429178649697,8
-6.528411518043097,2.7589409986575735,-2.4825857903107504,6.018559663521657,1.7041806276520157,0.4662611769501971,-1.2702802752633706,7.776996162203567,-1.1564599186095244,-6.742808775603882,-3.5416724997559528,-5.396524155212108,-3.1741981725405957,-7.447166806335672,-6.119952190695419,-6.860871617492393,10.896367199654286,7.262795273734202,-6.3029508666053164,-6.582787062515946,2.872899358723992,-0.502435937598289,3
