X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,target
-0.01263415,0.01480846,0.00063248,-0.00167779,0.00303449,0.00030015,-0.00923397,0.01182135,0.0006557,-0.00161724,0.00305181,0.00030592,3.885e-05,-0.00059718,4.119e-05,-0.00361676,-0.00031865,0.00021139,1.731e-05,-0.00047088,2.531e-05,-0.00362276,-0.00032037,0.00021081,0.01947594,0.00348041,0.01501468,0.00346736,0.00059986,0.00363692,0.00047188,0.003643,S
-0.00944596,0.01373477,0.00190147,0.02545768,0.00325898,0.00102009,-0.01238868,0.01914977,0.00171342,0.01577176,0.00288106,0.00086827,-6.67e-05,0.00039976,-5.497e-05,0.00032922,-0.00058414,-0.00018082,0.00050928,-0.00046165,-0.00012058,0.00051443,-0.00016376,-0.00013657,0.01677753,0.0256857,0.02287202,0.01605624,0.000409,0.00069448,0.00069787,0.00055688,P
-0.00025211,-0.00069617,9.433e-05,0.00226218,-0.00191844,4.732e-05,-0.00040002,-0.00077747,5.951e-05,0.00085289,-0.00065101,3.439e-05,6.737e-05,-1.148e-05,1.018e-05,0.00052709,-0.00040201,-2.272e-05,7.631e-05,3.379e-05,1.16e-06,9.725e-05,-4.989e-05,9.49e-06,0.00074639,0.00296649,0.00087636,0.00107351,6.909e-05,0.00066329,8.346e-05,0.00010971,D
0.00046172,-0.00022908,6.996e-05,-0.00053293,0.0006642,-0.00028105,0.00075259,-0.00023918,3.474e-05,-0.00024587,0.00075006,-4.485e-05,0.0001089,-6.28e-06,-2.9e-07,5.225e-05,9.02e-06,1.548e-05,0.00017534,1.02e-05,-1.434e-05,4.333e-05,-3.804e-05,9.73e-06,0.00052015,0.00089675,0.00079045,0.00079061,0.00010908,5.523e-05,0.00017622,5.847e-05,S
0.00577243,-0.00151368,0.00021351,-0.00079026,-0.00053423,-0.00013826,0.00415998,-0.00107447,0.00026328,-0.0004,-0.00019988,-9.728e-05,4.967e-05,-5.86e-05,3.64e-06,4.341e-05,1.41e-05,1.27e-06,0.00011487,-8.637e-05,6.33e-06,1.895e-05,2.09e-06,-4e-08,0.00597142,0.00096386,0.00430456,0.00045762,7.69e-05,4.566e-05,0.00014386,1.907e-05,D
0.0005833,-0.00042947,-1.732e-05,-0.00055435,-0.0001855,-1.211e-05,0.00046502,-0.00025577,-2.243e-05,-0.00058426,9.282e-05,7.383e-05,5.52e-06,1.524e-05,-7e-07,1.973e-05,-8.45e-06,-2.04e-06,9.1e-06,7.92e-06,-7.7e-07,2.462e-05,-8.63e-06,-3.34e-06,0.00072455,0.00058469,0.00053119,0.00059618,1.623e-05,2.156e-05,1.209e-05,2.631e-05,H
0.00229087,-0.00074122,0.00034885,0.00039297,-0.00053661,-6.902e-05,0.00905207,0.00032968,-0.00015911,0.00065447,-0.00031781,-4.582e-05,0.00018704,-1.02e-05,2.35e-05,8.297e-05,-4.744e-05,-1.175e-05,0.00063016,0.00018339,-4.825e-05,0.00190627,-2.526e-05,-0.00067897,0.00243294,0.00066868,0.00905947,0.00072899,0.00018879,9.629e-05,0.00065808,0.00202374,H
0.01050399,0.01520083,-0.00196423,-0.00107709,-0.00023809,9.038e-05,0.00969366,0.00969334,-0.00147645,-0.00108029,-0.00019656,8.653e-05,0.00315288,0.00329273,-0.00046949,-0.00082273,-0.00015856,-3.168e-05,0.00260917,0.00295688,-0.00046571,-0.00081547,-0.00015574,-3.076e-05,0.0185811,0.00110679,0.01378796,0.00110144,0.00458292,0.00083847,0.00397087,0.00083078,D
-0.00352682,0.00041109,-0.00058014,-0.00120766,0.00104675,0.00014567,-0.00061408,8.221e-05,0.00010631,0.00055248,0.0006291,-0.00015312,-0.00166021,6.85e-06,-0.00029411,0.00159496,-0.00175937,0.00028305,-0.00070586,-0.00045326,0.00011295,-0.00037273,-0.00016687,-1.614e-05,0.00359778,0.00160479,0.00062861,0.00085114,0.00168607,0.00239153,0.00084643,0.0004087,D
-0.00016718,-0.0002726,9.97e-06,-0.00042301,-3.487e-05,1.032e-05,-0.00023268,0.00097234,-1.22e-06,0.00476552,0.00253711,-0.00159645,-5e-07,-3.93e-06,-6.47e-06,-1.507e-05,5.14e-06,-9.97e-06,-3.69e-06,4.374e-05,-2.86e-06,0.00149184,0.00067836,-0.00047899,0.00031994,0.00042457,0.00099979,0.0056299,7.59e-06,1.879e-05,4.399e-05,0.00170739,D
0.00193602,-0.00250456,0.00032918,0.00288674,0.00104141,0.00027723,-0.00136398,-0.0021859,0.00023908,0.00289765,0.00101524,0.00028053,0.00067582,-0.00082248,0.0001132,-7.7e-07,8.02e-06,-6.62e-06,-0.00041716,-0.00066779,7.965e-05,-2.1e-07,6.67e-06,-6.46e-06,0.00318266,0.00308134,0.00258762,0.00308315,0.00107053,1.043e-05,0.0007914,9.29e-06,D
0.00050121,0.00117797,-0.00020633,0.0034932,-0.00228116,0.00107736,0.00036227,0.00131929,-0.00017613,0.00357986,-0.00271853,0.00098524,-0.00073146,-0.00065125,9.678e-05,1.02e-05,7.811e-05,-7.6e-06,-0.0010654,-0.00107251,0.00015612,1.016e-05,7.898e-05,-6.52e-06,0.00129669,0.00430892,0.00137942,0.00460179,0.00098414,7.914e-05,0.00151978,7.99e-05,D
0.00398345,0.00089202,-0.01366087,-0.0031617,-0.01813866,-0.00058154,0.00385066,0.00096698,-0.01343397,0.0012534,-0.00503428,0.01393424,-0.00047455,0.00076211,-0.00016644,0.00036961,0.0004665,-0.00720836,-0.00050404,0.00077871,-9.477e-05,0.00019498,1.521e-05,-0.00023018,0.01425773,0.01842133,0.01400836,0.01486869,0.00091308,0.00723289,0.00093243,0.00030205,S
0.0013991,-0.02581621,0.00017471,0.00317564,0.00028962,-0.00032026,0.00193548,-0.02203236,0.00091113,0.00259958,0.00015327,-0.00038992,-0.00050995,0.00047629,-0.00030143,-0.0001163,0.00023295,-1.434e-05,-0.00010641,-0.00036766,-5.336e-05,5.307e-05,0.00014309,-1.877e-05,0.02585469,0.00320486,0.02213597,0.00263313,0.00076011,0.00026076,0.00038645,0.00015376,P
0.0009818,0.00729118,-0.00098205,-0.00543408,0.00297861,0.00232198,0.0046457,0.0030836,-0.01334834,0.00405518,0.00218939,-0.00369589,-0.00068399,0.00188628,0.00310997,0.00026053,-2.917e-05,5.676e-05,0.00011006,-1.808e-05,-0.00215635,0.00214064,-0.000119,-0.00167749,0.00742224,0.00661763,0.01446614,0.00590741,0.00370106,0.00026823,0.00215923,0.00272222,S
-0.00044323,-0.00079595,6.382e-05,-0.00240035,0.00761327,-0.00080284,-0.00040286,-0.00037252,3.233e-05,-0.00129023,-0.00019563,-8.972e-05,-3.8e-05,-0.00019081,1.82e-05,-0.00098108,0.00193854,-0.00032273,-9.15e-06,4.7e-07,1.74e-06,-0.00044426,-0.00017636,-6.376e-05,0.00091327,0.00802297,0.00054965,0.00130806,0.00019541,0.0021965,9.32e-06,0.00048222,D
0.00540316,0.02944277,-0.00722858,0.0086196,0.00214178,-0.00032418,-0.00144434,0.02559282,-0.0099249,0.00934073,0.00213563,-0.0022412,0.00041747,0.00215426,0.00602647,-0.00058465,4.103e-05,0.00433418,-0.00225049,0.00136224,0.00343829,-0.0006314,-0.00074064,0.00226234,0.03079485,0.00888762,0.02748785,0.00984039,0.00641354,0.00437363,0.00432924,0.00246281,P
0.0030286,-0.02077853,-0.00172289,-0.0084927,-0.01829769,-0.00023488,0.00654939,-0.01517222,-0.00038729,-0.00708534,-0.0148311,-0.00042865,-0.00274312,-0.00026582,-0.00019927,0.00198976,0.00079893,-8.88e-05,-0.0008889,-0.00080087,-3.09e-06,0.00214823,0.00028581,-0.0002473,0.02106865,0.02017391,0.01653,0.01644224,0.00276316,0.002146,0.00119647,0.00218123,S
0.0041463,-0.00084151,-0.00018278,0.00163266,-0.00458589,-0.00050127,0.00742278,-0.00165618,-0.00065598,0.00091399,-0.00362488,-0.00019106,-4.005e-05,1.693e-05,0.00015349,-0.00020773,0.00023529,-2.173e-05,0.00042395,0.00019734,8.81e-06,-0.00020445,0.00016948,2.05e-06,0.00423478,0.00489359,0.00763354,0.00374321,0.00015953,0.00031462,0.00046771,0.00026557,S
0.0004045,0.00154744,-0.00024433,0.00021789,-0.00026303,6.082e-05,0.00025171,0.00041099,-0.0001503,0.00021124,-0.00026074,6.057e-05,-7.911e-05,-0.0004725,1.897e-05,-0.00016561,-0.00017236,1.395e-05,-1.308e-05,-7.957e-05,-2.065e-05,-0.00015301,-0.00016342,1.333e-05,0.00161799,0.00034693,0.00050484,0.00034099,0.00047945,0.00023943,8.324e-05,0.00022427,D
-0.00025096,0.00105328,0.00015392,0.00095806,-0.00038006,0.00011342,-0.00013673,0.00123963,0.0003625,0.00059056,-4.393e-05,0.00021495,-0.00013708,-0.00084194,9.543e-05,-0.00011387,0.00021366,-1.299e-05,-0.00014734,-0.00081717,0.00010924,-8.991e-05,0.00010584,-2.588e-05,0.00109365,0.00103691,0.00129876,0.00062999,0.00085835,0.00024246,0.0008375,0.00014126,P
0.00683969,-0.00554922,-0.00308075,0.00189568,0.00297663,-0.00047523,0.00593649,-0.00458815,-0.00262872,-0.00047249,0.00155182,0.00103612,-0.00194273,-9.284e-05,-0.00017363,0.00013836,0.00011912,0.00050493,-0.00075105,-0.00050835,-9.571e-05,0.00038725,0.00122114,0.00037451,0.00933093,0.00356087,0.00795004,0.00192482,0.00195268,0.00053692,0.00091195,0.00133469,S
0.0011479,-0.00239501,0.00167115,0.00186862,-0.0012568,0.00173965,0.00032048,-0.00280729,-0.00245248,0.00089272,-0.00201644,0.00219981,-0.00024126,-0.00019156,-9.517e-05,0.00050486,-0.00019292,-0.0015249,-7.334e-05,-5.98e-06,0.00077491,0.00020954,4.18e-05,-7.054e-05,0.00313791,0.00284564,0.00374142,0.00311483,0.00032242,0.00161785,0.0007784,0.00022501,P
-0.00253585,-0.01997399,-0.00183365,0.00101153,-0.0179526,0.00061283,-0.00337909,-0.01694961,-0.00078983,5.963e-05,-0.02676721,-0.0022506,-0.0003186,0.00145189,-0.00051638,0.0002993,0.00151607,0.00016648,7.481e-05,0.00151756,0.00076843,0.00071668,-0.00019092,8.123e-05,0.02021764,0.01799152,0.0173012,0.02686173,0.00157357,0.00155428,0.00170267,0.00074611,S
-0.00518991,-0.02974971,-0.00147695,0.0121246,-0.02787118,-0.01260948,-0.01209646,-0.02127241,-0.00635505,0.00905057,-0.01993871,-0.00828387,0.00316639,-0.00285394,0.00760183,8.5e-05,0.00292492,-0.00015353,-0.00152952,0.00074809,0.00069267,-0.00023204,0.00146645,0.00341876,0.0302351,0.03290604,0.02528293,0.02341126,0.00871543,0.00293018,0.00183817,0.00372723,R
0.00101879,-0.0004468,-0.00512877,-0.0013962,0.00322943,0.00689799,-0.00037852,-0.0005958,-0.00336982,-0.00018689,0.00276797,0.00634949,8.167e-05,-9.55e-06,-0.00056262,-0.00015515,0.00058829,0.00073552,0.00045316,2.514e-05,-9.781e-05,5.762e-05,0.00048477,0.00043527,0.00524803,0.00774344,0.00344295,0.00692911,0.0005686,0.00095454,0.00046428,0.00065405,D
-0.00014702,-1.589e-05,-0.00043208,-0.00241371,0.00036864,-0.00040637,7.085e-05,-0.00043526,-0.0003008,-0.00096444,-3.745e-05,-0.00029547,-0.00032563,-0.00015717,-2.147e-05,3.953e-05,-1.43e-06,-1.672e-05,-0.00092379,-0.0002162,-4.745e-05,8.03e-05,-1.348e-05,-2.999e-05,0.00045669,0.00247528,0.00053381,0.00100938,0.00036221,4.295e-05,0.00094994,8.678e-05,D
-0.00205173,-0.00040627,2.725e-05,0.0010329,-0.00172545,0.00027788,-0.00092205,-0.00026331,5.058e-05,0.00095323,-0.00118499,0.00036144,4.185e-05,1.671e-05,3.5e-07,6.964e-05,-6.159e-05,7.38e-06,1.193e-05,8.5e-06,-9.4e-07,8.651e-05,-7.804e-05,2.047e-05,0.00209175,0.00203009,0.00096024,0.00156316,4.507e-05,9.326e-05,1.468e-05,0.00011829,D
0.0004332,2.446e-05,-3.662e-05,0.00063906,-0.00125309,0.00026027,0.00027591,-5.49e-06,-5.423e-05,0.000502,-0.00063089,0.00017354,-2.777e-05,6.97e-06,3.27e-06,-0.00010352,-1.023e-05,-2.966e-05,-1.492e-05,-8.81e-06,1.6e-06,-9.975e-05,1.87e-05,-4.594e-05,0.00043543,0.00143051,0.00028124,0.0008247,2.882e-05,0.00010817,1.74e-05,0.0001114,D
0.00140933,0.00095849,0.00040048,0.00063083,4.432e-05,-0.00013784,0.00108966,0.00098927,0.00025548,0.00125018,-4.766e-05,-0.00027137,0.00027113,-0.00013397,0.00012029,0.00013252,-7.607e-05,3e-08,7.494e-05,-0.00019768,5.811e-05,3.029e-05,-5.093e-05,-2.18e-06,0.0017508,0.00064724,0.00149374,0.00128018,0.00032547,0.0001528,0.00021925,5.93e-05,S
-0.01077254,0.01419506,0.0023071,-0.00063539,0.00501597,-0.00070401,-0.00677652,0.01134358,0.00129795,0.00123327,0.00373179,-0.00031572,-0.00014953,0.00027541,-6.045e-05,4.727e-05,-0.00035562,2.636e-05,-0.00014519,0.00019475,-4.043e-05,9.711e-05,-0.00017593,5.87e-05,0.01796858,0.00510483,0.01327715,0.00394296,0.00031916,0.00035972,0.00024626,0.00020935,P
-0.00189531,-0.00271655,0.00137038,0.00493052,0.0077299,-0.0007457,-0.00186743,-0.00236246,0.00106583,0.00545956,0.00573011,-0.00064013,-0.00103282,-0.00129734,0.00019665,-0.00081182,0.00131516,-2.157e-05,-0.0009848,-0.00093015,0.0002112,-0.00089657,0.00044211,-2.378e-05,0.00358466,0.00919878,0.00319445,0.00794045,0.00166988,0.00154569,0.00137099,0.00099993,S
1.638e-05,0.00083792,4.969e-05,-0.00290893,0.00043632,-0.00026014,2.38e-06,0.00084211,5.154e-05,-0.00138132,0.00088929,-0.00012716,-0.00010108,5.844e-05,4.526e-05,6.924e-05,-0.00014713,-2.65e-06,-8.853e-05,5.467e-05,4.356e-05,0.00020342,-0.00010596,9.7e-06,0.00083955,0.00295295,0.00084368,0.00164774,0.00012522,0.00016263,0.0001128,0.00022957,H
-0.00057561,-0.01000188,0.00053165,0.00224196,-0.01000255,0.00058375,-0.00427297,-0.0035246,-0.00018633,-0.00515506,-0.00593161,0.00031261,-0.0003196,-0.00079727,-7.853e-05,0.00037416,-0.00111698,-5.511e-05,-1.724e-05,-0.00073826,-0.00010649,-0.00035134,-0.00027752,-8.182e-05,0.01003252,0.01026734,0.00554219,0.00786489,0.00086253,0.00117927,0.0007461,0.00045514,R
0.00010657,1.28e-06,0.00013077,0.00021176,-0.0001965,7.015e-05,4.813e-05,-0.00029021,5.126e-05,0.00022187,-0.00014204,6.17e-05,4.731e-05,3.619e-05,1.528e-05,-6.13e-06,3.257e-05,-1.256e-05,4.87e-06,4.715e-05,-4.1e-07,-1.315e-05,4.016e-05,-7.21e-06,0.0001687,0.00029727,0.0002986,0.00027057,6.15e-05,3.544e-05,4.74e-05,4.287e-05,D
0.01385077,0.00388902,0.00248179,0.02291864,-0.01639579,-0.00055251,0.01028518,0.00310676,0.00197923,0.00563291,-0.00637064,-0.00094212,0.00325889,0.00159497,0.00055362,0.00174745,-0.00249387,8.944e-05,0.00244699,0.001189,0.00039352,0.00052123,-0.00170316,7.307e-05,0.01459889,0.02818495,0.01092493,0.00855584,0.00367026,0.00304647,0.00274888,0.00178263,S
0.00372844,-0.00033461,-0.00010928,-0.00190242,-0.00207215,-0.00104241,-0.00153651,-0.0001547,-0.00056376,0.00033932,-0.00241042,-0.00078087,-0.00019634,1.662e-05,-1.526e-05,0.00021846,0.00063453,9.468e-05,0.00013998,5.473e-05,2.981e-05,-4.356e-05,9.599e-05,7.08e-06,0.00374502,0.00299994,0.00164396,0.00255637,0.00019763,0.00067773,0.00015323,0.00010565,H
-0.00155785,-0.00219884,0.00042231,-0.00597822,-0.00888892,0.00229644,-0.00088787,-0.00241987,0.00048403,-0.00355385,-0.00783658,0.00238967,4.7e-06,-0.00018828,2.587e-05,0.0009336,-0.003137,0.00036568,2.688e-05,-0.00022092,2.855e-05,0.00127757,-0.00278448,0.00047228,0.00272766,0.01095562,0.00262267,0.00893042,0.0001901,0.00329334,0.00022437,0.00309977,P
-0.00975741,0.00919624,0.00249722,-0.01242235,-0.00205579,0.02766468,-0.00525048,0.00341619,0.008367,-0.01237438,-0.00253369,0.00814591,-0.00058331,0.00160179,-0.00079667,0.00031478,-0.00207897,0.00126144,0.00060737,0.00081496,-0.0012439,-0.00034577,-0.00089698,-0.0015753,0.0136387,0.03039532,0.01045201,0.01502999,0.00188167,0.00245202,0.00160635,0.00184545,S
-0.00065196,-0.00030896,-0.00012541,-0.00180644,-0.00109618,0.00086134,-0.00108555,-0.0006225,-0.00034958,0.00366626,-0.00319943,0.00105034,2.017e-05,0.00032948,-2.059e-05,0.00120391,-0.00080032,0.0003609,-1.22e-06,0.00035448,-9.4e-06,0.00127996,-0.00095043,0.00033432,0.00073228,0.00228183,0.00129928,0.00497805,0.00033074,0.00149002,0.00035461,0.00162892,D
0.00157776,-0.00144505,-5.106e-05,0.00454963,0.01148159,-0.00326252,0.0026072,0.00068658,0.00074353,0.00348834,0.0083516,-0.00106207,0.00143608,-0.00156664,0.00031434,-0.00138714,-0.00015001,0.00010973,0.00189862,0.00031411,0.00012465,-0.00191197,-0.00077181,0.00011344,0.00214012,0.0127738,0.00279673,0.00911294,0.00214837,0.00139953,0.00192846,0.00206499,S
0.00996318,-0.01195406,-0.00259963,-0.00723579,0.00789496,-0.00125298,0.00850094,-0.01221268,-0.00160182,-0.00624268,0.00400035,-0.00120596,-0.00030526,0.00079678,0.00015199,-5.863e-05,-2.168e-05,-1.004e-05,-0.00032788,0.00020232,0.00010036,0.00022824,1.415e-05,2.764e-05,0.01577728,0.01078225,0.01496601,0.00751187,0.00086668,6.331e-05,0.00039813,0.00023034,S
0.00071222,0.00029966,-6.85e-06,0.00030987,-0.00040102,8.259e-05,0.00097486,0.0002578,4.228e-05,0.00022106,-0.00035687,4.739e-05,-1.943e-05,-1.048e-05,-1.24e-06,-9.593e-05,8.61e-06,-7.65e-06,-5.52e-05,-1.051e-05,-7.97e-06,-6.601e-05,4.96e-06,-4e-06,0.00077272,0.00051348,0.00100926,0.00042246,2.211e-05,9.662e-05,5.675e-05,6.632e-05,D
0.00785949,0.00484083,-0.00134383,-0.00105253,-0.00166938,-0.00040354,0.00483772,-0.00111707,-0.00079618,-0.00066967,-0.00092199,-0.00019389,0.00275135,0.0030473,-0.00045599,-0.00016696,-8.323e-05,-5.684e-05,0.00208438,0.00153235,-0.00030404,-5.809e-05,3.284e-05,-2.415e-05,0.00932798,0.00201432,0.00502845,0.00115591,0.00413085,0.00019502,0.00260483,7.097e-05,D
0.00052717,0.00158339,0.00014411,0.00065184,0.00079101,-3.808e-05,0.00016608,0.00033866,1.282e-05,0.00025361,0.00041297,-0.00015295,-0.00016967,7.385e-05,-6.46e-06,2.635e-05,5.1e-07,2.21e-06,-7.361e-05,1.424e-05,8.42e-06,-3.29e-06,-6.544e-05,2.868e-05,0.00167505,0.00102569,0.00037741,0.00050819,0.00018516,2.645e-05,7.545e-05,7.152e-05,D
-0.01173092,0.01540865,-0.00144994,0.02118701,-0.01852417,-0.00028974,-0.00171278,0.00180199,-0.00133721,0.01760172,-0.01281002,-0.00089145,0.0009845,0.00032963,-0.00047873,-0.00036026,-0.00075676,0.00019668,-0.00028774,0.00034014,-0.00043915,-0.0025533,-0.0025604,-0.00035094,0.01942017,0.02814459,0.00282293,0.02178788,0.00114327,0.00086091,0.00062558,0.00363292,R
0.00287975,0.00388933,-0.00031508,-0.00061411,-0.00105744,-0.00024654,0.00455848,0.00378862,-0.00038724,-0.00647053,-0.01232311,-0.00176915,-0.00017124,-0.00046327,6.608e-05,-7.681e-05,-4.436e-05,-3.516e-05,-0.00051528,-0.00024125,9.227e-05,0.0019881,0.00244593,0.00080005,0.00484965,0.00124743,0.00593998,0.01403057,0.00049831,9.541e-05,0.0005764,0.00325195,H
0.01290887,0.0063742,-0.00145426,0.00464363,-0.00503671,0.00197351,0.01186314,0.00536944,-0.00101311,0.00985392,-0.00659268,0.00222153,0.00656666,0.00114364,-0.00053291,0.00266046,-0.00208617,0.00124903,0.00524256,0.00171367,-0.00043019,0.00515229,-0.00288216,0.00165988,0.01447012,0.00712927,0.01306106,0.01206227,0.00668677,0.0036042,0.00553229,0.00613255,H
0.00031135,0.00090484,-0.00061491,-0.00375482,0.00364716,0.00807628,0.00166181,-0.00031948,-0.00738234,-0.00237309,0.00288751,0.00637396,-0.00039486,0.00060364,0.00384763,-0.00042142,0.0004065,0.0002508,0.00077873,-7.379e-05,-0.00335737,-0.00033718,0.00016711,0.00037724,0.00113744,0.00962427,0.00757381,0.00738895,0.00391466,0.00063697,0.00344729,0.00053285,P
-0.00058622,-0.00147179,0.00022688,0.00597004,0.00054198,-0.00070559,-0.00057563,-0.00133421,0.00021373,0.00027106,0.00281555,-0.00027203,-0.00084983,0.00020313,0.00027288,-0.00010264,0.00119061,-0.00015421,-0.00083913,0.00022708,0.00027271,0.00026792,-0.00016396,-4.605e-05,0.0016004,0.00603597,0.00146872,0.00284162,0.00091538,0.00120494,0.00091108,0.00031747,S
-0.02398798,0.01475111,0.00110999,0.00976728,0.01705524,0.00215799,-0.02271808,0.01218479,0.00064296,0.00569613,0.01367078,0.00153037,-0.00374955,-0.00251385,-0.00040667,0.00160728,0.00011964,-0.00015282,-0.0035858,-0.00235565,-0.00040338,0.00106543,0.00048362,4.006e-05,0.02818245,0.01977215,0.02578747,0.01488886,0.00453254,0.00161896,0.00430927,0.00117074,P
-7.674e-05,-0.00092972,-2.622e-05,-0.00337896,-0.00326589,-0.00050936,-0.00023628,-0.00077347,-6.61e-05,-0.00070523,-0.00086414,-0.00020104,5.02e-06,2.062e-05,2.33e-06,-0.00022205,-8.517e-05,1.102e-05,-8.6e-07,2.515e-05,3.4e-07,2.342e-05,8.828e-05,3.395e-05,0.00093325,0.00472682,0.00081145,0.00113336,2.135e-05,0.00023808,2.516e-05,9.744e-05,D
0.00367248,0.00472896,-0.01591199,0.01264211,-0.01171846,0.00260055,0.00514283,-0.00095043,-0.00806465,0.0075398,-0.00674428,0.00231602,-0.00045345,0.00082774,-0.00265859,0.00083223,-0.00083921,-0.00034152,5.581e-05,-5.794e-05,-0.00022823,0.00081206,-0.00076628,0.00089677,0.01700123,0.01743296,0.009612,0.01037776,0.00282114,0.00123024,0.000242,0.00143207,P
0.00325167,-0.00248672,-0.00135342,-0.02008605,-0.01137032,-0.00298307,0.0011047,-0.00364271,-0.00042024,-0.00431704,-0.00132669,-0.00142181,1.468e-05,-0.00016263,6.062e-05,-0.00469499,-0.00299233,-0.00123982,0.00014502,-0.00028055,1.28e-06,-0.00179613,-0.00135243,-0.00077864,0.00431149,0.023273,0.00382966,0.00473481,0.00017418,0.00570387,0.00031582,0.00237938,D
