X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,target
0.0009174,-0.00197082,-0.00018951,-0.00018716,-0.00419773,-0.00028,0.00156153,-0.00079074,-0.00027779,0.0007165,-0.00267391,-0.00037694,-0.00029261,-0.00010568,-8.476e-05,0.00036152,-7.321e-05,1.424e-05,-0.00058373,-0.00012246,-1.847e-05,0.00020956,-0.00011863,-7.45e-06,0.00218212,0.00421122,0.00177224,0.00279379,0.00032244,0.00036913,0.00059672,0.00024092,S
-0.01995309,-0.00769875,-0.0016793,-0.0107779,-8.745e-05,-5.127e-05,-0.01616694,-0.00775549,-0.00218129,0.00058697,-0.00145477,-0.00020651,5.131e-05,0.00027193,5.69e-06,-0.00307879,-0.00046806,-1.724e-05,-0.00014486,0.00012671,2.766e-05,0.00073852,-2.59e-05,5.696e-05,0.02145266,0.01077838,0.0180631,0.00158226,0.00027678,0.00311422,0.00019444,0.00074116,D
-0.0036592,-0.00921004,-0.0295413,0.00381348,-0.00127024,-0.00309045,-0.00234203,-0.00569879,-0.01581177,0.00135257,-0.00179554,0.00251926,2.6e-05,-0.0002908,-0.00104754,0.00016549,0.00067635,-0.00387396,-4.734e-05,-6.838e-05,-0.00033041,-0.00013819,-7.975e-05,-0.00097084,0.03115931,0.00507021,0.01696978,0.0033764,0.00108746,0.00393604,0.00034071,0.00098386,R
-9.911e-05,-0.00022134,-7.439e-05,-0.00010745,-0.00025316,-8.178e-05,0.00058556,-0.00035926,-6.76e-06,-0.00013388,-0.00029908,-5.679e-05,-1.282e-05,-2.313e-05,-6.36e-06,-2.06e-06,-1.321e-05,-6.51e-06,5.6e-05,-4.115e-05,2.06e-06,-7.4e-06,-2.113e-05,-4.27e-06,0.00025367,0.00028692,0.00068701,0.00033257,2.72e-05,1.487e-05,6.952e-05,2.279e-05,D
0.00697897,-0.0004273,0.01972432,0.01060984,0.01448721,0.02584241,0.00404121,-0.00064816,0.00764181,0.00899511,0.0197916,0.02952095,0.00151505,0.00051559,0.00220815,0.00530419,-0.00125877,-0.00181829,0.0009577,8.137e-05,0.0011297,0.00145972,0.00351835,-0.00284482,0.02092696,0.03146868,0.00866884,0.03666205,0.00272711,0.00574675,0.00148325,0.00475422,S
0.00066362,-0.00368279,3.199e-05,0.0002288,-0.00346369,8.305e-05,0.00075683,-0.00320327,8.67e-06,0.00038977,-0.0034021,-5.642e-05,-5.713e-05,0.00043439,2.16e-05,-3.396e-05,0.00040971,7.72e-06,-9.979e-05,0.00051772,3.681e-05,-0.00041012,3.961e-05,-0.00010838,0.00374223,0.00347223,0.00329148,0.00342482,0.00043866,0.00041119,0.00052854,0.00042604,H
0.00047797,-0.00277944,-1.002e-05,0.00046743,-0.00366391,0.00013066,-0.01271277,0.00355232,-0.00059176,-0.00159235,-0.00414913,0.00034498,0.00233708,0.00114886,0.00029284,0.00011704,0.00034366,-9.1e-07,-0.0020109,0.00030103,-0.00038203,-9.803e-05,0.00035524,-1.108e-05,0.00282026,0.00369591,0.01321301,0.00445757,0.00262061,0.00036305,0.00206889,0.00036869,H
0.00020452,0.00042694,-1.955e-05,-0.0020206,-0.00043839,0.00013683,0.00068028,-0.0017216,3.381e-05,0.00022278,0.00035201,-3.521e-05,2.8e-07,1.69e-05,-2.09e-06,-0.00022073,-8.254e-05,2.543e-05,0.00016154,-0.00045569,1.164e-05,0.00022298,-0.00010339,4.702e-05,0.0004738,0.00207213,0.00185144,0.00041807,1.703e-05,0.00023703,0.00048362,0.00025024,D
0.02035409,0.00615039,-0.00017497,-0.00405139,0.01657065,0.00154437,0.00877613,0.00862052,0.00132013,-0.00641487,0.01237285,0.00059404,0.00079896,0.00028149,2.934e-05,-0.00663548,0.00507499,0.0008908,0.00273757,0.00081943,0.00047122,-0.00359177,0.00466997,0.00098605,0.02126375,0.01712849,0.01237241,0.01394958,0.0008476,0.00840111,0.00289617,0.00597341,S
-2.745e-05,-0.00313415,-0.00029587,-0.00280543,-0.00448339,-0.00131941,0.00034856,-0.00178079,-0.0001044,-0.00188093,-0.00299044,-0.00112697,9.17e-06,8.325e-05,1.494e-05,-4.52e-06,-9.851e-05,-0.00010817,4.816e-05,0.00012148,3.266e-05,0.00011359,7.307e-05,-4.524e-05,0.0031482,0.00545088,0.00181758,0.0037082,8.508e-05,0.00014638,0.00013469,0.00014244,D
0.00590979,0.01041426,-0.00189138,0.00398187,-0.00046753,-0.00014416,0.00539578,0.01052138,-0.00191377,0.00395642,-0.00041386,-0.00014045,0.00065149,0.00295197,-0.00038959,0.00104048,-0.00066705,-0.0001344,0.00132496,0.00406017,-0.0006063,0.00104691,-0.00059959,-0.00012828,0.0121227,0.00401181,0.01197817,0.00398049,0.00304801,0.00124323,0.00431371,0.00121326,H
0.00037933,-0.00042577,8.71e-05,-0.00017954,-0.00048439,1.34e-06,-4.061e-05,-0.00035616,6.67e-06,-0.00010837,-0.00042079,-2.16e-05,-3.147e-05,2.958e-05,-2.66e-06,4.569e-05,5.796e-05,1.6e-07,-3.31e-06,1.335e-05,1.06e-06,2.72e-05,4.861e-05,1.97e-06,0.00057685,0.0005166,0.00035853,0.00043506,4.328e-05,7.381e-05,1.379e-05,5.574e-05,D
0.00124452,-0.00047382,-0.00013753,-0.00590326,-0.00232141,0.00118241,0.00106124,-0.00034071,-0.00011528,-0.00334387,0.00072904,0.00028953,5.14e-05,-2.15e-05,-6.66e-06,0.00021791,0.0001178,-4.995e-05,5.172e-05,-1.156e-05,-4.84e-06,0.00014229,-7.219e-05,5.478e-05,0.00133875,0.00645256,0.00112054,0.00343464,5.611e-05,0.0002527,5.322e-05,0.0001687,P
-0.00099426,0.00171761,0.00589845,-0.00160272,-0.0014372,0.00213216,-0.00107071,0.00120645,0.00086758,-0.00142255,-0.00309755,3.496e-05,2.782e-05,-1.6e-05,0.00039658,0.00015421,3.811e-05,-0.00076457,-1.22e-05,-4.059e-05,0.0003868,3.35e-05,-8.897e-05,-0.00053729,0.00622338,0.00302991,0.00183156,0.00340876,0.00039787,0.0007809,0.00038911,0.00054564,H
-0.00640865,-0.00442446,-0.00057147,0.00367878,-0.00326789,-0.0006523,-0.00363392,-0.00255951,-0.00023093,0.00248955,-0.00072156,-0.0005288,-0.00107732,-0.00066574,-7.678e-05,0.00015985,-0.00010463,-3.361e-05,-0.00074267,-0.00042805,-1.001e-05,0.00010128,-0.00011145,-8.08e-06,0.00780853,0.00496367,0.00445082,0.0026454,0.00126875,0.00019398,0.00085725,0.00015081,R
0.00075703,-0.00043554,3.215e-05,-0.00951745,-0.0054726,-0.00048091,0.00075512,-0.00033495,2.928e-05,-0.00698739,-0.00425363,-0.00035534,2.673e-05,4.78e-06,1.102e-05,-0.00434521,-0.00138062,-0.00041463,8.1e-07,2.4e-06,6.03e-06,-0.00172043,-0.00091324,-0.00014264,0.00087397,0.0109892,0.00082659,0.008188,2.931e-05,0.00457808,6.54e-06,0.00195301,D
0.00120113,6.236e-05,-0.00022224,-0.00025798,-0.00056771,-4.502e-05,0.00137788,0.00153563,-0.00025838,-0.00016632,-0.00072148,-8.682e-05,1.551e-05,1.543e-05,-1.102e-05,4.43e-06,-1.58e-05,3.21e-06,4.227e-05,0.00024036,-1.634e-05,1.973e-05,-1.669e-05,2.2e-07,0.0012231,0.0006252,0.0020793,0.00074548,2.449e-05,1.672e-05,0.0002446,2.584e-05,H
0.00589891,-0.0174298,-0.00127581,0.00015421,-0.01163728,-0.00145082,0.01137795,-0.01805163,-0.00127043,0.00454594,-0.01425807,-0.0010302,0.00349833,0.00163894,-0.00069875,0.00068992,0.00149037,-0.00049818,0.00344968,-0.00108875,-0.00049782,0.00189529,-0.00017641,-4.427e-05,0.01844513,0.01172838,0.02137599,0.01500064,0.0039259,0.00171621,0.00365151,0.001904,R
-0.0153553,-0.02961868,-0.00160882,0.00317648,0.00870364,0.00230061,-0.00010216,-0.01130003,-0.00017597,0.00318023,0.00871445,0.00230106,0.00087912,-3.025e-05,0.00036498,0.00033526,0.00034506,0.00039082,0.00091793,2.785e-05,0.00036149,0.00033386,0.00034097,0.00039062,0.03340119,0.00954653,0.01130187,0.00955774,0.00095235,0.00061985,0.00098694,0.00061669,S
-0.00140864,0.02180878,-0.00311401,-0.00551507,0.02095261,-0.00327912,-0.00365966,0.0234743,-0.00268669,-0.0068332,0.02071394,-0.00363312,0.00050059,0.00131626,0.00012397,-0.00011244,0.00127999,0.0001114,0.00205368,0.00020697,-0.00013941,-0.00069767,0.00046937,-5.613e-05,0.02207496,0.02191302,0.02390929,0.02211243,0.00141368,0.00128974,0.00206879,0.00084273,S
-0.00079091,0.0007512,9.708e-05,0.00046268,-0.00025861,8.527e-05,1.042e-05,-6.626e-05,7.715e-05,0.00043182,-0.00022994,7.751e-05,-0.00027144,-4.358e-05,3.769e-05,-0.00041139,6.54e-05,-3.82e-05,-7.404e-05,-0.0001703,5.303e-05,-0.00041491,7.576e-05,-3.746e-05,0.00109511,0.00053687,0.00010223,0.00049533,0.00027749,0.0004183,0.00019312,0.00042343,D
0.00347748,-0.00245315,0.00491912,-0.00604711,0.05366326,-0.01289298,0.00024468,-0.00072139,-0.00444094,-0.00904157,0.0492352,-0.00165787,-0.00026696,-0.00056961,-0.00028594,0.00053237,0.00068137,-0.00159022,-0.00238676,-0.00086723,-0.00817662,0.00212183,0.00108326,-0.00217437,0.0065045,0.05552065,0.0045058,0.05008596,0.000691,0.0018101,0.00856189,0.00322545,S
-0.00111456,0.00061009,-0.00012448,-0.00492645,-0.00386237,0.00139093,-0.00118872,0.00023613,-0.00025097,-0.00359991,-0.00163642,0.00064592,-1.596e-05,0.00013025,-3.44e-05,-0.00027843,0.00019066,-8.681e-05,-1.017e-05,0.00011879,-3.825e-05,-5.103e-05,3.822e-05,-1.6e-07,0.00127669,0.00641268,0.00123766,0.0040068,0.00013566,0.00034844,0.00012521,6.375e-05,S
0.0004279,1.39e-06,0.00056752,-0.01523436,0.00289918,-0.0018159,0.00043276,-0.0006083,0.00050658,-0.01126407,0.00434691,-0.00098978,-4.68e-06,-0.00021605,3.54e-06,0.0001371,-0.0008649,-4.79e-06,2.636e-05,-0.00022733,-1.188e-05,0.00055107,-0.00037025,5.331e-05,0.00071076,0.01561373,0.00090218,0.01211423,0.00021613,0.00087571,0.00022916,0.00066604,S
-2.059e-05,0.00011248,-1.571e-05,0.01187265,0.0066844,0.00158986,4.014e-05,7.97e-05,-5.26e-06,0.0093421,0.00269638,0.00138146,-1.9e-07,-2.26e-06,7.3e-07,-0.00202289,-0.00115406,-0.00028346,-5.9e-07,-2.48e-06,4e-07,-0.00301042,-0.00091996,-0.0004916,0.00011542,0.01371746,8.939e-05,0.00982108,2.38e-06,0.00234612,2.58e-06,0.003186,D
0.00139424,-0.00213718,-0.008245,0.00322918,-0.00215565,-0.00202348,0.00230942,-0.00049919,-0.00426344,0.00232297,-0.00171212,-0.00164625,0.00045302,0.00014196,-0.00074677,-0.00037185,0.00067431,0.00075301,0.0002003,0.00018944,-0.00086483,-9.327e-05,0.00047418,0.00063438,0.00863085,0.00437823,0.00487438,0.00332231,0.0008849,0.00107703,0.00090771,0.00079749,D
-0.00033241,0.00026173,0.00086581,-0.00023117,-0.00012423,-0.00055147,-0.00031958,0.00085367,0.00154674,-7.502e-05,0.00016873,8.368e-05,7.373e-05,-1.943e-05,-0.00022577,2.903e-05,1.44e-05,0.00014336,2.259e-05,3.963e-05,4.038e-05,-4e-06,-1.09e-06,2.597e-05,0.00096366,0.00061073,0.00179535,0.00020273,0.0002383,0.00014697,6.092e-05,2.63e-05,D
0.00043709,-0.00013533,-0.00066661,0.0011069,0.00111558,-7.89e-05,-0.00130213,-0.00048908,-0.00027503,0.00086274,-0.00018342,-8.976e-05,5.489e-05,-2.012e-05,4.984e-05,-2.785e-05,0.0004158,-8.86e-06,0.00020641,-2.17e-05,1.054e-05,-0.00014836,0.00025508,1.321e-05,0.00080854,0.00157352,0.00141788,0.00088657,7.682e-05,0.00041682,0.00020781,0.00029538,P
0.00062705,-0.00268518,-0.00143583,-0.00668518,-0.00548633,0.00028878,-0.00203362,-0.00298636,-0.00097108,-0.00023005,-0.00070559,8.88e-05,0.00091809,0.00086043,0.00023287,-0.00041845,1.533e-05,0.0001162,0.00102232,0.00064666,0.00030269,-9.905e-05,-0.00023644,4.785e-05,0.00310886,0.00865303,0.00374125,0.00074744,0.00127963,0.00043455,0.00124697,0.00026077,S
0.00308737,-4.01e-06,-0.00020755,0.00071572,0.0029927,-0.00018892,0.00348387,-2.24e-05,-0.00036916,0.00115472,0.00262744,-0.00029563,-9.985e-05,7.126e-05,-3.78e-06,8.664e-05,-2.926e-05,-1.766e-05,-0.00022961,2.833e-05,1.331e-05,0.0001218,8.86e-06,-2.613e-05,0.00309434,0.00308289,0.00350345,0.00288517,0.00012273,9.314e-05,0.00023173,0.00012489,S
0.0009455,-0.0024255,6.96e-05,0.01062348,0.02685118,-0.00445399,0.00107032,-0.00225216,4.708e-05,0.0088652,0.02548421,-0.00229073,0.00014543,-0.00032279,7.93e-06,0.00026277,-0.00065684,0.00067164,0.00016317,-0.00029246,4.14e-06,0.00037614,-0.00107033,2.156e-05,0.0026042,0.02921784,0.00249399,0.02707922,0.00035412,0.00097549,0.00033493,0.0011347,P
-0.00238392,-0.00370297,0.01057838,-0.01218526,0.01315684,0.02558348,-0.00114171,-0.00014776,0.00067833,-0.00515065,-0.00319576,0.02677524,-6.741e-05,-0.00028107,0.00127961,-0.00037825,0.00096501,0.00092105,-1.72e-06,-8.156e-05,0.00078318,-0.00039663,-0.00083609,0.00413869,0.0114585,0.03124256,0.00133622,0.02745279,0.00131185,0.0013866,0.00078742,0.00424089,S
-0.00096654,0.00656614,-5.23e-06,0.00071562,-0.00054785,-0.00012016,-0.00092998,0.00365746,-0.00010852,0.0005413,-0.00055724,-3.697e-05,0.00013888,0.00018477,3.348e-05,-8.54e-06,-2.324e-05,-1.379e-05,-0.00015261,0.00020574,-3.011e-05,-1.637e-05,-1.607e-05,-8.64e-06,0.0066369,0.00090922,0.0037754,0.00077775,0.00023355,2.834e-05,0.00025793,2.451e-05,P
-0.0098061,0.00474037,-0.00065336,0.0066629,-0.00167294,0.00129089,-0.01078745,0.00562864,-0.000372,0.01096649,-0.00281575,0.00225001,0.00242974,-0.00122906,0.00023521,-0.00647441,-0.0001084,-0.00175534,0.00092192,-0.00082525,0.00010943,-0.00273055,-0.00047939,-0.00088407,0.01091136,0.00698995,0.01217329,0.01154361,0.00273304,0.00670902,0.00124215,0.00290986,S
0.00248849,0.00020874,-1.566e-05,-0.00466046,0.00773236,0.00064913,0.00122328,0.00038464,-8.06e-06,-0.00453214,0.00727993,0.00013736,4.403e-05,2.93e-06,-1.05e-05,0.0003834,-0.00058111,-0.00018674,5.765e-05,2.784e-05,-3.36e-06,0.00022815,-6.111e-05,-0.00012258,0.00249728,0.00905155,0.00128235,0.00857651,4.536e-05,0.0007208,6.411e-05,0.00026611,S
-0.00450646,-0.00319827,-0.00788638,-0.01185401,0.0023185,-0.01056067,-0.00617069,-0.00394593,0.0083829,-0.00422727,0.00170702,-0.00862556,0.00032542,-0.00010914,-0.00103257,0.00037542,0.00026931,-0.00016287,-0.00079161,-0.00054965,0.00592221,0.0021014,0.00031417,0.00757018,0.00962975,0.01604434,0.01113197,0.00975623,0.00108812,0.00048989,0.00600011,0.00786272,H
0.01880586,0.04587559,0.00437437,-0.02191239,-0.00299879,-0.0009605,0.01895451,0.03569221,0.00283202,0.00027736,-0.00260513,-0.00063542,0.00313512,0.01125399,0.00114024,-0.00387025,0.00201006,-0.00054648,-0.00024108,0.01021533,0.00070316,-4.902e-05,0.00020964,-0.00015076,0.04977314,0.02213748,0.04051207,0.00269581,0.01173803,0.0043952,0.01024234,0.00026283,P
-0.01031843,-0.00220347,-0.00025056,0.00422856,-0.00066656,0.00044126,-0.0066172,-0.00212754,-0.00026953,0.00314918,-0.00230579,0.0001778,0.00042757,0.00037923,-1.897e-05,-0.00015775,-3.997e-05,6.7e-06,0.00038814,0.00018699,-2.973e-05,-0.00058407,0.00013461,-4.193e-05,0.01055405,0.00430345,0.00695603,0.00390713,0.00057183,0.00016287,0.00043186,0.00060084,H
-0.0003674,-8.332e-05,6.23e-05,0.00188099,-0.0018704,-0.00018005,-0.00047371,0.00050707,7.247e-05,0.0008421,-0.00131832,-5.873e-05,-0.00054422,-0.00248467,-0.00058904,-4.154e-05,0.000202,7.54e-06,-0.00024085,0.00205049,0.0001902,3.192e-05,4.612e-05,-1.006e-05,0.00038184,0.00265875,0.00069769,0.00156543,0.00261089,0.00020637,0.00207333,5.698e-05,H
0.004721,0.0019128,-0.00010255,7.13e-06,-0.00067242,2.881e-05,3.9e-05,7.29e-06,-2.888e-05,-0.00029981,9.284e-05,-5.53e-05,0.00153085,0.00077799,-6.041e-05,-0.00017482,0.00029134,-3.513e-05,0.00011186,1.207e-05,-4.603e-05,-7.665e-05,-5.225e-05,-4.67e-06,0.00509482,0.00067308,4.907e-05,0.00031869,0.00171826,0.00034158,0.00012156,9.288e-05,D
-0.00267596,0.00672141,6.47e-05,0.00778632,-0.00052708,0.00054972,-0.00254621,0.00587074,9.752e-05,0.00754033,0.00013679,0.00037815,4.141e-05,-0.00030156,4.5e-07,-0.00029651,7.409e-05,-3.476e-05,9.4e-07,-0.00031373,-2.228e-05,-0.0004075,5.39e-05,-3.586e-05,0.0072348,0.00782347,0.00639986,0.00755104,0.00030439,0.0003076,0.00031452,0.00041261,P
0.00848944,0.00456962,0.00143856,0.0030184,0.0031848,0.00079996,0.00870377,0.00450549,0.00140965,-0.00067686,0.00060101,0.00077817,0.00243994,0.00249776,0.00054814,0.00547207,0.0010361,0.00194696,0.00262763,0.00244161,0.00052282,-0.00063234,-0.00083451,0.00127411,0.0097479,0.00446023,0.00990163,0.0011937,0.00353449,0.0058998,0.00362481,0.00164913,P
0.00339541,-0.0057243,-0.00297637,-0.01493602,0.02685457,-0.02676593,0.00321158,-0.00510285,-0.00251085,-0.01355982,0.02155424,-0.02212474,-6.377e-05,0.00018405,0.00111037,-0.00104507,-0.00222703,-0.00119238,-2.889e-05,0.00017392,0.00064559,-0.00076749,-0.00208163,-0.00031609,0.00729076,0.04075129,0.00653128,0.03373363,0.00112733,0.00273379,0.00066924,0.00224101,S
0.00228281,0.00144187,-0.00036125,0.00286956,-0.0035514,-0.00121023,0.00226428,0.00197518,-0.00035381,0.00198325,-0.0027628,-0.00090288,7.848e-05,0.00053009,-1.407e-05,0.00015939,0.00045864,4.337e-05,5.077e-05,0.00065554,3.135e-05,0.00013487,0.00041413,3.783e-05,0.0027241,0.0047235,0.00302548,0.00351874,0.00053605,0.00048748,0.00065825,0.00043718,S
