value,rent,ftotinc,momloc,famsize,nchild,eldch,yngch,nsibs,age,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,target
999999.0,0.0,14950.0,0,4,0,99,99,0,45,23,18,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,395.0,N
999999.0,80.0,9950.0,0,4,2,2,0,0,30,28,29,9950.0,9550.0,0.0,0.0,0.0,0.0,350.0,267.0,N
999999.0,175.0,6750.0,0,1,0,99,99,0,54,38,49,6750.0,6750.0,0.0,0.0,0.0,0.0,0.0,354.0,P
999999.0,60.0,2650.0,1,6,0,99,99,3,20,24,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,N
50000.0,0.0,31450.0,2,4,0,99,99,1,12,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,N
999999.0,105.0,9250.0,2,3,0,99,99,0,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,313.0,N
999999.0,65.0,2850.0,0,5,0,99,99,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,N
999999.0,140.0,8350.0,0,4,2,8,5,0,38,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,P
22500.0,0.0,15450.0,0,4,2,4,1,0,27,26,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,N
999999.0,130.0,8750.0,0,4,2,8,7,0,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,N
999999.0,145.0,6150.0,0,4,0,99,99,0,75,0,0,1750.0,0.0,0.0,0.0,1750.0,0.0,0.0,165.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,21,25,52,2850.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,P
30000.0,0.0,1650.0,0,3,1,14,14,0,41,22,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,N
42500.0,0.0,18750.0,2,5,0,99,99,2,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,428.0,N
18750.0,0.0,11150.0,0,5,0,99,99,3,14,0,0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,259.0,N
999999.0,75.0,7350.0,2,4,0,99,99,1,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,198.0,N
16250.0,0.0,9250.0,0,3,1,21,21,0,57,15,15,2450.0,650.0,1750.0,0.0,0.0,0.0,0.0,322.0,P
42500.0,0.0,21350.0,2,5,0,99,99,2,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,488.0,N
999999.0,145.0,8550.0,0,2,0,99,99,0,19,36,50,7250.0,7250.0,0.0,0.0,0.0,0.0,0.0,348.0,P
18750.0,0.0,9850.0,0,5,3,16,11,0,36,18,44,750.0,750.0,0.0,0.0,0.0,0.0,0.0,225.0,P
999999.0,140.0,11250.0,0,2,0,99,99,0,57,24,47,4850.0,4850.0,0.0,0.0,0.0,0.0,0.0,458.0,P
999999.0,165.0,13150.0,0,2,0,99,99,0,21,25,44,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,501.0,N
999999.0,120.0,14050.0,0,3,1,2,2,0,28,31,53,11250.0,9850.0,0.0,0.0,0.0,0.0,1350.0,476.0,P
999999.0,110.0,11150.0,0,5,0,99,99,1,19,22,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,P
999999.0,210.0,9050.0,0,1,0,99,99,0,21,23,18,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,474.0,N
999999.0,105.0,4350.0,0,2,0,99,99,0,24,25,44,1350.0,1350.0,0.0,0.0,0.0,0.0,0.0,177.0,P
16250.0,0.0,10250.0,0,1,0,99,99,0,57,28,29,10250.0,10250.0,0.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,8850.0,2,5,0,99,99,2,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,N
999999.0,100.0,2050.0,0,1,0,99,99,0,87,0,0,2050.0,0.0,0.0,0.0,0.0,2050.0,0.0,117.0,N
22500.0,0.0,16050.0,2,4,0,99,99,1,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,417.0,N
999999.0,0.0,950.0,0,1,0,99,99,0,67,31,65,950.0,150.0,0.0,0.0,750.0,0.0,0.0,54.0,N
30000.0,0.0,22050.0,2,3,0,99,99,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,N
999999.0,90.0,6150.0,2,6,0,99,99,3,9,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,125.0,N
22500.0,0.0,20550.0,2,5,0,99,99,2,17,24,47,450.0,350.0,0.0,0.0,0.0,0.0,50.0,458.0,P
18750.0,0.0,17250.0,0,3,1,22,22,0,51,38,49,11850.0,11250.0,0.0,0.0,0.0,0.0,550.0,501.0,P
999999.0,200.0,11050.0,0,1,0,99,99,0,27,44,86,11050.0,11050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,150.0,12150.0,0,2,0,99,99,0,23,25,44,7950.0,7850.0,0.0,0.0,0.0,0.0,50.0,495.0,P
999999.0,150.0,9850.0,0,1,0,99,99,0,30,29,48,9850.0,9750.0,0.0,0.0,0.0,0.0,50.0,501.0,P
999999.0,90.0,2450.0,0,1,0,99,99,0,21,22,61,2450.0,2450.0,0.0,0.0,0.0,0.0,0.0,128.0,P
999999.0,55.0,3550.0,1,2,0,99,99,0,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,140.0,N
18750.0,0.0,11550.0,2,4,0,99,99,1,14,29,32,3550.0,3550.0,0.0,0.0,0.0,0.0,0.0,310.0,P
999999.0,110.0,1750.0,0,1,0,99,99,0,32,20,46,2150.0,1550.0,0.0,0.0,0.0,550.0,0.0,113.0,P
999999.0,465.0,24350.0,1,3,0,99,99,1,12,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,21,11,18,1850.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,P
18750.0,0.0,16750.0,0,2,0,99,99,0,51,22,51,8650.0,8650.0,0.0,0.0,0.0,0.0,0.0,501.0,P
16250.0,0.0,7950.0,2,3,0,99,99,0,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,269.0,N
22500.0,0.0,14150.0,0,3,1,16,16,0,45,38,49,12250.0,12150.0,0.0,0.0,0.0,0.0,50.0,479.0,P
999999.0,170.0,15950.0,0,2,0,99,99,0,20,25,44,4550.0,4550.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,170.0,7950.0,0,1,0,99,99,0,58,20,32,7950.0,0.0,7950.0,0.0,0.0,0.0,0.0,417.0,P
999999.0,90.0,4050.0,0,1,0,99,99,0,57,20,8,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,212.0,P
42500.0,0.0,7650.0,0,4,0,99,99,0,20,25,44,2050.0,2050.0,0.0,0.0,0.0,0.0,0.0,199.0,N
22500.0,0.0,7450.0,0,2,0,99,99,0,56,22,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,N
42500.0,0.0,22350.0,2,5,0,99,99,2,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,N
30000.0,0.0,30050.0,2,6,0,99,99,3,7,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,N
30000.0,0.0,11950.0,0,2,0,99,99,0,61,23,19,11150.0,5550.0,4350.0,0.0,0.0,0.0,1250.0,486.0,P
30000.0,0.0,23450.0,0,4,2,17,15,0,43,29,32,9150.0,9150.0,0.0,0.0,0.0,0.0,0.0,501.0,P
50000.0,0.0,10550.0,2,4,0,99,99,1,3,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,284.0,N
30000.0,0.0,27350.0,2,5,0,99,99,2,12,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,N
999999.0,80.0,6650.0,0,5,3,7,3,0,35,24,47,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,152.0,P
999999.0,0.0,7450.0,2,3,0,99,99,0,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,252.0,N
18750.0,0.0,7550.0,1,3,0,99,99,1,46,24,47,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,263.0,N
16250.0,0.0,6650.0,0,8,6,15,4,0,36,23,18,550.0,550.0,0.0,0.0,0.0,0.0,0.0,110.0,N
999999.0,210.0,15050.0,2,6,0,99,99,3,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,307.0,N
30000.0,0.0,16750.0,0,5,3,33,21,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,N
22500.0,0.0,11450.0,0,4,2,6,4,0,31,27,19,11450.0,11350.0,0.0,0.0,0.0,0.0,50.0,308.0,P
999999.0,75.0,950.0,0,1,0,99,99,0,89,0,0,950.0,0.0,0.0,0.0,950.0,0.0,0.0,54.0,N
30000.0,0.0,7550.0,0,4,0,99,99,0,51,22,51,3350.0,3350.0,0.0,0.0,0.0,0.0,0.0,200.0,N
30000.0,0.0,17250.0,0,5,3,19,16,0,50,17,11,15850.0,8050.0,7550.0,0.0,0.0,0.0,250.0,373.0,P
999999.0,185.0,8650.0,0,2,0,99,99,0,70,35,62,3250.0,1550.0,0.0,0.0,1550.0,0.0,150.0,390.0,P
999999.0,135.0,24050.0,2,5,0,99,99,2,8,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,N
999999.0,90.0,7050.0,0,2,0,99,99,1,21,22,61,3350.0,3350.0,0.0,0.0,0.0,0.0,0.0,287.0,P
999999.0,175.0,3350.0,1,3,0,99,99,1,12,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,113.0,N
999999.0,0.0,7350.0,2,4,0,99,99,1,30,20,8,4650.0,4650.0,0.0,0.0,0.0,0.0,0.0,194.0,N
18750.0,0.0,14450.0,0,3,1,48,48,0,81,0,0,1450.0,0.0,0.0,0.0,1450.0,0.0,0.0,501.0,N
30000.0,0.0,14150.0,0,2,0,99,99,0,49,31,67,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
42500.0,0.0,19950.0,2,5,0,99,99,2,18,24,47,1250.0,1150.0,0.0,0.0,0.0,0.0,50.0,445.0,P
13750.0,0.0,9650.0,0,2,0,99,99,0,68,0,0,2750.0,0.0,0.0,0.0,1650.0,0.0,1050.0,435.0,N
30000.0,0.0,20950.0,2,5,0,99,99,2,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,N
999999.0,190.0,4850.0,0,1,0,99,99,0,20,23,45,6150.0,6150.0,0.0,0.0,0.0,0.0,0.0,322.0,P
30000.0,0.0,10850.0,0,2,0,99,99,0,46,11,16,550.0,550.0,0.0,0.0,0.0,0.0,0.0,442.0,P
999999.0,145.0,9050.0,0,4,3,14,10,0,39,27,17,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,242.0,P
999999.0,50.0,0.0,0,1,0,99,99,0,36,23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
999999.0,110.0,4050.0,0,1,0,99,99,0,23,22,61,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,212.0,N
42500.0,0.0,17050.0,0,1,0,99,99,0,51,32,39,17050.0,0.0,0.0,0.0,0.0,0.0,17050.0,501.0,P
13750.0,0.0,2150.0,0,2,0,99,99,1,57,17,15,350.0,350.0,0.0,0.0,0.0,0.0,0.0,88.0,N
16250.0,0.0,3450.0,0,1,0,99,99,0,67,29,32,3450.0,0.0,0.0,0.0,0.0,0.0,3450.0,196.0,N
999999.0,85.0,2350.0,0,1,0,99,99,0,13,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,1.0,N
30000.0,0.0,18050.0,0,4,2,7,6,0,34,46,84,18050.0,18050.0,0.0,0.0,0.0,0.0,0.0,485.0,P
999999.0,85.0,5050.0,2,10,0,99,99,7,4,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,71.0,N
999999.0,135.0,7450.0,0,2,0,99,99,0,22,16,38,850.0,850.0,0.0,0.0,0.0,0.0,0.0,303.0,N
999999.0,115.0,8050.0,0,4,2,9,6,0,29,20,8,7150.0,7050.0,0.0,0.0,0.0,0.0,50.0,216.0,P
999999.0,75.0,950.0,0,1,0,99,99,0,72,0,0,950.0,0.0,0.0,0.0,650.0,0.0,250.0,54.0,N
18750.0,0.0,8750.0,0,5,3,4,1,0,31,27,72,8750.0,6350.0,0.0,0.0,0.0,0.0,2350.0,200.0,N
22500.0,0.0,19050.0,0,3,1,21,21,0,55,25,22,18450.0,0.0,18050.0,0.0,0.0,0.0,350.0,501.0,P
999999.0,148.0,20050.0,0,3,2,15,14,0,48,11,16,20050.0,20050.0,0.0,0.0,0.0,0.0,0.0,501.0,N
18750.0,0.0,9650.0,2,5,0,99,99,2,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,N
18750.0,0.0,13150.0,0,5,1,0,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,N
22500.0,0.0,9550.0,0,3,0,99,99,1,86,41,68,950.0,0.0,-50.0,0.0,950.0,0.0,50.0,333.0,N
30000.0,0.0,15050.0,0,7,5,11,2,0,31,48,90,15050.0,15050.0,0.0,0.0,0.0,0.0,0.0,274.0,P
30000.0,0.0,16650.0,0,2,0,99,99,0,60,22,18,5750.0,5750.0,0.0,0.0,0.0,0.0,0.0,501.0,N
50000.0,0.0,11850.0,0,6,4,14,8,0,53,44,86,11850.0,11850.0,0.0,0.0,0.0,0.0,0.0,242.0,P
999999.0,75.0,6550.0,0,3,1,0,0,0,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,N
999999.0,150.0,8750.0,1,9,0,99,99,6,15,11,11,50.0,50.0,0.0,0.0,0.0,0.0,0.0,119.0,N
999999.0,70.0,3050.0,0,1,0,99,99,0,20,36,49,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,160.0,N
42500.0,0.0,20850.0,2,7,0,99,99,4,11,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,367.0,N
50000.0,0.0,17150.0,2,6,0,99,99,2,2,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,339.0,N
18750.0,0.0,16650.0,0,5,1,22,22,0,44,38,49,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,360.0,N
18750.0,0.0,10050.0,2,9,0,99,99,2,16,9,6,350.0,350.0,0.0,0.0,0.0,0.0,0.0,135.0,P
30000.0,0.0,19650.0,0,8,1,25,25,0,55,27,36,13050.0,13050.0,0.0,0.0,0.0,0.0,0.0,306.0,P
30000.0,0.0,16050.0,0,3,1,26,26,0,59,34,53,7750.0,7750.0,0.0,0.0,0.0,0.0,0.0,501.0,P
22500.0,0.0,29550.0,2,3,0,99,99,0,26,37,78,9550.0,9150.0,0.0,0.0,0.0,0.0,350.0,501.0,P
999999.0,0.0,3850.0,0,1,0,99,99,0,61,24,47,3850.0,3850.0,0.0,0.0,0.0,0.0,0.0,202.0,N
22500.0,0.0,13350.0,0,3,1,3,3,0,42,31,53,13350.0,13050.0,0.0,0.0,0.0,0.0,250.0,452.0,P
999999.0,0.0,28850.0,0,5,2,59,56,0,82,0,0,450.0,0.0,0.0,0.0,450.0,0.0,0.0,501.0,N
999999.0,120.0,1250.0,0,1,0,99,99,0,86,0,0,1250.0,0.0,0.0,0.0,1250.0,0.0,0.0,71.0,N
22500.0,0.0,8650.0,0,3,1,3,3,0,38,19,17,8650.0,8650.0,0.0,0.0,0.0,0.0,0.0,293.0,P
999999.0,125.0,9450.0,0,3,1,3,3,0,25,32,33,8750.0,7850.0,0.0,0.0,0.0,0.0,850.0,320.0,P
999999.0,45.0,8850.0,0,2,1,48,48,0,73,0,0,850.0,0.0,0.0,0.0,850.0,0.0,0.0,399.0,N
30000.0,0.0,12650.0,0,3,1,4,4,0,26,41,68,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,428.0,N
30000.0,0.0,11750.0,0,3,1,7,7,0,41,21,18,11750.0,0.0,11650.0,0.0,0.0,0.0,50.0,398.0,P
999999.0,90.0,4050.0,0,1,0,99,99,0,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
30000.0,0.0,18150.0,0,3,1,0,0,0,34,39,81,12150.0,12050.0,0.0,0.0,0.0,0.0,50.0,501.0,P
22500.0,0.0,10650.0,0,6,3,20,9,0,38,23,45,8650.0,7550.0,1050.0,0.0,0.0,0.0,0.0,211.0,P
42500.0,0.0,25550.0,2,3,0,99,99,0,17,31,65,9450.0,350.0,9050.0,0.0,0.0,0.0,0.0,501.0,N
999999.0,350.0,450.0,0,1,0,99,99,0,25,61,93,450.0,450.0,0.0,0.0,0.0,0.0,0.0,24.0,P
22500.0,0.0,20950.0,0,1,0,99,99,0,72,23,18,20950.0,20950.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,70.0,7750.0,0,1,0,99,99,0,57,22,61,7750.0,7750.0,0.0,0.0,0.0,0.0,0.0,406.0,P
50000.0,0.0,12450.0,0,4,2,15,1,0,33,22,61,350.0,350.0,0.0,0.0,0.0,0.0,0.0,335.0,P
16250.0,0.0,4750.0,0,3,1,4,4,0,26,11,18,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,161.0,N
22500.0,0.0,0.0,0,2,0,99,99,0,59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
999999.0,110.0,1050.0,0,2,0,99,99,0,20,21,9,150.0,150.0,0.0,0.0,0.0,0.0,0.0,43.0,N
999999.0,110.0,13050.0,0,2,0,99,99,0,25,18,44,3950.0,3950.0,0.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,20450.0,0,4,2,17,15,0,45,22,18,6350.0,6350.0,0.0,0.0,0.0,0.0,0.0,501.0,P
22500.0,0.0,7450.0,1,9,0,99,99,7,10,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,101.0,N
999999.0,0.0,3750.0,0,4,0,99,99,1,22,0,0,1850.0,0.0,0.0,0.0,0.0,1850.0,0.0,98.0,N
999999.0,150.0,8050.0,0,1,0,99,99,0,29,45,82,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,422.0,P
999999.0,125.0,12150.0,0,3,0,99,99,1,24,13,17,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,423.0,P
30000.0,0.0,20150.0,0,6,2,16,16,1,39,23,18,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,390.0,P
22500.0,0.0,10050.0,0,4,2,5,3,0,34,31,65,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,270.0,P
22500.0,0.0,4050.0,0,2,0,99,99,0,70,24,47,3350.0,1850.0,0.0,0.0,1450.0,0.0,0.0,183.0,P
999999.0,95.0,8550.0,0,5,3,4,2,0,27,18,19,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,195.0,P
11250.0,0.0,9450.0,0,2,0,99,99,0,47,36,50,9450.0,9450.0,0.0,0.0,0.0,0.0,0.0,385.0,P
22500.0,0.0,14150.0,2,2,0,99,99,0,63,25,44,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,63.0,8050.0,0,1,0,99,99,0,58,41,68,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,422.0,P
30000.0,0.0,15650.0,0,3,1,9,9,0,43,23,18,7950.0,7950.0,0.0,0.0,0.0,0.0,0.0,501.0,P
16250.0,0.0,1850.0,0,1,0,99,99,0,55,26,58,1850.0,0.0,0.0,0.0,1850.0,0.0,0.0,97.0,N
30000.0,0.0,50000.0,0,2,0,99,99,0,54,41,68,35150.0,30050.0,0.0,0.0,0.0,0.0,5050.0,501.0,P
22500.0,0.0,20050.0,2,5,0,99,99,2,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,458.0,N
999999.0,175.0,2050.0,1,4,0,99,99,1,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,N
999999.0,70.0,1250.0,2,4,0,99,99,1,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,34.0,N
30000.0,0.0,43550.0,2,4,0,99,99,1,18,17,11,650.0,0.0,550.0,0.0,0.0,0.0,50.0,501.0,P
18750.0,0.0,10350.0,2,7,0,99,99,4,13,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,189.0,N
22500.0,0.0,18550.0,0,4,1,11,11,0,47,40,77,13250.0,10650.0,0.0,0.0,0.0,0.0,2550.0,482.0,P
999999.0,190.0,6250.0,0,1,0,99,99,0,74,11,22,1950.0,0.0,0.0,0.0,0.0,1950.0,0.0,111.0,N
999999.0,0.0,999999.0,0,1,0,99,99,0,22,11,18,2350.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,P
30000.0,0.0,10050.0,0,2,0,99,99,0,64,24,44,10050.0,9450.0,0.0,550.0,0.0,0.0,0.0,409.0,P
999999.0,125.0,3650.0,0,1,0,99,99,0,38,11,16,3650.0,3650.0,0.0,0.0,0.0,0.0,0.0,191.0,P
30000.0,0.0,17350.0,0,2,0,99,99,0,60,24,47,8350.0,8050.0,0.0,0.0,0.0,0.0,250.0,501.0,P
42500.0,0.0,29450.0,0,2,0,99,99,0,50,24,47,16450.0,14050.0,0.0,0.0,2350.0,0.0,0.0,501.0,P
42500.0,0.0,25150.0,0,4,2,11,9,0,42,35,66,16050.0,16050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,32150.0,0,3,1,16,16,0,51,26,72,13150.0,13150.0,0.0,0.0,0.0,0.0,0.0,501.0,P
30000.0,0.0,27750.0,0,3,0,99,99,1,52,26,72,9250.0,9050.0,0.0,0.0,0.0,0.0,150.0,501.0,P
999999.0,0.0,999999.0,0,1,0,99,99,0,19,11,18,1150.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,P
999999.0,270.0,23750.0,0,1,0,99,99,0,35,23,18,23750.0,23550.0,0.0,0.0,0.0,0.0,150.0,501.0,P
999999.0,90.0,15350.0,2,4,0,99,99,1,5,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,413.0,N
30000.0,0.0,9750.0,2,10,0,99,99,7,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,N
999999.0,65.0,10050.0,0,2,1,10,10,0,43,31,53,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,397.0,P
999999.0,65.0,8750.0,0,1,0,99,99,0,51,22,18,8750.0,8650.0,0.0,0.0,0.0,0.0,50.0,458.0,P
22500.0,0.0,5150.0,0,6,4,18,12,0,52,29,32,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,102.0,P
999999.0,65.0,5650.0,2,2,0,99,99,0,29,18,44,5650.0,5650.0,0.0,0.0,0.0,0.0,0.0,230.0,P
22500.0,0.0,11350.0,0,4,2,13,12,0,34,24,47,2450.0,2450.0,0.0,0.0,0.0,0.0,0.0,305.0,P
30000.0,0.0,6450.0,2,3,0,99,99,0,20,16,38,1150.0,1150.0,0.0,0.0,0.0,0.0,0.0,225.0,P
999999.0,335.0,6050.0,0,1,0,99,99,0,68,6,19,1450.0,750.0,0.0,0.0,0.0,0.0,650.0,82.0,P
30000.0,0.0,4750.0,0,2,0,99,99,0,92,0,0,4750.0,0.0,0.0,0.0,1050.0,0.0,3650.0,214.0,N
999999.0,185.0,20150.0,0,2,0,99,99,0,24,22,61,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,100.0,6850.0,0,2,0,99,99,0,23,23,18,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,279.0,P
16250.0,0.0,4050.0,0,2,0,99,99,0,55,15,13,950.0,950.0,0.0,0.0,0.0,0.0,0.0,165.0,P
11250.0,0.0,6150.0,0,7,2,35,16,0,54,20,8,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,105.0,P
22500.0,0.0,10150.0,2,4,0,99,99,1,3,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,273.0,N
42500.0,0.0,16250.0,0,2,0,99,99,0,53,41,68,16250.0,16050.0,0.0,0.0,0.0,0.0,150.0,501.0,P
8750.0,0.0,2350.0,0,1,0,99,99,0,76,0,0,2350.0,0.0,0.0,0.0,0.0,0.0,2350.0,134.0,N
30000.0,0.0,9950.0,0,1,0,99,99,0,66,22,51,9950.0,7050.0,850.0,0.0,0.0,0.0,2050.0,501.0,P
16250.0,0.0,11550.0,0,6,4,7,0,0,37,32,41,11550.0,11550.0,0.0,0.0,0.0,0.0,0.0,236.0,P
22500.0,0.0,15950.0,0,4,2,21,14,0,44,23,18,9150.0,9050.0,0.0,0.0,0.0,0.0,50.0,415.0,P
22500.0,0.0,14050.0,0,5,3,14,7,0,37,42,84,14050.0,14050.0,0.0,0.0,0.0,0.0,0.0,321.0,P
999999.0,115.0,19650.0,0,2,0,99,99,0,20,25,44,2550.0,2550.0,0.0,0.0,0.0,0.0,0.0,501.0,P
999999.0,85.0,3050.0,0,2,1,14,14,0,41,11,16,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,121.0,P
