P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,target
30013.0,0.47816,0.266784,0.077,0.077385,0.880552,0.020558,0.778032,0.004397,0.038201,0.075699,0.250916,0.958501,0.38188,0.091704,0.313726,P
807.0,0.524164,0.001239,0.047088,0.044271,0.931846,0.0,0.853175,0.003968,0.051587,0.059702,0.0,0.984127,0.074627,0.235294,0.4,P
23782.0,0.482424,0.008242,0.157136,0.10927,0.874653,0.018207,0.754299,0.000825,0.039105,0.029714,0.005065,0.992344,0.156571,0.078947,0.485294,P
2101.0,0.513089,0.012375,0.108996,0.089932,0.860067,0.001428,0.710199,0.004975,0.052239,0.141942,0.00995,0.94403,0.534685,0.124654,0.5,N
1017.0,0.46116,0.226155,0.173058,0.140511,0.837758,0.0,0.669065,0.007194,0.047962,0.150713,0.199041,0.997602,0.389002,0.149123,0.538462,N
6746.0,0.481619,0.021939,0.167507,0.129254,0.819004,0.016899,0.662227,0.009989,0.046985,0.036707,0.020348,0.99667,0.262652,0.081266,0.5,N
497.0,0.454728,0.0,0.350101,0.221402,0.806841,0.0,0.608511,0.008511,0.008511,0.11985,0.0,1.0,0.157303,0.121212,0.285714,N
2890.0,0.559516,0.153287,0.002768,0.003928,0.835986,0.148443,0.944238,0.0,0.0,0.035842,0.141264,0.960347,0.236559,0.113466,0.0,P
1669.0,0.501498,0.000599,0.086878,0.058894,0.855003,0.0,0.700617,0.006173,0.063272,0.080851,0.0,0.987654,0.517731,0.097458,0.5,N
3225.0,0.486202,0.004651,0.095814,0.060954,0.922791,0.0,0.815013,0.002681,0.030384,0.015831,0.004468,0.993744,0.152155,0.042254,0.666667,P
353.0,0.447592,0.0,0.291785,0.246154,0.784703,0.0,0.544872,0.00641,0.025641,0.093023,0.0,1.0,0.418605,0.0,1.0,N
1166.0,0.516295,0.000858,0.105489,0.088653,0.873928,0.0,0.710407,0.006787,0.029412,0.210714,0.002262,0.959276,0.357143,0.087719,0.9375,N
27702.0,0.485488,0.010757,0.094614,0.071915,0.886687,0.011154,0.766012,0.00238,0.038172,0.03594,0.010311,0.996034,0.203498,0.042083,0.393939,P
16234.0,0.475237,0.00499,0.137551,0.080995,0.69262,0.062092,0.566905,0.006129,0.111484,0.048723,0.004086,0.978696,0.419073,0.037071,0.197917,P
15337.0,0.483602,0.007303,0.203038,0.105429,0.872987,0.0,0.748966,0.007447,0.053781,0.122677,0.007116,0.98974,0.271196,0.112221,0.454167,P
6951.0,0.467703,0.036254,0.198389,0.168108,0.783053,0.073802,0.683399,0.003557,0.057708,0.054559,0.013044,0.93834,0.399477,0.067568,0.368421,P
9990.0,0.480781,0.02012,0.064264,0.052824,0.928729,0.0,0.824899,0.002588,0.023864,0.039757,0.019264,0.99425,0.171176,0.082286,0.353846,P
4561.0,0.460425,0.017979,0.069722,0.049573,0.723087,0.0,0.553144,0.0031,0.093003,0.057596,0.013286,0.992028,0.15818,0.015351,0.313433,P
6533.0,0.468391,0.003827,0.18751,0.13389,0.83591,0.000153,0.659439,0.00486,0.050094,0.061074,0.001495,0.986916,0.349596,0.068628,0.666667,P
4198.0,0.463078,0.006193,0.293235,0.154392,0.856122,0.012625,0.72,0.000556,0.023889,0.056604,0.003889,0.865,0.212788,0.051402,0.62069,P
723959.0,0.500715,0.109176,0.145561,0.112579,0.658354,0.03402,0.464376,0.00287,0.14257,0.069677,0.099734,0.898702,0.596585,0.074413,0.35974,P
116.0,0.543103,0.077586,0.137931,0.113208,0.905172,0.0,0.775,0.025,0.025,0.130435,0.075,1.0,0.326087,0.285714,0.0,N
2919.0,0.497431,0.002398,0.089414,0.066121,0.866735,0.0,0.712424,0.001738,0.040834,0.101483,0.002606,0.993918,0.297424,0.045268,0.25,P
1847.0,0.486194,0.0,0.173254,0.09589,0.875474,0.0,0.719613,0.001381,0.031768,0.097257,0.0,0.995856,0.321696,0.137255,0.5,N
4199.0,0.502262,0.001667,0.116695,0.058852,0.944987,0.001905,0.864189,0.000715,0.01787,0.040466,0.0,0.987134,0.037723,0.183674,0.741936,P
139.0,0.553957,0.0,0.071942,0.129032,0.884892,0.0,0.666667,0.0,0.047619,0.142857,0.0,0.976191,0.857143,0.3,0.0,N
1331.0,0.504132,0.0,0.084147,0.054546,0.86852,0.0,0.731313,0.008081,0.064646,0.464286,0.0,0.993939,0.401515,0.059702,0.363636,P
824.0,0.498786,0.008495,0.103155,0.053269,0.941748,0.0,0.862454,0.003718,0.022305,0.035842,0.003718,0.996283,0.071685,0.16129,0.0,P
3769.0,0.451579,0.130539,0.229769,0.180455,0.799416,0.035553,0.637558,0.005909,0.036113,0.055797,0.115561,0.954695,0.383757,0.06875,0.6,P
3561.0,0.477956,0.001685,0.120191,0.098978,0.864926,0.00337,0.705701,0.003852,0.057011,0.060101,0.003082,0.996148,0.285301,0.093117,0.555556,N
408.0,0.696078,0.0,0.090686,0.048387,0.468137,0.389706,0.608696,0.0,0.104348,0.875136,0.0,0.965217,0.917481,0.058824,0.5,P
74.0,0.5,0.0,0.202703,0.054054,0.918919,0.0,0.8,0.0,0.0,0.166667,0.0,1.0,0.194444,0.0,0.0,N
4263.0,0.466338,0.390101,0.140277,0.143736,0.841426,0.030964,0.705704,0.00182,0.033374,0.075715,0.356189,0.996966,0.364554,0.083569,0.65,N
1164.0,0.475945,0.000859,0.178694,0.147541,0.879725,0.0,0.705882,0.0,0.010893,0.08016,0.0,0.973856,0.308617,0.082569,0.307692,N
271.0,0.472325,0.0,0.118081,0.13986,0.900369,0.0,0.744898,0.0,0.020408,0.140351,0.0,1.0,0.289474,0.090909,1.0,N
187.0,0.481283,0.0,0.122995,0.041237,0.903743,0.0,0.786885,0.0,0.04918,0.061539,0.0,1.0,0.138462,0.076923,0.0,N
782.0,0.494885,0.0,0.112532,0.106329,0.896419,0.0,0.731183,0.003584,0.010753,0.151976,0.0,1.0,0.422492,0.188406,0.714286,N
2443.0,0.494474,0.06754,0.029472,0.026721,0.951699,0.0,0.888736,0.006868,0.027473,0.018868,0.063187,0.995879,0.014825,0.228395,0.2,P
4941.0,0.480267,0.003036,0.10504,0.089175,0.8559,0.018013,0.723129,0.007878,0.055149,0.068658,0.001126,0.996624,0.390985,0.066384,0.15,P
654.0,0.48471,0.0,0.201835,0.178042,0.850153,0.0,0.661765,0.003677,0.007353,0.111111,0.0,1.0,0.271242,0.103448,0.636364,N
3657.0,0.486738,0.003008,0.175827,0.086841,0.777413,0.004649,0.641773,0.001822,0.104432,0.357143,0.002429,0.975106,0.515613,0.015345,0.142857,P
64.0,0.53125,0.0,0.140625,0.1,0.9375,0.0,0.8,0.0,0.0,0.0,0.0,0.95,0.15,0.0,0.0,N
5662.0,0.474567,0.00106,0.230661,0.141849,0.853939,0.0,0.69648,0.003727,0.029814,0.024637,0.001656,0.984679,0.210016,0.039049,0.6,P
407.0,0.471745,0.0,0.12285,0.041861,0.955774,0.0,0.857143,0.0,0.008403,0.070313,0.0,0.932773,0.273438,0.363636,0.666667,N
94.0,0.510638,0.0,0.212766,0.130435,0.808511,0.0,0.65,0.0,0.1,0.259259,0.0,1.0,0.314815,0.4,0.666667,N
151.0,0.543046,0.0,0.066225,0.043478,0.953642,0.0,0.840909,0.0,0.0,0.185185,0.0,1.0,0.277778,0.25,1.0,N
1775.0,0.486197,0.007324,0.122254,0.111842,0.827606,0.0,0.65288,0.01034,0.07681,0.088829,0.004431,0.992615,0.33782,0.069869,0.625,P
1529.0,0.508829,0.005232,0.062786,0.062583,0.901897,0.032047,0.837349,0.008032,0.028112,0.040462,0.004016,1.0,0.146436,0.12,0.142857,P
47181.0,0.47038,0.262775,0.316674,0.16672,0.777622,0.0071,0.614212,0.002571,0.067742,0.222945,0.166152,0.96101,0.495368,0.088791,0.339251,P
1690.0,0.448521,0.004734,0.215976,0.127682,0.851479,0.000592,0.687075,0.001361,0.023129,0.025199,0.002721,1.0,0.232096,0.030303,1.0,P
1044.0,0.488506,0.000958,0.168582,0.095506,0.896552,0.0,0.751256,0.002513,0.015075,0.557778,0.0,0.98995,0.181111,0.096774,0.823529,P
1388.0,0.465418,0.002882,0.152017,0.160377,0.862392,0.039625,0.751528,0.002037,0.022403,0.097427,0.002037,0.918534,0.279412,0.149123,0.0,N
183.0,0.442623,0.0,0.20765,0.127451,0.846995,0.0,0.6625,0.0,0.0125,0.207921,0.0,0.95,0.455446,0.1875,0.25,N
5952.0,0.455645,0.00168,0.288307,0.171296,0.866095,0.042339,0.780992,0.002296,0.022039,0.014034,0.000918,0.993113,0.039837,0.144578,0.428571,P
1668.0,0.465827,0.013189,0.267386,0.124579,0.831535,0.017986,0.6899,0.00569,0.041252,0.284842,0.01138,0.997155,0.18413,0.064516,0.814815,P
1775.0,0.478873,0.000563,0.267606,0.197838,0.775211,0.058592,0.621769,0.0,0.020408,0.11339,0.001361,1.0,0.344994,0.047619,0.789474,N
4841.0,0.473869,0.002479,0.191489,0.145662,0.700888,0.146457,0.6262,0.002259,0.036138,0.050402,0.000565,0.994918,0.323324,0.055195,0.64,N
32.0,0.5625,0.0,0.1875,0.0,0.90625,0.0,0.769231,0.0,0.0,0.133333,0.0,1.0,0.133333,0.333333,1.0,N
6259.0,0.488417,0.357725,0.053363,0.060275,0.891996,0.004314,0.741084,0.003242,0.035665,0.094379,0.338583,0.96943,0.322567,0.085515,0.392857,P
469.0,0.503198,0.091684,0.187633,0.137339,0.895522,0.0,0.733696,0.0,0.0,0.08,0.086957,1.0,0.24,0.230769,0.75,N
5564.0,0.475018,0.208663,0.111071,0.103732,0.90133,0.014019,0.786352,0.0042,0.025197,0.082812,0.171654,0.990026,0.371209,0.151515,0.413793,N
19320.0,0.496739,0.020549,0.071584,0.053893,0.828727,0.00088,0.672514,0.005937,0.091351,0.056404,0.017272,0.975847,0.38248,0.075677,0.02381,P
2371.0,0.482497,0.032054,0.125264,0.079055,0.914382,0.0,0.816648,0.004499,0.033746,0.033696,0.030371,0.969629,0.147826,0.074866,0.461539,P
3795.0,0.498024,0.00448,0.122266,0.106562,0.875626,0.022661,0.731665,0.005177,0.037964,0.037375,0.004314,0.491803,0.539037,0.225933,0.666667,N
3702.0,0.476769,0.003782,0.23798,0.115127,0.863317,0.00027,0.726501,0.005875,0.045692,0.067559,0.001306,0.983682,0.373098,0.154667,0.129032,P
1767.0,0.464063,0.001132,0.242218,0.203802,0.821166,0.037351,0.667147,0.004323,0.018732,0.033426,0.001441,0.998559,0.324513,0.039773,1.0,N
21564.0,0.49309,0.0064,0.074476,0.066874,0.92251,0.010759,0.832355,0.002517,0.028803,0.020945,0.005593,0.987556,0.128131,0.108738,0.3125,P
1037.0,0.44648,0.004822,0.216008,0.184669,0.670203,0.08486,0.538117,0.004484,0.087444,0.260365,0.002242,0.995516,0.33665,0.030043,0.142857,P
1613.0,0.513329,0.00062,0.104774,0.06879,0.898946,0.0,0.758204,0.003454,0.036269,0.041391,0.0,0.991364,0.258278,0.254717,0.333333,N
1692.0,0.484634,0.000591,0.211584,0.125,0.812057,0.004137,0.636849,0.004005,0.045394,0.11361,0.0,0.993324,0.423669,0.05625,0.5,P
4209.0,0.485864,0.031599,0.144215,0.104898,0.904728,0.0,0.772093,0.001993,0.0299,0.038339,0.028571,0.959468,0.179553,0.11811,0.583333,P
356.0,0.497191,0.0,0.207865,0.178771,0.898876,0.0,0.742857,0.0,0.0,0.113924,0.0,1.0,0.322785,0.032258,1.0,N
5164.0,0.50794,0.003873,0.102827,0.061393,0.886909,0.000194,0.754667,0.005333,0.0512,0.076355,0.0048,0.960533,0.3,0.127202,0.44,P
1870.0,0.460963,0.018182,0.164706,0.115079,0.694652,0.0,0.505459,0.005459,0.105895,0.210345,0.015284,0.977074,0.390517,0.016787,0.307692,P
11488.0,0.477281,0.008095,0.173834,0.123897,0.873085,0.0,0.71648,0.002292,0.041714,0.032594,0.006876,0.9686,0.272949,0.037462,0.363636,P
569.0,0.474517,0.008787,0.086116,0.080268,0.892794,0.0,0.741463,0.0,0.029268,0.084821,0.004878,0.995122,0.285714,0.074627,1.0,N
31487.0,0.500175,0.012005,0.076571,0.066463,0.903675,0.013625,0.798781,0.006834,0.049306,0.026108,0.011249,0.62132,0.381898,0.248053,0.407407,P
2098.0,0.49571,0.001907,0.085796,0.055766,0.881792,0.0,0.7477,0.005256,0.064389,0.024359,0.001314,0.997372,0.269231,0.026616,0.666667,P
4902.0,0.494288,0.02652,0.120767,0.097217,0.746022,0.00816,0.556102,0.005413,0.116142,0.046904,0.028543,0.781988,0.589587,0.095153,0.133333,P
1831.0,0.515565,0.0,0.081376,0.052988,0.914801,0.0,0.812298,0.003236,0.040453,0.020602,0.0,0.996764,0.245642,0.103448,0.666667,N
5463.0,0.490756,0.018305,0.15248,0.113947,0.841113,0.0,0.696886,0.012821,0.067766,0.143865,0.016484,0.990385,0.443748,0.098859,0.261905,N
88.0,0.545455,0.0,0.090909,0.125,0.829546,0.0,0.631579,0.0,0.026316,0.095238,0.0,1.0,0.238095,0.0,0.0,N
1821.0,0.483251,0.001647,0.147172,0.110521,0.900055,0.0,0.764622,0.00428,0.017118,0.023677,0.0,0.997147,0.199164,0.03268,0.5,N
5076.0,0.48818,0.001576,0.091608,0.050808,0.911348,0.002167,0.810857,0.009714,0.043429,0.031544,0.001714,0.982857,0.281682,0.157233,0.111111,N
2969.0,0.475581,0.00101,0.16706,0.116249,0.884136,0.0,0.730035,0.00434,0.020833,0.090766,0.001736,0.845486,0.389897,0.135803,0.521739,N
15614.0,0.472461,0.068272,0.104778,0.072721,0.834572,0.007109,0.674936,0.003521,0.057618,0.050745,0.065621,0.978553,0.286539,0.030315,0.264706,P
87492.0,0.475529,0.564189,0.084031,0.080197,0.852238,0.040838,0.717194,0.005671,0.04721,0.116531,0.569443,0.748967,0.39339,0.225893,0.698148,N
705.0,0.486525,0.0,0.255319,0.19337,0.794326,0.139007,0.803653,0.004566,0.018265,0.075949,0.0,1.0,0.177215,0.111111,0.0,N
1291.0,0.484895,0.095275,0.155693,0.109774,0.873741,0.0,0.735185,0.003704,0.031482,0.1,0.077778,1.0,0.378333,0.034247,0.888889,N
2115.0,0.460993,0.018913,0.195745,0.136842,0.763121,0.12104,0.701961,0.002614,0.016994,0.128702,0.011765,0.994771,0.26082,0.104348,0.76,N
27812.0,0.508198,0.210377,0.08784,0.074061,0.656731,0.013555,0.484389,0.00411,0.165442,0.118888,0.200617,0.944906,0.450899,0.058212,0.217647,P
2599.0,0.493267,0.00808,0.117353,0.069856,0.854559,0.0404,0.766845,0.002139,0.050267,0.024008,0.00107,0.994652,0.232777,0.037975,0.666667,P
68.0,0.5,0.0,0.161765,0.088235,0.882353,0.0,0.730769,0.0,0.038462,0.16129,0.0,1.0,0.16129,0.166667,0.0,N
744.0,0.461022,0.009409,0.145161,0.13217,0.803763,0.014785,0.638158,0.009868,0.059211,0.055901,0.006579,0.976974,0.385093,0.075188,0.0,P
2007.0,0.514699,0.003488,0.015944,0.024641,0.843548,0.000997,0.665312,0.009485,0.075881,0.114046,0.00542,0.825203,0.697479,0.066667,0.333333,P
4587.0,0.459996,0.061042,0.215827,0.179249,0.817964,0.043384,0.691224,0.002709,0.031419,0.082961,0.049296,0.997833,0.249379,0.050179,0.478261,N
8950.0,0.46514,0.835419,0.060782,0.066639,0.921453,0.007933,0.835061,0.010365,0.057684,0.060542,0.845426,0.884182,0.209568,0.381443,0.428571,P
176.0,0.528409,0.0,0.232955,0.096386,0.909091,0.0,0.793651,0.0,0.031746,0.086957,0.0,1.0,0.26087,0.166667,0.0,N
18734.0,0.481584,0.161578,0.08231,0.073517,0.780346,0.0,0.588391,0.007177,0.089398,0.068606,0.160665,0.972929,0.564912,0.040816,0.291667,P
1718.0,0.487194,0.012224,0.034342,0.035187,0.892317,0.077998,0.927856,0.002004,0.014028,0.025391,0.008016,0.975952,0.019531,0.148148,0.428571,P
470.0,0.559575,0.0,0.046809,0.048309,0.961702,0.004255,0.878788,0.010101,0.020202,0.226563,0.0,1.0,0.804688,0.0,0.0,N
16690.0,0.496944,0.006351,0.071839,0.038471,0.949551,0.0,0.873137,0.002181,0.019993,0.03236,0.005453,0.996547,0.052937,0.096386,0.25,P
414.0,0.521739,0.009662,0.147343,0.121212,0.859903,0.0,0.705522,0.006135,0.042945,0.089386,0.0,0.993865,0.296089,0.263158,0.666667,N
12219.0,0.49734,0.011458,0.12988,0.078802,0.85318,0.018905,0.717259,0.001682,0.03847,0.050499,0.006937,0.994114,0.237725,0.041056,0.387097,P
316.0,0.509494,0.0,0.120253,0.051613,0.876582,0.0,0.719008,0.008265,0.033058,0.039683,0.0,1.0,0.222222,0.038462,0.5,N
11041.0,0.482927,0.030251,0.12843,0.099317,0.887239,0.003442,0.74467,0.002538,0.041878,0.024753,0.030203,0.98934,0.258663,0.047331,0.444444,P
21460.0,0.494501,0.129916,0.096226,0.067662,0.906803,0.009832,0.795123,0.005204,0.038061,0.133359,0.141243,0.73595,0.403299,0.200198,0.433333,P
2112.0,0.475852,0.000947,0.221117,0.167118,0.84375,0.031724,0.70979,0.0,0.016317,0.030509,0.001166,1.0,0.256497,0.064378,0.25,N
1575.0,0.473651,0.0,0.109841,0.100121,0.913016,0.0,0.78442,0.001812,0.025362,0.075377,0.0,0.998188,0.197655,0.202797,0.5,N
21507.0,0.47724,0.015297,0.168689,0.132438,0.81964,0.021853,0.664553,0.005994,0.045418,0.050356,0.010259,0.985821,0.338259,0.06877,0.545455,N
26720.0,0.49607,0.019386,0.068862,0.073078,0.947567,0.00872,0.89252,0.0021,0.027559,0.023202,0.018373,0.95958,0.100372,0.168982,0.413044,P
11005.0,0.498228,0.007633,0.084053,0.074792,0.926306,0.008451,0.843195,0.002919,0.02494,0.031105,0.00796,0.994163,0.119023,0.081288,0.535714,P
1289.0,0.491078,0.000776,0.122576,0.077744,0.90225,0.0,0.779249,0.00883,0.03532,0.038217,0.0,0.969095,0.303609,0.22,0.2,N
1861.0,0.472864,0.001612,0.175175,0.110092,0.852767,0.004836,0.690695,0.002621,0.030144,0.064951,0.001311,0.960682,0.406863,0.095385,0.25,P
1478.0,0.496617,0.602165,0.100135,0.080645,0.924222,0.0,0.78022,0.0,0.024176,0.015152,0.527473,0.896703,0.116883,0.112676,0.0,P
1585.0,0.466246,0.02082,0.205678,0.153664,0.842271,0.002524,0.681682,0.004505,0.033033,0.091405,0.021021,0.984985,0.346521,0.073059,0.75,N
12361.0,0.49729,0.008333,0.045304,0.039588,0.871855,0.0,0.733955,0.003036,0.066566,0.036155,0.007372,0.956418,0.226123,0.051081,0.438202,P
16392.0,0.492557,0.015861,0.058565,0.034023,0.957723,0.005247,0.899924,0.001137,0.01213,0.043163,0.012889,0.996588,0.040261,0.107239,0.288591,P
11166.0,0.486656,0.034211,0.092244,0.082694,0.885545,0.022389,0.784706,0.00231,0.040801,0.047654,0.03105,0.968951,0.230938,0.03771,0.513889,P
8263.0,0.518335,0.005809,0.08169,0.060553,0.787123,0.030497,0.634008,0.01043,0.084071,0.058333,0.006953,0.980405,0.56131,0.091873,0.24,P
117.0,0.444444,0.0,0.08547,0.061539,0.923077,0.0,0.769231,0.0,0.0,0.170213,0.0,1.0,0.234043,0.5,0.0,N
6025.0,0.495104,0.004813,0.191369,0.095003,0.881328,0.005809,0.777325,0.003263,0.045677,0.123973,0.004078,0.972675,0.199714,0.076503,0.444444,P
22945.0,0.499891,0.009937,0.083068,0.050196,0.891393,0.008106,0.792529,0.005174,0.06474,0.028088,0.008834,0.981954,0.168404,0.113861,0.291667,P
22151.0,0.494199,0.029976,0.092456,0.055962,0.892149,0.000632,0.77843,0.005368,0.058794,0.07983,0.026464,0.954188,0.175281,0.095438,0.409091,P
142.0,0.507042,0.0,0.204225,0.2,0.788732,0.0,0.545455,0.0,0.0,0.467742,0.0,1.0,0.41129,0.0,1.0,N
1243.0,0.469831,0.006436,0.173773,0.128983,0.822204,0.0,0.639216,0.0,0.056863,0.024857,0.005882,1.0,0.1587,0.070707,0.666667,P
394.0,0.507614,0.0,0.114213,0.103093,0.865482,0.0,0.699346,0.0,0.039216,0.32,0.0,0.993464,0.297778,0.131579,0.5,N
25692.0,0.514868,0.357543,0.0578,0.059451,0.605753,0.130002,0.505049,0.002337,0.118082,0.09494,0.2773,0.989622,0.521154,0.02654,0.314815,P
282.0,0.5,0.0,0.170213,0.106383,0.85461,0.0,0.650943,0.009434,0.028302,0.184615,0.0,1.0,0.330769,0.137931,0.75,N
8024.0,0.721087,0.073156,0.002368,0.003575,0.432328,0.550349,0.875341,0.0,0.00182,0.030864,0.074613,0.962693,0.156967,0.190651,0.0,P
266.0,0.571429,0.0,0.131579,0.070175,0.706767,0.195489,0.720588,0.029412,0.058824,0.392857,0.0,1.0,0.1875,0.384615,0.666667,N
10507.0,0.501666,0.046636,0.088512,0.070092,0.887313,0.009137,0.773997,0.004825,0.03809,0.074935,0.043169,0.976638,0.279305,0.074752,0.492754,P
74991.0,0.482045,0.010108,0.219986,0.098244,0.881839,0.007108,0.78012,0.00474,0.04881,0.137389,0.008236,0.971292,0.234588,0.087238,0.297043,P
1144.0,0.479895,0.002622,0.117133,0.09916,0.937063,0.0,0.813371,0.002786,0.008357,0.157277,0.0,0.476323,0.342723,0.225352,0.75,N
148.0,0.513513,0.0,0.175676,0.097222,0.878378,0.0,0.724138,0.0,0.034483,0.183099,0.0,0.913793,0.295775,0.230769,1.0,N
733.0,0.488404,0.002729,0.135061,0.061333,0.919509,0.0,0.8,0.0,0.026923,0.022556,0.003846,1.0,0.12782,0.15,0.0,P
74.0,0.45946,0.0,0.297297,0.15,0.864865,0.0,0.735294,0.0,0.029412,0.291667,0.0,1.0,0.4375,0.0,1.0,N
4490.0,0.48686,0.008686,0.153452,0.072917,0.943653,0.004232,0.873984,0.001355,0.019648,0.01992,0.006098,0.974932,0.049137,0.111111,0.727273,P
5721.0,0.478588,0.002797,0.149275,0.077439,0.93183,0.0,0.833581,0.000495,0.019812,0.048091,0.002972,0.99158,0.037718,0.057971,0.695652,P
12703.0,0.474534,0.007793,0.166811,0.12779,0.766197,0.074077,0.634318,0.002411,0.038578,0.046369,0.002411,0.996383,0.39567,0.044822,0.5,N
11734.0,0.453469,0.025567,0.318988,0.189147,0.836629,0.016363,0.669391,0.000817,0.017573,0.085063,0.015734,0.982632,0.366798,0.093272,0.711111,P
980.0,0.47449,0.00102,0.142857,0.133981,0.865306,0.0,0.705882,0.005348,0.040107,0.094431,0.0,1.0,0.302663,0.12766,0.25,N
572.0,0.489511,0.0,0.197552,0.188356,0.763986,0.064685,0.614407,0.0,0.029661,0.223684,0.0,0.991525,0.417763,0.075,0.75,N
523.0,0.453155,0.086042,0.214149,0.192308,0.868069,0.0,0.682028,0.0,0.0,0.07265,0.078341,1.0,0.337607,0.1,1.0,N
4164.0,0.456292,0.000721,0.224544,0.172262,0.801153,0.010567,0.621533,0.004894,0.035345,0.054499,0.000544,0.998913,0.333676,0.053782,0.333333,N
204.0,0.436275,0.348039,0.176471,0.130435,0.872549,0.0,0.7,0.0,0.025,0.166667,0.375,1.0,0.375,0.111111,0.0,P
1826.0,0.474261,0.000548,0.156079,0.126042,0.877875,0.040526,0.783866,0.0,0.010655,0.102459,0.0,0.995434,0.300546,0.097938,0.923077,N
32295.0,0.46549,0.004707,0.111132,0.084405,0.681715,0.123084,0.632469,0.002169,0.119317,0.038919,0.004339,0.980024,0.397533,0.051148,0.316456,P
18175.0,0.49194,0.408748,0.134801,0.128222,0.779477,0.125062,0.73433,0.002185,0.019325,0.07922,0.346496,0.998152,0.311465,0.146797,0.571429,N
1754.0,0.458951,0.064424,0.221209,0.175975,0.807868,0.054732,0.68741,0.002894,0.027496,0.120865,0.062229,0.997106,0.217557,0.066667,0.692308,N
15804.0,0.484055,0.053721,0.0908,0.073951,0.898823,0.011073,0.7799,0.002678,0.028204,0.102387,0.05266,0.98804,0.268547,0.093837,0.618321,N
3437.0,0.459703,0.011347,0.355252,0.105547,0.830084,0.0,0.708117,0.000576,0.040875,0.345763,0.010363,0.990789,0.466667,0.016484,0.409091,P
1128.0,0.504433,0.057624,0.195036,0.173524,0.761525,0.0,0.574297,0.004016,0.086345,0.160202,0.060241,0.981928,0.497471,0.064171,0.4,N
2997.0,0.453454,0.360694,0.135803,0.120269,0.886887,0.0,0.731728,0.00172,0.020636,0.073307,0.306965,0.997421,0.258167,0.120112,0.533333,N
6009.0,0.488101,0.008487,0.110002,0.073147,0.742719,0.027126,0.573297,0.002309,0.093113,0.053188,0.00885,0.988457,0.388707,0.013477,0.125,P
1330.0,0.466917,0.0,0.196241,0.19323,0.833083,0.018797,0.664247,0.0,0.021779,0.070826,0.0,0.990926,0.300169,0.077419,0.777778,N
7626.0,0.490559,0.006688,0.085104,0.067439,0.865591,0.0,0.730444,0.004933,0.077167,0.041216,0.005638,0.990839,0.360135,0.057505,0.692308,P
3208.0,0.503117,0.001247,0.114402,0.097867,0.865025,0.0,0.695261,0.002451,0.039216,0.192612,0.002451,0.973856,0.369393,0.063131,0.604167,P
3845.0,0.489467,0.008583,0.150065,0.075395,0.829389,0.00052,0.692998,0.004788,0.064632,0.465793,0.007181,0.99222,0.453005,0.057229,0.339286,P
2465.0,0.500609,0.207302,0.035294,0.030057,0.964706,0.0,0.903553,0.0,0.01269,0.118568,0.204315,0.942893,0.244966,0.1337,0.25,N
