feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
-6.759164398482758,6.752444947591278,0.1286357795648323,-2.0764443932019963,8.166018317148476,-9.28935333610217,0.002312652166124529,-11.373020695734397,0.7600556360558504,6.164359651099185,-9.769020646443934,-0.43295443239600884,1.2463515111299628,-5.069799937083788,3.8974354148199186,-3.9556577340642716,0.34169725857580957,7.595247948569721,-4.43950748111277,8.814863518166238,9.688242780496289,-10.032348868991175,2.11064390242577,-10.404425594956843,4.670409283388544,-3.5536544616140437,10.155516191313637,6.94089286413906,-1.2907515846250868,6.360848745664252,3.4171710375787656,6.735801755948218,-5.613158523418537,4.7796898680999185,9.226488754171973,11.349396460273338,9.124551338925999,-9.879821478881427,6.240427868071325,-10.084594203161142,-9.320167125222449,-2.509829876074665,-1.164325941792042,8.518091556596715,9.304637476703475,-9.16319911348902,-3.5544066561843977,2.192979622884863,-2.26764676104117,8.006811175467165,0
7.004336864244717,-5.593692301556144,1.066236582775559,-10.725501763139192,0.016962078452372964,2.2301214494431396,-10.281245500553366,-10.476800017665315,-5.126595163870678,8.176088377637763,-2.879559073577026,-7.33967963612068,-8.49068586491683,4.157607082552507,-0.8953200491083946,2.769744736440652,3.4318979902949365,-1.7675424145564271,6.245463442737916,0.2939817020169304,6.234704794296774,-5.063663356453544,-10.852542336655478,-1.500780543638478,5.422165877690201,2.7333909838617396,8.909728527858023,-5.52966250158777,9.34354697959791,4.419780028117547,8.85715411862045,-6.8843313132451325,7.212983913682978,-8.728707020986374,8.95169785007262,8.107073201416483,-6.775630032450636,-7.175436339402543,-1.919308510522875,6.156070012644479,-5.109141910687758,4.0132251653568884,1.8185555747816438,-5.111938102145556,4.0040544472302795,1.921458224008761,-0.7967011765424712,2.4509486826881077,5.5118686231815355,9.031378960589157,3
7.671886443110196,-6.474851181447735,-2.7917366641658865,-9.325672652118453,-0.3954077447204164,1.7235067328610283,-9.919170125250846,-10.017736071789468,-5.045023385955812,6.886859469320976,-1.9435616034122953,-5.882873925822992,-7.176889943359251,4.41587755326691,-1.5185370400025033,3.706500282317932,2.3770743350643553,-1.7054500535738337,3.603382383637536,1.7145631076914831,7.462337743426748,-5.353055737215344,-8.441273721180009,-2.578426492083545,4.857421702665122,2.7327715449221532,9.265006223802082,-5.454613798415626,9.84986911759963,5.087795808921697,8.130664202842148,-6.706814212435969,6.2903123271917565,-8.556703229497359,8.548025490699345,7.730365919178264,-4.715576704926109,-6.972618565262948,-3.310209798972904,4.62942277882078,-5.707645175628138,3.6065006089193257,1.9696920216287754,-6.118012030529236,3.336721930151843,2.4681785238750167,-1.4638411774110627,6.505437908766295,4.56758711764551,5.045448393523093,3
7.942301656805392,-6.709656448703032,-2.9243491971079827,-9.390031480322891,0.3792232317319505,-0.23081891754451656,-8.867768244648182,-9.142178948248054,-3.254680226771839,3.865531982517343,-2.2388883160467343,-7.026835074635014,-7.754765382601187,5.5406362236010285,-1.219294070662665,2.7366680407935817,1.7586584035516315,-3.449745301657734,6.589117798267113,1.5621565499970143,7.6592964809051205,-7.242308813816288,-7.585575331928776,-1.713774621269346,5.974287689019462,4.598498685624953,9.393421333763104,-5.425296371427491,8.24229259419387,4.490990500580061,8.88198127879101,-6.7675345106807825,8.353421545593513,-8.347630728872879,8.593717931991726,7.7063331469526055,-4.8817829386541955,-4.663627218509394,-3.2441125207849666,4.627227275457489,-6.897501202301447,3.523842168605654,2.822931581715536,-4.545027714560034,3.2211337933839683,3.078149819843555,0.826840744587098,3.9751678807733244,4.5401856995208405,5.274916045422358,3
4.1861603571480615,-0.7424285462645919,8.587390115393843,-7.001277916321863,4.706725886792769,-5.529692804184963,-7.135595177406814,8.923177223437177,1.3999377603462442,2.694945148286882,-5.164589909633834,3.439204430977365,3.554879288647663,7.057733988011342,5.0027796591407485,-6.109242194447274,7.34328606958257,-1.407333575581323,9.67946307966063,3.5699303208210997,-3.2682040358495037,5.657176150831995,10.943160965488929,-8.646382840160854,6.748896748990953,8.056736940722379,2.10678261602588,6.4261288116687,-7.138200452655027,-0.29789450540672546,3.0027008865076295,2.846776903579031,-10.606846609475241,7.156039815240149,1.0503195332853676,-0.17556339635548168,-10.056698278462807,8.726405847832563,1.7763983221264814,3.0715361931014202,6.698412300234771,-5.6732823872953535,8.112048955923035,-4.167246896851871,-6.359676621272981,3.756367371623388,-5.3924713240420505,-6.777202077074114,7.819616613208728,4.416711059697819,1
-8.50322891429189,2.2667523402566747,-3.0449219656900155,-8.498020923876561,-4.550296355944583,-3.065774241649695,6.517116265207165,7.0804037440584615,-4.763937673117714,-1.0496035223706104,3.546083003781542,-2.3142490278772585,9.30886250969818,-0.08376431092546155,-7.914486817700005,-6.333199601879308,5.445627534696676,9.606862748668012,-6.968856493072858,9.599118235753258,-4.794280467305367,9.728856392661026,-5.066757137078665,9.646186058911347,10.077281010016861,6.770032351665885,5.920884539673753,-4.011779675251501,-4.818741415761757,-9.893854268360975,-0.05344418759228442,-5.47397396827703,-9.096555367219374,0.2409290246954675,-7.0006279815773365,-8.070549260686983,3.410453205911281,6.667382391335531,1.9177634571772162,-1.4510356897698569,-2.7427141751009785,-1.3392638450943946,-9.812135552789103,-3.5609651088037557,-9.219043602214594,-1.6757079723459924,-2.4855472475404485,9.3575975457548,-2.7885955031882754,-1.5403012604817123,4
-2.911072466789338,6.103324442874134,3.818328536165655,8.580365687750065,0.630897417824904,-3.480829027234044,-6.556926424825162,-8.189321407657667,-6.964931097565437,0.9353636612017321,6.464228553028848,-2.239796588034809,-7.311046517392384,-8.209217064360939,-9.495522055428227,-8.537078717217913,-3.557469272017408,-3.4400991242511365,-2.772803560348298,10.18299652842521,8.608420555287138,-7.996513820781056,8.416959159607448,-5.14420354534163,-1.9144016693372752,-6.0147838644758265,-8.42238629411315,5.971605301654993,-6.308958417121993,4.5891188177611095,0.8408986712264405,-0.8949032097627155,4.9906193933306,-0.618298555072412,4.778802838687544,-3.8099051756555924,-0.5183402056801123,6.0390515117652965,5.4292178990217455,-7.582635739187536,8.045006774576773,-10.597463895765399,-2.833219351697746,8.474636703385388,1.7824579411694454,-9.79247018842084,7.188503198080827,-0.9983731699286773,5.278414823214858,7.1023852178949385,6
-9.461430783588742,2.891236674011513,-5.680827394745428,-7.8372220260294565,-6.8109739174954615,-3.8821595654944514,8.418200882026117,5.587519092440503,-4.090459583509002,-2.534710081980919,4.323559122656079,-1.9926654540462896,8.602593533723656,-0.6621762607264818,-8.251902370072465,-7.087001685062534,3.7465404889063434,7.63634677820522,-6.859285775150277,8.732037134885088,-4.699585938401176,8.670833321983737,-2.909573303077589,6.8350298806994,8.996457857455196,8.391227201506172,5.152614915385102,-6.24213362830614,-1.8198129585910796,-8.870614736691032,-1.4213261553840075,-4.340620914910266,-7.205589950960084,0.21986610278300578,-6.204749192426311,-6.467129240252711,2.965799658534205,8.305925273557616,4.094081875857807,-1.31752139956426,0.05184241945140444,-3.488254606823014,-10.425739864913014,-4.913988692992516,-8.94631395370928,-0.49496566638599515,-3.358305274310183,8.220368048881955,-2.487620652302663,-2.524262413633638,4
-3.9953141313251885,8.790566593263698,1.3188500491590696,9.167218970043471,-0.8547705729881245,-3.485083086218104,-8.333299399176315,-7.750564058654521,-8.550198241384058,2.102262793413158,5.6067910134045515,-3.1469420037536313,-8.002660219806243,-8.357185034506603,-7.755066289708397,-7.875814995766073,-2.9792880957405306,-0.7167601880746886,-1.506515184304355,7.756330090023923,8.146189958586623,-8.385225426634497,9.750862589540274,-2.1117698656824753,-2.8078828680772494,-6.38198042278306,-10.734496408116767,5.8083584497450165,-6.965989185989493,2.846444183127261,0.26756064348805664,-0.09238589880463977,5.078472924264231,-2.257861647050263,2.731368112266389,-2.5595068795543354,-0.5264043044841207,6.868027106600464,3.4082266923847357,-6.721218423632392,7.389418086692775,-9.885408771105956,-3.953228668242047,9.073050401658232,3.416928568747049,-9.431223262078813,7.688903041532044,1.511717500286965,3.4270286296072956,8.054019889041047,6
-4.2076237002628645,-5.635634095984798,4.7717092039893005,-1.2478079375261641,-1.0636140825222662,5.875250545488371,-8.305571985718254,-2.8040110442152333,-3.0005152276031515,-0.664318163892389,10.301750316169743,-4.991039591617179,-7.832954945208204,6.009365045996874,8.781275370964101,0.6436267416020349,9.124490404866133,3.9732250511387766,-6.937358358777554,0.8699081821633659,-0.2547133632120958,-3.707270805676619,-4.535118116581044,-10.510550176029998,-7.985059815615564,6.707412720621798,5.019507216868833,-6.310136023757212,-8.199565430913093,11.675696101491356,-9.91594791493941,3.526905756348683,3.5051938565408607,3.6991459178375576,-5.779913319140773,-7.110964457311951,7.598840788078405,-6.740331636864498,10.680817702378706,-1.6785493455920415,0.15316988508537932,-7.872817098059326,-5.431659087520077,-6.781082957657635,2.2564270999334832,-6.62190775366225,-3.4074534345810594,3.3732527450610763,-2.7050142589750035,-2.899525111996899,2
6.9816197784067215,1.7911994778177727,9.16314355305303,-7.431394886448935,3.210699228857051,-5.313434551019326,-6.163943480052155,9.348590636350654,2.436290880269579,2.647482911867383,-3.344979539976406,2.443840313216871,2.112388921823914,8.636350948836698,5.613613022688499,-7.974922204987947,8.542428981820182,-3.3143024033292,10.892964551229689,2.189113078919398,-1.8435497019230054,7.5204240197204015,8.880248835135005,-8.142586233763085,8.179924960034379,8.532219582955047,1.0084459847106166,6.729407091480406,-8.376645124164181,-0.07298983504128999,1.611303655438703,2.955450935812231,-10.767968219334405,5.504085543000454,1.7436194590874612,1.0798863914543537,-9.127782350596075,7.963655577990041,-1.599009409970917,3.308750594258206,8.104214214976432,-8.869438522241357,8.712985452925855,-6.159575348906607,-5.355328248065026,3.8737283551245802,-4.836106996613166,-5.994084437625098,8.017200989757416,4.337326728374036,1
-3.859081843378241,-5.739415962499278,4.645773146526822,-1.90187311255163,-0.5901650385736895,5.434813520585,-7.98301453091525,-4.741985378461225,-2.5786015776325115,-1.1192042664142527,8.256129568992959,-7.980639666752801,-9.878676363401764,5.085371259454595,8.199029049712196,1.0957539109974763,9.442198317487406,3.893601223409463,-6.385754144012524,-0.8158406032026255,0.28711975859800765,-3.1160370719402355,-4.295447547150074,-11.187982148851138,-8.396190947402527,5.5053708324365624,6.9127210245781745,-8.397163881635928,-5.253060925912093,8.51325126149532,-9.445716701136046,4.735823309373885,3.779437283084356,3.3795989907388058,-6.460768515823567,-5.380350797625869,8.597480156045895,-7.989834248894766,9.04595690793729,-3.181010344532856,-0.12954708861480424,-9.53074389187178,-2.4933266941975933,-7.091903070613496,3.5512176743504065,-7.710711774029977,-3.9321757940763513,2.9302403089688296,-1.799009322561496,-3.3663345049847604,2
8.896738505067958,-6.5749866137299655,-1.403484880399696,-7.194285214978267,-0.028916614796246798,2.158316078152117,-9.005690955190918,-8.191309594277078,-3.2661868276170436,5.073864982004595,-4.707628417345925,-7.417938161666791,-6.325038503153251,3.8743514628642957,-2.05654390813858,2.4557505526438623,2.893225016922636,-3.5603156812151715,7.5335947060060064,0.40901640167310105,6.64338175556685,-5.229743529714287,-8.217794239431345,-2.6791859151961073,4.63446464486292,2.335213482384404,8.195191427170096,-3.999832525369162,7.564448134079196,4.38900419835397,8.568397320191371,-4.740368072753906,7.4845456323763875,-9.47120742217884,10.380397236377215,7.92561242785007,-6.675852433231495,-6.184368633589799,-3.7773186757314843,4.951329741771814,-5.952173394047258,4.4245954814456505,2.7251961793812134,-4.877072585921871,2.532723489780129,0.9178193798152914,-0.05822465482236022,5.162763841437162,6.363237136429312,6.897141503036162,3
4.349754045507689,1.8256027156456671,10.009536449385818,-5.798228217703701,3.3786509301789995,-5.087794965840383,-6.119345002897716,8.943716580405408,1.4993391014900923,2.1282345020718916,-5.742290068775824,4.083957638294537,2.2246129043857605,8.660292206786513,7.114085294725101,-6.101391429989999,10.243941399091804,-1.3958857597022396,9.839331022079607,1.642240805395275,-2.5644377478525033,5.37387250582281,9.300237532997901,-7.124327975032841,5.716142994869979,7.737514228539642,0.9327016261713218,8.320470136313451,-8.539776606293684,0.07935948576030838,1.2319031057389944,2.2593867575164706,-9.255435621935277,9.262710450514637,1.7169010962418023,-0.7481908950414384,-8.569464855544858,9.020432149454004,0.7798014666173055,4.1001581203436706,7.605323938720083,-4.905746260453952,7.0586931857170345,-4.296369829305529,-6.741103975282696,4.845455005785995,-5.39878906163016,-8.385371027223027,7.69206584599856,4.260435485957064,1
7.96389945753593,6.974378382010005,1.3777547001808716,0.7136346618110297,-7.497259480006203,-1.5316363991270756,2.6447659809691997,-7.059563591414209,-7.528315285081671,-4.684090543208361,5.600919098495838,-3.7086399651550708,7.590825771830428,9.378048976464758,-5.581530579281289,-5.956868199754287,-3.525983493200838,7.304508528797286,-4.69441630214974,1.786602049253879,1.6019538537210867,7.702105361602406,8.154114123883259,-4.715801324878105,-3.0460407111424055,9.385443275225576,-3.0987200816166363,-5.373768308042629,9.02398062148674,0.4354354856141035,-4.7216537013235165,-8.571974246274431,-0.26898465633723445,-2.518314174521734,-2.3967518955849156,3.5870602518639227,-1.7624179329896372,-4.1477227428169074,1.112575833198258,2.2215876471604044,9.042083554821287,10.513241440955097,-2.458857349378778,0.5579107210960224,6.258165943926068,1.4902112258715998,-3.254007116957491,6.178873832317953,-1.803128192936264,-5.43757376777862,5
-4.716861920625859,-3.1651147038923932,5.537638081213549,0.168718807069267,-2.202956249872117,6.276104608411564,-9.562499034160764,-4.912519976768329,-1.4952814158523107,-1.2489257071986817,8.098492612386162,-6.101139342433866,-8.830868903832986,5.669020770788309,7.735198183854303,-1.794086470619854,6.921564030938343,2.845440805394336,-6.43124042331506,0.4262811504845725,-0.5878121170830136,-3.507019872292715,-6.127006512143687,-7.792523436280127,-8.641785032448125,6.444473558094892,4.438377727655884,-5.490738407901158,-6.870199301747315,10.362878214142912,-7.349808771517136,4.758104363510157,1.1429892070662175,4.624568588420796,-5.187042744173622,-4.3850683405743265,7.1903157224079886,-7.9250003519605325,7.25652664274433,-3.475489349982084,-2.255489778566318,-8.107540494941798,-2.5519206268788985,-6.909373075658104,4.566302681184281,-8.005105591783654,-5.326180890839076,4.872663842994905,-1.6846021644728149,-3.683949139257591,2
-3.0533710351505645,6.356131641926337,1.9396507168692259,9.183455933852098,-0.4986761145143193,-1.1733411326562824,-5.916146803876683,-7.915201235814727,-6.321072742692789,1.6448148060708823,4.776882229524036,-2.550687601426184,-8.120142311988856,-8.877516743285245,-8.705674614565666,-8.678790561525304,-3.2162839626425477,-3.237793489264865,-2.1121547423041442,7.694836772074652,5.137054156168266,-7.895525635238377,8.847930263747584,-4.9526186953541975,-3.0971468112808185,-5.110057194457465,-10.755784807903854,5.578736653010522,-5.669583155133697,2.4267668794736665,0.9004840127008525,-1.6879424317045875,6.208472264522848,-1.5659918971377937,3.9781917500343624,-4.647862952737099,0.7994718664449854,5.218663414422706,2.8724109735736256,-10.495329979424364,7.750527282665674,-8.825000089277092,-0.3674760792203349,8.90623227505944,2.256838467341745,-10.233903326606928,5.560120565360063,2.615619653678486,4.212128682262785,7.263141486521669,6
-5.327157174827469,5.447325936626678,2.3204580705163753,10.274973826547658,-0.41639671482516555,-1.9340600801266692,-7.1401147520826465,-9.193777113804025,-7.609454622141898,0.9818994234212505,5.926000406511491,-1.6267557980036655,-5.2273991457894855,-9.108368524988757,-9.098305129192633,-6.828890127864913,-4.654295848256424,-1.5603456104596662,-1.881651477273851,9.167565088445476,6.841258467097521,-6.790039564133677,7.838723854027864,-0.9837866801752491,-0.24894941540003024,-7.3434308294889545,-8.878959096163303,4.907834113148271,-6.76340328904077,3.9055132432791946,3.2377068849389725,-0.9432566902749007,5.116315811454262,-0.8054859356272447,4.527228858257802,-4.116675179395506,-0.6145243450802188,3.995533781384095,2.3805210716788316,-9.312641718471284,10.8306106748805,-6.971389405600716,-2.6026067902011323,9.893784063270244,3.1609470576388605,-11.284264080758014,7.412610171543351,1.9851287015870565,6.231841424717539,8.380745839624655,6
9.061222773767035,-4.682282688213018,-0.8350397015403761,-9.918739951216248,-0.26742944595114304,1.7640326886052335,-8.590082281905262,-8.790911999607923,-5.007783661931576,5.863859883825931,-3.2258728241819665,-7.033137974589495,-6.859466018075057,4.3262405038249385,-2.4174770991781958,-0.11263558309354416,2.6486453412741904,-1.459146377584442,6.6766276242995835,1.974359946285447,7.013458067838563,-6.969096123478255,-9.398385405321667,-2.7563360267698775,6.394171497415716,4.1782759559462,9.020003977345056,-7.574806675275033,9.274327631699421,3.696839229103744,7.06902332810028,-7.361966068810641,9.551989453056944,-8.051715063966322,9.301368576652429,8.691589557977913,-6.177731191842832,-4.21671656094247,-1.4278597059510278,5.108355212807608,-6.485997878070532,5.392672559110576,3.215864079291005,-6.319605275622858,2.26500374774053,1.9366279851353954,0.8228751946298347,3.939726448805882,6.717202465561658,6.587626828857255,3
