Var6,Var13,Var21,Var22,Var24,Var25,Var28,Var35,Var38,Var57,Var65,Var73,Var74,Var76,Var78,Var81,Var83,Var85,Var109,Var112,Var113,Var119,Var123,Var125,Var126,Var132,Var133,Var134,Var140,Var144,Var149,Var153,Var160,Var163,Var194,Var196,Var201,Var203,Var205,Var207,Var208,Var210,Var211,Var218,Var221,Var223,Var225,Var227,Var229,target
798.0,1572.0,684.0,855.0,30,432.0,300.32,0,32670.0,1.250587,9,98.0,217.0,216240.0,0,10018.14,15.0,32,184.0,192.0,-14124.0,1795.0,12.0,12447.0,-30.0,0,647730.0,185256.0,505.0,27,42476.0,1235484.0,144.0,215400.0,3,0,2,0,1,10,0,5,0,0,4,0,0,2,1,1
2513.0,264.0,204.0,255.0,0,32.0,220.08,0,5868222.0,3.442,9,32.0,294.0,4250384.0,0,47952.6,35.0,0,48.0,96.0,-1256.572,1030.0,78.0,1566.0,-30.0,0,4268215.0,80302.0,370.0,9,0.0,10594080.0,30.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
1099.0,2132.0,200.0,250.0,10,128.0,153.2,0,0.0,6.657552,9,156.0,84.0,128840.0,0,3063.24,0.0,14,104.0,96.0,-8543.16,640.0,0.0,11277.0,-30.0,0,61150.0,25512.0,155.0,18,71862.0,183028.0,30.0,27996.0,3,0,2,2,0,10,1,5,0,1,4,0,0,2,0,1
1407.0,28.0,224.0,280.0,4,224.0,244.08,0,75084.0,0.41316,9,84.0,7.0,824808.0,0,43830.6,10.0,8,48.0,104.0,-390503.6,905.0,30.0,11304.0,4.0,0,78680.0,791438.0,245.0,9,338814.0,2414052.0,8.0,458490.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,4,-1
1407.0,5804.0,308.0,385.0,6,80.0,210.0,0,5602626.0,5.534501,18,172.0,392.0,1954176.0,0,49560.3,40.0,18,152.0,128.0,-2043880.0,1340.0,84.0,38709.0,-30.0,0,2492370.0,209632.0,1045.0,27,339913.0,8597280.0,40.0,809334.0,1,0,1,2,1,4,1,5,0,0,6,0,1,3,0,1
1344.0,2536.0,188.0,235.0,4,80.0,166.56,0,1592526.0,5.627644,27,108.0,91.0,1045624.0,0,47565.6,0.0,2,40.0,96.0,-102475.2,695.0,24.0,2565.0,-30.0,0,649075.0,266674.0,320.0,9,270340.0,2679004.0,40.0,62850.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,1
714.0,156.0,140.0,175.0,0,0.0,220.08,0,4665600.0,6.254219,9,50.0,0.0,2764800.0,0,156559.5,30.0,6,48.0,32.0,283736.8,585.0,54.0,4221.0,-20.0,0,5354150.0,0.0,995.0,18,0.0,10668200.0,26.0,643008.0,3,0,2,0,2,4,0,5,1,1,6,0,0,3,1,-1
861.0,1400.0,148.0,185.0,0,24.0,290.4,0,2804352.0,4.994018,27,40.0,70.0,4331168.0,0,72452.41,15.0,0,32.0,64.0,242788.0,525.0,48.0,52083.0,-24.0,0,6480000.0,36318.0,4920.0,18,0.0,10328600.0,30.0,0.0,3,0,2,0,2,10,0,5,1,1,4,0,3,2,4,-1
518.0,888.0,52.0,65.0,0,16.0,198.88,0,1814604.0,1.812433,18,32.0,994.0,0.0,0,201399.3,0.0,0,0.0,0.0,119852.4,440.0,24.0,40302.0,6.0,0,11131350.0,366682.0,11825.0,9,0.0,10848160.0,14.0,0.0,3,0,2,0,0,10,0,5,0,0,4,4,3,2,4,-1
252.0,0.0,48.0,60.0,0,8.0,200.0,0,0.0,5.590686,9,28.0,0.0,267744.0,0,6953.91,0.0,2,16.0,24.0,-39748.0,205.0,0.0,0.0,4.0,0,84500.0,4736.0,0.0,0,0.0,212716.0,14.0,2658.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,-1
917.0,176.0,144.0,180.0,0,32.0,317.28,0,179880.0,0.024567,9,170.0,0.0,5149936.0,0,85936.5,0.0,2,32.0,64.0,224444.4,830.0,6.0,918.0,-30.0,0,8471900.0,352372.0,320.0,27,0.0,10366360.0,44.0,283776.0,3,0,2,0,1,4,0,5,0,0,4,0,0,3,0,-1
322.0,0.0,24.0,30.0,0,0.0,298.0,0,7806060.0,1.955565,9,20.0,0.0,0.0,0,199438.8,5.0,0,0.0,0.0,163517.6,470.0,18.0,0.0,-4.0,0,1654990.0,0.0,0.0,9,0.0,6918760.0,4.0,0.0,3,0,2,0,3,10,0,5,1,0,4,0,3,2,4,-1
7.0,0.0,24.0,30.0,0,8.0,305.28,0,871878.0,6.36317,18,12.0,0.0,1504704.0,0,502023.0,0.0,0,0.0,8.0,306934.0,30.0,6.0,0.0,4.0,16,3026630.0,130640.0,0.0,0,0.0,4016200.0,6.0,0.0,3,0,2,0,1,5,0,5,0,1,3,0,3,0,4,1
70.0,0.0,148.0,185.0,2,112.0,205.44,0,10314.0,1.678274,9,12.0,0.0,422504.0,0,7281.66,0.0,2,8.0,72.0,-516048.0,185.0,12.0,0.0,4.0,8,92560.0,32284.0,0.0,0,257859.0,359228.0,22.0,3726.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,-1
1134.0,4748.0,164.0,205.0,2,56.0,255.44,0,4579662.0,4.956634,36,132.0,854.0,1279624.0,0,39899.4,30.0,6,32.0,48.0,367516.4,630.0,66.0,2169.0,20.0,0,2799510.0,1108808.0,560.0,27,554400.0,10479040.0,16.0,787836.0,3,0,2,0,1,4,0,5,0,1,6,0,0,3,1,-1
1113.0,6780.0,356.0,445.0,8,104.0,233.36,10,4321044.0,3.905576,18,106.0,98.0,2510728.0,0,123531.6,35.0,14,80.0,112.0,-123002.4,1255.0,90.0,40014.0,-26.0,16,4762935.0,168748.0,1255.0,27,112315.0,10149520.0,66.0,396612.0,1,0,1,0,1,10,0,5,0,0,4,3,2,2,0,-1
791.0,368.0,140.0,175.0,0,16.0,286.96,5,7803900.0,6.360607,36,40.0,0.0,1319232.0,0,223362.3,30.0,0,32.0,24.0,162280.4,565.0,102.0,24831.0,-24.0,8,2655450.0,345600.0,425.0,9,0.0,10674640.0,14.0,0.0,3,0,2,0,1,10,0,5,1,0,4,0,3,2,4,-1
651.0,8.0,80.0,100.0,6,8.0,313.44,0,822408.0,6.079684,9,46.0,0.0,2126952.0,0,87338.09,10.0,6,48.0,48.0,-538116.0,395.0,36.0,1692.0,-22.0,0,864005.0,8022.0,105.0,0,428932.0,3247612.0,4.0,800190.0,3,0,2,0,1,7,0,5,1,0,4,0,0,0,1,-1
812.0,628.0,208.0,260.0,2,208.0,133.12,0,1362.0,0.684256,9,64.0,28.0,86744.0,0,4173.18,10.0,2,8.0,40.0,-1087088.0,680.0,12.0,0.0,-22.0,0,140480.0,148852.0,0.0,0,1869.0,467512.0,32.0,4638.0,1,0,1,0,1,10,0,5,1,0,4,0,1,2,0,-1
77.0,0.0,24.0,30.0,0,8.0,278.96,5,950682.0,4.854091,9,20.0,0.0,4838400.0,0,406602.0,5.0,0,0.0,8.0,-374466.4,200.0,6.0,0.0,-20.0,8,6048000.0,360.0,0.0,9,0.0,10006440.0,4.0,0.0,3,0,2,0,1,10,0,5,1,1,4,4,3,2,4,-1
287.0,0.0,140.0,175.0,0,40.0,200.0,0,3485394.0,5.331339,9,18.0,0.0,3062632.0,0,160380.6,15.0,4,24.0,40.0,38025.44,665.0,54.0,0.0,4.0,0,3639170.0,539256.0,0.0,0,0.0,9677560.0,22.0,1730064.0,3,0,2,0,1,7,0,5,0,0,0,0,3,0,4,-1
210.0,196.0,128.0,160.0,0,0.0,325.44,0,1035174.0,6.212775,9,28.0,0.0,5443864.0,0,191809.8,5.0,0,32.0,64.0,224949.2,285.0,18.0,1431.0,-22.0,0,8533300.0,0.0,485.0,9,0.0,10281920.0,40.0,0.0,3,0,2,0,1,10,1,5,1,0,4,0,3,2,4,-1
1295.0,1028.0,236.0,295.0,8,200.0,233.44,0,236352.0,5.356761,27,60.0,0.0,1670608.0,0,53342.1,15.0,16,88.0,56.0,-352198.4,785.0,18.0,1233.0,36.0,0,655215.0,206336.0,205.0,0,262563.0,2155240.0,26.0,258006.0,3,0,2,0,1,8,0,5,0,1,6,3,0,1,0,1
3507.0,484.0,632.0,790.0,14,512.0,166.56,0,19002.0,4.481521,9,62.0,245.0,1293664.0,0,10414.41,25.0,44,144.0,176.0,28582.28,2250.0,60.0,16200.0,-30.0,0,686485.0,547854.0,3885.0,0,110138.0,2580060.0,70.0,413082.0,1,0,1,0,3,10,0,5,0,1,4,0,2,2,0,1
728.0,132.0,132.0,165.0,0,8.0,186.64,0,384576.0,5.130741,9,30.0,35.0,6055000.0,0,214494.6,5.0,0,40.0,72.0,155306.0,485.0,12.0,34263.0,-30.0,0,8496350.0,172800.0,60.0,0,0.0,10463080.0,40.0,0.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,1
665.0,8.0,132.0,165.0,2,8.0,186.64,0,2736354.0,4.738945,9,72.0,91.0,4147200.0,0,195381.3,10.0,0,32.0,48.0,160891.6,520.0,42.0,1998.0,-30.0,0,7033400.0,172800.0,140.0,18,604800.0,10561360.0,34.0,0.0,3,0,2,1,0,10,0,5,0,0,4,0,0,2,0,1
679.0,2772.0,92.0,115.0,4,56.0,233.44,0,0.0,2.654561,18,124.0,238.0,853616.0,0,75313.8,20.0,8,48.0,24.0,-1393092.0,310.0,0.0,46701.0,44.0,0,433005.0,83184.0,2030.0,9,445116.0,2150480.0,10.0,259584.0,2,0,1,0,0,9,0,5,0,0,6,0,1,1,0,1
4221.0,744.0,132.0,165.0,4,16.0,220.08,0,5567280.0,0.813074,18,114.0,105.0,2624256.0,0,28898.52,30.0,0,48.0,40.0,218148.0,535.0,78.0,61695.0,-30.0,0,3024000.0,235112.0,400.0,27,481824.0,9803680.0,14.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
1960.0,6508.0,380.0,475.0,14,104.0,173.28,0,2717016.0,4.008331,9,42.0,0.0,2334440.0,0,38999.1,10.0,18,104.0,72.0,244431.2,1375.0,96.0,450.0,16.0,0,2618690.0,487878.0,5.0,0,619528.0,7237080.0,92.0,1072044.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
147.0,0.0,148.0,185.0,2,40.0,20.08,0,4027710.0,3.002563,9,16.0,0.0,3200368.0,0,206406.3,10.0,2,32.0,40.0,163066.4,415.0,54.0,0.0,-10.0,0,5893500.0,372936.0,0.0,0,381122.0,10782800.0,30.0,518400.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,-1
2093.0,16.0,292.0,365.0,12,248.0,244.32,0,1044438.0,4.453108,9,58.0,0.0,291848.0,0,21708.81,5.0,24,104.0,64.0,-211469.6,960.0,30.0,64269.0,34.0,0,1148295.0,362014.0,210.0,0,308742.0,3373780.0,32.0,814950.0,3,0,2,0,1,9,0,5,0,1,6,4,0,1,1,-1
5229.0,984.0,180.0,225.0,6,48.0,253.52,0,5108142.0,1.836573,9,104.0,35.0,2016040.0,0,32668.8,30.0,10,64.0,24.0,169145.2,4305.0,84.0,99126.0,-30.0,0,3997610.0,346726.0,1230.0,27,80367.0,10476360.0,22.0,331674.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,1
861.0,0.0,288.0,360.0,6,120.0,475.2,0,1623060.0,5.865413,9,24.0,0.0,102112.0,0,36006.6,25.0,8,40.0,32.0,-130184.0,1025.0,180.0,0.0,0.0,0,2218740.0,118284.0,0.0,0,177401.0,3488048.0,28.0,373434.0,3,0,2,0,3,10,0,3,0,1,4,0,3,2,4,-1
2436.0,2008.0,472.0,590.0,10,368.0,166.56,0,0.0,3.390942,18,112.0,105.0,428112.0,0,6022.08,0.0,42,104.0,256.0,18770.16,1275.0,0.0,12726.0,10.0,0,136930.0,147774.0,3265.0,9,172872.0,715288.0,38.0,144210.0,1,0,1,0,0,10,0,5,0,1,4,0,2,2,0,-1
791.0,84.0,128.0,160.0,0,144.0,186.64,0,1851366.0,6.22602,9,72.0,14.0,0.0,0,173998.8,0.0,12,24.0,0.0,863664.0,465.0,30.0,1692.0,8.0,0,12030.0,3070600.0,65.0,18,0.0,9458680.0,6.0,3110400.0,3,0,2,0,0,4,0,5,0,1,2,0,0,6,0,1
3724.0,1036.0,524.0,655.0,16,280.0,205.36,0,20394.0,3.378551,9,52.0,0.0,630072.0,6,10058.61,0.0,30,176.0,224.0,69511.6,1815.0,6.0,58401.0,-30.0,32,695100.0,273234.0,910.0,9,247170.0,1579688.0,104.0,222762.0,3,0,2,0,0,10,0,5,0,1,4,0,0,2,0,1
3465.0,100.0,164.0,205.0,0,8.0,288.8,0,4505586.0,4.315958,9,34.0,49.0,3853440.0,0,43469.7,20.0,8,32.0,56.0,91147.2,645.0,66.0,63792.0,-20.0,0,5156100.0,114770.0,25.0,9,0.0,10519680.0,28.0,25272.0,3,0,2,0,1,10,0,5,1,1,4,0,3,2,4,-1
1722.0,1596.0,152.0,190.0,4,72.0,186.64,0,4386624.0,2.973083,27,34.0,49.0,241608.0,0,19654.95,25.0,8,40.0,32.0,543316.0,545.0,60.0,2853.0,8.0,0,823910.0,500098.0,3835.0,18,50827.0,6227000.0,12.0,266808.0,3,0,2,0,1,8,0,5,0,1,6,0,3,1,4,-1
1127.0,188.0,276.0,345.0,8,16.0,210.24,0,0.0,2.398846,9,56.0,154.0,467872.0,12,7410.99,0.0,0,80.0,152.0,42884.8,725.0,0.0,9369.0,-30.0,72,582150.0,5862.0,7655.0,0,88781.0,711380.0,96.0,0.0,1,0,1,0,1,8,0,5,0,1,6,0,2,1,1,1
329.0,200.0,392.0,490.0,12,216.0,210.08,5,3490248.0,6.32429,9,62.0,35.0,1266952.0,0,109906.8,70.0,2,160.0,104.0,261592.0,535.0,144.0,25353.0,28.0,16,2324205.0,53366.0,55.0,9,197757.0,6898440.0,38.0,167724.0,3,0,2,0,2,4,0,5,0,2,6,0,0,3,4,1
966.0,348.0,136.0,170.0,2,64.0,166.56,0,0.0,0.510788,9,80.0,49.0,529056.0,0,32003.7,0.0,8,16.0,16.0,215177.2,475.0,0.0,22401.0,-30.0,0,1583965.0,173516.0,210.0,0,273147.0,2050752.0,40.0,258030.0,3,0,2,0,1,5,0,5,0,1,3,0,3,4,1,1
994.0,2968.0,128.0,160.0,2,96.0,166.56,0,991314.0,4.445631,9,154.0,189.0,373664.0,0,30021.9,0.0,2,16.0,16.0,6875.28,565.0,12.0,3546.0,-30.0,0,781090.0,383486.0,1965.0,9,323295.0,2424292.0,30.0,277110.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,1
469.0,0.0,124.0,155.0,0,0.0,286.96,0,11404800.0,5.179449,9,28.0,0.0,0.0,0,234730.8,45.0,0,32.0,0.0,102764.0,485.0,132.0,0.0,4.0,0,0.0,0.0,0.0,9,0.0,10628800.0,0.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,-1
1393.0,812.0,136.0,170.0,4,32.0,200.0,0,0.0,0.344157,27,84.0,119.0,466512.0,0,6715.32,0.0,10,40.0,64.0,59610.0,485.0,0.0,199566.0,-30.0,0,146230.0,8004.0,5705.0,18,22659.0,509440.0,34.0,214788.0,3,0,2,0,0,5,0,5,0,1,3,0,0,4,0,1
665.0,48.0,212.0,265.0,2,120.0,220.08,0,24378.0,0.125828,18,30.0,49.0,524352.0,0,20448.9,10.0,10,40.0,72.0,47517.2,750.0,6.0,585.0,6.0,0,739535.0,160786.0,75.0,0,17276.0,1392444.0,42.0,199548.0,3,0,2,0,0,10,0,5,0,0,4,0,3,2,4,1
917.0,3408.0,268.0,335.0,2,8.0,166.56,0,10438500.0,6.281777,45,120.0,217.0,391320.0,0,170866.2,80.0,6,144.0,64.0,283614.0,695.0,198.0,4266.0,26.0,0,516215.0,39712.0,460.0,18,77826.0,9295920.0,12.0,124836.0,3,0,2,0,1,5,0,0,0,0,3,3,3,4,0,-1
581.0,140.0,172.0,215.0,6,80.0,166.56,0,32220.0,6.143345,9,130.0,161.0,2382928.0,0,65449.5,0.0,4,48.0,72.0,157837.2,520.0,6.0,2538.0,18.0,0,3743360.0,185072.0,170.0,9,666974.0,4716360.0,42.0,207900.0,1,0,1,0,1,10,0,5,0,1,4,3,1,2,4,-1
1302.0,2012.0,188.0,235.0,10,96.0,200.0,0,46308.0,6.121342,9,118.0,7.0,314488.0,0,27588.72,15.0,22,72.0,56.0,-26987.72,685.0,42.0,50679.0,-30.0,0,201630.0,178222.0,2620.0,18,213262.0,915312.0,14.0,268260.0,3,0,2,0,0,8,0,5,0,1,6,0,0,1,0,1
1561.0,376.0,196.0,245.0,6,56.0,0.0,0,618150.0,2.641316,18,78.0,14.0,494152.0,0,63933.0,30.0,12,88.0,136.0,-675488.0,715.0,54.0,25056.0,-20.0,8,213795.0,86246.0,660.0,9,168385.0,1739180.0,8.0,422820.0,1,0,1,0,1,10,0,5,1,0,4,0,1,2,1,-1
882.0,4508.0,136.0,170.0,8,32.0,253.52,0,0.0,5.874386,27,58.0,490.0,3044896.0,0,68289.59,0.0,0,32.0,72.0,253737.6,660.0,0.0,2124.0,-30.0,0,4340405.0,173364.0,2180.0,9,1274028.0,5341520.0,42.0,0.0,3,0,2,0,1,5,0,5,0,1,3,3,0,4,0,1
1967.0,4972.0,256.0,320.0,6,128.0,166.56,0,0.0,1.770348,36,82.0,630.0,1927920.0,0,23033.37,0.0,12,48.0,112.0,206112.0,1155.0,0.0,9990.0,58.0,8,2972925.0,302298.0,2640.0,9,525406.0,4153200.0,56.0,309450.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,1
133.0,0.0,52.0,65.0,0,8.0,220.08,0,824808.0,5.557146,18,18.0,0.0,12385520.0,0,136072.8,0.0,0,8.0,40.0,140013.2,560.0,12.0,0.0,4.0,0,2074805.0,780894.0,0.0,9,0.0,9964240.0,10.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
1505.0,1800.0,156.0,195.0,2,56.0,331.2,0,5639118.0,1.015168,27,116.0,329.0,2257440.0,0,38615.7,10.0,4,32.0,32.0,301331.6,585.0,84.0,8073.0,-28.0,0,3150695.0,836172.0,380.0,54,554414.0,10348280.0,20.0,950424.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,-1
2072.0,4.0,140.0,175.0,6,64.0,200.0,0,14868.0,5.82226,9,32.0,0.0,1304136.0,0,19113.21,25.0,12,80.0,64.0,109126.0,595.0,12.0,441.0,8.0,0,57045.0,307144.0,300.0,0,600747.0,1870308.0,12.0,253302.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,-1
1652.0,2508.0,128.0,160.0,6,8.0,259.68,0,3351588.0,0.735527,9,50.0,56.0,7291608.0,0,9434.13,5.0,2,80.0,136.0,203964.4,910.0,36.0,2556.0,26.0,0,1629810.0,31110.0,25.0,18,6205381.0,7650200.0,12.0,139164.0,3,0,2,0,1,4,0,5,0,1,2,0,0,6,1,-1
469.0,0.0,12.0,15.0,0,0.0,99.68,0,0.0,1.441359,9,76.0,0.0,10896.0,0,2303.277,0.0,0,0.0,24.0,-16196.56,355.0,0.0,1188.0,28.0,0,0.0,0.0,10.0,0,0.0,5448.0,0.0,0.0,1,0,1,0,1,9,0,5,0,0,6,4,1,1,0,-1
49.0,0.0,16.0,20.0,0,0.0,186.64,0,0.0,2.463149,27,16.0,0.0,0.0,0,528516.0,0.0,0,0.0,0.0,362328.4,135.0,0.0,0.0,4.0,0,12096000.0,0.0,0.0,0,0.0,9676800.0,8.0,0.0,3,0,2,0,0,10,0,5,0,1,4,4,3,2,4,-1
644.0,2108.0,144.0,180.0,0,104.0,133.12,0,0.0,0.414441,9,78.0,126.0,292664.0,0,14961.15,0.0,6,8.0,32.0,86980.4,565.0,0.0,10584.0,-30.0,0,377360.0,114740.0,1630.0,27,0.0,710508.0,32.0,49212.0,3,0,2,0,0,4,0,5,0,0,2,0,3,6,0,1
140.0,0.0,148.0,185.0,4,32.0,220.08,0,4267914.0,5.054049,9,16.0,0.0,3394288.0,3,185535.3,20.0,2,40.0,48.0,228516.8,360.0,66.0,0.0,-30.0,8,3101875.0,373272.0,0.0,0,984410.0,8928440.0,22.0,179238.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,1
3185.0,724.0,1128.0,1410.0,6,600.0,133.12,0,111564.0,4.949584,18,62.0,581.0,94264.0,0,5136.09,110.0,80,320.0,216.0,-1502544.0,2950.0,138.0,2961.0,-22.0,0,357325.0,157638.0,585.0,9,21539.0,959688.0,190.0,193302.0,1,0,1,0,1,10,0,5,1,1,4,0,1,2,1,-1
3052.0,896.0,200.0,250.0,2,56.0,166.56,0,5042256.0,1.172826,18,58.0,0.0,865048.0,0,26600.97,25.0,2,48.0,48.0,35196.0,1480.0,108.0,50004.0,4.0,0,3125885.0,519300.0,120.0,9,250719.0,8912240.0,26.0,518400.0,3,0,2,0,3,10,0,5,0,1,4,3,0,2,0,-1
763.0,992.0,52.0,65.0,0,0.0,230.56,5,2192292.0,6.784448,9,52.0,105.0,0.0,0,229007.7,15.0,2,8.0,0.0,-186122.4,430.0,24.0,8676.0,-10.0,8,992930.0,0.0,635.0,18,0.0,7162000.0,10.0,2779968.0,1,0,1,0,1,10,0,5,1,0,4,1,1,2,1,-1
721.0,0.0,140.0,175.0,0,8.0,220.08,0,10381860.0,6.264046,9,28.0,0.0,294976.0,0,147691.5,40.0,2,32.0,8.0,164864.8,535.0,132.0,0.0,4.0,0,442820.0,30642.0,0.0,9,0.0,10481800.0,4.0,518400.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,1
1652.0,0.0,1044.0,1305.0,0,16.0,325.44,0,7262820.0,4.518907,18,14.0,0.0,319720.0,0,30612.6,460.0,98,1016.0,760.0,123138.8,1315.0,18.0,0.0,-30.0,0,3909795.0,1233578.0,0.0,0,0.0,10732680.0,40.0,75264.0,3,0,2,0,1,5,0,5,0,1,3,4,3,0,4,1
1379.0,600.0,324.0,405.0,14,56.0,200.0,0,1850490.0,6.988037,9,32.0,98.0,2055736.0,0,30347.1,10.0,24,176.0,184.0,68999.2,1160.0,12.0,4086.0,6.0,0,3169365.0,309968.0,5125.0,9,525049.0,5888120.0,70.0,697638.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
1099.0,1024.0,288.0,360.0,2,144.0,166.56,0,18174.0,2.559709,9,134.0,0.0,60208.0,0,5381.25,10.0,4,16.0,56.0,-110349.2,1195.0,30.0,1485.0,20.0,0,445360.0,44868.0,250.0,9,336.0,512484.0,76.0,11160.0,1,0,1,5,1,9,2,5,0,0,6,3,1,1,0,-1
1449.0,28.0,112.0,140.0,8,136.0,200.0,0,0.0,0.784875,9,56.0,0.0,90456.0,0,3480.54,0.0,4,40.0,64.0,37521.84,595.0,0.0,396.0,32.0,0,7895.0,68428.0,625.0,0,97041.0,230304.0,2.0,62856.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,1,-1
574.0,1752.0,12.0,15.0,2,0.0,253.52,0,0.0,5.430891,18,66.0,0.0,4132128.0,0,232930.5,0.0,2,16.0,8.0,-514956.0,165.0,0.0,13788.0,4.0,0,918350.0,0.0,5.0,9,170240.0,2898024.0,2.0,145920.0,2,0,1,0,1,10,0,5,0,0,4,3,1,2,4,-1
959.0,756.0,76.0,95.0,0,40.0,286.96,0,1776900.0,6.142277,9,36.0,0.0,1373488.0,0,190127.4,0.0,2,8.0,16.0,15116.44,445.0,6.0,13788.0,10.0,0,7215700.0,641356.0,70.0,18,0.0,9154240.0,20.0,341442.0,3,0,2,0,0,10,0,5,0,0,4,0,3,2,4,-1
3206.0,2108.0,260.0,325.0,8,288.0,166.56,0,0.0,4.290536,27,174.0,217.0,605736.0,0,10705.53,5.0,20,104.0,80.0,-80231.2,1115.0,0.0,4050.0,-30.0,0,126470.0,348640.0,255.0,9,109627.0,1292672.0,16.0,285156.0,3,0,2,0,1,4,0,5,0,1,4,0,0,3,1,1
