MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
2.6611,11,5.441441441441442,1.1182432432432432,2190.0,2.4662162162162162,36.75,-119.72,False
6.1274,11,6.75,1.0875,386.0,2.4125,34.17,-118.54,True
2.3295,42,5.46749226006192,1.065015479876161,1084.0,3.3560371517027865,36.97,-120.55,False
0.9914,10,3.637450199203187,1.0557768924302788,508.0,2.0239043824701195,36.68,-121.66,False
2.5208,31,5.891156462585034,1.129251700680272,979.0,3.3299319727891157,36.54,-119.83,False
0.8952,9,4.0,1.1403508771929824,438.0,3.8421052631578947,33.94,-118.28,False
5.0365,52,4.884057971014493,1.036231884057971,925.0,1.6757246376811594,37.8,-122.43,True
3.8194,5,5.94015748031496,0.9748031496062992,2097.0,3.3023622047244094,34.54,-117.18,False
3.7426,19,6.129287598944591,1.0474934036939314,963.0,2.54089709762533,39.18,-121.08,False
3.1058,32,3.936333699231614,1.0109769484083424,2249.0,2.468715697036224,37.62,-122.4,True
2.0179,11,4.140608604407135,1.0262329485834207,2814.0,2.9527806925498425,37.36,-120.59,False
4.2222,24,5.323308270676692,1.0526315789473684,3118.0,3.907268170426065,33.74,-117.94,True
4.869,35,5.372596153846154,0.9375,1148.0,2.7596153846153846,34.27,-118.5,True
4.1372,33,4.91120218579235,1.0724043715846994,1621.0,2.2144808743169397,33.66,-117.89,True
3.375,10,5.975138121546961,1.0828729281767955,1174.0,3.2430939226519335,34.5,-117.35,False
4.119,28,5.0756143667296785,1.0982986767485823,1243.0,2.3497164461247637,33.86,-118.37,True
3.625,37,5.325892857142857,0.9151785714285714,488.0,2.1785714285714284,34.03,-118.44,True
4.5769,35,5.891447368421052,1.0592105263157894,988.0,3.25,37.73,-122.42,True
1.8152,17,4.22365988909427,1.024029574861368,1412.0,2.6099815157116453,34.06,-117.16,False
3.1979,36,4.543478260869565,1.0391304347826087,1165.0,5.065217391304348,33.93,-118.04,False
4.6389,34,4.736111111111111,0.9166666666666666,491.0,3.4097222222222223,33.91,-118.12,False
5.5456,18,36.075471698113205,5.273584905660377,241.0,2.2735849056603774,39.19,-120.1,True
5.2088,52,5.76008064516129,0.9455645161290323,1431.0,2.8850806451612905,37.73,-122.46,True
5.2881,17,6.573389651531151,0.9904963041182682,3064.0,3.235480464625132,38.56,-121.36,False
2.9375,31,4.514705882352941,1.0852941176470587,1291.0,3.7970588235294116,33.79,-118.27,False
2.3333,25,5.84516129032258,1.0838709677419356,1257.0,2.703225806451613,36.8,-119.75,False
5.409,16,8.151960784313726,1.2254901960784315,597.0,2.926470588235294,33.7,-117.78,True
2.3882,21,5.625766871165644,1.231083844580777,1496.0,3.0593047034764824,36.16,-119.35,False
3.3005,12,5.92018779342723,1.0985915492957747,1970.0,3.082942097026604,40.39,-122.37,False
5.64,27,5.833865814696486,0.987220447284345,1016.0,3.246006389776358,37.62,-122.08,True
3.8571,52,5.044943820224719,1.0192616372391654,1350.0,2.1669341894060996,37.77,-122.47,True
2.0536,9,3.9507042253521125,1.0211267605633803,662.0,2.3309859154929575,36.81,-119.71,False
1.0208,38,3.345890410958904,1.0102739726027397,1073.0,3.6746575342465753,33.96,-118.27,False
4.6452,45,5.689138576779026,0.9850187265917603,681.0,2.550561797752809,33.79,-118.14,True
6.838,34,6.473591549295775,1.0088028169014085,1598.0,2.813380281690141,34.26,-118.36,True
4.0,49,4.361702127659575,0.9787234042553191,1008.0,3.0638297872340425,37.73,-122.43,True
4.9716,16,14.851851851851851,2.651851851851852,1749.0,3.238888888888889,34.26,-117.22,False
3.7813,36,6.634615384615385,1.0480769230769231,316.0,3.0384615384615383,33.84,-118.1,True
3.2143,25,4.989293361884369,0.9892933618843683,1215.0,2.601713062098501,36.82,-119.79,False
6.4285,29,6.9495694956949565,1.004920049200492,2098.0,2.5805658056580567,37.28,-121.91,True
4.5294,18,5.348457350272232,1.014519056261343,1820.0,3.3030852994555353,33.82,-118.0,True
3.9028,25,5.470967741935484,0.9870967741935484,436.0,2.8129032258064517,39.52,-121.49,False
5.7373,12,5.6594827586206895,0.9956896551724138,731.0,3.1508620689655173,38.63,-120.84,True
4.3403,38,5.068,1.36,442.0,1.768,32.77,-117.28,True
3.0139,35,3.606060606060606,1.2121212121212122,377.0,3.808080808080808,37.34,-121.92,True
5.2336,34,6.382758620689655,1.0034482758620689,784.0,2.703448275862069,33.88,-117.91,True
5.1194,18,6.477037037037037,1.0903703703703704,1473.0,2.1822222222222223,33.12,-117.2,True
2.2721,40,4.62890625,0.86328125,676.0,2.640625,36.32,-119.72,False
6.1359,14,22.823529411764707,6.352941176470588,35.0,2.0588235294117645,40.12,-121.78,False
5.3812,10,5.316037735849057,1.1462264150943395,1584.0,2.490566037735849,33.84,-117.87,True
4.6389,17,5.6683168316831685,1.0346534653465347,499.0,2.4702970297029703,33.94,-118.17,False
2.0161,11,3.82312925170068,1.1156462585034013,504.0,3.4285714285714284,34.64,-120.46,False
6.1592,46,6.889361702127659,1.1574468085106382,1293.0,2.751063829787234,37.75,-122.47,True
4.7932,22,5.29665071770335,0.9868421052631579,3152.0,3.770334928229665,34.28,-118.38,False
1.7301,5,3.1649122807017545,1.0818713450292399,3148.0,3.68187134502924,32.56,-117.06,False
2.7155,36,4.196774193548387,1.0290322580645161,2780.0,4.483870967741935,34.28,-118.45,False
2.3725,30,4.803059273422562,1.1414913957934991,1390.0,2.6577437858508604,34.12,-117.22,False
3.4032,31,4.147761194029851,0.9537313432835821,2259.0,3.3716417910447762,34.09,-117.97,False
2.6458,50,3.2091836734693877,0.9591836734693877,742.0,3.7857142857142856,37.79,-122.25,False
3.0319,49,4.402272727272727,1.0113636363636365,1339.0,3.043181818181818,33.87,-118.17,False
5.928,6,5.739922694643843,1.0574268360022088,4783.0,2.6410822749861955,33.65,-117.68,True
5.1335,29,5.146883005977797,1.0204953031596926,2687.0,2.294619982920581,37.4,-122.13,True
15.0001,14,8.35423197492163,1.0376175548589341,964.0,3.0219435736677114,33.72,-118.06,True
2.8125,52,5.022988505747127,1.206896551724138,194.0,2.2298850574712645,37.79,-122.47,True
3.0777,23,4.941714285714285,1.1817142857142857,1844.0,2.107428571428571,36.97,-121.96,True
3.4118,25,4.998175182481752,1.0364963503649636,3062.0,2.7937956204379564,34.05,-118.14,True
2.1205,36,4.833333333333333,1.0352564102564104,1283.0,4.112179487179487,36.45,-119.23,False
4.8194,45,5.197860962566845,0.9679144385026738,554.0,2.962566844919786,34.21,-118.4,True
5.2719,46,5.4066985645933014,1.0956937799043063,698.0,3.339712918660287,34.07,-118.11,True
1.925,20,5.549618320610687,1.2442748091603053,624.0,2.381679389312977,33.57,-114.57,False
4.6937,26,5.484011627906977,1.0087209302325582,2103.0,3.056686046511628,34.13,-117.84,True
1.3654,47,5.6,1.2894736842105263,603.0,3.1736842105263157,39.51,-121.56,False
6.9553,35,7.307392996108949,1.198443579766537,598.0,2.3268482490272375,32.81,-117.29,True
1.8971,41,5.261333333333333,1.064,1107.0,2.952,36.76,-119.82,False
3.7147,32,3.430913348946136,0.9754098360655737,5116.0,5.990632318501171,33.73,-117.9,False
5.1045,14,7.395498392282958,1.0771704180064308,1001.0,3.2186495176848875,33.87,-117.33,False
3.6181,34,6.446902654867257,1.0575221238938053,557.0,2.4646017699115044,36.96,-120.07,False
4.027,31,4.387628865979382,1.0721649484536082,1049.0,2.162886597938144,33.06,-117.3,True
8.0073,39,7.266791044776119,1.046641791044776,1271.0,2.371268656716418,34.12,-118.31,True
5.1984,36,5.533333333333333,1.0,943.0,3.1433333333333335,33.83,-118.36,True
3.1534,20,5.444976076555024,1.0574162679425838,459.0,2.1961722488038276,38.83,-122.21,False
3.7321,20,3.9160919540229884,1.0172413793103448,1883.0,2.164367816091954,34.16,-118.26,True
5.1806,45,5.046511627906977,0.9496124031007752,621.0,2.4069767441860463,36.97,-122.04,True
4.1836,36,5.574175824175824,0.9642857142857143,1327.0,3.6456043956043955,34.12,-117.88,False
4.2986,36,6.036734693877551,1.0244897959183674,741.0,3.024489795918367,34.08,-117.92,True
2.3912,34,5.652960526315789,1.144736842105263,1783.0,2.932565789473684,35.16,-119.45,False
2.8235,32,5.101321585903084,1.0748898678414096,598.0,2.6343612334801763,39.03,-121.37,False
2.0987,52,3.211798839458414,1.0783365570599612,1576.0,1.5241779497098646,37.8,-122.42,True
3.8837,32,5.5597189695550355,1.053864168618267,1580.0,3.700234192037471,34.07,-117.89,True
2.0284,52,4.511904761904762,1.132936507936508,1167.0,2.3154761904761907,33.98,-117.38,False
4.0156,28,4.646987951807229,1.0325301204819277,2328.0,2.8048192771084337,33.84,-118.03,True
8.4721,28,9.505154639175258,1.1030927835051547,314.0,3.2371134020618557,33.01,-117.04,True
2.9844,11,5.700884955752213,1.0920353982300885,1351.0,2.3911504424778762,36.33,-119.36,False
1.9511,11,4.816326530612245,1.1484230055658626,1765.0,3.274582560296846,36.85,-119.79,False
3.1912,25,5.942222222222222,0.9733333333333334,671.0,2.982222222222222,34.62,-120.18,True
3.6591,36,5.2077393075356415,1.0997963340122199,1556.0,3.169042769857434,34.22,-118.4,True
6.8333,6,7.009487666034156,1.0891840607210626,1554.0,2.9487666034155597,37.2,-121.83,True
2.5368,35,6.21078431372549,1.0392156862745099,710.0,3.480392156862745,32.8,-117.14,False
4.2917,37,5.14859437751004,0.9799196787148594,852.0,3.4216867469879517,33.93,-118.31,False
4.5281,35,5.055674518201285,0.9807280513918629,1727.0,3.6980728051391862,37.61,-122.1,False
2.4167,37,5.121359223300971,1.3592233009708738,538.0,2.6116504854368934,34.09,-117.89,True
1.7546,52,4.733333333333333,1.0466666666666666,1085.0,3.6166666666666667,37.76,-122.21,False
6.9223,23,7.069943289224953,1.0245746691871456,3037.0,2.8705103969754253,34.2,-118.65,True
2.0,15,6.479423868312757,1.4670781893004115,1281.0,2.6358024691358026,34.85,-116.51,False
2.6818,39,4.032894736842105,1.0328947368421053,1528.0,3.3508771929824563,37.32,-121.87,True
2.45,42,3.624521072796935,1.0421455938697317,1191.0,4.563218390804598,34.02,-118.17,False
1.7708,22,4.367662203913492,1.1812564366632339,1929.0,1.9866117404737385,36.82,-119.78,False
3.2589,42,4.215116279069767,1.063953488372093,493.0,2.866279069767442,33.88,-118.34,True
5.5545,16,6.2075,1.1075,1357.0,3.3925,33.57,-117.66,True
4.5,16,5.183783783783784,0.9513513513513514,353.0,1.9081081081081082,33.89,-117.88,False
2.4519,45,5.155797101449275,1.0072463768115942,822.0,2.9782608695652173,34.02,-118.31,False
2.4444,36,6.154121863799283,1.2473118279569892,1054.0,3.7777777777777777,34.16,-117.35,False
1.6983,10,4.471930906847625,1.161011721159778,4274.0,2.6366440468846393,33.95,-116.5,False
3.3571,17,6.083333333333333,1.1027131782945736,1612.0,3.124031007751938,34.06,-117.38,False
4.071,2,6.28139534883721,1.2325581395348837,1368.0,3.181395348837209,34.55,-118.01,False
3.025,35,4.446511627906977,0.9906976744186047,488.0,2.269767441860465,38.81,-123.02,False
4.2404,28,6.144654088050315,1.0188679245283019,537.0,3.3773584905660377,34.44,-119.84,True
7.8627,24,7.1451149425287355,1.0186781609195403,1692.0,2.4310344827586206,37.26,-122.04,True
5.0294,27,6.427884615384615,1.0072115384615385,1176.0,2.826923076923077,34.44,-119.8,True
2.9054,44,5.206185567010309,1.0120274914089347,1373.0,2.359106529209622,38.31,-122.27,False
4.0662,52,5.578125,1.046875,440.0,2.2916666666666665,37.74,-122.14,True
4.0417,52,4.791666666666667,1.1180555555555556,553.0,1.9201388888888888,37.8,-122.43,True
3.875,36,5.204081632653061,0.926530612244898,530.0,2.163265306122449,38.6,-121.36,False
9.8589,18,7.100719424460432,0.935251798561151,808.0,2.906474820143885,33.64,-117.82,True
3.6707,23,5.4411764705882355,1.072549019607843,1226.0,2.403921568627451,33.83,-117.83,True
1.6591,52,2.5,0.8181818181818182,65.0,2.9545454545454546,32.73,-117.17,False
6.2673,38,5.516666666666667,0.9722222222222222,374.0,2.077777777777778,33.97,-118.39,True
3.2443,16,4.613541666666666,1.1708333333333334,1538.0,1.6020833333333333,38.57,-121.41,True
4.1071,37,6.272842639593908,1.0799492385786802,2164.0,2.746192893401015,33.76,-117.87,True
5.0782,28,5.747983870967742,1.0,1287.0,2.594758064516129,33.94,-117.95,True
3.301,27,4.439624853458382,1.0703399765533412,1992.0,2.335287221570926,34.13,-118.07,True
5.6642,22,6.940944881889764,1.0039370078740157,1660.0,3.267716535433071,37.95,-122.02,True
4.119,18,5.843575418994414,1.1396648044692737,486.0,2.7150837988826817,39.33,-120.17,False
4.1862,15,5.538551401869159,1.1168224299065421,2043.0,2.3866822429906542,38.33,-122.3,True
2.63,29,3.496212121212121,1.003787878787879,2576.0,4.878787878787879,33.97,-118.14,False
4.675,35,6.235294117647059,1.0252100840336134,664.0,2.7899159663865545,37.24,-121.94,True
1.825,52,4.863636363636363,1.05,925.0,4.204545454545454,34.05,-118.18,False
7.3693,25,6.695271453590193,1.02276707530648,1689.0,2.957968476357268,37.33,-122.02,True
3.5347,36,4.176691729323308,1.0338345864661653,1333.0,5.011278195488722,34.27,-118.44,False
3.8703,23,3.765925925925926,1.1437037037037037,1720.0,2.5481481481481483,33.73,-117.82,False
3.375,37,4.054245283018868,1.0047169811320755,1266.0,2.9858490566037736,33.89,-118.36,True
5.7664,16,6.002976190476191,1.0982142857142858,931.0,2.7708333333333335,38.38,-122.89,True
5.9849,22,6.528723945094052,1.0411794611082867,4985.0,2.5343162175902387,37.79,-122.16,True
3.1711,35,6.147388059701493,1.044776119402985,1454.0,2.712686567164179,38.59,-121.31,False
5.6013,35,5.771428571428571,0.9938775510204082,1439.0,2.936734693877551,33.83,-118.36,True
3.0833,24,2.8472222222222223,0.9801587301587301,3171.0,6.291666666666667,33.74,-117.9,False
5.0346,16,6.342696629213483,1.1123595505617978,758.0,4.258426966292135,33.15,-117.14,False
2.59,52,4.38996138996139,1.162162162162162,866.0,3.3436293436293436,37.77,-122.22,False
3.9079,52,4.8173515981735155,1.0365296803652968,816.0,1.8630136986301369,37.76,-122.44,True
2.7054,52,5.001226993865031,1.1288343558282208,1800.0,2.208588957055215,37.85,-122.27,True
4.9821,21,4.4875675675675675,1.1005405405405406,2054.0,2.2205405405405405,33.87,-118.38,True
2.2845,41,3.897887323943662,0.9683098591549296,1213.0,2.13556338028169,37.86,-122.28,False
6.0889,22,6.494103773584905,0.9917452830188679,2785.0,3.2841981132075473,37.23,-121.83,True
4.1162,27,6.334224598930481,0.9893048128342246,927.0,2.478609625668449,32.8,-117.02,False
2.9479,5,5.564150943396227,1.2660377358490567,1620.0,3.056603773584906,34.55,-117.54,False
4.2411,45,5.561594202898551,0.9927536231884058,591.0,2.141304347826087,33.83,-118.18,True
4.6908,35,5.728643216080402,0.9698492462311558,486.0,2.442211055276382,37.44,-122.21,True
4.9234,25,5.824561403508772,0.9166666666666666,691.0,3.030701754385965,34.21,-118.85,True
2.06,40,5.28021978021978,1.0934065934065933,509.0,2.7967032967032965,34.15,-117.3,False
4.226,11,3.718840579710145,1.1304347826086956,718.0,2.081159420289855,37.33,-121.9,False
4.0435,9,6.922459893048129,1.2887700534759359,1050.0,2.807486631016043,38.76,-122.51,False
5.5362,30,5.498666666666667,1.056,1089.0,2.904,34.22,-118.25,True
2.5263,34,4.4631956912028725,1.0053859964093357,2443.0,4.3859964093357275,36.67,-121.63,False
4.0417,44,4.322695035460993,1.148936170212766,1036.0,3.673758865248227,34.12,-118.19,False
4.1779,10,5.817850637522769,1.0546448087431695,2088.0,3.80327868852459,34.03,-117.64,False
2.52,28,3.7859649122807015,1.0736842105263158,1358.0,4.764912280701754,34.05,-118.21,False
5.2015,37,6.194915254237288,1.0296610169491525,600.0,2.542372881355932,33.95,-118.14,True
1.3021,52,3.99163179916318,0.9748953974895398,533.0,2.2301255230125525,34.06,-117.18,False
4.0,24,5.053846153846154,1.0134615384615384,1389.0,2.671153846153846,33.08,-117.3,True
1.9145,52,3.2241935483870967,1.0354838709677419,1846.0,2.97741935483871,37.8,-122.41,True
5.3363,16,4.529126213592233,0.883495145631068,1835.0,4.453883495145631,37.32,-121.84,True
5.3081,12,3.686580882352941,1.3216911764705883,1673.0,1.5376838235294117,34.06,-118.25,True
3.35,14,4.434343434343434,1.018939393939394,1835.0,2.316919191919192,32.87,-117.22,False
5.5385,36,5.048780487804878,0.9560975609756097,475.0,2.317073170731707,37.39,-122.09,True
2.2165,32,4.395397489539749,1.0313807531380754,2309.0,2.4152719665271967,35.3,-120.67,True
6.1563,13,6.3392070484581495,1.0440528634361232,557.0,2.4537444933920707,35.44,-118.93,True
3.0,2,7.069343065693431,1.2773722627737227,756.0,2.759124087591241,40.58,-122.32,False
5.4508,14,5.964114832535885,0.9736842105263158,1296.0,3.1004784688995217,36.72,-121.8,True
1.3846,26,3.156779661016949,1.0932203389830508,694.0,2.940677966101695,34.05,-118.21,False
2.4583,31,5.325925925925926,1.1851851851851851,816.0,3.022222222222222,34.65,-120.47,False
6.4599,15,7.8125,1.0220588235294117,857.0,3.150735294117647,38.07,-122.17,True
4.5769,32,6.34113712374582,1.1438127090301002,806.0,2.6956521739130435,34.48,-117.96,False
5.3279,23,5.73109243697479,0.9537815126050421,638.0,2.680672268907563,34.42,-119.73,True
1.5531,15,4.02491103202847,1.0142348754448398,728.0,2.590747330960854,37.51,-120.85,False
4.6,21,5.386934673366834,1.0050251256281406,840.0,2.1105527638190953,38.01,-122.56,True
3.3929,52,5.994652406417113,1.1283422459893049,554.0,2.962566844919786,37.83,-122.29,False
3.8542,30,6.249363867684479,0.9923664122137404,1022.0,2.600508905852417,32.8,-117.18,True
2.8371,43,4.372340425531915,1.0851063829787233,1190.0,4.219858156028369,33.96,-118.2,False
7.6129,50,4.666666666666667,0.9761904761904762,76.0,1.8095238095238095,37.45,-122.16,True
4.4948,36,6.428104575163399,1.0326797385620916,910.0,2.973856209150327,33.91,-118.13,True
4.605,16,7.002212389380531,1.0663716814159292,1351.0,2.9889380530973453,33.36,-117.22,True
6.5645,31,6.607973421926911,0.9302325581395349,805.0,2.6744186046511627,32.76,-117.0,True
6.0791,23,6.119909502262443,1.0158371040723981,1180.0,2.669683257918552,37.25,-121.89,True
3.2083,43,5.038363171355499,0.969309462915601,1036.0,2.649616368286445,34.07,-117.64,False
3.0529,25,5.057142857142857,1.062857142857143,1466.0,2.7923809523809524,34.02,-118.12,True
2.0398,46,4.911528150134048,0.9785522788203753,975.0,2.613941018766756,37.96,-121.32,False
6.7206,26,6.889980353634577,1.005893909626719,1712.0,3.3634577603143416,37.62,-122.45,True
1.3882,15,3.9295302013422817,1.1006711409395973,1024.0,3.436241610738255,32.8,-115.56,False
3.7321,36,5.9375,1.0178571428571428,273.0,2.4375,33.82,-118.13,True
1.7019,26,4.326315789473684,1.2,448.0,4.71578947368421,33.75,-117.87,True
2.0307,32,3.467716535433071,1.0614173228346457,2178.0,3.4299212598425197,34.09,-118.3,True
5.618,44,6.133971291866029,1.0334928229665072,494.0,2.3636363636363638,33.96,-118.42,True
1.9362,33,4.210216110019647,0.9587426326129665,1732.0,3.4027504911591357,35.6,-119.34,False
8.2816,29,6.715625,1.0541666666666667,2184.0,2.275,34.12,-118.39,True
4.8611,16,4.87603305785124,1.0743801652892562,178.0,1.4710743801652892,33.61,-117.73,True
6.9501,5,5.880886426592798,0.9542936288088643,1933.0,2.677285318559557,33.66,-117.69,True
3.9099,33,4.55108877721943,1.1088777219430486,1546.0,2.5896147403685092,34.18,-118.43,True
15.0001,52,8.907582938388625,1.099526066350711,1407.0,3.3341232227488153,34.08,-118.39,True
5.3668,27,6.702898550724638,1.0289855072463767,1793.0,3.2481884057971016,33.92,-117.98,True
1.6767,26,5.720779220779221,1.3571428571428572,855.0,2.7759740259740258,37.64,-120.9,False
5.6409,3,7.837745516652434,1.0832621690862512,8437.0,3.602476515798463,33.97,-117.21,True
5.8596,37,6.7936507936507935,1.1499118165784832,1534.0,2.7054673721340388,37.18,-122.01,True
3.016,32,4.2,0.8987012987012987,1153.0,2.994805194805195,34.0,-117.42,False
1.9375,35,4.386252045826514,1.0376432078559739,2188.0,3.5810147299509003,37.94,-121.28,False
5.5654,32,6.356037151702786,1.0495356037151702,835.0,2.585139318885449,33.76,-117.81,True
4.58,33,6.009861932938856,1.039447731755424,1578.0,3.1124260355029585,34.27,-118.49,True
2.5729,14,5.2704969595303,1.0104843782763682,35682.0,7.48207171314741,33.35,-117.42,False
3.3871,3,5.4960686204431735,1.104360257326662,3804.0,2.719085060757684,34.49,-117.29,False
3.3929,39,6.656626506024097,1.0843373493975903,408.0,2.4578313253012047,39.48,-121.79,False
1.6607,16,6.7105263157894735,1.9210526315789473,85.0,2.236842105263158,39.71,-122.74,False
4.9671,24,4.188725490196078,1.071078431372549,892.0,2.1862745098039214,37.36,-122.02,True
3.4187,26,5.230769230769231,0.9423076923076923,194.0,3.730769230769231,38.83,-122.0,False
1.0667,31,12.808510638297872,3.25531914893617,112.0,2.382978723404255,41.5,-121.76,False
5.1529,32,6.337477797513322,1.0497335701598578,1741.0,3.092362344582593,34.19,-118.63,True
0.696,52,5.333333333333333,1.5925925925925926,272.0,5.037037037037037,37.95,-121.29,False
2.2708,18,2.5711354309165526,1.1087551299589604,3296.0,2.2544459644322847,34.07,-118.3,False
2.7284,24,4.897400820793433,1.0054719562243501,1959.0,2.679890560875513,38.27,-122.03,False
2.9982,25,4.331050228310502,1.1289954337899544,2454.0,2.8013698630136985,34.19,-118.39,True
3.1838,20,3.783464566929134,1.094488188976378,525.0,2.0669291338582676,32.79,-117.24,True
3.4609,27,4.805039787798409,1.072944297082228,3712.0,4.923076923076923,34.03,-117.74,False
1.47,36,4.377777777777778,1.0055555555555555,405.0,2.25,36.29,-119.14,False
2.8625,21,4.958695652173913,1.2108695652173913,1510.0,3.282608695652174,33.82,-117.99,True
1.9727,21,5.366883116883117,1.3603896103896105,737.0,2.392857142857143,38.9,-120.0,False
1.4455,35,4.9621380846325165,1.0601336302895323,1567.0,3.489977728285078,36.21,-119.37,False
2.9567,52,4.05344295991778,1.1017471736896198,1913.0,1.9660842754367933,37.77,-122.43,True
3.2031,43,4.326704545454546,1.0738636363636365,1338.0,3.8011363636363638,34.08,-118.16,False
4.6827,19,5.103286384976526,1.0657276995305165,998.0,2.3427230046948355,37.26,-121.97,True
1.3583,10,4.5,1.1702127659574468,295.0,3.1382978723404253,37.77,-120.85,False
6.1509,20,6.492307692307692,1.0307692307692307,1008.0,3.1015384615384614,33.06,-117.29,True
2.2925,44,4.669329073482428,1.0527156549520766,1371.0,2.1900958466453675,39.73,-121.82,False
2.0476,41,2.720496894409938,1.2484472049689441,690.0,4.285714285714286,34.09,-118.23,True
3.7933,25,4.648183556405353,1.0210325047801148,1702.0,3.254302103250478,33.93,-117.93,True
6.5704,26,6.239221140472879,0.9860917941585535,1873.0,2.6050069541029206,33.76,-118.31,True
4.6028,18,6.31630648330059,1.1552062868369353,1618.0,3.178781925343811,32.99,-117.09,True
6.6818,25,6.345,1.0,1678.0,2.796666666666667,37.3,-122.04,True
1.7538,24,7.034591194968553,1.3647798742138364,834.0,2.6226415094339623,40.9,-121.64,False
4.566,18,7.236323851203501,1.1969365426695842,1738.0,3.8030634573304156,33.99,-117.43,False
2.7188,43,5.188755020080321,1.2329317269076305,647.0,2.5983935742971886,38.75,-121.27,False
2.625,42,4.152777777777778,1.0208333333333333,312.0,2.1666666666666665,34.1,-118.25,False
4.9743,19,5.412935323383085,1.0298507462686568,1002.0,2.4925373134328357,33.9,-117.9,True
2.2245,29,4.965882352941176,1.06,2294.0,2.6988235294117646,38.51,-121.45,False
3.8047,13,4.079741379310345,1.0495689655172413,1018.0,2.1939655172413794,37.26,-121.88,True
3.9167,28,3.675767918088737,0.9829351535836177,1377.0,4.699658703071672,34.26,-118.44,False
4.3658,4,6.799092676604018,1.0991574854180168,10329.0,3.347051198963059,38.47,-121.4,False
3.3639,25,6.395348837209302,1.2299741602067182,910.0,2.351421188630491,33.74,-116.41,False
2.3633,28,3.5587734241908007,1.091993185689949,1666.0,2.8381601362862012,37.32,-121.92,True
4.3173,46,5.491803278688525,1.0608899297423888,1031.0,2.414519906323185,34.16,-118.32,True
2.7434,11,4.622478386167147,1.138328530259366,1772.0,2.553314121037464,38.36,-121.96,True
