P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,target
342.0,0.461988,0.0,0.163743,0.092391,0.906433,0.0,0.772727,0.0,0.007576,0.102041,0.0,0.992424,0.238095,0.147059,1.0,N
14065.0,0.470316,0.113118,0.141486,0.129664,0.856452,0.04401,0.757776,0.000852,0.041329,0.051334,0.081807,0.960588,0.315885,0.0658,0.568966,P
2335.0,0.498073,0.0,0.144754,0.085324,0.925482,0.0,0.808635,0.001167,0.011669,0.105428,0.0,0.983664,0.221294,0.163121,0.714286,N
14519.0,0.489014,0.026861,0.127488,0.082221,0.866658,0.03368,0.751467,0.004191,0.039397,0.058777,0.026823,0.724434,0.368836,0.208618,0.211765,P
747.0,0.467202,0.493976,0.137885,0.120603,0.882195,0.0,0.737024,0.00346,0.024222,0.094044,0.435986,0.986159,0.316614,0.116279,0.75,N
216.0,0.550926,0.009259,0.013889,0.030928,0.884259,0.027778,0.807692,0.019231,0.096154,0.1875,0.019231,1.0,0.171875,0.190476,0.0,P
1491.0,0.430584,0.056338,0.267606,0.213192,0.797451,0.044936,0.652516,0.001572,0.018868,0.050746,0.061321,1.0,0.29403,0.068628,0.666667,N
6312.0,0.490494,0.007921,0.11993,0.074005,0.904943,0.003802,0.79183,0.006519,0.034768,0.024587,0.008257,0.98957,0.216193,0.069712,0.142857,P
8212.0,0.488432,0.008037,0.110448,0.090217,0.864345,0.013395,0.728061,0.009018,0.048214,0.105492,0.007631,0.763094,0.438722,0.167188,0.454546,P
9060.0,0.477925,0.022406,0.15596,0.134461,0.835982,0.004194,0.651867,0.006787,0.04836,0.086305,0.020079,0.968043,0.396641,0.088335,0.7,P
1160.0,0.503448,0.014655,0.121552,0.092014,0.87931,0.0,0.733491,0.004717,0.054245,0.145161,0.016509,0.981132,0.197581,0.092105,0.6,P
2600.0,0.485,0.078462,0.107692,0.06348,0.878846,0.0,0.750754,0.00201,0.053266,0.053283,0.078392,0.99397,0.220742,0.046205,0.772727,P
929.0,0.474704,0.004306,0.122713,0.10041,0.843918,0.0,0.662234,0.00266,0.039894,0.125581,0.00266,0.99734,0.260465,0.053435,0.666667,N
856.0,0.453271,0.370327,0.341122,0.279915,0.650701,0.233645,0.675862,0.003448,0.013793,0.115854,0.334483,1.0,0.262195,0.051948,0.666667,N
30269.0,0.472695,0.017345,0.081866,0.071925,0.872378,0.041693,0.789841,0.00226,0.034191,0.032602,0.015818,0.994793,0.147515,0.05393,0.248,P
606.0,0.509901,0.0,0.176568,0.13468,0.882838,0.0,0.714912,0.0,0.017544,0.102362,0.0,1.0,0.295276,0.1875,0.0,N
53.0,0.45283,0.0,0.264151,0.103448,0.867925,0.0,0.75,0.0,0.041667,0.172414,0.0,1.0,0.37931,0.166667,0.0,P
5501.0,0.491547,0.00309,0.044719,0.042188,0.948191,0.0,0.865299,0.001663,0.018847,0.012048,0.00388,0.994457,0.066813,0.111111,0.666667,P
334.0,0.473054,0.0,0.511976,0.107955,0.913174,0.0,0.823171,0.0,0.0,0.467533,0.0,0.981707,0.409091,0.0,0.333333,P
518.0,0.490348,0.0,0.129344,0.102273,0.926641,0.0,0.8,0.0,0.011111,0.081633,0.0,1.0,0.173469,0.16,0.333333,N
579.0,0.507772,0.001727,0.210708,0.101754,0.732297,0.0,0.59854,0.007299,0.127737,0.610242,0.0,0.967153,0.674253,0.068182,0.55,P
2901.0,0.47949,0.002758,0.199242,0.15894,0.802137,0.026543,0.644714,0.010399,0.05026,0.082671,0.001733,0.981802,0.348967,0.111888,0.4,N
491.0,0.496945,0.0,0.087576,0.097166,0.91446,0.0,0.784431,0.005988,0.02994,0.02907,0.0,1.0,0.22093,0.119048,0.0,N
5859.0,0.437959,0.475508,0.20908,0.156696,0.754907,0.039085,0.577882,0.001558,0.041277,0.042506,0.428738,0.996885,0.373229,0.023466,0.583333,P
2432.0,0.456003,0.000411,0.162007,0.122449,0.844161,0.020148,0.705435,0.005435,0.053261,0.086395,0.0,0.995652,0.303873,0.065476,0.363636,P
11523.0,0.487286,0.001736,0.140241,0.107481,0.833203,0.014406,0.677002,0.003792,0.051528,0.058984,0.000892,0.993754,0.342989,0.044521,0.478261,P
237.0,0.49789,0.0,0.160338,0.07563,0.890295,0.0,0.734043,0.0,0.010638,0.040816,0.0,1.0,0.306122,0.033333,0.0,N
4509.0,0.460634,0.001109,0.47261,0.202714,0.786427,0.010867,0.653282,0.002159,0.042746,0.282972,0.001295,0.994387,0.535294,0.035211,0.435484,P
1840.0,0.496739,0.036957,0.014674,0.010799,0.422826,0.0,0.280509,0.005085,0.169492,0.08598,0.038983,0.992373,0.816421,0.001779,0.0,P
2185.0,0.501144,0.001373,0.107552,0.03945,0.906636,0.0,0.795343,0.002451,0.031863,0.349282,0.001226,0.996324,0.102871,0.090909,0.275862,P
809.0,0.473424,0.004944,0.218789,0.183099,0.846724,0.008653,0.676385,0.002916,0.008746,0.113695,0.005831,1.0,0.348837,0.079208,1.0,N
1452.0,0.49449,0.002066,0.128788,0.099455,0.859504,0.0,0.708108,0.003604,0.055856,0.022887,0.001802,0.998198,0.25,0.025478,0.0,N
1175.0,0.45617,0.003404,0.140426,0.087637,0.862979,0.0,0.717622,0.004246,0.048832,0.032854,0.004246,0.997877,0.308008,0.039216,0.0,P
15307.0,0.493173,0.092833,0.077024,0.07257,0.868426,0.007578,0.744459,0.003114,0.071075,0.025353,0.087379,0.985529,0.175326,0.070119,0.285714,P
659.0,0.499241,0.0,0.14264,0.151515,0.918058,0.0,0.794466,0.0,0.007905,0.086643,0.0,1.0,0.216607,0.05,0.0,N
744.0,0.497312,0.008065,0.057796,0.069519,0.926075,0.0,0.739796,0.005102,0.015306,0.100917,0.005102,0.994898,0.637615,0.401515,0.5,N
2133.0,0.51805,0.001407,0.025317,0.016537,0.895921,0.0,0.805442,0.004082,0.084354,0.183333,0.001361,0.970068,0.187778,0.116564,0.153846,P
2021.0,0.478971,0.004453,0.183078,0.14245,0.862444,0.0,0.69213,0.0,0.013889,0.041066,0.005787,0.997685,0.288568,0.025641,0.833333,N
25.0,0.6,0.0,0.12,0.2,0.72,0.0,0.538462,0.076923,0.076923,0.566667,0.0,1.0,0.533333,0.0,0.0,N
55386.0,0.514589,0.005705,0.091269,0.065985,0.764977,0.03407,0.638197,0.005822,0.128958,0.060616,0.005293,0.923299,0.358812,0.084143,0.208696,P
1067.0,0.504217,0.009372,0.113402,0.085066,0.924086,0.004686,0.821622,0.005405,0.021622,0.031414,0.008108,0.997297,0.15445,0.117647,0.0,N
3872.0,0.501808,0.108471,0.085227,0.063764,0.917872,0.0,0.804809,0.003536,0.022631,0.038095,0.091231,0.991513,0.238095,0.095618,0.466667,N
3263.0,0.455103,0.190009,0.180202,0.165354,0.85167,0.020227,0.696163,0.005482,0.014096,0.091103,0.199687,0.997651,0.268327,0.094891,0.722222,N
108.0,0.435185,0.333333,0.185185,0.147541,0.87963,0.0,0.707317,0.0,0.02439,0.088889,0.268293,1.0,0.177778,0.125,0.0,N
8436.0,0.481982,0.004979,0.113798,0.075515,0.90588,0.014462,0.808762,0.002558,0.019827,0.056712,0.004797,0.994883,0.186425,0.046472,0.493671,P
444.0,0.531532,0.002252,0.15991,0.076923,0.941441,0.0,0.840909,0.0,0.022727,0.218935,0.0,0.984849,0.177515,0.066667,0.75,N
1201.0,0.475437,0.0,0.103247,0.08254,0.913406,0.0,0.78673,0.007109,0.023697,0.016317,0.0,0.990521,0.226107,0.115703,0.0,N
601.0,0.507488,0.0,0.129784,0.057432,0.90183,0.0,0.777293,0.0,0.030568,0.215753,0.0,0.995633,0.085616,0.104167,0.333333,P
1841.0,0.43346,0.001086,0.306898,0.247363,0.728952,0.084737,0.589514,0.002558,0.02046,0.08216,0.0,1.0,0.24061,0.074468,0.538462,N
23622.0,0.454195,0.024977,0.200576,0.160087,0.840191,0.012107,0.677626,0.001679,0.019155,0.081027,0.023894,0.998322,0.293984,0.056679,0.570552,N
366.0,0.516393,0.013661,0.098361,0.067797,0.759563,0.0,0.613497,0.0,0.122699,0.610048,0.01227,0.957055,0.834928,0.048193,0.0,P
2126.0,0.490593,0.032926,0.278928,0.143121,0.793979,0.017874,0.643009,0.003178,0.059322,0.282129,0.03178,0.965042,0.560456,0.067524,0.388889,P
362.0,0.524862,0.002762,0.234807,0.104651,0.754144,0.002762,0.594118,0.005882,0.105882,0.15,0.0,0.982353,0.43,0.048387,0.0,P
8622.0,0.504639,0.006379,0.040942,0.031374,0.931918,0.001044,0.844908,0.005398,0.042821,0.030356,0.004318,0.992803,0.176902,0.104478,0.52381,P
3037.0,0.470859,0.006585,0.252881,0.126945,0.844584,0.0,0.688312,0.002292,0.042017,0.537946,0.006876,0.989305,0.169079,0.061151,0.833333,P
63.0,0.539683,0.0,0.253968,0.137931,0.793651,0.0,0.571429,0.0,0.035714,0.222222,0.0,0.964286,0.138889,0.0,0.0,N
10411.0,0.49342,0.009029,0.158486,0.074137,0.915282,0.004995,0.824392,0.003595,0.03844,0.110455,0.009126,0.90708,0.161378,0.173267,0.171329,P
3281.0,0.470284,0.003962,0.180128,0.131761,0.84395,0.038708,0.719228,0.001609,0.026549,0.079259,0.003218,0.994369,0.228889,0.045283,0.65,N
1388.0,0.454611,0.0,0.271614,0.221929,0.768012,0.036023,0.591803,0.003279,0.02459,0.168937,0.0,0.993443,0.288828,0.068323,0.833333,N
740.0,0.481081,0.0,0.105405,0.104167,0.927027,0.0,0.827715,0.003745,0.018727,0.072917,0.0,1.0,0.246528,0.14,0.5,N
21476.0,0.480117,0.00894,0.141367,0.110076,0.806528,0.026402,0.653115,0.004993,0.057656,0.052383,0.006895,0.989063,0.385716,0.061414,0.360465,N
2491.0,0.447611,0.0,0.261341,0.180959,0.815737,0.040145,0.674308,0.00191,0.011461,0.079965,0.0,0.99809,0.239895,0.060185,0.764706,N
1173.0,0.491049,0.001705,0.148338,0.108878,0.8474,0.0,0.691511,0.006211,0.05383,0.110497,0.0,0.99793,0.414365,0.058824,0.333333,P
6977.0,0.502652,0.030529,0.035832,0.027089,0.90139,0.0,0.793997,0.002878,0.064967,0.016977,0.033717,0.923931,0.289006,0.052083,0.4,P
4621.0,0.491452,0.019909,0.028565,0.025957,0.89591,0.0,0.75165,0.0018,0.035393,0.052841,0.015597,0.994001,0.220455,0.011091,0.230769,P
1162.0,0.481928,0.0,0.070568,0.063123,0.921687,0.0,0.842784,0.012887,0.056701,0.039604,0.0,1.0,0.237624,0.09901,0.333333,N
22027.0,0.483815,0.048304,0.097698,0.076693,0.905434,0.0,0.796696,0.002773,0.039672,0.037153,0.044134,0.994694,0.137699,0.045922,0.408163,P
693.0,0.513709,0.04329,0.121212,0.080119,0.772006,0.0,0.571429,0.009967,0.076412,0.050473,0.0299,0.973422,0.419558,0.078125,0.6,P
7852.0,0.519613,0.018339,0.032476,0.030488,0.893148,0.029165,0.833402,0.011461,0.057307,0.026305,0.009415,0.985673,0.147071,0.109501,0.235294,P
1908.0,0.469078,0.002621,0.150419,0.116486,0.833333,0.038784,0.706799,0.004249,0.045326,0.0342,0.002833,0.994334,0.298222,0.060241,0.666667,N
4070.0,0.480098,0.097052,0.088452,0.072306,0.925553,0.0,0.809325,0.001392,0.017397,0.082961,0.096729,0.968685,0.290364,0.108262,0.366667,P
142.0,0.570423,0.0,0.232394,0.081967,0.901409,0.0,0.767857,0.0,0.017857,0.034483,0.0,1.0,0.224138,0.055556,0.0,N
2987.0,0.491128,0.066622,0.067292,0.057237,0.942417,0.0,0.857704,0.003925,0.022571,0.087735,0.052993,0.98528,0.183527,0.245614,0.245283,P
3197.0,0.476071,0.004692,0.128245,0.074627,0.927432,0.0,0.817453,0.000891,0.016029,0.054714,0.002671,0.98041,0.11532,0.061225,0.363636,P
125.0,0.544,0.032,0.048,0.105263,0.92,0.0,0.777778,0.0,0.0,0.224138,0.022222,1.0,0.396552,0.0,0.0,N
3661.0,0.492488,0.045616,0.139853,0.077503,0.845671,0.00956,0.7097,0.004781,0.063525,0.029178,0.038934,0.995219,0.261936,0.009412,0.222222,P
2742.0,0.489424,0.004741,0.169584,0.078571,0.847557,0.0,0.702109,0.006151,0.053603,0.115773,0.005272,0.991213,0.3885,0.084084,0.266667,P
545.0,0.500917,0.0,0.150459,0.084559,0.924771,0.0,0.804878,0.0,0.004878,0.09292,0.0,0.995122,0.29646,0.12,0.5,N
670.0,0.516418,0.256716,0.067164,0.098765,0.750746,0.0,0.55,0.006667,0.093333,0.212598,0.28,0.933333,0.711286,0.070039,0.4,P
44.0,0.454546,0.0,0.227273,0.208333,0.863636,0.0,0.647059,0.0,0.0,0.26087,0.0,1.0,0.217391,0.0,0.0,N
169.0,0.56213,0.0,0.106509,0.0,0.934911,0.0,0.866667,0.016667,0.016667,0.2,0.0,0.966667,0.053333,0.25,0.4,P
4452.0,0.454178,0.009883,0.195193,0.17284,0.847484,0.021114,0.693059,0.000542,0.009761,0.069157,0.008677,0.994577,0.274104,0.076672,0.564103,N
155037.0,0.5023,0.075163,0.054265,0.0525,0.791572,0.006605,0.614081,0.005677,0.084967,0.110092,0.07744,0.887833,0.534457,0.077974,0.384365,P
1140.0,0.508772,0.0,0.095614,0.057143,0.892983,0.0,0.759804,0.004902,0.04902,0.243043,0.0,0.990196,0.343228,0.121622,0.5,P
2840.0,0.491549,0.025,0.075352,0.050554,0.93662,0.0,0.844262,0.002049,0.026639,0.040315,0.026639,1.0,0.111111,0.108108,0.571429,P
99.0,0.515152,0.0,0.161616,0.020833,0.949495,0.0,0.921053,0.0,0.052632,0.208333,0.0,1.0,0.229167,0.0,0.0,N
46731.0,0.430335,0.009608,0.396461,0.246647,0.739573,0.016114,0.549392,0.001749,0.048518,0.072993,0.007758,0.966549,0.439955,0.064871,0.284946,P
3352.0,0.471062,0.223747,0.108294,0.068246,0.664081,0.153938,0.600527,0.002634,0.110623,0.046862,0.175593,0.969271,0.451046,0.077329,0.111111,P
1017.0,0.46116,0.226155,0.173058,0.140511,0.837758,0.0,0.669065,0.007194,0.047962,0.150713,0.199041,0.997602,0.389002,0.149123,0.538462,N
8489.0,0.45341,0.525386,0.152786,0.139009,0.867358,0.013311,0.705436,0.000948,0.021492,0.06859,0.466814,0.995575,0.332941,0.096747,0.588235,N
5218.0,0.462054,0.009774,0.220391,0.132526,0.880031,0.0,0.721801,0.000474,0.01564,0.049978,0.009005,0.995735,0.077443,0.042705,0.310345,P
111.0,0.504505,0.0,0.108108,0.054546,0.954955,0.0,0.861111,0.0,0.0,0.076923,0.0,1.0,0.153846,0.285714,0.0,N
12218.0,0.483467,0.001801,0.137338,0.102203,0.88787,0.0,0.745018,0.005357,0.031069,0.032947,0.002357,0.993358,0.21695,0.057782,0.5,P
2182.0,0.439963,0.67461,0.151237,0.177578,0.877177,0.011457,0.714844,0.005208,0.02474,0.102804,0.606771,1.0,0.311916,0.149813,0.6,N
2477.0,0.487687,0.018571,0.136859,0.061466,0.945499,0.014937,0.906015,0.001253,0.015038,0.028015,0.006266,0.987469,0.021925,0.122449,0.909091,P
27437.0,0.479827,0.025987,0.117214,0.102298,0.819623,0.020447,0.660682,0.007748,0.058774,0.04382,0.025324,0.880563,0.509758,0.111554,0.131148,P
347.0,0.504323,0.005764,0.158501,0.122093,0.910663,0.0,0.768657,0.0,0.0,0.021898,0.007463,1.0,0.233577,0.172414,0.0,N
4054.0,0.447953,0.00222,0.174889,0.135836,0.789837,0.021214,0.610719,0.004711,0.04947,0.04874,0.002356,0.97232,0.342857,0.055807,0.272727,N
423.0,0.453901,0.002364,0.316785,0.186147,0.820331,0.0,0.636364,0.0,0.020202,0.241379,0.005051,1.0,0.367816,0.075,0.666667,N
810.0,0.467901,0.003704,0.125926,0.12529,0.916049,0.0,0.792254,0.003521,0.024648,0.071895,0.007042,0.996479,0.179739,0.130435,0.4,N
509.0,0.465619,0.0,0.123772,0.084559,0.927308,0.0,0.818681,0.0,0.021978,0.052083,0.0,1.0,0.3125,0.230769,1.0,N
40181.0,0.489734,0.045146,0.257808,0.154173,0.720963,0.013663,0.541134,0.004618,0.093116,0.389783,0.033885,0.887982,0.473703,0.082648,0.255319,P
1671.0,0.493118,0.003591,0.059246,0.049587,0.920407,0.031718,0.854167,0.00463,0.020833,0.178707,0.002315,0.240741,0.720532,0.284849,0.5,N
6494.0,0.497228,0.231136,0.069603,0.071363,0.827071,0.034647,0.715856,0.004228,0.071882,0.084752,0.200846,0.982241,0.229876,0.085864,0.2,P
279.0,0.523298,0.0,0.107527,0.097744,0.917563,0.0,0.785714,0.0,0.020408,0.039216,0.0,1.0,0.176471,0.041667,0.5,N
278.0,0.507194,0.0,0.151079,0.051095,0.920863,0.0,0.806122,0.010204,0.020408,0.084112,0.0,0.979592,0.280374,0.192308,0.5,N
5027.0,0.481997,0.003581,0.136065,0.099462,0.837478,0.011339,0.675591,0.012074,0.053018,0.032012,0.002625,0.923885,0.492378,0.108981,0.636364,P
451.0,0.494457,0.0,0.095344,0.052632,0.86918,0.0,0.73125,0.01875,0.075,0.047619,0.0,0.98125,0.351191,0.057971,0.0,N
9817.0,0.497708,0.038505,0.043496,0.036504,0.930732,0.000408,0.845062,0.002525,0.046071,0.044042,0.034711,0.983591,0.069683,0.127349,0.259259,P
655.0,0.477863,0.080916,0.212214,0.169591,0.851908,0.0,0.674074,0.003704,0.018519,0.10299,0.066667,0.951852,0.355482,0.1125,1.0,N
7339.0,0.467775,0.00218,0.155335,0.132105,0.806922,0.007358,0.630485,0.006599,0.067964,0.064795,0.002639,0.995711,0.389386,0.055082,0.227273,P
283.0,0.452297,0.0,0.34629,0.258064,0.791519,0.0,0.582734,0.0,0.007194,0.283505,0.0,0.985612,0.335052,0.102564,0.0,N
17176.0,0.49674,0.044073,0.071844,0.054142,0.894679,0.004658,0.779267,0.004354,0.053592,0.032723,0.041534,0.955116,0.393164,0.133352,0.107143,P
131.0,0.419847,0.137405,0.221374,0.223684,0.854962,0.0,0.690909,0.0,0.036364,0.112903,0.090909,1.0,0.209677,0.111111,1.0,N
48735.0,0.474628,0.007613,0.132348,0.090728,0.893896,0.025095,0.774776,0.002663,0.024419,0.134847,0.007988,0.400312,0.486572,0.194836,0.44358,N
4885.0,0.5087,0.00389,0.031116,0.017917,0.973593,0.0,0.933643,0.000664,0.015926,0.034593,0.002654,0.985402,0.005766,0.232558,0.354839,P
957.0,0.500523,0.0,0.135841,0.108787,0.871473,0.0,0.698113,0.002695,0.021563,0.139211,0.0,0.959569,0.283063,0.128205,0.333333,N
3664.0,0.475437,0.001365,0.157205,0.137357,0.847435,0.019105,0.690693,0.003499,0.027992,0.049867,0.0014,0.986004,0.232048,0.107362,0.470588,N
86835.0,0.484966,0.002637,0.065043,0.03942,0.675396,0.089019,0.692292,0.003235,0.17929,0.031451,0.002437,0.965511,0.46208,0.180579,0.380952,P
351.0,0.481482,0.0,0.099715,0.049451,0.903134,0.0,0.772727,0.0,0.030303,0.236994,0.0,1.0,0.16185,0.0,0.0,P
7863.0,0.483912,0.003052,0.157192,0.132331,0.864174,0.003052,0.71273,0.005106,0.047652,0.038927,0.003063,0.975153,0.270854,0.061751,0.35,P
2504.0,0.441693,0.01278,0.261582,0.201001,0.816693,0.0,0.618881,0.001748,0.017483,0.079646,0.01049,0.998252,0.29284,0.049296,0.833333,N
11500.0,0.492957,0.000783,0.049304,0.031213,0.959304,0.0,0.865761,0.001326,0.017567,0.022992,0.000663,0.989062,0.149935,0.211991,0.285714,P
600.0,0.425,0.638333,0.181667,0.144928,0.891667,0.0,0.721739,0.0,0.004348,0.076305,0.604348,0.995652,0.341366,0.078652,1.0,N
64994.0,0.472628,0.036973,0.123365,0.091172,0.761901,0.055805,0.637627,0.002668,0.079315,0.048818,0.034601,0.937289,0.409862,0.057654,0.357616,P
17434.0,0.476884,0.059023,0.149019,0.122588,0.836297,0.004072,0.680387,0.001709,0.05683,0.038878,0.055833,0.950862,0.376865,0.050424,0.244898,P
4550.0,0.495385,0.003077,0.079341,0.050523,0.921539,0.0,0.81963,0.003187,0.039516,0.304521,0.001912,0.984066,0.221188,0.092896,0.622642,P
3207.0,0.505145,0.096664,0.017774,0.018274,0.910196,0.0,0.803235,0.002695,0.051213,0.113147,0.09434,0.879605,0.218327,0.1123,0.520833,P
1237.0,0.450283,0.000808,0.234438,0.180882,0.840744,0.046079,0.730126,0.006276,0.014644,0.178694,0.0,0.991632,0.419244,0.098684,0.375,N
769.0,0.513654,0.0,0.028609,0.02139,0.985696,0.0,0.950311,0.006211,0.012422,0.01227,0.0,0.975155,0.042945,0.615385,1.0,P
111348.0,0.492025,0.023566,0.094685,0.072575,0.833603,0.010005,0.693348,0.005699,0.082642,0.040604,0.022175,0.914974,0.349491,0.102619,0.19759,P
2576.0,0.486413,0.020186,0.132376,0.106576,0.839674,0.028339,0.70284,0.003043,0.040568,0.05916,0.022312,0.985801,0.348282,0.061644,0.75,P
1782.0,0.466891,0.000561,0.298541,0.24,0.726712,0.063412,0.581365,0.006562,0.052493,0.244797,0.001312,0.998688,0.398414,0.02,0.423077,N
1056.0,0.463068,0.0,0.189394,0.126984,0.814394,0.0,0.639381,0.013274,0.04646,0.212544,0.0,1.0,0.407666,0.067797,0.789474,N
1065.0,0.477934,0.001878,0.078873,0.07554,0.833803,0.0,0.674877,0.002463,0.086207,0.026379,0.002463,0.992611,0.46283,0.041885,0.333333,P
