V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,target
0.0715567,0.410417,0.291667,0.297391,0.425568,0.39876,0.223492,0.0414881,0.402224,86.737,60.2596,50.5602,46.7257,44.3936,37.39,1.05073,1.36662,2.50956,54.5212,9.28615,8.75328,14.6761,4.31996,6.13865,0.8728,-0.318351,0.556792,88.9803,0.0479167,-0.652897,76.9365,0.519328,8.49904,0.180141,4.75243,2.76663,181.593,0.569444,89.4464,57.8467,1.1972,54.2172,14.9198,63.8822,23.8583,0.220209,0.258006,0.0256684,75.0624,-0.155016,50.4177,8.2411,0.0336863,0.0587954,1
0.18629,0.758333,0.520833,0.665918,0.14114,0.792976,0.34314,0.0319033,0.528337,170.242,164.924,165.803,67.9214,68.8827,68.7928,-0.544928,-0.491134,-0.452628,82.0054,1.38718,0.102692,16.4297,1.49149,2.27408,-0.873255,2.59891,-0.480223,87.8194,0.938889,13.1694,15.492,0.592515,8.80521,0.292001,2.58327,0.861302,149.779,0.605556,167.12,7.69042,0.827396,22.0955,8.17056,223.065,63.9822,0.505753,0.432602,0.0546418,249.987,-2.79708,36.6854,6.28552,0.146059,0.950789,1
0.302373,1.0,0.786111,0.499249,0.668201,1.36462,0.835504,0.0378182,0.615356,165.27,129.605,114.815,16.1388,17.298,17.2492,-0.19165,-0.126779,-0.0985105,77.934,6.10303,7.93271,3.9573,1.27237,1.88922,-0.390864,0.587257,-0.280539,90.527,0.370833,-0.767471,38.0684,0.147045,2.80723,0.164447,0.42125,0.187313,123.32,1.0,171.776,52.0256,-0.6203,39.6632,5.57482,51.1804,51.3585,0.499988,0.385644,0.05489,144.285,0.412854,22.039,11.3806,0.0305382,0.207217,0
0.499254,1.0,0.547222,0.515815,0.251709,0.998817,0.503378,0.0151847,0.0876586,237.367,206.608,161.588,15.4678,25.2967,22.3737,-1.9218,-0.566075,-0.463998,92.5606,1.26726,13.5634,4.10347,2.28721,1.41758,-1.13938,-0.383292,-0.524623,85.7367,1.0,0.252778,30.9027,0.302714,2.67723,0.0383739,-0.849648,1.69058,46.9631,0.438889,216.467,42.3139,0.0295334,24.766,3.08732,114.977,47.8039,0.0533063,0.311139,0.0471782,141.657,0.960681,25.6124,8.2516,0.00746528,0.110442,0
0.0290972,0.322222,0.133333,0.556886,0.587914,0.265752,0.115724,0.0499204,0.322737,97.8534,87.8661,96.1223,45.1181,45.1437,49.5976,0.143168,0.376464,0.589882,63.3384,5.10196,-2.41817,15.6295,4.83984,8.31946,-0.795812,2.74675,-0.338036,54.7464,0.289583,-4.13215,22.1231,0.115313,7.34725,0.59409,-0.526175,1.31774,41.0209,0.547222,123.961,23.1639,-0.220058,51.462,6.58998,88.8329,34.5632,0.277645,0.407114,0.0914359,143.975,-0.361136,61.9914,13.3673,0.0327836,0.245432,1
0.21592,1.0,0.422222,0.608318,0.840395,0.913748,0.381136,0.0514862,0.48861,49.3758,34.6834,8.75452,65.6179,53.9548,19.497,1.49821,1.85179,3.79,29.2324,4.34608,22.3331,28.8757,12.0108,24.0303,0.638152,1.06122,0.243719,75.178,1.0,6.5913,37.7399,0.825455,15.0313,0.203662,0.184369,-2.07684,120.378,0.222917,122.75,42.2292,0.929714,47.3435,4.74102,208.171,33.2223,0.0541073,0.745054,0.0863846,153.773,0.320931,27.2874,5.38374,0.093418,1.02995,1
0.00225116,0.0916667,0.0354167,0.852999,0.536488,0.0745653,0.0299385,0.182519,0.306595,110.578,89.1337,67.671,37.1685,37.8763,34.1798,0.952457,0.91817,0.78414,65.2405,3.36902,12.9077,10.6053,2.98323,5.90785,0.425537,-0.0181693,-0.374244,88.6365,0.997917,-7.32383,66.7005,0.508962,20.8853,0.564696,-1.57655,-2.12195,112.068,0.405556,170.64,40.6231,-1.57293,30.4049,11.4732,110.225,53.7399,0.673069,0.246444,0.0399164,123.142,-2.57118,43.7177,3.741,0.136238,0.334752,0
0.0220775,0.286111,0.116667,0.70012,0.0909174,0.239904,0.0962429,0.0602883,0.338592,60.6055,58.5607,62.508,61.8953,63.0516,64.6258,1.32193,1.24695,1.22335,45.8954,4.79054,-2.45024,25.6253,8.17038,12.4994,0.233059,0.642979,0.60578,77.2131,0.814583,1.70041,34.029,0.198507,9.48469,0.597094,5.22507,1.62146,105.21,0.686111,157.811,8.56439,0.5953,29.1612,7.41006,40.6475,42.5931,0.774082,0.12321,0.0298408,109.493,-1.09646,10.2769,3.02474,0.123351,0.986608,1
0.0693692,0.39375,0.333333,0.85435,0.284127,0.361878,0.237958,0.0423792,0.471473,55.5882,65.8298,43.4844,41.3757,42.9507,40.9354,1.31602,0.873278,1.94964,52.1396,-9.66484,14.7016,17.8735,8.49579,11.2773,-0.333408,0.0871333,0.310688,86.6629,0.0791667,15.9162,51.4742,0.348925,14.1806,0.07745,35.2704,-0.660563,155.786,0.327778,113.211,20.1271,0.71646,68.0774,4.49395,164.355,16.4893,0.4498,0.863238,0.0403538,161.958,2.35582,41.2889,4.16753,0.0171701,0.45535,0
0.402982,1.0,0.56875,0.532138,0.736813,1.06149,0.572568,0.0345084,0.291461,153.876,151.655,144.208,25.6359,25.3799,25.1377,-1.48938,-1.31391,-1.11362,81.1456,-0.37038,2.4268,6.37479,0.846937,1.2226,-2.79515,-4.51062,0.666942,76.8133,0.90625,4.9213,10.9537,0.187945,8.42863,0.359532,-7.49042,0.519768,77.2144,0.9375,157.725,11.2814,0.30993,44.5402,12.5624,83.2577,4.88227,0.677317,0.511954,0.0391278,36.1229,-0.427972,47.0786,2.95999,0.0263773,0.130196,1
0.00899306,0.320833,0.0472222,0.841676,0.912992,0.315118,0.032854,0.203346,0.406417,171.001,160.916,128.923,41.6303,36.4201,39.5606,-0.983356,-0.718192,-0.828861,82.732,-1.76191,11.2809,8.70364,3.41205,4.6703,-1.33095,-1.48945,2.55156,64.2404,0.836111,1.92629,38.6467,0.462203,14.5302,0.70828,6.28764,0.972411,187.88,0.385417,91.0533,18.343,-1.31652,45.4259,2.78833,156.586,47.1676,0.197329,0.351848,0.0499527,109.544,-3.09033,61.9398,20.1747,0.100741,0.455567,0
0.00493056,0.05625,0.105556,0.613101,0.88037,0.0492756,0.0974259,0.122066,0.169591,186.42,190.94,177.923,41.2619,40.4226,39.9354,-0.747289,-0.845536,-0.440402,88.3356,-2.08666,3.12485,8.44455,1.18058,2.24035,-1.567,-0.410264,0.214602,79.119,0.4,-0.991433,22.117,0.594911,19.3813,0.159484,0.958973,-0.415354,162.099,0.75,18.4773,17.1655,-0.274054,25.3522,7.77333,69.7103,43.4888,0.469168,0.414082,0.0170636,79.7433,-0.345854,27.5226,5.02736,0.372682,0.408253,1
0.0242188,0.122917,0.513889,0.0366114,0.524427,0.108141,0.404648,0.103465,0.616583,70.6736,62.9393,59.2736,59.0093,56.1545,59.5959,0.686807,1.04863,1.26903,50.0144,1.39301,5.34035,23.1002,5.70833,9.10712,0.030428,-0.692462,0.95112,74.2547,0.21875,1.90536,23.1306,0.536829,5.49718,0.384951,0.13701,0.339323,174.683,0.333333,120.581,16.8711,0.168686,21.8072,16.1843,111.551,16.3702,0.339427,0.487273,0.0491861,136.948,0.412376,45.2532,19.5909,0.0264236,0.441416,1
0.155914,0.802083,0.444444,0.375054,0.88006,0.714086,0.290399,0.0422389,0.56263,48.8681,37.4116,36.0555,15.1392,12.5314,11.5736,0.298731,0.351251,0.460007,45.6656,5.36785,2.98841,6.92412,1.59907,1.79923,-0.132253,-0.726765,-0.258009,65.7956,0.352083,-6.22053,4.94162,0.0967194,10.2243,0.178344,-2.93523,0.0064856,58.1634,0.147222,71.9734,66.7234,0.960122,29.7199,8.76043,119.884,11.0815,0.463445,0.32559,0.124476,159.346,-1.83655,43.1002,7.55249,0.795272,0.690291,0
0.00559028,0.05,0.227778,0.0691792,0.460415,0.0381641,0.17651,0.170808,0.509146,191.733,195.975,135.736,37.134,45.3279,43.3605,-0.691044,-1.09237,-0.143569,88.6378,-6.21582,17.2458,8.46747,8.69565,6.48554,-1.16704,2.51182,0.468427,88.8312,0.914583,9.0896,65.2787,0.188089,9.33252,0.191261,-0.0197699,1.55096,203.214,0.16875,57.551,36.7448,11.8413,47.1925,23.6211,99.6615,27.78,0.177468,0.389289,0.160041,130.874,0.947015,39.4982,13.0177,0.106354,0.992313,0
0.0709491,0.4125,0.2,0.412402,0.705326,0.395119,0.179131,0.0392333,0.140011,150.79,83.3296,39.7165,70.4494,68.4922,47.8639,-0.141805,0.855931,1.62949,62.3747,16.5286,36.1105,20.4083,13.88,14.2223,-0.0845088,0.251323,-0.0757455,78.4579,0.583333,3.15854,6.58626,0.44187,13.5908,0.261065,1.22979,0.0662916,117.591,0.553125,225.482,15.9236,0.0808747,10.3265,11.3475,254.181,19.6716,0.820388,0.351255,0.0624357,106.759,3.27393,21.3731,2.60542,0.0199306,0.138639,1
0.378665,0.890625,0.789583,0.295478,0.288658,0.699293,0.686096,0.0182762,0.461529,97.1397,122.862,172.882,19.2878,20.3342,19.5406,0.928933,0.713274,0.248147,74.2157,0.253864,-17.5476,4.84506,0.820102,2.15393,0.562157,-0.0722754,2.806,59.976,0.0729167,1.83764,12.9694,0.297849,7.97547,0.119911,-4.98489,0.750501,132.058,0.0916667,122.103,28.828,1.44382,59.0755,11.513,147.401,16.9895,0.682705,0.647752,0.0484044,37.9122,1.27121,56.4306,16.2817,0.0147164,0.997469,0
0.152428,1.0,0.291667,0.450966,0.921435,0.996007,0.173464,0.0348524,0.477388,84.2238,84.6857,84.4164,41.9807,36.0666,29.7079,2.49559,2.36568,2.3307,63.0897,-0.285638,-0.49677,9.48586,1.21864,3.4046,1.85766,-0.113118,1.80703,63.7725,1.0,7.88807,47.4029,0.937037,5.15845,0.133456,3.02845,0.644278,92.9723,0.0777778,129.007,12.3499,-0.455163,14.9175,10.144,113.569,12.2121,0.127969,0.397628,0.0983883,202.55,-0.228165,29.2427,1.59186,0.0142766,0.0778758,0
0.0840278,0.2875,0.580556,0.697812,0.422311,0.293419,0.455551,0.0449724,0.496567,172.113,171.299,164.548,12.2362,14.6741,15.3265,-3.96042,-5.0987,-5.01422,85.424,-0.479694,1.97745,3.40823,1.1024,1.24928,-6.0151,6.18067,4.19225,59.1427,1.0,2.50932,69.1183,0.291999,20.83,0.279619,15.7974,1.37778,163.692,0.422917,151.403,15.2095,0.871875,38.679,10.4676,101.252,31.8892,0.50196,0.210526,0.0381939,139.891,-0.631583,85.0374,12.4292,0.0118403,1.14442,1
0.0126678,0.220833,0.122222,0.582081,0.7634,0.188733,0.0997881,0.137506,0.53066,126.588,120.642,99.4751,33.7432,29.2706,29.216,0.743528,0.768814,1.01347,73.7249,-1.4282,8.45554,7.3315,3.53449,3.6748,0.159375,-0.482628,-0.768108,76.7728,0.158333,-0.96347,54.7356,0.306485,16.6208,0.110842,1.38944,-0.0212002,138.103,0.216667,132.635,51.5595,0.248176,8.13626,23.9976,113.173,21.7423,0.655868,0.703798,0.064412,124.957,-1.56045,0.456165,2.51884,0.140735,0.21309,0
0.0410532,0.347222,0.139583,0.164614,0.537363,0.343618,0.12248,0.0501832,0.152955,209.383,215.077,209.778,24.4011,23.7001,25.6385,-1.00764,-1.03001,-0.991242,93.1627,-1.42174,0.972034,4.29072,0.730235,1.03438,-1.25017,-0.955707,2.06218,85.4131,0.236111,8.1085,21.5135,0.164105,6.61706,0.299284,-0.664928,1.81868,66.7736,0.225,171.962,7.67695,0.678376,60.0422,1.379,100.975,14.2211,0.497175,0.162825,0.0541884,87.208,0.351779,24.0965,19.7606,0.021603,0.123078,0
0.291551,1.0,0.375,0.55296,0.158343,0.999789,0.33823,0.0270147,0.222531,200.161,213.912,210.949,4.07992,6.46329,6.55937,-0.575739,-1.03409,-0.629262,92.8548,-2.52182,-0.0870514,0.986985,0.809117,0.595377,-1.14619,0.446711,0.147951,69.3924,0.663889,0.144263,5.7081,0.649818,17.4426,0.305544,1.64297,0.776394,40.5927,0.275,82.2192,46.8858,1.37615,48.9946,1.81021,81.9803,62.3738,0.778999,0.445406,0.0279947,197.397,0.442704,50.0959,7.82834,0.0244502,0.351863,0
0.125712,0.691667,0.408333,0.328688,0.819022,0.563326,0.431143,0.044469,0.554893,119.026,102.29,83.1949,46.8102,43.8449,44.4841,-0.0742532,-0.00675051,0.113835,68.0629,1.69208,11.0589,13.6619,2.4305,6.18636,-0.634807,-0.551597,1.5197,73.9978,0.06875,-1.61258,41.9036,0.59387,13.8951,0.540088,6.70521,-0.261909,159.278,0.7,107.221,19.1769,1.30803,16.9931,2.87494,133.626,47.7238,0.187562,0.189382,0.242424,117.846,0.999091,50.7069,12.241,0.0109549,0.0691324,0
0.561123,1.0,0.570833,0.499988,0.720411,0.994651,0.561533,0.0126648,0.0170114,118.843,109.442,70.9522,34.9317,29.4971,32.5955,0.134689,0.187295,0.698217,70.4856,-3.28541,18.2075,8.43592,4.61668,6.92776,-0.351715,-1.09449,0.388262,69.8,0.683333,2.94603,24.8834,0.618046,9.12016,0.502875,1.52522,1.06085,166.629,0.128125,125.263,38.668,1.13072,18.2542,20.6267,180.177,25.4485,0.206936,0.566458,0.0792414,115.361,0.995544,77.922,10.055,0.0300694,0.625584,0
0.0159549,0.31875,0.075,0.321588,0.521759,0.273097,0.0585444,0.109902,0.332607,119.793,105.154,52.2488,19.5014,17.4033,16.0305,0.425324,-0.359345,0.352763,69.8662,-3.62812,26.1505,4.95833,2.34969,4.41544,-0.594653,1.46429,-0.36065,41.053,0.94375,0.436793,43.7371,0.706834,3.12508,0.394984,-1.85362,-0.108382,180.763,0.325,73.7121,11.7637,0.968842,60.6313,2.22738,11.2461,41.5391,0.498961,0.337632,0.0853774,97.5391,-0.236981,54.1233,16.4347,0.0321528,0.341097,0
0.174057,0.65625,0.483333,0.29344,0.196298,0.695111,0.421491,0.0481431,0.45125,182.621,159.328,131.827,31.3605,31.5379,29.8145,-2.09143,-1.85575,-1.51484,83.2065,1.81229,10.1865,7.84152,1.33158,2.6783,-2.5688,1.9128,3.54052,64.5457,0.295833,5.15036,54.9636,0.54031,6.74665,0.0922443,-3.49578,0.442913,94.1762,0.214583,49.2814,31.8472,-5.38677,51.5091,18.772,111.362,76.1988,0.557283,0.0993283,0.0606603,40.0038,-1.64625,50.9701,23.4319,0.0847917,0.952052,0
0.00649884,0.111111,0.08125,0.0513975,0.383701,0.0968938,0.071912,0.0997329,0.280128,67.9386,41.1772,28.8148,58.6176,40.2058,38.1689,0.317854,1.00173,1.6079,40.8932,8.41482,15.6494,24.215,10.7244,20.7512,-0.174372,0.74901,0.858242,62.704,0.369444,16.0101,20.3815,0.328635,18.9998,0.232382,3.19369,2.38816,154.145,0.275,33.4047,28.9557,0.771403,4.95545,20.5412,42.2479,17.4463,0.497821,0.426241,0.0439878,124.042,0.738292,8.12234,5.6679,0.00533565,0.490105,1
0.179961,1.0,0.260417,0.584732,0.102417,0.919894,0.23287,0.0291947,0.30895,220.177,220.007,223.046,4.80809,4.58812,4.33589,-0.324332,-0.314927,-0.286919,94.4683,0.284722,-0.690282,0.763915,0.339608,0.366805,-0.378483,0.0152568,-0.360276,54.9254,1.0,0.18023,8.08519,0.0918935,10.4966,0.0576204,0.223012,1.32508,73.6217,0.0645833,138.829,24.9223,1.48069,17.9536,21.3713,80.5199,66.243,0.708362,0.435148,0.106208,166.336,1.17049,3.18161,10.8458,0.0152662,0.729588,0
0.00511574,0.1,0.0638889,0.171891,0.79282,0.0867498,0.0578391,0.125566,0.199275,81.3382,66.2285,46.3439,31.1474,21.9351,15.0196,1.25061,1.32824,0.68692,57.7974,1.35839,13.0257,8.00689,3.78525,5.69913,0.387236,1.55596,1.54672,78.1416,0.245833,-0.10519,21.4905,0.209978,5.55002,0.170746,5.86091,-3.22888,18.354,0.466667,149.804,8.87526,0.991011,20.4208,12.9983,160.19,25.2075,0.52241,0.216082,0.0788481,149.899,1.21488,2.85925,16.2653,0.37864,0.164537,1
0.0404232,0.204167,0.278125,0.0892132,0.837045,0.191137,0.220507,0.048478,0.288122,168.697,142.161,95.2165,26.0969,25.1029,27.4406,-0.156864,-0.183979,-0.0875211,79.6341,0.310111,18.9292,5.72937,2.20497,5.47003,-0.402783,-0.739154,0.652216,73.994,1.0,-4.26063,5.2884,0.216404,10.9571,0.090634,1.35237,-1.88159,178.178,0.152778,80.2266,19.0316,-0.33816,58.9454,4.24071,185.358,58.5072,0.369356,0.340285,0.0319434,147.831,-0.473401,25.4382,17.7213,0.00135417,0.922536,0
0.043044,0.204167,0.258333,0.576225,0.434794,0.201596,0.217159,0.0488034,0.183893,19.4465,26.7697,18.4797,39.6174,40.2493,37.1329,2.98901,3.32694,3.67175,28.2433,-11.8496,9.78309,20.5273,14.9471,11.38,0.981362,0.716959,0.210084,74.474,1.0,-2.2787,17.3485,0.20696,6.76477,0.391915,4.08504,-0.308007,226.165,0.227778,43.0209,50.3689,-0.232931,62.0772,13.1173,100.929,12.6624,0.495061,0.35692,0.0504613,96.5524,0.342132,36.1874,13.4143,0.121829,1.07453,1
0.0939648,0.43125,0.340625,0.435754,0.432768,0.360895,0.290492,0.0360285,0.360324,63.9203,129.441,170.375,13.5145,10.727,9.69551,3.93686,1.54418,0.761647,73.7606,-10.9142,-17.8107,2.65224,1.52904,1.74238,1.29872,2.16582,1.82774,54.4077,0.1125,-4.57398,12.0099,0.235629,24.2427,0.216976,-5.9012,5.6229,114.743,0.403125,86.8541,38.0334,0.842659,41.0596,16.8633,60.7257,34.7049,0.497881,0.279661,0.0135207,118.268,3.637,12.5008,16.8669,0.239444,1.10501,0
0.0465567,0.55625,0.202778,0.822597,0.759421,0.472459,0.138227,0.0749534,0.587245,86.1994,92.6998,96.9838,16.5143,17.3493,19.4983,-0.738484,-0.766702,-0.533331,66.0731,-1.20362,-2.28254,5.86924,1.25312,3.17427,-2.2959,0.0341408,1.84127,50.8623,1.0,2.26752,28.942,0.418039,22.4208,0.450185,-9.10566,-0.729058,215.325,0.472222,82.7302,40.934,0.65483,73.6496,11.9818,129.801,13.1594,0.563573,0.297427,0.0362068,66.9405,0.787005,12.426,1.10127,0.0870023,0.158366,0
0.0835301,0.470833,0.283333,0.712468,0.635488,0.404941,0.231855,0.0378966,0.37385,62.437,71.2697,70.0387,21.03,20.133,15.5944,1.11855,0.928184,0.5011,58.5112,-3.26705,-0.803789,6.8038,1.63679,4.46988,0.585836,0.14891,0.459649,67.5454,0.129167,-0.361173,2.70626,0.260594,2.79466,0.338862,-1.40672,-0.33373,73.6358,0.266667,245.842,56.3033,0.438599,55.0625,17.8471,162.756,31.4322,0.420621,0.425717,0.0583126,197.661,-0.856932,39.1249,2.78518,0.00342014,0.953434,0
0.0210127,0.152083,0.172222,0.543129,0.574558,0.149901,0.144812,0.0655467,0.197746,127.679,90.2883,61.1986,38.2942,39.9685,31.2466,0.254175,0.289547,0.33996,66.2516,7.11876,18.2568,11.3913,5.17434,6.91665,0.0162813,0.541253,0.346828,83.0088,1.0,4.20446,41.3662,0.228573,20.1126,0.423176,19.6163,0.0177032,60.0898,0.258333,99.9538,17.2788,-1.75844,54.2524,17.4062,107.619,7.58293,0.491573,0.347765,0.0703786,37.588,0.453323,32.6918,2.33971,0.147083,0.315455,1
0.0247454,0.0791667,0.527778,0.955341,0.294936,0.0614911,0.44576,0.0928438,0.407756,70.1607,50.8099,39.7035,45.657,43.5945,41.9874,2.54986,3.07997,3.49064,50.2418,6.14728,11.5219,13.5064,2.59896,5.01572,1.78206,0.520463,0.557719,83.4686,0.0270833,16.9543,44.2347,0.602437,13.3422,0.273714,3.2675,-0.345902,133.191,0.875,82.952,37.868,0.994827,69.9356,12.7846,38.4366,38.0539,0.818014,0.227172,0.0382676,240.818,0.121043,17.1617,14.4444,0.0517303,0.0484062,1
