Var6,Var13,Var21,Var22,Var24,Var25,Var28,Var35,Var38,Var57,Var65,Var73,Var74,Var76,Var78,Var81,Var83,Var85,Var109,Var112,Var113,Var119,Var123,Var125,Var126,Var132,Var133,Var134,Var140,Var144,Var149,Var153,Var160,Var163,Var194,Var196,Var201,Var203,Var205,Var207,Var208,Var210,Var211,Var218,Var221,Var223,Var225,Var227,Var229,target
2674.0,492.0,740.0,925.0,8,528.0,166.56,0,16038.0,3.38197,9,50.0,490.0,477024.0,0,3557.46,45.0,36.0,176.0,232.0,-1011480.0,1910.0,24.0,8982.0,26.0,0,388150.0,177698.0,285.0,0,47439.0,1039712.0,118.0,121656.0,1,0,1,0,1,7,0,5,0,0,0,0,1,0,4,-1
252.0,484.0,180.0,225.0,4,128.0,166.56,0,3744.0,3.914334,9,82.0,0.0,226328.0,0,11271.66,0.0,6.0,40.0,64.0,-65838.4,425.0,6.0,43902.0,20.0,0,244215.0,150664.0,465.0,18,138670.0,630792.0,34.0,27648.0,1,0,1,0,2,5,0,5,0,0,3,0,1,4,1,-1
651.0,328.0,84.0,105.0,2,16.0,246.8,0,4011198.0,5.17304,9,80.0,0.0,519504.0,0,178008.9,25.0,2.0,16.0,24.0,378728.0,365.0,48.0,22203.0,-30.0,0,414905.0,195586.0,665.0,0,235060.0,5502280.0,4.0,175950.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,4,1
2261.0,3056.0,176.0,220.0,2,80.0,220.08,0,1736574.0,3.199317,18,56.0,0.0,2725752.0,0,65010.3,5.0,8.0,32.0,40.0,156262.8,2015.0,36.0,50787.0,30.0,0,7259850.0,463016.0,1005.0,9,604800.0,10442000.0,36.0,1734780.0,3,0,2,0,1,10,0,5,0,1,4,3,0,2,0,-1
1890.0,160.0,212.0,265.0,10,224.0,166.56,0,1236.0,6.776757,9,60.0,56.0,49624.0,0,2795.343,0.0,18.0,64.0,72.0,12255.56,880.0,6.0,333.0,36.0,0,14110.0,50044.0,140.0,0,32893.0,168132.0,12.0,46680.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,0,-1
1141.0,1724.0,120.0,150.0,2,72.0,186.64,0,1036800.0,4.482803,9,130.0,217.0,1867952.0,0,84075.0,0.0,4.0,24.0,40.0,214156.8,340.0,12.0,48006.0,-30.0,0,2483250.0,1014766.0,915.0,27,305655.0,6005840.0,24.0,546786.0,3,0,2,0,0,10,0,5,0,1,4,3,0,2,0,1
504.0,0.0,276.0,345.0,8,128.0,220.08,0,69342.0,3.149541,9,24.0,0.0,1527192.0,0,34436.1,0.0,18.0,80.0,112.0,-66738.0,870.0,24.0,0.0,4.0,0,1584150.0,718624.0,0.0,18,801339.0,4183920.0,52.0,1004298.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
441.0,0.0,456.0,570.0,8,88.0,320.4,0,4106490.0,3.171545,9,18.0,0.0,2107624.0,0,104380.8,25.0,30.0,80.0,96.0,234690.4,1105.0,162.0,0.0,4.0,0,3861140.0,813706.0,0.0,9,1251838.0,10159120.0,88.0,1731456.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,-1
126.0,0.0,20.0,25.0,0,0.0,196.64,5,0.0,3.9906,18,24.0,0.0,1896.0,0,2922.93,0.0,4.0,0.0,24.0,-399535.6,215.0,0.0,0.0,4.0,8,0.0,0.0,0.0,0,0.0,25568.0,0.0,36930.0,3,0,2,0,1,10,0,5,0,1,4,4,3,2,4,-1
791.0,8.0,124.0,155.0,0,0.0,196.72,0,1036800.0,1.55501,9,56.0,0.0,5529600.0,0,212565.6,0.0,0.0,32.0,64.0,137291.2,490.0,12.0,5562.0,-30.0,0,8944850.0,0.0,0.0,0,0.0,10611880.0,42.0,0.0,1,0,1,0,1,10,0,5,0,0,4,4,1,2,1,1
763.0,2484.0,224.0,280.0,2,56.0,133.12,0,0.0,0.079684,9,124.0,448.0,103208.0,0,2684.358,0.0,8.0,32.0,128.0,111.1428,590.0,0.0,6597.0,30.0,0,122320.0,8188.0,3400.0,9,2450.0,170700.0,58.0,7296.0,3,0,2,0,0,10,0,5,0,1,4,0,0,2,4,-1
1106.0,7916.0,256.0,320.0,2,152.0,220.08,0,1451172.0,2.34843,45,158.0,63.0,3137776.0,0,87729.3,5.0,8.0,48.0,56.0,108997.2,1245.0,72.0,2457.0,-30.0,0,5067600.0,560480.0,60.0,18,57099.0,8084080.0,42.0,244926.0,3,0,2,0,1,4,0,5,0,0,6,3,0,3,0,1
280.0,0.0,192.0,240.0,6,48.0,320.4,0,6227160.0,0.194617,9,18.0,0.0,2065384.0,0,158824.5,25.0,8.0,64.0,48.0,109926.4,690.0,90.0,0.0,4.0,0,1992390.0,839174.0,0.0,0,214921.0,10596680.0,24.0,834282.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,-1
630.0,4152.0,204.0,255.0,6,136.0,364.48,0,59298.0,3.2743,18,158.0,308.0,20416.0,0,6356.58,15.0,10.0,56.0,16.0,-14682.0,645.0,60.0,99981.0,-6.0,0,113770.0,38110.0,195.0,9,31101.0,263052.0,28.0,54912.0,3,0,2,0,1,4,0,5,0,0,6,0,3,3,1,1
1267.0,300.0,188.0,235.0,8,144.0,293.6,0,474576.0,0.150609,9,48.0,14.0,378096.0,3,67821.0,35.0,8.0,72.0,32.0,-479908.0,700.0,30.0,16848.0,4.0,8,834005.0,839970.0,540.0,27,431536.0,4546680.0,18.0,596742.0,1,0,1,0,2,5,0,5,0,0,0,0,1,0,0,-1
784.0,0.0,92.0,115.0,0,56.0,186.64,5,2473158.0,2.69451,9,140.0,0.0,5078816.0,0,153112.5,10.0,4.0,24.0,16.0,56771.6,290.0,24.0,5886.0,-30.0,8,2965080.0,735012.0,0.0,18,0.0,10171120.0,12.0,950448.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,0,1
812.0,628.0,208.0,260.0,2,208.0,133.12,0,1362.0,0.684256,9,64.0,28.0,86744.0,0,4173.18,10.0,2.0,8.0,40.0,-1087088.0,680.0,12.0,0.0,-22.0,0,140480.0,148852.0,0.0,0,1869.0,467512.0,32.0,4638.0,1,0,1,0,1,10,0,5,1,0,4,0,1,2,0,-1
805.0,4048.0,52.0,65.0,2,56.0,200.0,0,8718.0,3.772698,9,150.0,231.0,15312.0,0,14342.28,5.0,2.0,8.0,16.0,23377.44,240.0,6.0,38124.0,-30.0,0,92745.0,59854.0,2690.0,18,5481.0,327708.0,2.0,144426.0,3,0,2,0,1,4,0,5,0,1,6,0,0,3,1,1
931.0,2204.0,200.0,250.0,2,72.0,200.0,0,12540.0,3.401196,9,86.0,42.0,100800.0,0,3223.92,10.0,2.0,48.0,112.0,30701.72,610.0,18.0,33624.0,24.0,0,145000.0,22464.0,2965.0,9,1477.0,228456.0,42.0,1266.0,3,0,2,0,0,5,0,5,0,1,0,0,0,0,0,-1
1582.0,0.0,644.0,805.0,26,464.0,166.56,0,894.0,2.795557,9,20.0,0.0,740120.0,0,4965.3,0.0,58.0,240.0,272.0,-56254.0,2415.0,6.0,0.0,4.0,0,310875.0,214072.0,0.0,9,261576.0,1223176.0,78.0,263514.0,3,0,2,0,1,5,0,5,0,1,3,0,3,4,4,1
924.0,120.0,112.0,140.0,4,96.0,173.2,0,1962.0,0.061312,9,58.0,0.0,10824.0,0,2978.748,35.0,4.0,48.0,32.0,-92032.8,475.0,6.0,3474.0,-30.0,0,6515.0,17792.0,1690.0,0,8316.0,60856.0,4.0,5874.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,4,1
21.0,0.0,80.0,100.0,0,8.0,354.32,0,6750540.0,2.76223,18,14.0,0.0,1829952.0,3,350805.0,0.0,4.0,0.0,8.0,-78896.8,100.0,48.0,0.0,4.0,8,1568885.0,1066.0,0.0,0,0.0,9354800.0,16.0,4023336.0,3,0,2,0,2,5,0,5,0,0,3,4,3,0,4,-1
476.0,488.0,140.0,175.0,2,40.0,344.4,0,2671422.0,3.09122,9,30.0,189.0,732944.0,0,181191.3,35.0,4.0,40.0,16.0,361362.0,550.0,42.0,14553.0,-26.0,0,4591095.0,792020.0,130.0,0,554421.0,10057760.0,24.0,950424.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,-1
3101.0,2260.0,656.0,820.0,14,536.0,133.12,0,0.0,4.694937,9,112.0,56.0,614080.0,0,8855.46,10.0,44.0,128.0,296.0,2426.0,2245.0,0.0,8838.0,-30.0,0,243525.0,363842.0,475.0,18,163310.0,1561320.0,72.0,440034.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,1,1
280.0,0.0,32.0,40.0,4,16.0,243.92,0,1030752.0,3.376842,9,22.0,0.0,8407520.0,0,283813.2,0.0,4.0,24.0,16.0,65264.8,325.0,6.0,0.0,-2.0,0,1761375.0,243396.0,0.0,9,6732502.0,10633960.0,2.0,5770716.0,3,0,2,0,1,10,0,5,1,0,4,0,3,2,4,-1
2317.0,2576.0,420.0,525.0,16,184.0,166.56,0,93198.0,2.608417,45,154.0,294.0,254264.0,0,3817.23,15.0,14.0,128.0,160.0,-232598.4,1795.0,72.0,63027.0,-26.0,0,509260.0,135940.0,1450.0,54,70119.0,982628.0,80.0,169398.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,-1
182.0,0.0,40.0,50.0,0,8.0,295.84,0,7690560.0,0.78103,18,20.0,0.0,1288672.0,0,296836.8,0.0,0.0,0.0,8.0,-206416.4,355.0,18.0,0.0,-20.0,0,814010.0,1209600.0,0.0,9,0.0,8841760.0,10.0,0.0,3,0,2,0,1,10,0,5,1,1,4,0,3,2,4,-1
1008.0,168.0,124.0,155.0,0,16.0,166.56,0,0.0,1.892544,9,38.0,231.0,13280.0,0,6293.49,30.0,0.0,8.0,24.0,34719.84,500.0,0.0,27342.0,14.0,0,173815.0,9844.0,80.0,0,0.0,201364.0,40.0,0.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,-1
3248.0,2852.0,408.0,510.0,6,96.0,233.44,0,5731734.0,1.621235,9,52.0,357.0,1516720.0,0,87332.09,50.0,8.0,96.0,312.0,291444.8,1580.0,102.0,72738.0,28.0,0,3294790.0,482356.0,185.0,9,635481.0,10703440.0,40.0,81084.0,1,0,1,0,0,10,0,5,0,0,4,1,1,2,1,-1
966.0,40.0,152.0,190.0,4,72.0,708.16,0,3606870.0,0.361034,9,64.0,0.0,1196168.0,0,129089.4,25.0,4.0,24.0,24.0,43469.6,490.0,54.0,270.0,-22.0,0,3772560.0,1124834.0,45.0,27,1108877.0,10220440.0,20.0,950472.0,3,0,2,0,0,10,0,5,1,0,4,0,0,2,1,-1
154.0,0.0,28.0,35.0,0,8.0,253.52,0,7887240.0,6.50972,9,18.0,0.0,0.0,0,213117.9,10.0,0.0,16.0,0.0,186615.6,490.0,18.0,0.0,-20.0,0,168050.0,68146.0,0.0,0,0.0,9585000.0,2.0,0.0,3,0,2,0,0,10,0,5,1,0,4,0,3,2,4,-1
1218.0,1740.0,56.0,70.0,2,8.0,120.4,0,6051900.0,3.165136,27,158.0,7.0,1111992.0,6,116918.4,15.0,0.0,24.0,8.0,-186434.0,455.0,42.0,2646.0,4.0,16,792050.0,721742.0,315.0,36,972993.0,9162080.0,4.0,0.0,3,0,2,0,2,10,0,5,0,1,4,0,0,2,0,-1
210.0,0.0,120.0,150.0,0,8.0,200.0,5,10368000.0,5.176245,9,16.0,0.0,0.0,3,223404.9,45.0,0.0,32.0,0.0,59984.4,460.0,120.0,0.0,-30.0,24,0.0,47518.0,0.0,0,0.0,10117440.0,0.0,0.0,3,0,2,0,3,7,0,5,0,1,0,0,3,0,4,1
854.0,372.0,200.0,250.0,6,64.0,133.12,0,131934.0,1.725059,27,80.0,0.0,1039152.0,0,67863.91,10.0,10.0,48.0,48.0,23291.16,815.0,36.0,12852.0,-30.0,0,2473960.0,96234.0,915.0,18,574385.0,3102008.0,46.0,470724.0,1,0,1,0,0,10,0,5,0,0,4,0,1,2,0,1
231.0,52.0,28.0,35.0,0,16.0,166.56,0,0.0,4.214271,18,30.0,0.0,15128.0,0,10890.15,0.0,2.0,8.0,8.0,56582.0,160.0,0.0,24516.0,6.0,0,14300.0,8022.0,255.0,0,0.0,53352.0,6.0,27456.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
532.0,176.0,56.0,70.0,0,88.0,166.56,0,1326.0,0.443922,9,34.0,35.0,24256.0,0,64756.5,0.0,0.0,0.0,8.0,-88887.6,270.0,6.0,1143.0,10.0,0,595.0,258476.0,90.0,9,0.0,530440.0,2.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,-1
1260.0,0.0,280.0,350.0,4,80.0,166.56,0,8300880.0,4.428755,9,30.0,0.0,707248.0,0,108140.4,25.0,8.0,56.0,64.0,66614.4,980.0,108.0,2043.0,-30.0,0,1659740.0,191670.0,0.0,0,101339.0,9828920.0,50.0,1564836.0,3,0,2,0,1,10,0,5,0,0,4,4,3,2,4,1
833.0,308.0,132.0,165.0,2,40.0,220.08,0,1900926.0,1.515275,9,34.0,63.0,3340880.0,0,217423.8,20.0,2.0,40.0,40.0,125175.2,505.0,24.0,11313.0,-22.0,0,5832150.0,792046.0,215.0,9,554435.0,10482000.0,28.0,475230.0,3,0,2,0,2,10,0,5,1,1,4,0,3,2,4,-1
826.0,0.0,156.0,195.0,2,48.0,277.36,0,5570196.0,1.913266,9,38.0,0.0,1267296.0,0,201266.7,25.0,4.0,32.0,16.0,83318.8,725.0,78.0,3708.0,-30.0,0,3327370.0,556280.0,0.0,18,554435.0,10403200.0,22.0,950466.0,3,0,2,0,0,10,1,5,1,0,4,0,3,2,4,-1
133.0,0.0,92.0,115.0,0,40.0,253.52,0,2281194.0,4.163854,9,16.0,0.0,1900840.0,0,260078.7,20.0,0.0,24.0,24.0,-321152.8,290.0,24.0,0.0,4.0,0,5400050.0,792014.0,0.0,0,0.0,9415560.0,14.0,0.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,-1
609.0,316.0,20.0,25.0,0,0.0,166.56,0,3628800.0,5.193762,45,56.0,133.0,0.0,0,254878.5,5.0,2.0,0.0,0.0,128874.0,135.0,6.0,66060.0,32.0,0,3384605.0,0.0,880.0,9,0.0,9859800.0,4.0,3470568.0,1,0,1,0,2,10,0,5,0,1,4,1,1,2,0,-1
560.0,1884.0,136.0,170.0,2,48.0,133.12,0,0.0,1.302927,45,188.0,329.0,1338928.0,0,61712.7,5.0,4.0,16.0,64.0,47207.6,520.0,0.0,10647.0,-30.0,0,3406230.0,346282.0,2485.0,9,329553.0,4521240.0,34.0,132918.0,3,0,2,0,1,4,0,5,0,1,6,0,0,3,0,1
252.0,0.0,176.0,220.0,4,104.0,220.08,0,709218.0,5.092074,9,18.0,0.0,338800.0,0,39214.8,0.0,12.0,24.0,24.0,100797.6,575.0,6.0,0.0,-6.0,0,852995.0,341204.0,0.0,9,178878.0,2253344.0,42.0,369492.0,3,0,2,0,2,10,0,5,0,0,4,0,3,2,4,1
280.0,0.0,16.0,20.0,0,32.0,220.08,0,0.0,1.684042,9,22.0,0.0,0.0,0,272510.7,0.0,0.0,0.0,0.0,106903.6,335.0,0.0,0.0,4.0,0,0.0,4838400.0,0.0,9,0.0,9676800.0,0.0,0.0,3,0,2,0,0,10,0,5,0,1,4,3,3,2,4,1
1680.0,1984.0,128.0,160.0,2,8.0,436.0,0,0.0,5.106387,9,158.0,49.0,5148832.0,0,59558.1,5.0,2.0,40.0,88.0,-141517.2,525.0,0.0,164250.0,52.0,0,7580550.0,58224.0,550.0,18,604772.0,9228760.0,36.0,191790.0,3,0,2,0,1,10,0,3,0,1,4,0,3,2,0,-1
763.0,32.0,128.0,160.0,2,24.0,186.64,0,5919660.0,1.306131,9,60.0,98.0,1382400.0,0,218464.2,30.0,2.0,40.0,16.0,20742.28,535.0,72.0,23832.0,36.0,0,3055170.0,440102.0,1475.0,0,604800.0,10070760.0,16.0,518400.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,-1
1050.0,8.0,116.0,145.0,0,48.0,166.56,0,6806100.0,2.951933,9,66.0,0.0,0.0,0,139664.4,40.0,2.0,40.0,0.0,171093.2,645.0,84.0,18.0,-30.0,0,0.0,357848.0,20.0,9,0.0,8093040.0,0.0,112734.0,3,0,2,0,1,4,0,5,0,1,4,1,0,3,0,1
308.0,92.0,32.0,40.0,0,16.0,166.56,0,0.0,5.766289,9,40.0,0.0,0.0,0,5466.09,0.0,0.0,0.0,0.0,-12652.52,145.0,0.0,30321.0,16.0,0,27150.0,5418.0,5.0,0,0.0,32556.0,12.0,0.0,3,0,2,0,1,5,0,5,0,1,3,0,3,4,4,-1
2849.0,4640.0,832.0,1040.0,16,256.0,166.56,0,168102.0,1.893185,18,34.0,777.0,1882312.0,0,27314.04,5.0,36.0,248.0,384.0,29649.72,2060.0,54.0,216.0,10.0,0,2479335.0,772578.0,3260.0,0,536046.0,5219760.0,200.0,950514.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,-1
18893.0,0.0,5440.0,6800.0,86,2024.0,300.32,0,4442346.0,2.358898,9,18.0,0.0,2206704.0,0,2154.885,755.0,90.0,1232.0,1344.0,-84776.0,47045.0,1524.0,0.0,-26.0,0,3677320.0,710360.0,0.0,9,454545.0,10213360.0,978.0,728394.0,3,0,2,0,2,10,0,5,0,0,4,0,3,2,4,-1
1092.0,3604.0,132.0,165.0,0,24.0,166.56,0,591930.0,0.789361,18,220.0,133.0,2573048.0,3,68659.2,0.0,2.0,32.0,56.0,7130.84,525.0,12.0,35199.0,58.0,16,4347105.0,175078.0,4555.0,18,0.0,5854600.0,40.0,518400.0,1,0,1,0,1,4,0,5,0,1,4,3,1,3,0,-1
1260.0,15136.0,352.0,440.0,6,176.0,288.16,0,4927170.0,5.588977,45,138.0,406.0,184432.0,0,104932.5,15.0,12.0,40.0,24.0,334363.6,2040.0,126.0,12879.0,-30.0,0,629585.0,2043820.0,4590.0,18,1809829.0,10583640.0,66.0,2592954.0,1,0,1,0,0,10,0,5,0,0,4,0,1,2,0,-1
1974.0,21112.0,236.0,295.0,0,24.0,274.0,0,2944014.0,3.032044,36,206.0,1813.0,4149496.0,0,80962.2,20.0,4.0,32.0,56.0,162303.2,1615.0,54.0,43884.0,-20.0,0,5820850.0,337828.0,22390.0,27,0.0,10530520.0,68.0,45390.0,3,0,2,0,1,4,0,5,1,1,6,0,0,3,0,-1
126.0,0.0,20.0,25.0,0,0.0,230.08,0,0.0,2.505448,9,18.0,0.0,4838400.0,0,341376.0,0.0,6.0,24.0,8.0,99941.2,320.0,0.0,0.0,4.0,0,586455.0,0.0,0.0,0,0.0,10145960.0,2.0,10886400.0,3,0,2,0,1,10,0,5,0,1,4,4,3,2,4,1
707.0,0.0,132.0,165.0,6,88.0,200.0,0,89412.0,4.502029,9,24.0,0.0,923896.0,0,50437.8,5.0,14.0,64.0,32.0,-146983.2,570.0,6.0,0.0,-30.0,0,1455025.0,602274.0,0.0,9,807590.0,3590140.0,18.0,1049832.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
966.0,1532.0,188.0,235.0,0,8.0,166.56,0,3108936.0,1.42555,27,184.0,364.0,4838400.0,0,146855.7,10.0,0.0,32.0,56.0,256777.6,665.0,48.0,64611.0,32.0,0,6647850.0,52184.0,85.0,18,0.0,10605680.0,58.0,0.0,3,0,2,5,3,4,2,5,0,1,4,1,0,3,4,-1
5264.0,504.0,332.0,415.0,10,240.0,166.56,0,16698.0,5.611194,18,106.0,532.0,948248.0,0,8737.35,0.0,28.0,128.0,160.0,93252.8,1300.0,6.0,1341.0,56.0,0,414990.0,321976.0,1660.0,9,338079.0,1892168.0,36.0,646452.0,1,0,1,0,3,10,0,5,0,0,4,0,1,2,0,1
966.0,1784.0,132.0,165.0,2,24.0,133.12,0,19584.0,2.397992,27,136.0,21.0,91320.0,0,2507.73,5.0,10.0,40.0,120.0,-21341.16,500.0,18.0,5778.0,38.0,0,28160.0,6948.0,4750.0,9,6657.0,115884.0,12.0,26526.0,1,0,1,0,0,10,0,5,0,1,4,2,2,2,0,-1
1127.0,5720.0,184.0,230.0,6,104.0,133.12,0,235758.0,0.770348,9,220.0,406.0,1332424.0,0,51431.1,10.0,8.0,64.0,48.0,104282.4,735.0,6.0,5400.0,30.0,0,2573070.0,224660.0,275.0,27,209174.0,4265680.0,40.0,641214.0,3,0,2,0,1,4,0,5,0,1,4,0,0,3,1,1
63.0,0.0,128.0,160.0,2,48.0,246.0,0,500622.0,2.599017,9,12.0,0.0,202440.0,0,62565.3,10.0,4.0,48.0,40.0,-688284.0,160.0,6.0,0.0,-18.0,8,1958500.0,40582.0,0.0,0,101857.0,2669448.0,32.0,87666.0,3,0,2,0,1,10,0,5,1,1,4,0,3,2,4,-1
1232.0,3488.0,160.0,200.0,0,24.0,240.16,0,5457588.0,5.342448,9,36.0,42.0,878752.0,0,95275.2,35.0,2.0,24.0,16.0,518936.0,830.0,84.0,5832.0,-30.0,0,3755740.0,355974.0,930.0,18,0.0,9933000.0,26.0,76308.0,3,0,2,0,2,10,0,5,0,1,4,0,3,2,4,1
413.0,84.0,264.0,330.0,4,120.0,200.0,0,0.0,1.751122,9,34.0,0.0,460432.0,0,9077.46,10.0,14.0,72.0,104.0,-90182.8,870.0,0.0,27549.0,10.0,0,585195.0,103108.0,0.0,0,63840.0,1018160.0,58.0,148758.0,3,0,2,0,2,10,0,5,0,0,4,4,3,2,4,-1
1099.0,0.0,188.0,235.0,0,80.0,166.56,0,7035420.0,1.196112,9,44.0,0.0,691200.0,0,117287.4,15.0,8.0,24.0,8.0,379005.6,790.0,114.0,4446.0,-30.0,0,1965520.0,964784.0,0.0,0,0.0,10674600.0,20.0,1660278.0,3,0,2,0,0,10,0,5,0,1,4,4,3,2,4,1
336.0,524.0,136.0,170.0,6,40.0,166.56,0,5592.0,4.381329,18,130.0,21.0,351256.0,0,22990.8,0.0,4.0,32.0,24.0,5538.56,455.0,6.0,6057.0,58.0,0,697770.0,45194.0,135.0,18,142905.0,895292.0,46.0,100998.0,1,0,1,0,1,9,0,5,0,0,6,3,1,1,0,1
756.0,740.0,124.0,155.0,2,16.0,186.64,5,6091320.0,3.653706,36,40.0,315.0,2016056.0,0,222251.7,25.0,0.0,32.0,24.0,19525.0,525.0,72.0,16407.0,16.0,8,3628600.0,267492.0,90.0,9,604800.0,10206000.0,18.0,0.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
868.0,0.0,180.0,225.0,4,88.0,186.64,0,5598564.0,2.411664,27,26.0,0.0,294352.0,0,116742.6,30.0,8.0,56.0,24.0,140020.0,700.0,84.0,0.0,-30.0,0,1399855.0,1288146.0,0.0,9,687960.0,10553680.0,14.0,1611708.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,1
742.0,1412.0,164.0,205.0,2,96.0,234.56,0,3897414.0,5.665242,9,108.0,315.0,2534664.0,0,195168.9,25.0,2.0,40.0,32.0,59598.4,840.0,54.0,49032.0,48.0,0,3559875.0,692646.0,12715.0,18,554491.0,9731240.0,20.0,271014.0,1,0,1,0,0,2,0,5,0,0,6,1,1,1,4,-1
357.0,0.0,204.0,255.0,10,128.0,166.56,0,1981128.0,6.516984,9,22.0,0.0,1396688.0,0,110895.3,15.0,6.0,64.0,64.0,-544776.0,590.0,30.0,0.0,4.0,0,774655.0,158634.0,0.0,0,344680.0,3574016.0,32.0,338508.0,3,0,2,0,0,10,0,5,0,0,4,0,3,2,4,1
630.0,1036.0,160.0,200.0,2,112.0,320.4,0,0.0,6.53151,18,78.0,35.0,189944.0,0,13886.01,0.0,6.0,16.0,48.0,-278280.8,425.0,0.0,18018.0,-30.0,8,610465.0,54004.0,135.0,18,8505.0,704408.0,34.0,19584.0,3,0,2,0,1,4,0,5,0,1,2,0,0,6,1,1
