V1,V2,V3,V4,V5,target
-0.700336,-1.090649,-0.320386,0.892908,3.068566,2
-0.726738,-0.958037,-0.01063,0.315085,1.180899,2
-0.095822,2.254964,-1.627087,0.048233,0.187144,1
-0.642402,0.099763,0.230154,0.117051,-0.415375,1
-0.448781,-1.031888,0.127154,0.734561,2.036549,1
-0.672326,-0.984356,-1.093338,0.837806,2.592436,2
-0.443038,0.877008,1.662843,-1.444623,-0.136583,1
-0.858544,-1.076208,-0.362461,-1.53365,3.534445,2
-0.621202,-0.264584,1.874895,-1.419608,-0.136583,1
1.268564,-0.809534,-0.942723,-0.319041,-0.471204,1
-0.080704,0.126917,0.799029,-1.052695,-0.418463,2
-0.812722,-0.690766,0.659764,-0.500597,-0.136583,2
-0.735619,0.102101,1.108453,0.352405,-0.136583,1
0.958374,-0.073539,-0.373866,-0.68684,-0.859366,1
-0.421481,-0.263468,0.325769,0.554497,-0.136583,2
-0.635123,-0.597768,0.192089,-0.001708,1.218902,2
-1.327671,-2.182553,0.789898,0.511858,-0.772807,2
0.077586,0.768883,-1.179998,-0.256199,-0.354964,1
-0.48568,-0.705201,0.83337,1.720634,-1.340167,2
0.136559,1.080355,1.060896,-0.962535,-0.388009,1
-0.441786,-0.623307,0.088654,1.324027,-1.864983,2
2.954669,-1.901584,-0.969352,-0.607699,-0.26093,1
0.576543,1.022344,-1.303301,0.044273,1.633037,1
-0.133976,-0.317869,0.997121,1.358049,-2.082846,2
-0.586038,-0.691592,1.376987,0.726638,3.05128,2
-0.12118,1.71869,-1.358723,-0.85319,1.686093,1
-1.072467,-0.62884,0.481739,1.122616,-1.164243,2
-0.702306,-1.049687,-0.425477,0.731528,2.407384,1
-0.662168,-0.353383,-0.056353,2.222021,-0.136583,2
-0.718855,-0.778937,0.787867,0.312574,1.844357,2
-0.521465,-0.006047,0.859779,0.376191,-0.752761,2
-0.532695,-0.670115,0.808365,0.376524,0.767549,2
-0.430467,1.268885,0.627466,1.270307,-0.751298,2
-0.222829,-0.277027,1.475471,1.140808,-1.362329,2
1.269845,-1.186373,-0.912691,-0.373039,-0.258447,1
-0.679586,-0.85946,-0.414259,0.660314,1.511739,1
-0.593085,-0.889067,0.742353,1.377647,2.876686,2
2.963007,-0.790653,-0.549361,0.324577,-0.453856,1
0.637051,0.315612,1.164481,-1.025249,-0.397536,2
0.258119,0.437202,-0.28058,-0.074074,-0.592628,1
-0.575993,-0.642307,-0.026021,1.89779,-1.713515,2
-0.489166,-0.510573,1.955172,-1.361767,0.942065,1
0.0346,0.797659,0.051337,1.099466,-0.911595,2
-0.767254,-1.040226,-0.535961,0.103939,-0.136583,2
-0.661381,-0.280071,1.447311,-1.339764,-0.564032,1
-0.064419,1.487178,0.162034,-0.902691,-0.447588,1
-0.638085,1.436241,-1.350888,-0.108675,-0.37944,1
-1.048579,-1.7885,-1.453723,-1.2304,1.852991,2
-0.369225,1.069145,0.086724,-0.818018,-0.4108,1
-0.702161,-0.543436,0.029138,1.698601,-0.136583,2
1.472633,0.766157,0.127645,-0.802293,0.130515,1
-0.693534,-0.203554,2.045529,-1.685671,-0.136583,1
1.401889,0.333731,-1.23743,-0.250626,-0.359778,1
-0.69193,-1.05288,-0.02871,1.545274,-1.822326,2
-0.697243,-0.288742,1.680057,0.882349,-0.759776,1
-0.750728,-0.634149,0.352967,1.440833,-1.146737,2
-0.830541,-1.32347,-0.982794,0.089852,1.413601,2
1.732971,0.864576,-1.127938,-0.681879,-0.288218,1
-0.487925,-0.311348,1.737662,-1.308129,-0.777828,1
-0.091454,1.343051,1.033601,-1.076008,-0.431949,2
0.772867,0.63297,-0.106745,0.654942,1.090772,1
0.633417,0.448764,1.265158,-0.961693,-0.401941,2
-0.695053,-0.970691,-0.086878,1.688181,-0.136583,2
-0.532468,-1.0104,0.926084,1.285384,1.028766,2
-0.773016,-0.67181,0.583757,1.626313,-0.136583,2
-0.359038,0.907781,-0.201574,-0.160692,-0.365753,1
0.440202,0.162767,-0.444774,-0.269081,0.070634,1
-0.822803,-0.776702,0.58031,2.258604,-1.570971,1
-0.500596,-0.832882,0.143057,0.91828,-0.136583,2
-0.305996,0.906359,0.082239,-0.831612,-0.58248,2
-0.776644,-0.794889,-0.198783,0.881697,-0.973196,2
-0.054138,2.039832,0.194468,-0.904133,0.217673,1
-0.568752,-0.11262,1.236566,1.374031,1.803723,2
3.275293,-0.618777,-1.003,-0.603952,-0.233194,1
-0.284695,1.51559,-1.447123,-0.164606,0.261072,1
-0.502384,1.537233,-1.289894,-0.82755,-0.356922,1
-0.556026,-0.042214,0.938759,1.113225,-0.136583,2
0.242154,-0.515247,0.337558,0.83522,0.677834,2
0.427695,1.543649,0.364313,-0.068908,0.200415,2
-0.440512,-0.546459,1.242412,0.706954,2.655551,2
-0.499762,-0.010441,0.916585,0.370456,-0.926438,1
0.035804,1.314181,-1.29935,-0.0221,2.257598,1
-0.307028,0.49661,-1.416761,-0.79974,-0.438964,1
-0.730349,-0.869685,1.980879,-1.351489,0.557303,1
-0.646587,-0.323294,-0.153673,0.416448,1.372619,2
2.660945,-1.805146,-0.659661,-0.347147,-0.316387,1
-0.642461,0.50339,1.390343,-1.291471,-0.136583,1
0.487388,0.017653,-1.079,-0.625546,-0.242702,1
-1.867002,-0.742066,-0.312636,-0.730238,-0.457353,1
-0.629042,-0.684631,0.318194,0.659395,-0.136583,2
-0.44121,-0.330898,2.124422,1.119478,-0.854611,1
-0.883593,-1.214377,-0.697352,-0.169275,1.44693,1
0.226154,1.235221,0.692776,0.437887,-0.495784,2
-0.334503,-0.805309,1.410939,1.244093,2.401981,2
0.224127,1.782998,0.311365,0.094683,-0.428909,2
-0.866921,-1.057447,0.261377,1.830498,-1.581179,2
1.968667,-1.734408,-0.596408,-0.301423,-0.295964,1
0.591286,0.204691,1.434409,-1.021812,-0.429084,2
0.381127,0.19629,0.972656,-1.083694,1.332497,2
-0.304321,2.246151,-1.594833,-0.853057,0.206473,1
-0.657017,-0.601319,1.032067,0.695985,0.64148,2
-0.224961,1.243845,0.001258,0.015145,-0.666459,1
-0.799989,0.387781,0.267385,0.359732,-0.136583,1
0.205824,-0.19997,-0.494838,-0.278852,-0.314717,1
-0.558643,-0.130562,1.5692,-1.282835,0.953878,1
0.475347,0.440809,-1.148784,-0.270545,-0.298477,1
-0.296956,-0.939103,1.504333,0.637331,0.734347,2
-0.548965,1.53681,-1.25555,-0.12813,-0.802201,1
-0.51783,-0.642724,0.563085,0.53605,0.806825,2
2.715665,-0.844515,-0.580631,-0.22915,-0.241822,1
0.570499,-0.57637,1.097582,1.579987,-0.855705,2
0.244995,0.745536,-0.115589,-1.042665,1.869703,1
-0.708189,-0.847144,0.081916,2.248071,-0.136583,1
-1.059137,-0.875378,0.107787,0.461345,0.980304,2
-0.162554,-0.727849,1.25727,0.662382,0.793262,2
-0.841945,-1.074508,-0.484371,0.097495,-0.951663,1
-0.198629,-0.592733,1.255789,1.087263,-1.053591,2
1.091885,-0.337069,0.109562,1.481886,-0.917701,1
0.008407,0.720837,-1.164267,-0.209746,-0.69527,1
1.505111,-0.41988,-0.425932,-0.163755,0.758562,1
-0.538588,2.312786,-1.266202,-0.004201,1.277715,1
-0.84917,-1.114039,-0.361956,1.324843,1.835115,1
-0.378035,1.303571,0.311451,0.442964,-0.641547,2
-0.319733,0.50292,0.182231,-0.86974,0.479801,1
2.353375,-0.663131,-0.399066,-0.60932,0.002511,1
-0.600712,0.174294,0.819528,-1.045922,-0.512231,1
-0.467262,-0.578392,-0.428863,1.391645,-1.2613,2
-0.178285,0.614558,-1.225984,-0.672673,-0.273252,1
-0.564541,-0.455093,0.151654,0.608848,1.226509,2
-0.796704,-0.91013,-0.150379,2.019204,-0.136583,1
-0.810368,-0.62656,-0.061878,1.476965,-0.136583,1
-0.726738,-0.958037,-0.01063,0.315085,1.180899,2
-0.468361,-0.812579,0.151765,0.998465,-0.136583,2
-0.424093,0.180063,1.494554,1.144448,-1.030676,2
-0.379332,0.36857,0.863713,1.39339,-0.742869,2
-0.628801,0.559967,0.260588,0.055504,-0.464915,1
-0.477476,-1.069391,1.153178,0.8566,-1.438198,2
1.892578,-1.158386,-0.675753,-0.304336,-0.245071,1
-0.575875,-0.252329,0.808214,0.80111,1.021279,2
-0.868572,-1.060177,-0.475772,0.097996,-0.136583,1
-0.475342,-0.557045,1.010725,0.770439,-0.136583,2
1.270206,-0.896105,-0.62297,-0.3118,-0.395757,1
-0.487713,0.00125,1.12813,0.637444,1.25167,2
-0.806377,-0.522366,0.570109,1.623902,-0.136583,1
-0.769326,-0.509881,1.253542,-1.620641,-0.831599,1
-0.706015,0.222833,0.245164,-0.076268,-0.136583,1
-0.657718,0.878888,0.269989,0.261388,2.353008,1
-0.789258,-0.820958,0.262609,0.538625,-0.136583,2
-0.452202,-0.534992,1.276072,-1.459239,0.772653,2
-0.193235,1.512018,0.715879,0.589471,-0.533299,2
0.124084,0.320747,1.317706,0.578644,-0.55978,2
0.019325,0.169347,-1.107275,-0.922973,3.365271,1
-0.213817,2.109439,0.033856,-0.111589,0.212913,1
-0.57868,-0.659791,-0.006897,2.373289,3.554632,2
-0.615152,-0.471018,1.086204,0.511123,0.747505,1
-0.523027,-0.905953,0.973283,2.834715,-1.499968,2
-0.746137,-0.654077,1.041208,1.167724,-1.56457,2
-0.17081,-0.779114,-0.124235,2.163793,-1.096602,2
-1.112109,-1.946091,-0.066419,-1.433943,2.39253,2
-0.675122,-0.441863,2.044222,-1.423744,0.808887,1
-0.691326,-0.345929,0.22345,-1.202488,1.40483,2
-0.601638,-0.403891,1.905876,-1.338665,-1.03942,2
-0.774167,-0.72326,0.163015,2.070526,-1.557412,2
-0.885438,-1.084878,0.002516,-0.764614,-0.669756,2
-0.241576,-0.782698,1.253066,1.263979,2.046712,2
-0.297562,-0.107368,1.066948,-1.12108,-0.534869,2
-0.731775,-0.553918,0.572864,1.669186,-1.212237,2
-0.291515,-0.411501,1.355732,-1.16754,-0.529065,2
0.362995,1.588147,-1.213465,-0.699144,0.245379,1
0.849923,1.305193,-1.216688,-0.230948,0.898017,1
0.331192,-0.735336,2.241222,-1.286852,-0.56874,2
-0.548959,-0.920848,0.224535,2.379642,-1.808129,1
-0.469433,-0.254303,1.680305,-1.208502,0.4493,1
0.478142,0.363987,-0.248673,-0.083771,0.358393,1
1.780599,-1.147295,-0.671986,-0.29518,-0.249129,1
-0.807944,-0.811796,0.127978,0.613143,-0.136583,2
-0.801512,-1.17006,-0.538446,-0.985212,1.228507,2
-0.103089,1.96113,-1.362597,-0.738182,-0.368374,1
1.949907,-1.101074,-0.391788,-0.621168,-0.257544,1
1.89882,-0.055139,-1.001938,-0.602147,0.006427,1
-0.38055,0.614816,0.513206,0.062296,0.197505,1
-0.024361,2.206377,-1.478142,0.18392,0.296701,1
-0.619906,-0.519993,0.397789,0.80588,0.478145,2
-0.039986,1.835686,0.507198,0.377387,0.500307,2
0.297911,0.873765,-0.201331,1.333857,-0.753821,1
0.072681,0.036265,1.039101,0.878194,1.312394,2
2.510898,-0.791627,-0.96375,-0.392576,-0.222947,1
-0.705676,-0.767686,0.777915,0.281377,-0.136583,2
1.313433,-0.315999,-0.631211,-0.32473,0.097983,1
0.076351,1.893661,-1.273673,-0.717511,-0.340264,1
-0.459822,-0.976434,0.298797,0.898306,1.23946,1
-0.412191,1.785971,0.594843,0.258769,-0.466484,2
-0.450091,-0.350263,0.52024,0.585585,3.54023,2
-0.514266,-0.53824,1.757674,-1.433598,-1.015552,2
-0.573191,-0.704357,0.000548,2.257349,3.597125,2
-0.784388,-1.027979,-0.295851,2.185625,-1.585675,1
-1.050485,-2.03916,-2.111571,-2.48534,-0.136583,1
-0.189601,2.394085,-1.425312,0.406458,0.519358,2
-0.504018,1.297485,-1.3922,0.082238,-0.436636,1
-0.842015,-0.894287,0.081529,0.56567,-0.136583,2
-0.71446,-0.580773,-1.593159,2.212642,-1.770028,2
2.435158,-1.057439,-0.518082,-0.313952,-0.2775,1
-0.599978,2.430428,-1.499986,-0.834377,-0.421967,1
-0.525924,-0.879399,0.195552,0.611993,0.974833,2
-0.610199,-0.343796,0.85938,-1.075465,0.558229,2
0.230229,2.010092,-1.251154,-0.699083,-0.375525,1
-0.348382,2.102342,0.2451,0.068493,-0.136583,1
-0.622532,0.143755,-1.156737,-0.684729,0.064699,1
1.379391,-0.308193,-0.988252,-0.354055,-0.245539,1
0.19156,0.693389,-1.241483,-0.728203,-0.337804,2
0.326593,1.373355,-1.25688,-0.712561,-0.331895,1
-0.679626,-0.150279,-0.198777,1.907218,-0.136583,2
1.187316,-0.615846,-0.601909,-0.320811,-0.26767,1
-0.787563,-1.016678,-0.036069,2.093011,-0.136583,2
-0.548259,0.100057,2.067022,-1.37678,-0.694966,1
-1.118951,-0.890707,-1.399976,-1.931753,-0.136583,2
-0.704067,0.059589,1.109749,-1.250657,-0.561256,1
-0.520461,-0.915035,1.230828,1.12706,1.268177,1
-0.471986,0.381647,0.68639,0.2168,-0.931391,1
-0.616735,-0.117661,0.012808,-0.024523,0.442158,1
-0.146011,-0.741902,-0.052557,2.109269,-1.116488,2
-0.682819,-0.154145,2.075083,-1.696389,-0.136583,1
0.868835,1.292879,-1.218157,-0.69679,0.116183,1
1.840222,-0.542803,-0.402631,-0.645912,-0.214554,1
-0.654117,-0.778955,0.903262,-1.482923,3.872411,2
-0.385902,2.474738,-1.307306,-0.048177,1.059745,1
-0.825637,-1.103894,-0.271001,1.775233,-0.136583,1
-0.628988,-0.783497,-0.037786,1.050566,-0.136583,1
0.128377,-1.07597,0.545623,1.487925,2.056997,2
-0.579838,2.068984,0.582244,0.349778,-0.48566,2
0.771587,0.285955,-0.256734,0.018074,-0.46668,1
-0.729998,0.393609,1.674092,-1.371444,-0.136583,1
-0.257462,0.394631,1.482819,0.384751,-0.582842,2
-0.602663,0.646729,-1.130479,-0.673571,-0.301757,1
0.777432,0.363,0.908492,-0.828739,-0.363845,1
0.585626,0.029885,1.379721,-1.054761,-0.447789,2
-0.444728,0.200614,1.850356,-1.219917,0.536946,2
-0.441011,-0.860485,0.953995,0.89051,3.219081,2
-0.749319,-0.995182,-0.426201,1.231262,-1.402157,2
0.605679,0.59423,1.07865,-0.946877,-0.387314,2
1.478805,-0.689695,-0.934593,-0.402729,-0.024455,1
0.369994,-0.770149,1.015307,0.297851,-0.5876,2
-0.870106,-1.037673,-0.116916,1.922032,-1.141022,2
-0.834854,-0.779065,-0.177121,0.556809,1.253164,1
0.600182,-0.233587,0.50964,0.89169,1.047475,1
-0.690816,-0.094302,-0.135679,0.653849,1.632516,2
-0.350025,1.762964,0.156529,-0.892028,-0.425757,1
0.791931,1.024319,-1.268846,-0.094534,1.257861,1
-0.708107,-0.225914,1.054834,-1.208488,-0.136583,1
-0.794604,-0.640053,0.632221,0.72028,-1.231182,2
0.424004,0.702836,-1.112024,-0.643297,0.028342,1
-0.418434,-0.056161,-0.298953,-1.12947,-0.136583,2
-0.509179,-0.333393,1.36442,0.782416,0.7798,1
0.719207,0.764935,0.883822,0.205913,-0.423742,2
-0.51571,0.083207,1.381461,0.525759,1.546928,2
0.772565,1.141573,-1.420818,-0.762573,-0.339027,1
-0.146473,-0.742351,-0.052738,2.108654,-1.116259,2
-0.681418,-0.802588,-0.050554,0.685782,-1.889229,2
-0.826529,-0.659547,-0.478196,0.226002,-0.136583,2
-0.30557,-0.013332,1.805566,-1.282618,-0.623916,2
0.188136,0.364116,0.779946,0.97136,-1.174196,2
-0.423779,-0.974252,1.018224,1.362368,2.81312,2
-0.643959,-0.643103,0.256785,0.927884,0.794053,2
-0.24521,1.845403,-1.298455,-0.190553,-0.507342,1
-1.071586,-1.916357,-1.281745,0.601321,3.083228,1
-0.563788,1.76562,-1.382672,1.19267,-0.711577,2
-1.054977,-1.873002,-1.71256,-2.10818,-1.504528,2
-0.622143,0.154929,1.023681,2.131993,-0.136583,2
0.112913,1.571438,-1.273915,-1.077493,1.564004,1
-0.276333,-0.896749,0.048797,1.443043,-1.295648,2
1.918139,-0.563081,-0.432935,-0.6492,-0.241527,1
-0.642301,0.059401,1.168922,0.429102,-0.730116,1
-0.589025,0.011285,2.255259,-1.555966,-0.908876,1
-0.664248,-0.345967,1.427061,0.844096,-0.136583,2
-0.575469,-0.521887,0.826152,1.106572,3.251377,2
-0.454644,0.628482,-1.195514,-0.725755,-0.343627,1
-0.843919,-1.018577,-0.311271,1.712273,-0.136583,2
-0.711667,-0.424733,-0.028509,1.557916,-1.263006,2
-0.443125,-0.959579,0.431492,0.951976,1.276193,1
1.03267,0.811066,-1.105888,-0.613252,-0.267193,1
0.16687,0.475742,0.505642,-1.392419,1.674592,2
-0.503108,-0.006341,1.688863,-1.469974,-0.136583,1
0.335501,0.321052,-1.19207,-0.64223,-0.277865,1
-0.292931,1.354672,0.325747,1.113477,-0.76631,2
-0.825005,-0.927716,-0.037564,0.31144,-0.136583,1
-0.411545,1.199125,1.145646,0.476639,-0.576558,1
-0.677262,-0.849226,-0.010169,2.232893,-1.472507,1
-0.767691,-0.814641,-2.230586,-1.439745,-0.750867,2
0.126218,1.453761,0.296723,0.501769,-0.556541,2
-0.67081,-0.283819,1.541321,-1.52229,-0.136583,1
-0.241988,0.130677,1.655084,-1.387298,-0.580137,2
-0.490619,0.599941,0.78791,-1.155017,-0.626951,1
-0.406244,-0.968129,1.074739,0.432623,0.596787,2
-0.234498,0.147774,1.085933,1.178747,-0.764393,2
-0.800229,-0.943745,-0.34875,-1.125293,1.736473,2
-0.22676,1.359889,-0.010618,0.000735,-0.65201,1
-0.684655,-0.843708,-0.07467,1.481547,-0.136583,2
-0.477913,-0.718154,0.872152,2.220627,-1.401228,2
1.202327,-1.187073,-0.903799,-0.378953,-0.264298,1
-0.695563,-0.689514,-1.514183,2.539573,-1.962611,2
-0.593059,-2.433803,0.608026,-1.083771,0.754461,2
-0.264072,1.174285,-1.304226,-0.130323,-0.537399,1
-0.747047,-0.020476,0.60821,-1.093145,-0.499759,1
-0.799598,-0.788455,0.817334,1.153525,-0.895139,1
0.500151,2.04754,-1.290786,-0.715742,-0.359568,1
-0.740196,0.182542,1.843364,-1.414466,-0.136583,1
-0.636777,-0.634747,-0.380254,0.831102,-1.035615,2
2.51757,-1.088038,-0.655214,-0.59185,-0.039552,1
-0.642336,-0.160043,1.067834,-1.109541,-0.570432,1
0.49689,1.059028,-1.192159,-0.223272,0.125093,1
-0.830655,-1.293962,-0.717265,0.186029,-1.303674,2
-0.703159,-1.036904,-0.138173,1.836223,2.027933,2
-0.336469,-0.396689,1.557811,-1.516964,0.882792,2
-0.642138,0.087108,2.29631,-1.440145,-0.136583,1
-0.757646,-0.652479,-0.007193,1.090778,2.605049,2
-0.636824,-0.51482,0.974515,0.616395,-0.791913,2
-0.536932,0.650501,0.458302,0.05318,-0.464681,1
1.847803,-1.738154,-0.592977,-0.252297,-0.251934,1
0.043557,0.723634,0.454919,-0.041149,-0.136583,1
-0.53335,1.182016,0.346084,0.349631,-0.729853,1
0.051413,1.289765,1.000179,0.245619,-0.457066,2
0.520262,1.502418,0.091753,0.261661,-0.486598,1
0.153374,1.300046,-1.35949,-0.730233,-0.312189,2
-0.122266,0.260727,-1.213326,-0.256918,-0.516176,1
-0.40195,0.021954,1.82547,-1.456159,1.237061,2
-0.550176,-0.351118,1.701646,-1.44566,0.614818,2
2.819819,-0.973749,0.038755,-0.738718,-0.291063,1
0.333242,1.765843,0.30728,-0.813976,-0.396061,2
-0.814759,-0.710834,-0.548108,0.006,1.379834,2
1.331017,0.184222,-0.537138,-0.321027,-0.273089,1
0.110935,0.557946,-0.163156,-0.773106,-0.327599,2
-0.053048,0.942855,-1.197645,-0.725343,-0.335785,1
-0.64385,-0.917078,1.304383,0.755411,0.90932,2
-0.757064,-0.264419,0.134182,1.104362,-0.136583,2
0.071627,1.038806,-0.236065,-0.116003,-0.542612,1
0.135478,0.504589,-0.185423,0.287132,-0.495956,2
0.954915,0.63129,-1.199332,0.008597,1.647908,1
-0.78966,-0.21071,0.586588,-0.928515,-0.425591,1
-0.201006,1.70251,-1.448443,-0.037016,0.836702,2
0.316357,-0.468655,0.995543,0.325065,-0.592959,2
0.479656,0.346573,1.44515,-1.014331,-0.517642,2
-0.473394,1.59891,-0.03729,0.197446,-0.136583,1
-0.394273,-0.708149,1.279443,1.377434,2.220316,2
-0.150902,0.035408,1.576699,0.994498,-0.863139,2
2.356833,-1.072149,-0.531061,-0.307065,-0.274833,1
-0.79122,-0.308479,1.586241,-1.405747,-0.624088,1
0.063347,1.740557,0.067536,-0.845246,-0.394754,1
-0.32549,-0.643784,1.112289,0.914677,2.34585,2
-0.818107,-0.917589,-0.002874,-0.500597,-0.136583,2
-0.800463,-0.840764,0.373973,1.507937,-1.093485,2
0.452325,-0.235209,-1.051621,-0.604195,-0.232782,1
-0.812567,-0.690211,0.201728,2.246715,-0.136583,1
-0.149167,1.617627,-1.312112,-0.194967,-0.535576,1
-0.542308,-0.79373,1.275953,0.676322,1.048394,2
