X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,target
-0.00123773,-6.83e-05,3.745e-05,-0.01346486,0.00635714,-0.00029356,-0.00096766,-0.00050851,8.845e-05,-0.00718427,0.00793465,9.27e-05,0.00010898,3.387e-05,-7.59e-06,0.00092119,-0.00045455,0.00023473,7.084e-05,8.067e-05,-1.338e-05,0.00103395,-0.00041912,8.775e-05,0.00124018,0.01489302,0.00109671,0.01070425,0.00011438,0.00105371,0.00010818,0.00111912,S
7.082e-05,-0.00639449,-0.0004959,-0.00098186,-0.0035308,-0.00026711,-0.00128234,-0.00537615,-0.00035382,-0.00105396,-0.00236355,-0.00015973,-1.21e-06,0.00011276,1.07e-06,0.00017809,1.426e-05,-1.868e-05,-0.00016712,0.00010341,1.078e-05,0.00018419,-7.88e-06,-2.814e-05,0.00641409,0.0036745,0.00553829,0.00259282,0.00011277,0.00017964,0.00019683,0.00018649,H
-0.00074492,-0.00072064,-0.00052463,0.00253479,0.02506206,0.03916437,3.179e-05,-0.00055896,0.00065064,0.00264949,0.02244902,0.0344295,-7.346e-05,-0.00016908,-0.00019271,0.00097574,-0.00068957,0.00668212,6.185e-05,-5.619e-05,-5.71e-05,5.447e-05,0.00104041,0.00339293,0.00116166,0.04656587,0.00085836,0.04118699,0.00026669,0.0067881,0.00010121,0.00354928,S
0.00684792,0.00095376,-0.00080727,-0.00115304,0.00891551,-8.859e-05,0.00407021,0.00669279,-1.155e-05,0.00074217,0.00838572,-0.00033572,0.00141508,-0.00257554,0.00019449,0.0001189,-0.00083726,0.00011592,0.00070109,-0.00144873,0.00014606,2.7e-06,-0.00072009,0.00014105,0.00696099,0.0089902,0.00783328,0.00842519,0.00294511,0.00085357,0.00161607,0.00073378,S
0.00012252,0.00104662,8.624e-05,-0.00040095,0.00109965,0.00012231,0.00024981,0.00098645,6.64e-06,-0.00022609,0.00106284,2.08e-05,-3.639e-05,-6.871e-05,-1.018e-05,2.719e-05,-5.338e-05,-6.4e-06,-1.711e-05,-5.143e-05,-2.65e-06,6.436e-05,-9.263e-05,5.24e-06,0.00105729,0.00117684,0.00101761,0.00108682,7.842e-05,6.025e-05,5.427e-05,0.00011292,H
-0.00010172,0.00099589,0.00040963,-0.0032949,-0.00406561,-0.00072791,-0.0001216,0.00075075,0.00035459,-0.00036911,-0.00300663,-0.00056948,6.268e-05,0.00015183,9.558e-05,-0.00071331,-0.00099531,8.799e-05,-4.394e-05,-2.581e-05,2.925e-05,-8.538e-05,0.00024404,0.00013676,0.00108164,0.0052835,0.00083914,0.00308226,0.00019004,0.00122767,5.876e-05,0.00029249,P
0.0033966,0.0304995,0.00110249,-0.00160067,-0.02323743,0.0030087,0.0005228,0.02487923,0.0006755,-0.00503858,-0.01747133,0.00106826,0.00014382,0.00338976,0.00027367,8.54e-05,-0.00386412,2.999e-05,0.00052467,0.00262473,0.00022856,-0.00112711,-0.00130026,-0.00033119,0.03070785,0.02348601,0.02489389,0.01821471,0.00340383,0.00386518,0.0026864,0.00175235,S
0.0058408,0.02112018,-0.00209902,-0.00066213,-0.00189278,-0.00082346,0.00821362,0.01540356,-0.00103434,0.00114754,-0.0021364,-0.00062749,0.00071037,0.00234786,-0.00014535,-0.00097763,0.00158492,4.916e-05,0.00082843,0.00218251,-0.00011299,-0.00102506,0.00224213,8.227e-05,0.02201325,0.00216775,0.01748722,0.00250496,0.00245727,0.00186284,0.00233718,0.00246671,S
0.00177615,-0.0063338,-0.00034183,0.00098708,-0.00024881,-0.00025265,0.00039169,-0.00299847,-0.00010851,0.00133279,-0.00112271,-6.689e-05,0.00046414,-0.00040054,-6e-07,-5.021e-05,2.601e-05,1.019e-05,0.00033109,2.542e-05,-2.664e-05,1.127e-05,0.00022538,-4.249e-05,0.006587,0.00104884,0.00302589,0.00174392,0.00061307,5.746e-05,0.00033313,0.00022963,D
0.05051815,0.0342953,0.00498646,-0.01590032,0.02569796,0.00469765,0.03501728,0.02479358,0.00312489,-0.01486501,0.01205363,0.00301449,0.00223155,-0.00345013,0.00052899,-0.00382348,0.00350942,0.00134135,-0.00017643,-0.00147886,0.00022547,-0.00279965,0.00255177,0.00099245,0.06126268,0.03058224,0.04301972,0.01937384,0.00414283,0.00536044,0.00150632,0.00391594,S
-4.227e-05,-0.00017985,-6.722e-05,-0.00068434,-0.00065496,1.895e-05,0.00060515,-0.00056565,4.827e-05,-1.22e-05,-0.001059,0.00011532,-6.424e-05,2.112e-05,2.954e-05,-1.421e-05,5.555e-05,1.139e-05,-6.836e-05,2.745e-05,2.911e-05,2.474e-05,-4.385e-05,3.425e-05,0.0001966,0.00094744,0.00082976,0.00106533,7.379e-05,5.846e-05,7.921e-05,6.09e-05,D
0.00090878,-0.00024527,1.52e-05,0.00029192,0.00047294,0.00011147,4.903e-05,3.145e-05,2.004e-05,0.00031124,0.00052487,9.421e-05,-7.773e-05,1.62e-05,-9.2e-07,-5.43e-06,-3.21e-06,-2.57e-06,-3.92e-06,-2.31e-06,-1.37e-06,-6.82e-06,-5.43e-06,-2.29e-06,0.00094141,0.00056685,6.16e-05,0.00061744,7.94e-05,6.81e-06,4.75e-06,9.01e-06,D
0.0023732,-0.00871091,0.00131224,0.00361175,-0.00019736,-0.00157049,0.01542303,-0.0111006,-0.00103859,0.00050211,0.00312006,-0.00236361,-0.00027867,-0.00161554,-1.468e-05,-0.00018431,0.00010287,1.891e-05,0.00412929,-0.0016108,-0.00055458,5.806e-05,0.00217968,-7.641e-05,0.00912327,0.00394336,0.01903081,0.00394633,0.00163947,0.00021191,0.0044669,0.00218179,S
-0.00057385,0.00087376,9.535e-05,-0.00390977,-0.00711695,0.00255779,4.555e-05,0.00089381,5.363e-05,-0.00215173,-0.00721117,0.00105209,-0.00035069,0.00010584,4.346e-05,0.00618508,-0.00047852,-0.00084135,-8.606e-05,0.00022546,4.242e-05,0.00243156,1.044e-05,-0.00166606,0.00104969,0.00851349,0.00089658,0.00759853,0.00036889,0.00626036,0.00024502,0.0029476,S
-0.00055681,0.00051533,5.41e-06,-0.01888726,0.00486205,-0.00035651,-0.00045633,0.00031258,2.592e-05,-0.01467677,0.01081388,-0.00036623,6.038e-05,-1.27e-06,-8.1e-07,0.00076592,-0.00089102,-3.92e-05,5.661e-05,2.88e-06,-1.89e-06,0.00075382,0.00042452,8.79e-06,0.00075871,0.01950629,0.00055373,0.01823408,6.04e-05,0.00117562,5.671e-05,0.00086518,S
-0.00015489,0.00120801,3.088e-05,0.00097121,0.00088845,-0.00050926,-0.00034461,-0.0004318,7.918e-05,0.00065031,0.00073479,-0.00034996,-7.36e-06,0.00053204,-2.757e-05,0.00063509,0.00155215,8.826e-05,-0.00042407,-0.0006917,0.00012294,0.00081493,0.00128521,2.065e-05,0.00121829,0.00141137,0.0005581,0.00104178,0.0005328,0.00167937,0.00082061,0.00152194,H
-4.379e-05,-0.00317171,0.00019197,0.00058061,-0.00339727,-0.00029708,-0.00123092,-0.0019206,-0.00017867,0.00163979,0.00321978,0.00019443,0.00011828,0.00060756,0.00016576,-6.389e-05,0.00062469,-5.51e-06,3.06e-05,0.00083963,2.129e-05,1.876e-05,0.00166828,-8.82e-06,0.00317782,0.0034593,0.00228819,0.00361852,0.00064078,0.00062797,0.00084046,0.00166841,S
0.00482868,0.01287895,0.00475107,-0.0106615,0.05175638,-0.00060461,0.01388417,0.01389842,0.00010839,-0.00615482,0.03925963,0.00048817,0.00045319,0.00189107,0.00026257,-0.00086114,5.645e-05,-0.00065559,0.00342536,0.00156017,-0.00089206,-0.00017268,0.00014656,-0.00039511,0.01455184,0.05284653,0.01964555,0.03974215,0.00196226,0.00108377,0.0038682,0.00045543,P
0.00082786,-0.00255353,-0.00023449,-0.00099763,-0.00106057,-0.00017523,0.00027766,-0.00151113,-0.00011449,-0.00035796,-0.00058847,-0.00011611,0.00267363,0.00283994,-0.00034871,-7.642e-05,-0.0002559,6.46e-06,0.00218896,0.00340788,-0.00031136,4.872e-05,-0.00013937,2.834e-05,0.0026946,0.00146656,0.00154069,0.00069851,0.00391601,0.00026715,0.00406228,0.00015034,D
0.00482684,0.0323601,-0.01192166,0.01019347,0.0016846,0.00585653,-0.00335089,0.02912954,-0.01839374,0.01007427,-6.366e-05,0.00116562,-0.0001801,0.00091167,-0.00146659,0.00049183,-0.00014287,0.00193147,-0.0005958,0.00110523,-0.00264651,0.00022923,-0.00068728,0.00106463,0.03482241,0.01187618,0.03461341,0.01014168,0.00173622,0.00199822,0.00292925,0.00128776,P
-0.00035426,0.00085905,-8.603e-05,-0.00718752,0.00203649,0.00033693,-0.00042599,0.00068387,-6.183e-05,-0.0048718,0.00183216,0.00050186,-0.00010593,0.00016262,5.96e-06,-0.00023347,0.00021715,0.00038873,-8.843e-05,0.00014145,5.97e-06,-0.00039667,0.00024914,0.00037973,0.0009332,0.00747805,0.00080806,0.00522907,0.00019417,0.00050276,0.00016693,0.000603,S
-0.00152169,-0.00114121,-0.00174201,-0.00289799,0.03034511,0.02437172,-0.00044061,-0.00062422,0.00028031,0.00135093,0.02459787,0.03685702,-0.00021577,-0.00011682,-0.00033816,-0.00150911,0.00146751,-0.00410907,-0.00013122,-1.813e-05,-0.00010287,-0.00036071,0.0005969,0.00067431,0.00257924,0.03902826,0.00081386,0.04433193,0.0004178,0.00461687,0.00016772,0.0009701,S
0.00024781,0.00010688,-1.955e-05,0.01493946,-0.00709193,0.0014369,0.00292131,0.00102171,-0.00090869,0.01634029,-0.0076509,0.00241234,0.00016421,-0.00013994,6.18e-06,0.00016169,-0.00021287,-5.58e-05,-0.00010149,-0.00076822,0.00010272,-0.00011952,-7.313e-05,0.00010128,0.00027058,0.01659963,0.00322547,0.01820331,0.00021584,0.00027307,0.00078167,0.00017289,S
0.00024421,0.00201284,-3.108e-05,0.00036621,0.0020587,3.2e-06,0.00055786,0.00053985,-3.291e-05,0.00106892,0.00191128,0.00021827,-0.00019271,-0.00039914,6.719e-05,-5.849e-05,-0.00010877,2.29e-06,-0.00026499,-0.00033224,5.734e-05,2.13e-05,-0.00013483,-1.819e-05,0.00202784,0.00209102,0.000777,0.00220073,0.00044829,0.00012352,0.00042883,0.00013771,D
0.00022889,0.00072875,3.171e-05,0.00044584,2.001e-05,1.658e-05,0.00034309,0.00016977,-1.266e-05,0.00020298,7.756e-05,-4.28e-06,-1.528e-05,-6.339e-05,1.56e-06,-2.914e-05,9.51e-06,-2.22e-06,1e-07,-4.323e-05,6.41e-06,-1.72e-05,-2.094e-05,3.79e-06,0.00076451,0.0004466,0.000383,0.00021733,6.522e-05,3.073e-05,4.37e-05,2.736e-05,D
0.00573994,0.0019099,0.00133472,0.01156499,0.00452028,0.00047465,0.00734498,0.00410327,0.00184055,0.01184384,0.00104386,0.00116924,-0.00131495,-0.00107063,0.00046624,0.00113705,0.00174431,0.00012157,0.00022409,-0.0004,0.00034665,0.00115827,0.0012527,8.573e-05,0.00619484,0.01242607,0.00861239,0.0119471,0.00175861,0.00208573,0.00057479,0.00170827,S
-9.111e-05,0.00014699,-3.172e-05,0.00038641,0.00066048,0.00057089,-0.00049191,-4.674e-05,5.86e-06,0.00053876,-0.00019148,-8.516e-05,-3.51e-06,-4.9e-07,4.7e-07,9.3e-07,-3.314e-05,-2.545e-05,-1.69e-06,-9e-07,3.3e-07,3.43e-06,-1.12e-06,-1.39e-06,0.00017582,0.00095471,0.00049416,0.00057809,3.57e-06,4.18e-05,1.94e-06,3.87e-06,D
-0.02387686,0.00161467,0.00056759,-0.01159144,-0.01747193,0.0012478,-0.02078352,0.00519268,-0.00043875,-0.02561857,-0.01166248,-0.00059824,-0.00339554,0.00147566,7.236e-05,-0.00744835,-0.00773419,-0.00026087,-0.00710867,0.0015252,-4.639e-05,-0.00633392,-0.00753944,-0.000441,0.02393813,0.02100445,0.02142688,0.02815462,0.00370304,0.01074075,0.0072706,0.00985678,S
-0.00505178,0.00567529,0.00071785,0.00188117,0.00334302,0.00012424,0.00068025,0.00253121,0.00015162,0.00465931,0.00476528,0.00088174,-0.0011088,0.0007764,0.00016432,0.00018284,0.00035766,1.739e-05,0.00167762,0.00027662,-4.01e-05,0.00092418,0.0003696,0.00013425,0.00763182,0.00383797,0.0026254,0.00672268,0.00136354,0.00040207,0.00170075,0.00100436,P
0.010044,-4.206e-05,-0.00099886,0.00891505,-0.0340837,0.0008127,0.00694227,-0.00710887,-0.00028088,-0.00736076,-0.04213926,-0.00011478,0.00254116,6.719e-05,-0.00031832,-0.00106883,0.00043412,-0.00041951,0.00176365,-0.00152204,-0.00012425,-0.00385087,-0.00276576,-0.00044696,0.01009363,0.03523971,0.00994032,0.04277746,0.00256191,0.00122753,0.00233292,0.00476218,R
-0.00508428,0.00278663,-0.00015586,0.00805545,-0.00464005,0.0010157,-0.00682186,0.00387808,-3.201e-05,0.01005923,-0.00620446,0.00126436,0.00157394,-0.00065125,0.00016583,0.00046418,-0.00098904,-9.173e-05,0.00132186,-0.00058352,0.00011333,-0.00030242,-0.00112957,-0.00032855,0.00579996,0.00935157,0.00784718,0.01188621,0.00171141,0.00109639,0.00144937,0.00121463,S
0.00066222,-0.00012362,8.199e-05,0.01455734,-0.00178404,0.00036832,0.00048997,-0.00025863,0.00011592,0.012769,-0.00220695,0.00025441,2.03e-05,1.309e-05,-6e-07,-1.488e-05,8.772e-05,5.114e-05,2.54e-05,-4.39e-06,-3.53e-06,-1.16e-05,-0.00012671,1.859e-05,0.00067863,0.01467087,0.00056604,0.01296081,2.416e-05,0.00010262,2.602e-05,0.00012859,S
0.01009894,0.00110536,-0.01175865,0.00035966,0.00288192,0.00412122,0.00794139,0.00141061,-0.01044281,-0.00025004,0.00259668,0.00185752,-7.081e-05,0.00095252,-0.00086272,7.594e-05,-6.61e-06,-3.15e-05,0.0001166,0.00067374,-0.00135216,1.107e-05,-8.142e-05,-3.63e-05,0.01553951,0.00504175,0.01319499,0.00320245,0.00128709,8.248e-05,0.00151521,8.982e-05,D
-0.03474139,0.02776091,0.00490975,0.02364766,0.01130076,-0.0006688,-0.01552521,0.01658982,0.00115448,0.0230642,0.01168504,-0.00010348,-0.01282589,0.01134544,0.00297691,0.00625669,0.00330314,6.135e-05,-0.00337026,0.00670969,0.00140328,0.00846887,0.00346615,0.00108801,0.04474079,0.02621767,0.02275054,0.02585552,0.01738058,0.00707536,0.00763858,0.00921519,H
-0.03166085,0.01876158,0.00149586,0.03312856,0.02080277,0.00123577,-0.02614279,0.00962591,0.00060612,0.03849709,0.0183553,0.00374153,-0.00387979,-0.0008476,8.623e-05,0.00492183,0.00212097,-0.00026754,-0.00063878,-0.00212863,0.00025745,0.01230826,0.00458907,0.00094917,0.03683264,0.03913801,0.02786523,0.04281287,0.00397223,0.00536605,0.00223727,0.01317018,P
0.00440318,-0.0043376,-0.00608046,-0.00320611,0.00811041,0.00177897,0.00435808,-0.00352705,-0.00541895,-0.00411503,0.00889938,0.002458,0.00146408,0.00426674,-0.00106446,-0.00156894,-0.00423821,0.00052691,-0.00145325,0.00272499,-0.00025906,-0.00020373,-0.00047083,0.00052204,0.00867034,0.00890071,0.0077973,0.01010813,0.00463484,0.00454991,0.00309913,0.00073193,S
-0.00094982,0.00098713,0.00566082,0.00523552,0.01099443,0.00233441,-0.00027259,0.00031468,0.00169368,0.00613627,0.00893111,0.00508925,-8.139e-05,5.109e-05,4.118e-05,-0.00044866,0.00017985,0.00042387,-0.00025412,3.954e-05,-0.00023222,0.0005145,0.00010798,0.00151354,0.00582421,0.01239909,0.00174409,0.01197159,0.00010455,0.00064289,0.00034651,0.00160224,P
0.00610014,0.00651175,-0.00074532,-0.00014068,0.00047813,5.233e-05,0.00018503,-0.00021945,-3.946e-05,0.00329832,-0.00087669,0.00035303,0.00206817,0.00194711,-0.0002554,7.29e-06,-3.436e-05,-5.23e-06,0.00010182,-0.00018768,-3.793e-05,-0.00038427,0.00012028,-2.865e-05,0.00895378,0.00050114,0.00028974,0.00343105,0.00285198,3.551e-05,0.00021686,0.00040367,P
5.362e-05,-0.00016021,-0.00010221,4.757e-05,3.57e-05,-2.81e-05,-1.371e-05,-0.00014571,-6.873e-05,-2.326e-05,1.857e-05,-1.623e-05,-5.14e-06,4.14e-06,-1.29e-06,5.66e-06,-1.65e-06,2.4e-07,-5.35e-06,2.99e-06,-8.8e-07,7.9e-06,3.9e-07,8e-08,0.00019745,6.578e-05,0.00016168,3.39e-05,6.72e-06,5.9e-06,6.19e-06,7.91e-06,D
-0.01130084,0.00034025,-0.000833,-0.00793091,-0.00977384,0.00060461,-0.00070284,0.00086318,-0.00040613,-0.00431749,-0.006505,0.00059261,-0.0018523,-0.00042303,-7.7e-05,-0.00093863,-0.00159587,0.00014798,0.00010873,5.241e-05,-2.677e-05,-0.0001452,-0.00048927,1.385e-05,0.0113366,0.01260131,0.00118491,0.00782987,0.00190155,0.00185734,0.00012363,0.00051055,P
-0.01505442,-0.00027101,-0.02057315,0.00706252,-0.00402154,0.02731793,-0.01154365,-0.00207118,-0.032307,0.01022117,-0.00527831,0.02299119,0.00396952,-0.00282914,-0.00713248,-0.00156613,-0.0003382,0.0001246,0.00159995,-0.00155879,0.00044611,-0.00084026,-0.00011957,-0.00127403,0.02549438,0.02850125,0.03436987,0.02570852,0.00863906,0.00160707,0.00227786,0.00153085,S
0.00071592,0.00086983,-0.00023589,-0.01840231,0.03693896,0.00686517,0.00065737,4.122e-05,-0.00014816,-0.01489822,0.03376771,0.00443184,-4.091e-05,-4e-07,-1.3e-05,0.00107917,-0.00034231,0.00058407,-4.89e-05,-1.911e-05,-1.133e-05,0.00085972,0.0004581,0.00031417,0.001151,0.04183614,0.00067512,0.03717333,4.293e-05,0.00127394,5.371e-05,0.00102356,P
0.01910808,0.01425248,-0.02661601,-0.04116741,0.02575881,-0.00873279,0.01919889,0.01395385,-0.01099087,-0.02003121,0.01530173,0.00181365,-0.00240137,0.00017477,-0.00724285,-0.00588711,0.00118692,-0.00196971,-0.00365522,0.00013466,-0.00762793,-0.00174859,-0.00038812,-0.00228859,0.03573044,0.04934099,0.02615543,0.02527216,0.00763256,0.00632033,0.00845956,0.00290617,P
-0.0036202,0.00077984,-0.00096649,0.00063083,-0.00309346,-0.00124341,-0.00245868,0.00243919,0.00048328,-0.00071249,-0.00214342,-0.00467196,-0.00016613,-0.00036237,8.668e-05,0.00010891,4.083e-05,0.00033908,-7.819e-05,-8.79e-06,-8.386e-05,-0.00027385,0.0006595,0.00040568,0.00382728,0.00339316,0.0034969,0.00518933,0.00040795,0.00035848,0.00011499,0.00082129,H
0.02035409,0.00615039,-0.00017497,-0.00405139,0.01657065,0.00154437,0.00877613,0.00862052,0.00132013,-0.00641487,0.01237285,0.00059404,0.00079896,0.00028149,2.934e-05,-0.00663548,0.00507499,0.0008908,0.00273757,0.00081943,0.00047122,-0.00359177,0.00466997,0.00098605,0.02126375,0.01712849,0.01237241,0.01394958,0.0008476,0.00840111,0.00289617,0.00597341,S
-0.01097685,-0.02242084,0.00184382,0.00614613,-0.02630777,0.00215472,-0.00852071,-0.01511578,0.00138893,0.00734084,-0.01526105,0.000958,-0.00110868,-0.0014313,-0.00010999,0.00057209,-0.00265146,-2.97e-05,-0.00068549,-0.0009257,-6.26e-05,0.00094989,-0.0017846,-8.847e-05,0.02503168,0.02710196,0.01740743,0.01696188,0.0018138,0.00271264,0.00115357,0.00202359,S
0.00175709,0.00736094,0.00098471,-0.01047103,0.00677387,-0.0024582,0.00135655,0.00626051,0.00083038,-0.00547922,0.00061497,0.00018759,-0.00021753,0.00030175,-1.823e-05,0.00033763,0.00171992,-8.504e-05,8.788e-05,0.0003125,9.09e-06,0.00188699,-0.00093099,0.0006817,0.00763154,0.01271104,0.00645939,0.00551682,0.00037244,0.00175481,0.00032475,0.00221183,P
0.02261608,-0.00205673,-0.00227885,0.00588128,-0.01206282,0.00203419,0.01687484,-0.00147972,-0.00173081,0.00542932,-0.0090518,0.00254282,0.0035573,0.00041855,-0.00047546,0.00038698,-0.00121758,0.00013148,0.00264132,0.00028282,-0.00035365,0.00188734,-0.00364007,-0.00036838,0.02282346,0.01357347,0.01702779,0.01085719,0.00361326,0.00128434,0.00267985,0.00411678,S
-0.00421609,0.00231575,-1.135e-05,0.00076054,0.00267972,-0.00047216,-0.00439269,0.00188477,2.42e-06,0.00099208,4.699e-05,-0.00028036,-9.147e-05,-0.00019982,6.97e-06,-1.104e-05,1.395e-05,7.84e-06,-0.00018748,0.00014903,-3.747e-05,8.271e-05,2.82e-06,-2.208e-05,0.00481022,0.00282529,0.00477997,0.00103201,0.00021987,1.944e-05,0.00024241,8.566e-05,D
-0.00156135,-0.01074141,0.00189136,0.0003852,0.00898319,0.00039944,-0.00080933,-0.00205604,0.00112219,-0.00494988,0.00668074,0.00107097,-0.00130865,-0.00614122,0.00101535,-0.00068733,0.00102642,5.104e-05,-0.00084229,-0.00033761,0.00051173,-0.00074785,0.00099401,7.366e-05,0.01101785,0.00900031,0.00247824,0.00838335,0.00636067,0.00123635,0.00104178,0.0012461,R
0.0006886,-0.00446391,-0.0001009,0.00092209,-0.00560333,-0.00016794,0.00110954,-0.00521135,5.257e-05,0.00026522,-0.00663301,-0.00037334,6.975e-05,-0.00086089,-7.12e-06,-0.00181528,-0.00075825,-0.00023874,6.656e-05,-0.00074949,1e-08,9.111e-05,-0.00132325,-7.63e-05,0.00451783,0.00568117,0.00532842,0.0066488,0.00086374,0.00198171,0.00075244,0.00132857,D
0.00332068,-0.00321806,0.00136216,0.00423838,-0.00054711,-0.00163478,0.00138345,-0.00562389,0.00084699,0.00030472,-0.00429084,-0.00210382,0.00017873,-0.00134478,6.893e-05,3.794e-05,-0.00013849,2.495e-05,-0.00017433,-0.00187635,-7.269e-05,-0.00016223,-0.00238874,0.00011201,0.00482062,0.00457556,0.00585316,0.00478855,0.00135835,0.00014575,0.00188583,0.00239686,S
-0.00584906,-0.00439914,-1.497e-05,7.107e-05,-0.00374629,0.0004684,-0.00487556,-0.00160046,-0.00023582,0.0003748,-0.00350418,0.00050171,-3.014e-05,-0.00029863,3.939e-05,-0.00013009,9.348e-05,-1.954e-05,0.0001839,2.603e-05,1.3e-06,-4.254e-05,0.00016769,-1.889e-05,0.00731875,0.00377612,0.00513694,0.0035597,0.00030272,0.00016138,0.00018573,0.00017403,H
