V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,target
0.127922,0.6375,0.355556,0.244301,0.119958,0.586378,0.284909,0.0353766,0.435636,127.662,148.895,115.413,53.3868,55.6395,53.5213,0.127217,-0.173799,0.391484,77.5358,-8.87683,9.86732,13.6747,4.62328,6.47616,-0.716445,0.346378,0.0796645,69.5927,0.120833,-2.12945,55.555,0.59018,3.46151,0.0706805,1.54729,-0.148539,136.785,0.786111,140.562,36.7523,4.48468,4.327,3.72884,152.739,88.9583,0.668472,0.123171,0.128079,60.034,0.258146,42.9899,2.66653,0.269896,1.06666,0
0.146308,1.0,0.604167,0.578962,0.642707,0.944459,0.623029,0.07713,0.757835,112.922,114.216,111.481,40.6831,38.9038,38.3601,0.164555,0.075474,0.0451385,71.2312,-0.839116,0.887399,11.3772,2.58661,2.84321,-0.949236,-3.38707,2.05768,62.8821,1.0,-0.406188,15.0326,0.0610147,20.2768,0.325931,-4.85837,0.177122,253.571,0.09375,133.588,20.9135,3.10961,46.6065,11.1106,61.8882,39.8601,0.745167,0.561073,0.0701096,161.725,2.66977,28.1679,4.68089,0.00719907,0.976835,1
0.104479,0.508333,0.366667,0.727086,0.520638,0.363053,0.323719,0.0380525,0.439456,110.281,110.062,121.811,59.4949,61.7197,60.4716,0.48016,0.433689,0.419649,68.5441,2.46201,-5.11865,17.3221,3.67241,3.35929,-0.232909,3.59771,-0.548173,48.4474,0.652083,-2.7637,24.0401,0.242589,6.12973,0.109699,-3.1538,1.41852,186.188,0.275,55.7742,22.3392,0.670582,66.5105,16.0551,246.47,8.75882,0.838355,0.178321,0.155148,161.92,0.889384,8.53759,4.85808,0.00501736,0.431725,1
0.0691782,0.333333,0.516667,0.655513,0.500459,0.276751,0.380181,0.0506107,0.59832,102.003,64.7491,65.117,59.1457,44.7507,41.6303,0.976641,1.34934,1.26981,57.3711,12.7782,4.5069,14.7726,11.0926,6.5505,0.616628,1.55395,0.288437,84.9353,0.420833,-3.59738,16.3835,0.487588,16.0501,0.3158,16.5684,0.825488,128.755,0.147917,171.622,25.8525,0.456289,102.243,11.0259,149.783,47.497,0.496039,0.229677,0.13961,89.732,0.890139,14.6336,11.3309,0.167957,0.120403,1
0.235272,1.0,0.280556,0.494265,0.120207,1.0403,0.242351,0.0283852,0.161407,145.706,155.474,184.83,9.30166,7.97546,6.04259,-0.427632,-0.502474,-0.54991,82.3429,1.18093,-8.80159,1.67637,0.520745,1.9974,-0.634207,0.175814,0.378281,96.5969,1.0,-1.48758,29.8256,0.490757,11.6332,0.447597,2.4208,1.12461,164.235,0.1625,24.3804,47.5604,2.8607,57.4171,8.59478,130.244,33.711,0.742889,0.202695,0.046241,67.4381,-0.207651,15.1598,15.0482,0.285394,0.715191,0
0.14022,0.589583,0.388889,0.518235,0.505424,0.540416,0.304796,0.0397441,0.38844,132.996,108.057,94.7154,37.8736,34.821,33.7561,-0.122491,0.45929,0.957777,71.2645,4.53845,7.57399,9.53721,2.59533,3.42896,-0.382558,-0.434696,-0.229955,80.7044,1.0,-9.45051,33.6005,0.699753,16.4283,0.181103,7.24923,-2.15095,150.978,0.605556,104.755,58.7572,-0.609266,45.6476,10.6801,165.437,24.7188,0.43389,0.477139,0.154807,180.581,1.56807,39.4338,14.6658,0.153229,0.986766,0
0.043206,0.0979167,0.516667,0.322894,0.713138,0.0890867,0.478861,0.0545138,0.145962,99.3103,83.3099,90.9241,18.3158,16.8768,20.2874,0.171912,0.347903,0.230728,64.816,5.97622,-1.3802,5.10776,2.70882,5.57921,-0.0478488,0.267089,-0.665071,72.9981,1.0,-0.286818,53.2865,0.642909,7.54288,0.331691,2.46727,1.36275,65.6445,0.561111,67.6721,37.4718,0.91132,9.4299,10.4808,88.3246,4.01911,0.6023,0.410859,0.0286951,193.95,0.37874,6.88899,18.7066,0.0238773,0.620093,1
0.0191435,0.116667,0.255556,0.32448,0.447092,0.0926032,0.207169,0.0628779,0.357919,75.6914,80.3431,82.8972,41.905,46.4258,57.7807,0.870387,0.807681,0.90285,59.8326,-1.13052,0.225348,14.8032,2.31129,9.06496,0.291555,-0.151789,0.56239,79.8907,0.147917,4.98034,63.4472,0.145314,8.76938,0.291439,-12.4916,0.124459,119.156,0.483333,119.201,13.2816,0.363128,22.1902,25.3128,158.66,37.7667,0.535565,0.232247,0.0640279,108.192,0.687549,23.0767,6.38429,0.0113137,0.0513982,0
0.210718,1.0,0.313889,0.455508,0.363632,1.01435,0.248544,0.0328738,0.328687,168.792,184.877,199.446,23.5291,22.6162,22.6118,-0.934342,-0.945171,-0.72344,87.57,-1.51759,-4.75809,4.50612,1.1489,2.34058,-1.32544,2.28988,-0.165827,68.1287,0.129167,10.7987,18.8382,0.114732,5.31597,0.34962,1.56774,1.16718,185.342,0.25,115.226,24.4658,-0.0460766,46.0243,12.3641,98.5197,39.4872,0.563246,0.133333,0.0962927,85.8517,1.79282,58.6198,20.7627,0.358796,0.0924311,1
0.102708,0.95625,0.325,0.589754,0.891013,0.98907,0.274226,0.0668244,0.669516,198.489,187.637,178.48,18.5121,18.4829,19.0003,-2.579,-2.48119,-2.29928,88.8847,1.05907,3.10537,4.05703,0.567015,0.970615,-5.3228,0.30778,2.29911,78.5221,1.0,21.1396,0.701997,0.252593,15.3098,0.844368,1.21257,1.42705,193.808,0.255556,127.274,58.3438,1.12244,67.0296,5.66579,151.75,18.5756,0.447163,0.518072,0.0364099,89.6318,-1.11664,31.3396,0.432693,0.135457,1.08228,1
0.00690972,0.09375,0.1,0.793523,0.881963,0.0821118,0.0878172,0.10469,0.262963,90.2412,78.2705,69.6131,41.9162,39.0863,30.5758,0.521324,0.704194,0.692807,60.9151,2.79162,4.79347,12.35,3.67848,6.27768,0.35977,1.85739,-0.37762,66.9032,0.885417,-4.18089,11.0254,0.297009,5.37871,0.828705,5.12053,-15.2142,175.472,1.0,185.844,15.4574,0.0268644,23.9918,16.7585,117.981,66.5032,0.494045,0.22848,0.0134432,112.916,-2.83694,51.1999,4.3719,0.00556134,0.997654,0
0.0724421,0.441667,0.219444,0.340358,0.896171,0.35133,0.213116,0.0373063,0.252567,74.4715,77.2325,35.8758,41.5189,40.0243,21.7401,0.547495,0.521652,1.3534,58.2451,-8.4257,22.7029,13.6297,3.21563,10.6466,0.0992753,0.175507,0.00626011,73.3531,0.658333,2.53496,31.433,0.542379,27.5983,0.285676,3.29182,1.13124,83.5443,0.247222,134.512,29.382,0.410247,49.3236,6.90357,168.207,10.7,0.459487,0.0398148,0.0367777,99.7117,0.236375,14.1204,16.3416,0.164253,0.983293,0
0.295301,0.461111,0.733333,0.590769,0.48378,0.412242,0.70799,0.0185192,0.126711,126.487,88.7865,62.873,72.3992,67.7036,59.7693,0.0380325,0.43495,0.925077,60.3838,11.0637,21.1909,25.2073,12.34,13.5587,-0.630687,0.865948,0.557069,63.9926,0.0729167,0.80837,48.1823,0.429621,18.4984,0.129275,3.68121,1.284,204.845,0.361111,219.806,62.3385,6.57956,6.98578,10.1167,170.644,23.3447,0.483538,0.63649,0.0513129,251.797,-0.867437,29.7945,5.36989,0.270972,0.866206,1
0.110822,1.0,0.145833,0.48548,0.329444,0.935386,0.119044,0.0415666,0.240079,169.941,172.771,182.856,8.90135,9.71516,10.6502,-1.14092,-1.02781,-0.924668,85.8717,0.480009,-2.86751,1.92503,0.57081,0.855307,-1.86509,0.194657,0.363051,91.4359,0.11875,-0.890709,38.5531,0.274196,17.1189,0.236526,0.107124,0.388123,41.3161,0.113889,91.5008,30.5722,2.9313,81.4298,9.68482,90.0635,47.4394,0.255923,0.1599,0.0514019,190.515,1.98417,49.8667,3.76652,0.155124,0.972587,0
0.191794,0.430556,0.51875,0.799351,0.261643,0.400096,0.480939,0.0209704,0.141288,92.0412,48.1882,28.0676,44.1368,35.1429,33.6684,0.535097,3.43707,5.11369,51.4292,12.8301,22.1805,13.3321,5.78002,9.08694,0.267068,-2.57746,-0.360375,77.2869,0.552083,-9.39557,26.6932,0.15474,20.9434,0.158053,3.86451,1.56071,200.474,0.447222,51.4751,23.54,0.374632,22.5311,4.75113,31.0821,56.2019,0.511152,0.0473244,0.07,54.2404,0.530467,11.0451,9.49778,0.198935,0.816877,1
0.163571,0.979167,0.680556,0.721943,0.400473,0.772183,0.525619,0.0597559,0.754538,153.266,174.047,175.243,52.7406,50.1099,66.1454,0.239781,-0.77965,-0.123412,84.0902,-3.44339,-0.74431,11.4095,5.48241,14.8417,-1.9857,0.674352,0.248146,77.1237,1.0,-0.371393,14.7476,0.474287,8.25316,0.349882,-8.14392,-0.174319,177.085,0.202083,188.072,32.1202,-0.0901728,45.5699,7.27809,49.9926,27.6409,0.467249,0.719899,0.139571,83.1739,0.470162,10.3279,16.8364,0.00678819,0.240638,1
0.889728,1.0,1.0,0.520741,0.477573,0.990544,0.911095,0.0103353,0.110272,165.912,134.459,128.311,51.0731,51.0635,50.7362,-0.508078,-0.237936,-0.298023,77.4601,6.65764,5.07271,12.9384,5.45494,4.79959,-0.929657,0.586075,1.70546,82.0866,0.7125,5.9742,66.6135,0.280287,7.62617,0.976839,-4.54729,-0.507007,153.338,0.0305556,229.542,62.1738,-1.53134,48.8896,13.084,22.0119,42.3843,0.725117,0.392861,0.0607156,248.276,-2.059,47.8155,15.4336,0.208478,1.06617,1
0.0364931,0.188889,0.220833,0.411349,0.43641,0.17083,0.212934,0.049001,0.125139,162.56,145.893,92.5219,21.8069,25.8151,22.2023,-0.0294953,0.204226,-0.0647049,79.9498,-2.23444,19.9469,5.22616,4.70043,10.4545,-0.375789,-0.744992,0.844227,58.3137,0.3875,2.6421,46.1443,0.0607088,7.14819,0.474668,1.21125,-0.396791,123.804,0.330556,215.893,29.328,0.407458,20.9539,10.2637,135.499,23.3706,0.44249,0.427634,0.171779,93.0911,1.98712,28.3695,1.51951,0.187153,0.427468,0
0.00550347,0.0972222,0.0854167,0.17401,0.450112,0.0850469,0.0693564,0.116719,0.337282,101.351,119.265,129.017,39.1277,34.2738,33.4702,0.250129,0.0671493,-0.394834,72.3831,-3.23846,-4.97489,8.8328,5.32375,6.34209,-0.070835,1.6254,0.613185,64.9631,0.816667,-0.0759683,53.2947,0.157841,7.8609,0.463439,1.75073,1.29934,145.906,0.0861111,158.306,22.7049,1.55773,24.0652,13.8541,115.714,55.322,0.47906,0.574608,0.022941,249.83,0.796201,6.44278,10.3846,0.0194213,0.203152,1
0.163299,1.0,0.275,0.555249,0.561416,0.941766,0.204449,0.0303707,0.406187,124.928,127.26,100.792,46.6021,46.4846,40.3654,-0.0587896,-0.150793,0.435673,73.8529,-3.77929,9.26363,12.162,4.64697,8.04891,-0.585185,-0.638658,0.785846,98.6658,0.154167,0.111039,72.891,0.117494,10.644,0.660459,15.7745,0.458151,90.1124,0.275,195.028,45.3171,-0.438954,17.8284,10.5199,145.607,33.6144,0.246485,0.360876,0.0296128,231.678,0.894757,24.4933,13.5663,0.065306,0.9212,0
0.0203646,0.461111,0.0895833,0.69843,0.772548,0.439975,0.0633241,0.0994601,0.507005,66.1151,60.7596,49.2904,21.7034,21.4756,22.1601,0.345358,0.517696,0.983411,55.1082,-0.146724,8.08224,8.21883,8.42349,6.20172,-0.2352,-0.0686332,1.15933,90.011,0.335417,-2.57719,72.8466,0.648651,13.4999,0.571032,5.21572,0.266465,51.6378,0.172222,139.861,52.5256,0.13126,75.9271,16.8846,157.744,27.4781,0.891028,0.298333,0.196375,223.78,2.54453,21.4295,9.40798,0.00996528,0.949562,1
0.00388889,0.0729167,0.0694444,0.51423,0.84561,0.0609072,0.0612803,0.123512,0.232,220.382,216.341,210.094,37.2548,41.4577,41.1451,-2.23907,-2.49933,-2.40292,93.2182,0.360988,1.83931,8.97911,2.61656,1.21432,-3.37922,5.63952,5.41036,80.4863,0.0479167,-0.577623,14.3201,0.0624429,2.97512,0.31219,4.52856,-1.50387,192.128,0.172222,61.5314,3.61657,0.878635,53.3045,12.8186,100.153,18.8597,0.493931,0.138254,0.051768,125.022,2.34779,33.1391,5.96025,0.0739815,1.13205,1
0.0249711,0.158333,0.180556,0.464665,0.23368,0.147266,0.16497,0.0546929,0.126518,158.596,147.146,123.189,46.8807,44.2532,40.4396,-0.0389601,0.00718405,0.222642,79.6895,-0.267055,8.62003,10.0816,0.921251,3.51685,-0.314067,-0.0705976,-0.741865,44.6663,0.910417,7.78979,35.5133,0.501982,20.4321,0.221281,2.90022,-0.180036,74.8596,0.258333,120.636,47.3692,3.22642,35.78,8.08768,198.232,73.0005,0.312317,0.32665,0.0444099,152.309,2.90596,52.1825,8.74113,0.00490741,0.54391,1
0.0199537,0.185417,0.194444,0.899198,0.604928,0.166651,0.176259,0.0832367,0.446549,164.487,85.2671,150.306,54.392,35.0628,55.8111,-0.726246,1.18994,-0.674632,69.8027,26.6594,-14.1026,9.34897,19.2635,13.3428,-0.47246,-0.10742,0.614243,73.2089,0.26875,1.10477,36.1369,0.412505,13.7933,0.478037,-6.47012,-0.59072,97.8903,0.894444,61.3503,8.9591,18.4769,17.4193,6.37104,123.953,16.4725,0.65166,0.3125,0.0305303,102.3,1.03946,71.0596,0.938124,0.540116,1.10991,1
0.0184375,0.172917,0.180556,0.935389,0.936258,0.143336,0.153374,0.0725047,0.409453,59.6883,52.3572,40.2671,36.4459,34.8729,22.727,1.37267,1.39524,2.46963,50.0694,1.38176,7.51332,13.2164,3.6036,9.18481,0.725672,-0.637813,1.56702,63.3446,0.980556,0.0648763,53.1143,0.0984725,1.95204,0.668051,-0.422128,-0.594926,62.9057,0.797917,99.615,55.8323,-0.333034,13.7059,0.414224,84.3727,28.0493,0.512375,0.463346,0.00969907,155.331,0.818029,14.0866,13.2845,0.470093,0.31156,1
0.11487,0.36875,0.440625,0.47277,0.477408,0.320383,0.377096,0.0265813,0.293024,175.65,106.805,70.8644,41.5174,34.1742,29.7489,-1.23321,-0.869353,-0.504947,72.7441,12.1784,22.7241,10.6935,2.88267,6.54113,-1.4997,1.03311,2.21461,74.3869,0.277083,10.328,45.6018,0.0802447,19.2824,0.178457,20.4726,0.5815,180.959,0.15625,163.359,58.9011,0.763236,34.888,14.1019,74.5842,30.7467,0.48921,0.541812,0.0438237,89.8965,0.940133,53.5003,10.6686,0.00197338,0.155604,0
0.0956424,0.833333,0.195833,0.692144,0.500513,0.725529,0.169294,0.0420524,0.413936,232.952,234.57,237.284,25.333,20.6808,15.6241,-1.28537,-1.10445,-0.743306,96.682,-0.0430485,-0.768931,3.54159,0.510674,1.98577,-1.24322,-1.92837,-2.14075,53.8601,0.638889,4.80393,38.1177,0.519205,12.0746,0.507944,-0.263565,0.26613,105.971,0.210417,144.101,63.6298,-1.33895,36.0327,23.5176,100.896,32.9829,0.508102,0.422414,0.0420297,127.757,-0.722033,4.84658,13.2242,0.366476,0.121317,0
0.216499,1.0,0.280556,0.493445,0.110858,1.02391,0.223355,0.0304456,0.228321,103.03,115.143,150.928,13.4734,12.0611,11.3939,-0.294743,-0.467365,-0.747365,72.8782,1.68827,-12.7779,3.23649,0.615753,1.47737,-0.709908,0.323525,-0.0780023,87.2341,0.0458333,3.0515,12.4354,0.0511303,6.02518,0.249631,-1.80145,0.623159,96.7931,0.110417,96.1188,31.494,-0.221128,16.683,2.9408,137.212,22.0854,0.298445,0.438655,0.0377496,168.402,0.0247071,48.0571,14.6923,0.0292245,0.604534,1
0.134942,0.977778,0.20625,0.40544,0.193798,0.866676,0.165908,0.0334077,0.330865,157.828,161.543,176.022,60.5611,59.2684,52.2321,0.398753,0.412081,0.285178,82.2228,1.02208,-4.94658,12.0053,1.9805,5.50422,0.171419,-0.0994663,-0.554143,81.8086,0.95,12.1849,44.1691,0.647233,5.60649,0.250313,2.85078,0.891999,165.737,1.0,73.3921,68.0996,0.255261,55.1198,18.314,121.438,18.7142,0.454432,0.613224,0.0184895,120.049,-17.837,22.5146,2.34167,0.0709896,0.876036,0
0.016441,0.1375,0.172222,0.729621,0.483452,0.111046,0.145247,0.0594861,0.305719,177.085,120.37,110.834,27.4191,22.0728,18.5548,-1.82615,-0.574874,-0.583808,76.7336,11.3628,7.91305,5.76617,3.18894,2.15339,-1.49903,0.398193,-1.22512,89.3293,0.841667,-0.426981,16.1558,0.46596,11.5252,0.28126,-1.84799,0.497644,174.293,0.34375,132.905,53.4967,-0.264107,23.8915,5.30587,114.148,58.1597,0.545899,0.14972,0.043372,101.881,0.55254,15.6558,18.2722,0.117355,0.843303,1
0.0463715,0.179167,0.280556,0.917367,0.139838,0.169486,0.273532,0.0462998,0.077481,123.199,73.4885,41.5823,87.8544,50.0659,26.8562,0.0975864,0.277483,1.30668,58.5584,8.93536,20.7602,19.5912,7.23586,16.0186,0.0196526,0.463925,0.0693597,88.154,0.10625,-12.3418,56.0641,0.107666,17.4281,0.460667,-1.0658,0.69593,60.2998,0.129167,92.1428,17.4026,0.113339,24.9414,13.7306,186.739,36.9698,0.648131,0.191156,0.0356888,250.677,-0.720894,82.92,10.6894,0.124757,0.92552,1
0.0926042,0.322222,0.583333,0.167206,0.301648,0.293627,0.574565,0.0424322,0.507328,55.8042,48.9646,44.079,30.332,28.3086,28.6464,0.637656,1.03402,1.25524,48.3677,1.54286,4.96802,14.879,3.03453,3.11345,-0.883757,-0.347111,1.03559,87.5532,0.64375,-0.140114,14.7074,0.209935,10.6054,0.270047,-1.68554,-0.0327431,224.007,0.4,182.824,48.077,0.340827,58.6453,20.1941,83.51,39.2863,0.147476,0.294748,0.0271912,148.409,0.748662,74.2846,18.7911,0.0317773,0.172434,1
0.11967,0.386111,0.38125,0.594701,0.719834,0.342791,0.38194,0.0305624,0.18705,209.059,173.743,128.321,26.3367,30.1229,36.7154,-1.82321,-1.31794,0.96265,86.5097,2.24955,16.3125,6.4768,2.99398,6.31147,-2.49475,7.67482,-1.56453,73.446,0.147917,29.0949,23.0514,0.155068,16.7964,0.0880774,-1.17691,-0.381433,203.305,0.694444,124.939,8.29961,-2.75863,18.1328,15.2983,143.403,42.8319,0.434103,0.194823,0.045284,117.784,1.24195,27.6617,9.21182,0.00999421,0.223643,1
0.0362095,0.204167,0.327778,0.069012,0.812286,0.169156,0.319522,0.0623302,0.458924,52.0542,40.5822,40.6975,32.0928,33.4509,32.862,1.08775,1.4404,1.53899,44.9168,6.65769,2.06197,13.7083,4.7506,3.59584,1.16702,1.03566,2.21359,78.2939,0.552083,-3.65361,19.7526,0.191224,15.198,0.428984,-1.05971,0.450691,80.1654,0.0777778,19.3992,71.5055,3.03857,15.1537,1.4895,103.335,37.7043,0.598542,0.252142,0.0297336,174.673,-0.800971,15.9032,3.83399,0.139624,1.25049,1
0.122946,0.477083,0.702778,0.79992,0.699681,0.484486,0.63811,0.0472111,0.633309,155.568,127.297,100.312,78.3682,69.6298,56.6187,-0.897233,-0.856366,-0.806426,71.0324,4.63066,12.6649,24.9195,4.13734,4.42537,-1.11664,2.96368,1.2841,45.8399,0.3,8.25146,56.0954,0.187169,8.39649,0.0566663,1.82422,0.0522617,71.472,0.260417,245.093,36.6047,-0.39632,6.30292,14.1704,94.9923,48.4434,0.804722,0.56294,0.0957046,150.707,0.369652,38.2546,16.6578,0.056088,0.386038,1
0.0881076,0.283333,0.34375,0.495022,0.418961,0.262867,0.330206,0.0312644,0.0953654,97.9012,112.151,111.391,65.5359,63.7416,65.3732,1.05672,0.94697,0.902972,68.2636,-4.62518,-0.887923,16.3563,4.14307,2.41303,0.384781,-0.498563,0.685347,86.6699,0.825,-0.0422659,7.84072,0.254456,13.2765,0.288198,-3.24364,-0.721056,49.125,0.313889,33.3843,51.7656,0.462062,47.6741,7.0068,99.7528,48.0841,0.614567,0.413889,0.0351807,182.747,1.82698,38.8812,6.2146,0.0974537,0.921857,1
0.0269444,0.110417,0.297222,0.952586,0.86508,0.100017,0.276984,0.0616409,0.178981,27.927,10.1849,4.77105,12.1152,5.407,3.42324,0.344178,0.489638,1.56234,26.3992,14.2851,18.9613,7.35986,4.26809,6.1235,-0.152542,-1.41109,0.105825,63.6547,0.304167,5.49732,41.2464,0.46005,6.00078,0.504565,-1.36488,-0.16709,180.213,0.515625,125.602,23.3733,-0.523638,26.1684,17.7999,128.16,67.3866,0.586628,0.30839,0.11048,126.945,-9.47295,73.1067,6.12301,0.251869,0.109714,1
0.0203125,0.341667,0.135417,0.564307,0.0451472,0.250318,0.121918,0.0866097,0.560976,127.341,122.237,68.9786,48.2571,44.9929,42.6227,0.408494,0.272369,0.697968,72.5972,-5.99476,24.456,11.6915,4.89722,12.0246,-0.257176,-0.537116,0.801688,60.2034,0.120833,1.05009,38.763,0.404662,15.9082,0.43422,-8.47237,-0.243257,106.639,0.05,107.036,51.8697,0.697644,31.6883,13.3248,72.7005,13.3432,0.194741,0.666962,0.0884171,103.624,0.392237,30.1964,9.86893,0.069294,0.793438,0
0.245741,0.633333,0.541667,0.43297,0.43653,0.626914,0.433812,0.023361,0.283671,170.032,95.2472,79.9009,76.4694,49.5748,41.2319,-0.474759,0.120877,0.686299,68.7052,16.5451,12.9144,16.3713,5.48067,5.74939,-0.515905,-1.70485,0.174456,68.2165,0.270833,2.22614,65.6596,0.341584,8.16831,0.631472,19.3125,0.163494,123.46,0.15,184.097,26.7495,1.05258,60.454,17.3818,106.201,66.301,0.116858,0.229989,0.0339452,58.6911,1.67919,18.0333,9.92763,0.274097,0.142718,1
